Field1	Field2
καταξενόομαι	to be received as a guest
καταξιόω	to deem worthy
κάταξις	
καταπαύω	to lay to rest, put an end to
καταπίπτω	to fall or drop down
κατάπτερος	winged
καταπτήσσω	to crouch down, to lie crouching or cowering
κατάπτυστος	to be spat upon, abominable, despicable
κατάρα	a curse
κατάρης	
καταρράπτω	to stitch on or over
καταρρινάω	to file down:—
καταρρίπτω	to throw down, overthrow
καταρτύω	to prepare, dress
κατάρχω	to make beginning of
κατασβέννυμι	to put out, quench
κατάσβεσις	
κατασθμαίνω	to pant and struggle against
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκαφή	a rasing to the ground, destruction
κατασκέλλομαι	to become a skeleton, wither or pine away
κατασκέω	to practise much
κατασκήνωμα	a covering, veil
κατασκήπτω	to rush down or fall upon
κατάσκιος	shaded or covered with
κατασποδέω	to throw down in the dust
κατάστασις	a settling, appointing, appointment, institution
καταστρέφω	to turn down, trample on
καταστροφή	an overturning
κατασφάζω	to slaughter, murder
κατά-σφραγίζω	
κατασχεθεῖν	to hold back
καταυχέω	to exult
καταφέρω	to bring down
καταφθατέομαι	to take first possession of
καταφθείρω	to destroy or spoil utterly, bring to naught
καταφθίω	
καταφθορά	destruction, death
κατά-ψακάζω	
κατεῖδον	to look down
κάτειμι	to go or come down
κατεναρίζω	to kill outright
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατερείκω	to grind down
κατέρχομαι	to go down from
κάτευγμα	vows
κατευχή	a prayer, vow
κατεύχομαι	to pray earnestly
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατήγορος	an accuser
κατηρεφής	covered over, vaulted, overhanging
κατισχναίνω	to make to pine or waste away
κάτοιδα	to know well, understand
κατοικίζω	to remove to
κατοικτίζω	to bewail oneself, utter lamentations
κάτοικτος	
κατοκνέω	to shrink from
κατολολύζω	to shriek over
κατοπτήρ	
κατόπτης	a spy, scout
κάτοπτος	to be seen, visible
κάτοπτρον	a mirror
κατορθόω	to set upright, erect
κάτος	
κάτοχος	holding down, holding fast, tenacious
κάτω	down, downwards
κάτωθεν	from below, up from below
κατῶρυξ	sunk or imbedded in the earth
Καύκασος	Mt. Caucasus
κἀχερουσίους	
καχλάζω	to plash
κεδνός	careful, diligent, sage, trusty
κεῖμαι	to be laid
κείρω	to cut
κελαδέω	to sound as rushing water
κέλαδος	a noise as of rushing waters: a loud noise, din, clamour
κελαινόβρωτος	black and bloody with gnawing
κελαινόομαι	to grow black or dark
κελαινός	black, swart, dark, murky
κελαινόφρων	black-hearted
κελαινόχρως	black-coloured
κελευθοποιός	road-making
κέλευθος	a road, way, path, track
κέλευμα	
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κέλομαι	to urge on, exhort, command
κεναγγής	emptying vessels: breeding famine
κενανδρία	lack of men, dispeopled state
κένανδρος	empty of men, dispeopled
κενός	empty
κενόφρων	empty-minded
κενόω	to empty out, drain
κεντροδαλῆτις	
κέντρον	any sharp point
κεραία	any thing projecting like a horn; a yard-arm
κεράννυμι	to mix, mingle
κέρας	the horn of an animal
κεράστης	horned
κεραστίς	
κεραυνία	
κεραυνίας	
κεραύνιος	of a thunderbolt
κεραυνός	a thunderbolt
κεραυνόω	to strike with thunderbolts
κερδαίνω	to gain, derive profit or advantage
κερδαλέος	having an eye to gain, wily, crafty, cunning
κερδίων	more profitable
κέρδος	gain, profit, advantage
κερδώ	the wily one
κεροτυπέω	to butt with the horns
κερτομέω	to taunt or sneer at
Κερχνείας	
κευθμών	a hiding place, hole, corner
κεῦθος	the depths
κεύθω	to cover quite up, to cover, hide
κεφαλή	the head
Κηγδαδάταν	
κήδειος	cared for, dear, beloved
κηδεμών	one who is in charge
κήδεος	given in charge for burial
κηδεύω	to take charge of, attend to, tend
κῆδος	care for
κήδω	to trouble, distress, vex
κηκίς	anything oozing forth, ooze
κηκίω	to gush or ooze
κηλίς	a stain, spot, defilement
κῆρ	the heart
κήρ	the goddess of death
Κήρ	
κήρα	
κηραίνω	to be sick at heart, to be disquieted, anxious
κηρόπλαστος	moulded of wax, waxen
κηρύκευμα	a proclamation, message
κηρυκεύω	to be a herald or crier, fulfil the office of one
κῆρυξ	a herald, pursuivant, marshal, public messenger
κηρύσσω	to be a herald, officiate as herald
Κιθαιρών	
κικλήσκω	to call, summon
Κιλίκιον	
Κιλίκιος	
Κίλιξ	a Cilician
Κιλίσσης	
κιμμερικόν	
Κιμμερικός	Cimmerian
κινάθισμα	motion, rustling
κίνδυνος	a danger, risk, hazard, venture, enterprise
κινέω	to set in motion, to move
κινητήριον	
κινητήριος	
κίνυγμα	anything moved about
κινύρομαι	to utter a plaintive sound, lament, wail
κινύσσομαι	to sway backwards and forwards
κιρκηλάτης	
κιρκήλατος	
κίρκος	hawk or falcon
κιρκόω	to hoop round, secure with rings
Κισθήνης	
κισσάω	to crave for strange food
κισσίον	
Κίσσιος	of or from Cissia
κιχάνω	to reach, hit
κίω	to go
κίων	a pillar
κλαγγαίνω	to give tongue
κλαγγή	any sharp sound
κλάδος	a young slip or shoot broken off
κλάζω	to make a sharp piercing sound
κλαίω	to weep, lament, wail
κλαυθμός	a weeping
κλαῦμα	a weeping, wailing
κλαυστός	wept, bewailed: to be bewailed, mournful
κλάω	to break, break off
κλειδοῦχος	holding the keys, having charge of
κλεῖθρον	a bar
κλεινός	famous, renowned, illustrious
κλείς	that which serves for closing
κλείω	
κλέος	a rumour, report, news
κλέπτης	a thief
κλέπτω	to steal, filch, purloin
κληδών	an omen or presage contained in a word or sound
κλῄζω	
κλήιθρον	
κλήριος	
κλῆρος	a lot;
κληρόω	to appoint
κλητήρ	one who calls, a summoner
κλῖμαξ	a ladder or staircase
κλίνω	to make to bend, slope
κλόνος	any confused motion, the press of battle, battle-rout, turmoil
κλοπαῖος	stolen
κλοπεύς	a thief, stealer
κλοπή	theft
κλύδων	a wave, billow
κλυδώνιον	a little wave, ripple
κλύζω	to dash over
Κλυταιμνήστρα	
κλυτός	heard of
κλύω	to hear
κλωστήρ	a spindle
κνάπτω	to card or dress
κναφεύς	a fuller
κνεφάζω	to cloud over, obscure
κνεφαῖος	dark, dusky
κνέφας	darkness, evening dusk, twilight
κνημίς	a greave or piece of armour from knee to ankle
Κνίδος	
κνίζω	to scrape or grate: to tickle
κνῖσα	the savour and steam of burnt sacrifice
κνισωτός	steaming
κνώδαλον	any dangerous animal
κοιλογάστωρ	hollow-bellied, hungry
κόιλος	
κοῖλος	hollow, hollowed
κοιμάω	to lull or hush to sleep, put to sleep
κοινῇ	
κοινοβωμία	
κοινόλεκτρος	having a common bed, a bedfellow, consort
κοινός	common, shared in common
κοινοφιλής	loving in common
κοινόω	to make common, communicate, impart
κοινωνέω	to have or do in common with, have a share of or take part in
κοινωνός	a companion, partner
κοιρανέω	to be lord or master, to rule, command
κοίρανος	a ruler, commander
κοίτη	the marriage-bed
κολαστής	a chastiser, punisher
κολλάω	to glue, cement
κολοσσός	a colossus
κολούω	to cut short, dock, curtail
κολπίας	swelling in folds
κόλπος	the bosom
κολπόω	to form into a swelling fold;
κολυμβητήρ	
Κολχίς	
Κόλχος	a Colchian
κομάω	to let the hair grow long, wear long hair
κόμη	the hair, hair of the head
κόμης	
κομίζω	to take care of, provide for
κομιστέος	to be taken care of, to be gathered in
κόμιστρον	reward for saving
κομμός	a striking
κομπάζω	to vaunt, boast, brag
κόμπασμα	boasts, braggart words
κομπέω	to ring, clash
κόμπος	a noise, din, clash
κόναβος	a ringing, clashing, din
κονέω	to raise dust: to hasten
κονία	dust, a cloud of dust
κόνιος	
κόνις	ashes
κονίω	to make dusty, cover with clouds of dust
κόπανον	
κόπανος	
κόπος	a striking, beating
κόπτω	to strike, smite, knock down
κόρακος	
κόραξ	carrion-crow
κορέννυμι	to sate, satiate, satisfy
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
κόρις	a bug
κορκορυγή	the rumbling
κόρος	
κόρση	one of the temples, the side of the forehead
κόρσης	
κορύμβη	
κόρυμβος	high-pointed sterns
κορυφάς	
κορυφή	the head, top, highest point;
κοσμέω	to order, arrange
κόσμησις	an ordering, disposition, arrangement, adornment
κόσμος	order
κοταίνω	
κότος	a grudge, rancour, wrath
κουρά	a shearing or cropping
κούριμος	of, for cutting hair
κουροβόρος	devouring children
κουφόνους	light-minded, thoughtless
κοῦφος	light, nimble
κραδαίνω	to swing, wave, brandish
κραδίας	
κράζω	to croak
κραίνω	to accomplish, fulfil, bring to pass
κραιπνός	rapid, rushing
κραιπνόσυτος	swift-rushing
κραιπνοφόρος	swift-bearing
Κραναός	
κράνος	a helmet
κράς	the head
κρᾶσις	a mixing, blending, compounding
κραταίλεως	of hard stones, rocky
κραταιός	strong, mighty, resistless
κρατερός	strong, stout, mighty
κρατέω	to be strong, mighty, powerful
κρατήρ	a mixing vessel
Κράτης	
κράτησις	
κράτιστος	strongest, mightiest
κράτος	strength, might
κρατύνω	to strengthen
κρατύς	strong, mighty
κρέας	flesh, meat, a piece of meat
κρεισσότεκνος	dearer than children
κρείσσων	stronger, mightier, more powerful
κρείων	a ruler, lord, master
κρεμάς	
κρεόβορος	
κρεοβόρος	
κρεοκοπέω	to cut in pieces
κρεουργός	working
Κρέων	
κρέων	
κρήμνημι	to hang, be suspended
κρηναῖος	of, from a spring or fountain
κρήνη	a well, spring, fountain
κρηνίς	
Κρητικόν	
Κρητικός	of or from the island of Crete, Cretan
κριθάω	to be barley-fed, to wax wanton
κριθή	barley-corns, barley
κρῖμα	a decision, judgment
κρίνον	a lily
κρίνω	to pick out, choose
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
κροκόβαπτος	saffron-dyed
κροκοβαφής	sallow, sickly
κρόκος	the crocus
κροκόω	to crown with yellow ivy
Κρόνιος	Saturnian, of Cronus or Saturn
Κρόνος	Cronus
κρόταφος	the side of the forehead
κροτησμός	
κροτητός	stricken, sounding with blows
κρύβδα	without the knowledge of
κρύος	icy cold, chill, frost
κρυπτάδιος	secret, clandestine
κρυπτή	
κρυπτός	hidden, secret
κρύπτω	to hide, cover, cloak
κρυσταλλοπήξ	
κρυφαῖος	hidden
κρύψις	a hiding, concealment
κτάομαι	to procure for oneself, to get, gain, acquire
κτέανον	possessions, property
κτεάτειρα	thou that hast put us in possession of
κτείνω	to kill, slay
κτείς	a comb
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
κτῆνος	flocks and herds
Κτησίης	
κτήσιος	belonging to property
Κτήσιος	
κτῆσις	acquisition
κτίζω	to people
κτίμενος	
κτίσις	a founding, foundation
κτυπέω	to crash
κτύπος	any loud noise, a crash
κυάνεος	dark-blue, glossy-blue
κυανῶπις	dark-looking
κυβερνήτης	a steersman, helmsman, pilot
κύβος	dice
κύδιστος	most glorious, most honoured, noblest
κῦδος	glory, renown
Κυθέρεια	Cythereia
κυκάω	to stir up
κυκλέω	to move round and round, wheel along
κύκλος	a ring, circle, round
κυκλόω	to encircle, surround
κυκλωτός	rounded, round
κυκνόμορφος	swan-shaped
κύκνος	a swan
κῦμα	anything swoln
κυμαίνω	to rise in waves or billows, to swell
κυματίας	surging, billowy
κυματόω	to cover with waves
κυναγός	a hound-leader
κυνάω	to play the Cynic
κυνέω	to kiss
κυνηγετέω	to hunt
κυνοθρασής	
κυνόφρων	dog-minded, shameless
κυνώ	a she-dog
Κυπρία	
Κύπριος	of Cyprus, Cyprian
Κύπρις	Cypris
κυπτός	
κυρέω	to hit, light upon
κύριος	a lord, master
κυρίσσω	to butt with the horns
κυρίως	like a lord or master, authoritatively
κῦρος	supreme power, authority
Κῦρος	Cyrus
κυρόω	to make valid, confirm, ratify, determine
κύτος	the hollow
Κυχρείας	
κύω	to conceive
κύων	a dog or bitch
κώδων	a bell
κώκυμα	a shriek, wail
κωκυτός	a shrieking, wailing
κωκύω	to shriek, cry, wail
κῶλον	a limb
κωλύω	to let, hinder, check, prevent
κῶμος	a village festival: a revel, carousal, merry-making
κώνωψ	a gnat, mosquito
κώπη	the handle of an oar
κωπήρης	furnished with oars
Κωρύκιος	Corycian
Κωρυκίς	
κωφός	blunt, dull, obtuse
λαβή	the part intended for grasping, a handle, haft
λάβρος	furious, boisterous
λαβροστομέω	
λαβρόσυτος	rushing furiously
λάγινος	of the hare
λαγοδαίτης	hare-devourer
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λαγῶς	a hare
λαθραῖος	secret, covert, clandestine, furtive
Λαί̈ης	
λαῖλαψ	a tempest, furious storm, hurricane
λαιός	on the left
Λαί̈ος	
λαῖφος	a tattered garment, rags
λακάζω	to shout, howl
λακίς	a rent, rending
λακτίζω	to kick with the heel or foot, kick at, spurn
λάκτισμα	a trampling on
λαμβάνω	to take
λαμπαδηφόρος	a torch-bearer
λαμπάς	
λάμπη	a torch
λαμπρός	bright, brilliant, radiant
λαμπρύνω	to make bright or brilliant
λαμπτήρ	a stand or grate
λαμπτηρουχία	a holding of torches, watchfire
λάμπω	to give light, shine, beam, be bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάξ	with the foot
λαοδάμας	man-taming
λαοπόρος	serving as a passage for the people, man-conveying
λαός	the people
λαπαδνός	
λαπάζω	
λάπτω	to lap with the tongue
Λασθένους	
λάσκω	to ring, rattle, crash
λατρεία	the state of a hired workman, service, servitude
λατρεύω	to work for hire or pay, to be in servitude, serve
λάτρον	pay, hire
λάφυρα	spoils
λάχη	
λαχή	allotment
λάχος	an allotted portion
λέαινα	a lioness
λέβης	a kettle or caldron
λέγος	
λέγω	
λείβω	to pour, pour forth
λειμών	any moist, grassy place, a meadow, mead, holm
λειμώνιος	of a meadow
λεῖος	smooth, plain, not embroidered
λειότης	smoothness
λείπω	to leave, quit
λειχήν	a tree-moss, lichen
λείχω	to lick up
λεκτός	gathered, chosen, picked out
λέκτρον	a couch, bed
λέπαδνον	a broad leather strap
λέπας	a bare rock, scaur, crag
λεπτόδομος	slightly framed, slight
λεπτόν	a very small coin, a mite
λεπτός	peeled, husked, threshed out
λεπτοψάμαθος	
Λέρνα	Lerna
Λέρνη	
Λέσβος	Lesbos
λέσχη	a place where people assembled to talk and hear news, a lounge, club-room
λευκάς	
λεύκασπις	white-shielded
λεύκη	white leprosy
λευκήρης	white, blanched
λευκόν	white
λευκόπτερος	white-winged
λευκόπωλος	with white horses
λευκός	light, bright, brilliant
λευκοστεφής	
λευκόω	to make white
λευρός	smooth, level, even
λεύσιμος	stoning
λευσμός	a stoning
λεύσσω	to look or gaze upon, see, behold
λευστήρ	one who stones, a stoner
λεχαῖος	in bed
λέχος	a couch, bed
λέων	a lion
λεωργός	one who will do anything
λήγω	to stay, abate
Λήδη	
λήθη	a forgetting, forgetfulness
λήιον	a crop
ληίς	booty, spoil
ληκέω	to sound
λῆμα	will, desire, resolve, purpose, mind
Λήμνιος	Lemnian
Λῆμνος	Lemnos
λῆνος	
λῆξις	
Λητογενής	born of Leto
Λητώ	Leto
λίαν	very, exceedingly
λιβάς	anything that drops or trickles, a spring, stream
λίβος	a drop or fleck
Λιβύη	Libya, the north part of Africa
Λίβυς	a Libyan
Λιβυστικόν	
Λιβυστικός	
λιγαίνω	to cry aloud
λίγειος	
λιγνύς	thick smoke mixed with flame, a murky flame
λιγύς	clear, whistling
λιθάς	a shower of stones
Λίλαιος	
λιμήν	a harbour, haven, creek
λιμνει	
λίμνη	a pool of standing water
λιμοθνής	dying of hunger
λιμός	hunger, famine
λινόδεσμος	
λίνον	anything made of flax
λινόπτερος	sail-winged
λινορραφής	
λίνος	
λινοσινής	
λινοφθόρος	linen-wasting
λιπαρέω	to persist, persevere, hold out
λιπαρόθρονος	bright-throned
λιπαρός	oily, shiny with oil
λιπάω	to be fat and sleek
λιπόναυς	deserting the fleet
λίπος	fat
λίπτομαι	to be eager
λίς	
λισσάς	smooth, bare
λίσσομαι	to beg, pray, entreat, beseech
λισσός	smooth
λιτανός	praying, suppliant
λιτή	a prayer, entreaty
λιτός	smooth, plain
λίψ	
λιψουρία	desire of making water, natural needs
λοβός	the lobe of the ear
λόγος	the word or that by which the inward thought is expressed
λόγχη	a spear-head, javelin-head
λόγχιμος	of a spear
λοιγός	ruin, havoc
λοιδορέω	to abuse, revile
λοιμός	a plague, pestilence
λοιπάς	
λοιπός	remaining, the rest
λοίσθιος	last
Λοξίας	the ambiguous
λουτροδάικτος	slain in the bath
λουτρόν	a bath, bathing place
λούω	to wash
λόφος	the back of the neck
λοχαγέτης	
λόχευμα	that which is born, a child
λοχίτης	one of the same company, a fellow-soldier, comrade
λόχος	an ambush
λυγρός	sore, baneful, mournful
Λυδίης	
Λύδιος	of Lydia, Lydian
Λυδός	a Lydian
Λυθίμναν	
λυκεία	
Λυκείη	
Λύκειον	
Λύκειος	
Λύκιοι	the Lycians
λύκιον	
Λύκιος	Lycian.
λυκοδίωκτος	
λύκος	a wolf
λυκόω	to tear like a wolf
λῦμα	the water used in washing, washings, off-scourings, filth
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυμαντήριος	injurious, destructive
λύμη	brutal outrage, maltreatment, maiming
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
λυπρός	wretched, poor, sorry
λύρα	
Λυρναῖος	
λύσιμος	able to loose or relieve
λύσις	a loosing, setting free, releasing, ransoming
λύσσα	rage, fury
λυσσάω	to be raging
λυτήρ	one who looses, a deliverer
λυτήριος	loosing, releasing, delivering
λύτρον	a price paid
λύω	to loose
λωίων	more desirable, more agreeable
λῷος	
λῷστος	
λωτίζομαι	to choose for oneself, cull the best
λωφάω	to rest from toil, take rest
λώφησις	abatement, cessation
μᾶ	
μά	in affirmation
Μάγνης	a Magnesian
Μαγνητικός	
Μᾶγος	
μᾶζα	a barley-cake
μάθη	
μάθος	
Μαῖα	Maia
μαῖα	good mother, dame
μαιμάω	to be very eager, pant or quiver with eagerness
μαινάς	raving, frantic
μαινόλις	
μαίνομαι	to rage, be furious
μαινομένη	
μαίομαι	to seek
μαῖον	
Μάιος	of May
Μαιώτης	Maeotian
Μαιωτικός	
μάκαρ	blessed, happy
μακαρίτης	one blessed
μάκαρος	
Μακεδών	a Macedonian
μάκελλα	a pick-axe with one point
μακιστήρ	long and tedious
Μάκιστος	
μᾶκος	
μακράν	a long way, far, far away
μακρηγορέω	to speak at great length
μακροβίοτος	long
μακρός	long
μάλα	very, very much, exceedingly
μαλακογνώμων	mild of mood
μαλακός	a fresh-ploughed
μαλερός	mighty, fierce, devouring, ravening
μάλη	the arm-pit
μαλθακίζομαι	to be softened
μαλθακός	soft
μαλθάσσω	to soften, soothe
μάλιστα	
μᾶλλον	
μαλλός	a lock of wool, wool
μανθάνω	to learn
μανία	madness, frenzy
μαντεῖον	an oracle
μαντεῖος	oracular, prophetic
μάντευμα	an oracle
μαντεύομαι	to divine, prophesy, presage
μαντικός	of or for a soothsayer or his art, prophetic, oracular
μαντιπολέω	to prophesy
μάντις	one who divines, a seer, prophet
μάομαι	
μάραγνα	a whip, scourge
Μαραθών	Marathon
μαραίνω	to put out or quench
Μάραφις	
μαργάω	raging
μαργόομαι	
μάργος	raging mad
Μάρδος	
Μάρδων	
Μαριανδυνός	a wild, barbaric
μαρμαίρω	to flash, sparkle
μάρπτις	
μάρπτω	to catch, lay hold of, seize
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτύριον	a testimony, proof
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
Μασίστρας	
Μασίστρης	
μάσσω	to handle, touch
μάσσων	longer, greater
μάστειρα	
μαστήρ	a seeker, searcher, one who looks for
μαστήριος	
μαστικτήρ	
μαστίκτωρ	a scourger
μάστιξ	a whip, scourge
μαστός	one of the breasts
μασχαλίζω	to put under the arm-pits
μασχαλιστήρ	a broad strap passing round the horse
ματᾴζω	to speak or work folly
μάταιος	vain, empty, idle, trifling, frivolous
Μάταλλος	
ματάω	to be idle, to dally, loiter, linger
ματεύω	to seek, search
μάτη	a folly, a fault
μάτην	in vain, idly, fruitlessly
μάτος	
ματροκασιγνήτης	
ματροκτόνος	
ματροφόνος	
μαυρόω	to darken, to blind, make powerless
μαχαιροφόρος	wearing a sabre
μάχη	battle, fight, combat
μάχιμος	fit for battle, warlike
μάχλος	lewd, lustful
μάχομαι	to fight
Μεγαβάτης	
μεγαίρω	to look on
μεγαλαυχέω	to boast highly, talk big
μεγάλαυχος	greatly boasting, very glorious
μεγαλήγορος	talking big, vaunting, boastful
μεγαλόμητις	of high design, ambitious
μεγαλόστονος	very lamentable, most piteous
μεγαλοσχήμων	magnificent
μεγαλύνω	to make great or powerful, to exalt, strengthen
μεγάλως	
Μεγαρεύς	a citizen of Megara
μέγας	big, great
μεγασθενής	
μεγαυχής	
μέγεθος	greatness, magnitude, size, height, stature
μεγιστότιμος	
μεθαρμόζω	to dispose differently, to correct
μεθήκω	to be come in quest of
μεθίημι	to let go, let loose, release
μεθίστημι	to place in another way, to change
μέθυ	wine, mead
μεθύστερος	living after
μείης	
μείλιγμα	anything that serves to soothe
μειλικτήριος	able to soothe
μειλίσσω	to make mild, to appease, propitiate
μειξόμβροτος	
μειόω	to make smaller, to lessen, moderate
μείρομαι	to receive as one's portion or due
μείς	a month
μείων	less
μελάγκερως	black-horned, black
μελάγκροκος	with black woof
μελάγχιμος	black, dark
μελαγχίτων	with black raiment, darksome, gloomy
μέλαθρον	the ceiling of a room
μέλαινα	
μελαίνω	to blacken
μελαμβαθής	darkly deep
μελαμπαγής	black clotted
μελάναιγις	with dark aegis
μελάνδετος	bound or mounted with black
μελανείμων	black-clad
μελανθής	
Μελάνιππος	
μελανόζυγος	
μελάνοζυξ	
μελάνω	to grow black
μέλας	black, swart
μελεοπαθής	sadly suffering
μελεοπόνος	
μέλεος	idle, useless
μελέτη	care, attention
μέλη	
μέλημα	the object of care, a darling
μέλι	
μελίγλωσσος	honey-tongued
μελίζω	to modulate, sing, warble
μέλισσα	a bee
μέλλησις	a being about to do, threatening to do
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μελοτυπέω	to strike up a strain, chant
μέλπω	to sing of, celebrate with song and dance
μέλω	to be an object of care or thought
μέμονα	to wish eagerly, to yearn, strive, be fain
Μέμφις	
μέμφομαι	to blame, censure, find fault with
μέμψις	blame, censure, reproof
μέν	on the one hand, on the other hand
Μενέλαος	withstanding-men
μένος	might, force, strength, prowess, courage
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέριμνα	care, thought
μεριμνάω	to care for, be anxious about, think earnestly upon, scan minutely
μέρος	a part, share
μέροψ	dividing the voice
μέσακτος	between shores, in mid-sea
μέση	
μεσημβρία	mid-day, noon
μεσημβριάω	
μεσημβρινός	belonging to noon, about noon, noontide
μεσήμβριος	
μέσης	
μεσολαβέω	
μεσολαβής	held by the middle
μεσόμφαλος	in mid-navel, central
μέσος	middle, in the middle
μεσόω	to form the middle, be in or at the middle
Μεσσάπιος	
μετά	in the midst of, among with gen., dat., and acc.
μεταβαίνω	to pass over from one place to another
μεταγιγνώσκω	to change one's mind, to repent
μεταί	
μεταίζω	to seat oneself with or beside
μεταίτιος	being in part the cause of
μεταίχμιον	
μεταίχμιος	between two armies
μετακοιμίζομαι	to change to a state of sleep, to be lulled to sleep
μετάκοινος	sharing in common, partaking
μεταλγής	
μεταλλακτός	changed, altered
μεταμανθάνω	to learn differently
μεταμέλει	it repents
μεταξύ	betwixt, between
μετά-πτοέω	
μεταρρυθμίζω	to change the fashion of
μετάρσιος	raised form the ground, high in air
μεταστένω	to lament afterwards
μετάτροπος	turning about, returning
μεταῦθις	afterwards
μέτειμι	to be among
μετέρχομαι	to come or go among
μετέχω	to partake of, enjoy a share of, share in, take part in
μετήορος	lifted off the ground, hanging
μετοικέω	to change one's abode, remove to
μετοικία	change of abode, removal, migration
μέτοικος	changing one's abode, emigrating and settling elsewhere
μετρέω	to measure in any way
μέτριος	within measure
μέτρον	that by which anything is measured
μέτωπον	the space between the eyes, the brow, forehead
μετωποσωφρων	
μετωποσώφρων	
μή	not
μηδαμῇ	
μηδαμός	none
μηδαμοῦ	nowhere
μηδαμῶς	
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέπω	nor as yet, not as yet
Μηδικός	the war with the Medes
μήδομαι	to be minded, to intend, resolve
Μῆδος	a Mede, Median
μῆδος	
μηκέτι	no more, no longer, no further
μήκιστος	tallest
μῆκος	length
Μηλιεύς	an inhabitant of Malis
μηλοβότης	
μηλόβοτος	grazed by sheep
μῆλον	
μηλοτρόφος	sheep-feeding
μηλοφόνος	sheep-slaying
μήν	now verily, full surely
μήνη	the moon
μήνιμα	a cause of wrath
μῆνις	wrath, anger
μηνιταῖος	
μηνίω	to be wroth with
μηνυτήρ	an informer, guide
μήποτε	never, on no account
μήπω	not yet
μής	
μήτε	and not
μήτηρ	a mother
μῆτις	the faculty of advising, wisdom, counsel, cunning, craft
Μῆτις	
μήτις	lest any one, lest anything; that no one, that nothing
μήτοι	
μητραλοίας	
μητραλοίης	striking one's mother, a matricide
μητρίς	
Μητρογαθής	
μητρόθεν	from the mother, by the mother's side
μητροκτονέω	to kill one's mother
μητροκτόνος	killing one's mother, matricidal
μητρόπολις	the mother-state
μητρυιά	a step-mother
μητρῷος	of a mother, a mother's, maternal
μηχανάομαι	to prepare, make ready
μηχανεύς	
μηχανή	an instrument, machine
μηχάνημα	an engine
μηχανορραφέω	to form crafty plans
μῆχαρ	
μιαίνω	to stain, dye
μιαιφόνος	blood-stained, bloody
μίασμα	stain, defilement, the taint of guilt
μιάστωρ	a wretch stained with crime, a guilty wretch, a pollution
μίγνυμι	to mix, mix up, mingle, properly of liquids
μικρός	small, little
μιμέομαι	to mimic, imitate, represent, portray
μιμνήσκω	to remind, put
μίμνω	to stay, stand fast
μιν	himself
μινύθω	to make smaller or less, lessen, curtail
μινύρομαι	to warble
μινυρός	complaining in a low tone, whining, whimpering
Μίνως	Minos
μιξόθροος	
μιξόθρους	with mingled cries
μισέω	to hate
μίσημα	an object of hate
μισητός	hateful
μισθός	wages, pay, hire
μισόθεος	hating the gods, godless
μῖσος	hate, hatred
μνῆμα	a memorial, remembrance, record
μνημεῖον	a monument
μνήμη	a remembrance, memory, record
μνημονεύω	to call to mind, remember
μνήμων	mindful
μνησιπήμων	reminding of misery
μνηστήρ	a wooer, suitor
μνήστωρ	mindful of
μογερός	toiling, wretched
μογέω	to toil, suffer
μόγις	with toil and pain
μοῖρα	a part, portion
Μοῖρα	
μοιράω	to share, divide, distribute
Μοῖρις	
μοιρόκραντος	ordained by destiny
μόλις	not scarcely
Μολοσσός	Molossian
μολπάζω	to sing of
μολπή	the song and dance, a chant or song accompanied by measured movements
μολπηδόν	like a song
μομφή	blame, censure
μοναρχία	the rule of one, monarchy, sovereignty
μόναρχος	one who rules alone, a monarch, sovereign
μονάς	alone, solitary
μονογενής	only-begotten, single
μονόδους	one-toothed
μονόζυξ	yoked alone
μόνοζυξ	
μονόκλαυτος	by one only
μονομάχος	fighting in single combat
μονόμαχος	
μονόρρυθμος	
μόνος	alone, left alone, forsaken solitary
μονόσκηπτρον	
μονόσκηπτρος	
μονοστιβής	walking alone
μονόφρουρος	watching alone, sole guardian
μονόφρων	single in one's opinion
μονόψηφος	voting alone
μονόω	to make single or solitary
μονώψ	one-eyed
μόριμος	
μόρον	
μόρος	man's appointed doom, fate, destiny
μόρσιμος	appointed by fate, destined
μορφάζω	to use gesticulations
μορφάω	to shape, fashion, mould
μορφή	form, shape
μόρφωμα	form, shape
Μοῦσα	the Muse
μουσομήτωρ	the mother of Muses and all arts
μόχθημα	toils, hardships
μοχθηρός	suffering hardship, in sore distress, miserable, wretched
μόχθος	toil, hard work hardship, distress, trouble
