Field1	Field2
τόκος	a bringing forth, childbirth, parturition
τοσοῦτος	so large, so tall
τότε	at that time, then
'τουτί	
τραγηματίζω	to eat sweetmeats
τράγος	a he-goat
τράγω	
τραγῳδέω	to act a tragedy
τραγῳδός	a goat-singer
τράπεζα	four-legged a table
τραῦμα	a wound, hurt
τραυματίας	
τραυματίης	a wounded man
τραχηλίζω	of wrestlers
τρεῖς	
τρέπω	to turn or direct
τρέφω	to thicken or congeal
τρέχω	to run
τρέω	to flee from fear, flee away
τρία	
τριάκοντα	thirty
τρίβων	practised or skilled in
τριηραρχέω	to be a τριήραρχος, to command a trireme
τριηραρχία	the command of a trireme
τρίοδος	a meeting of three roads
τρισσός	threefold
τρίχα	threefold, in three parts
τρίχαλκον	a coin worth three
τρίχωμα	a growth of hair, hair
τρόπος	a turn, direction, course, way
τροπόω	to furnish the oar with its thong
τροχάζω	to run like a wheel, to run along, run quickly
τρώγω	to gnaw, nibble, munch
τυγχάνω	to hit
τύπον	
τύπος	a blow
τύχη	the good which man obtains
τῷ	therefore, in this wise, thereupon
ὑβρίζω	to wax wanton, run riot
ὑγιής	sound, healthy, hearty, sound in
ὑγρός	wet, moist, running, fluid
ὕδωρ	water
'υἱός	
υἱός	A son
Ὑμήττιος	
ὑπακούουσι'	
ὑπακούω	to listen, hearken, give ear
ὕπειξις	
ὑπέμνησασ'	
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπερβολή	a throwing beyond
ὑπερημερία	a being over the day
ὑπερηφανία	arrogance, disdain
ὑπερήφανος	overweening, arrogant, haughty
ὑπερτρέχω	to run over or beyond, outrun, escape
ὕπνον	
ὕπνος	sleep, slumber
ὑπνόω	to put to sleep
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὑποβάλλω	to throw, put or lay under
ὑπό-δέω	
ὑπόδημα	a sole bound under the foot with straps, a sandal
ὑποζύγιον	a beast for the yoke, a beast of burden
ὑποκορίζομαι	to talk child's language
ὑπολαμβάνω'	
ὑπολαμβάνω	to take up by getting under
ὑπόληψις	a taking up
ὑπομένω	to stay behind, survive
ὑπομιμνήσκω	to remind
ὑπόμνημα	a remembrance, memorial
ὑπομονή	a remaining behind
ὑπό-ὁδάω	
ὑπό-ὁδόω	
ὑποπρίασθαι	to buy under the price
ὑπό-στόρεννυμι	
ὑποτίθημι	to place under
ὑποχώρημα	a downward evacuation
ὗς	the wild swine
ὑστεραῖος	on the day after, the next day
ὕστερον	
ὕστερος	latter, last
ὑφή	a web
ὕω	to send rain, to rain
φαγεῖν	to eat, devour
φαίνω	to bring to light, make to appear
φακῆ	a dish of lentils
φακός	lentil
φανερός	open to sight, visible, manifest, evident
φάσκω	to say, affirm, assert
φαῦλος	easy, slight
φειδωλία	
Φειδωνείῳ	
φέρω	to bear
φεύγω	to flee, take flight, run away
φημί	to declare, make known
φθέγγομαι	to utter a sound or voice
φιλαρχία	love of rule, lust of power
φιλέταιρος	fond of one's comrades or partisans, true to them
φιλέω	to love, regard with affection
φιλοπονηρία	a love of bad men and actions
φιλοπόνηρος	a friend to bad men
φιλοπονία	love of labour, laboriousness, industry
φίλος	loved, beloved, dear
φῖλος	
φιλοσοφέω	to love knowledge, pursue it, philosophise
φιλόσοφος	a lover of wisdom
φιλοτιμία	the character of the
φίλων	
φοβερός	fearful
φοβέω	to put to flight
φοῖνιξ	a purple-red, purple or crimson
φορεύς	a bearer, carrier
φορέω	to bear or carry constantly, to be used to carry
φορτίον	a load, burden
φράτηρ	a member of a φράτρα&colon; in pl. those of the same φράτρα
φράτωρ	
φρίσσω	to be rough or uneven on the surface, to bristle
φυλάσσω	to keep watch and ward, keep guard
φυλέτης	one of the same tribe, a tribesman
φύς	a son;
φύσις	the nature, natural qualities, powers, constitution, condition
φυτεύω	to plant
φύω	to bring forth, produce, put forth
φωνέω	to produce a sound or tone
φωνή	a sound, tone
χαλεπός	hard to bear, painful, sore, grievous
χαλκεῖον	a smith's shop, forge, smithy
χάλκεος	of copper or bronze, brasen
χαλκός	copper
χαλκοῦς	a copper coin
χαλκόω	to make in bronze
χαμαί	on the earth, on the ground
'χαρίζοιο	
χαρίζομαι	to say or do something agreeable
χάρις	Grace
χειμών	winter
χείρ	the hand
χειρίζοντος	
χειροτονέω	to stretch out the hand
χείρων	worse, meaner, inferior
χελιδών	the swallow
χέω	to pour
χθές	yesterday
χιτωνίσκος	a short frock
χολή	gall, bile
χολίκιον	
χορός	a round dance
χόω	to throw or heap up
χράομαι	consulting or using an oracle
χραύω	to scrape, graze, wound slightly
χράω	
χρέος	that which one needs must pay, an obligation, debt
χρή	it is fated, necessary
χρῆμα	a thing that one uses
χρηματίζω	to negotiate, transact business, have dealings
χρηννύειν	
χρηννύναι	
χρήσιμος	useful, serviceable, good for use, good, apt or fit
χρηστός	useful, good of its kind, serviceable
'χρηστοῦ	
χρῖσμα	anything smeared on
χρόνος	time
χρυσίον	a piece of gold
χρώς	the surface of the body, the skin
χύτρα	an earthen pot, a pot for boiling, pipkin
χωρέω	to make room for another, give way, draw back, retire, withdraw
χωρίον	a particular place, a place, spot, district
χωρίς	separately, asunder, apart, by oneself or by themselves
ψευδής	lying, false
ψευδολογία	a false speech, falsehood
ψεῦδος	a falsehood, untruth, lie
ψεύδω	to cheat by lies, beguile
ψῆφος	a small stone, a pebble, rubbed and rounded
ψυχή	breath
ψυχρός	cold, chill
'ὦ	
ὦ	O! oh!
ᾠδεῖον	the Odeum
ὠδίνω	to have the pains or throes of childbirth, to be in travail or labour
ὠθέω	to thrust, push, shove, force onwards or away
Ὠιδεῖον	
ὠνέομαι	to buy, purchase
ὠνητής	a buyer, purchaser
ὠνητιᾶν	
ὠνητός	bought
ὡς	thus, as, so that, since
'ὡς	
ὦσις	
ὥσπερ	just as if, even as
ὥστε	as, as being
