Field1	Field2
κενός	empty
κενόω	to empty out, drain
Κένταυρος	a Centaur
Κέρβερος	
κερδαίνω	to gain, derive profit or advantage
κερδαλέος	having an eye to gain, wily, crafty, cunning
κέρδος	gain, profit, advantage
κερδώ	the wily one
Κερκύονος	
Κερσοβλέπτης	
κεφάλαιος	of the head
κεφαλή	the head
κεχαρισμένως	
Κέως	Ceos
κηδεστής	a connexion by marriage
κῆδος	care for
κήδω	to trouble, distress, vex
κηκίω	to gush or ooze
κήλη	a tumor
Κήρυκες	
Κήρυξ	
κῆρυξ	a herald, pursuivant, marshal, public messenger
Κιλίκιος	
Κίλιξ	a Cilician
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
κινέω	to set in motion, to move
Κισθήνην	
Κιττον	
Κίττον	
Κλαζομένιος	
κλαίω	to weep, lament, wail
Κλέαρχος	
Κλεισθένης	
Κλέομμις	
Κλεοφῶν	
κλέπτης	a thief
κλέπτω	to steal, filch, purloin
κληρονομέω	to receive a share of an inheritance, to inherit a portion
κληρονομία	an inheritance
κληρόνομος	
κληρονόμος	one who receives a portion
κλῆρος	a lot;
κληρουχία	the allotment of land to citizens in a foreign country
κληρόω	to appoint
κλήρωσις	
κληρωτής	
κληρωτός	appointed by lot
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
κλοπή	theft
κλωπεία	
Κνίδος	
Κοίλη	
κοῖλος	hollow, hollowed
κόιλος	
κοινῇ	
κοινός	common, shared in common
κοινότης	a sharing in common, community, partnership
κοινόω	to make common, communicate, impart
κοινωνέω	to have or do in common with, have a share of or take part in
κοινωνία	communion, association, partnership, fellowship
κοινωνός	a companion, partner
κολάζω	to curtail, dock, prune
κολακεία	flattery, fawning
κολακεύω	to flatter
κόλαξ	a flatterer, fawner
κόλπος	the bosom
κολπόω	to form into a swelling fold;
κομιδῇ	exactly, just
κομιδή	attendance, care
κομίζω	to take care of, provide for
κομψός	well-dressed
κομψότης	
Κόνων	
Κόρα	
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
Κορινθιακός	
Κορίνθιος	Corinthian
Κόρινθος	Corinth
κόρις	a bug
Κόρκυρα	
κοροπλάθος	
Κορώνεια	
κοσμέω	to order, arrange
κόσμιον	
κόσμιος	well-ordered, regular, moderate
κόσμος	order
κοῦφος	light, nimble
κράς	the head
κρατέω	to be strong, mighty, powerful
κράτησις	
Κρατῖνον	
Κρατῖνος	
κρατιστεύω	to be mightiest, best, most excellent
κράτιστος	strongest, mightiest
κράτος	strength, might
κρατύς	strong, mighty
κραυγή	a crying, screaming, shrieking, shouting
κρείσσων	stronger, mightier, more powerful
Κρεσφόντης	
Κρής	a Cretan
Κρήτη	Crete
Κριθώτην	
κρίνω	to pick out, choose
Κρῖσα	Crisa
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
κρύπτω	to hide, cover, cloak
κτάομαι	to procure for oneself, to get, gain, acquire
κτείνω	to kill, slay
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
κτῆσις	acquisition
κτητικός	acquisitive
κτητός	that may be gotten
κτίζω	to people
κτίσις	a founding, foundation
κυβεύω	to play at dice
Κύθηρα	Cerigo
Κυκλάδες	
κυκλάς	round, circular;
κύκλος	a ring, circle, round
Κύκνος	
κύκνος	a swan
κυλινδέω	
κυνάω	to play the Cynic
κυνέω	to kiss
κυνηγέσιον	a hunting-establishment, huntsmen and hounds, a pack of hounds
κυνώ	a she-dog
κύπριον	
Κύπριος	of Cyprus, Cyprian
Κύπρος	Cyprus
Κύρειος	of Cyrus
κυρέω	to hit, light upon
Κυρηναῖος	
Κυρήνη	Cyrene
κυρία	
κύριος	a lord, master
κυρίως	like a lord or master, authoritatively
κῦρος	supreme power, authority
Κῦρος	Cyrus
κυρόω	to make valid, confirm, ratify, determine
κύων	a dog or bitch
κώλυσις	
κώλῡσις	
κωλύω	to let, hinder, check, prevent
κώμη	country town
κωμῳδία	a comedy
κωμῳδοδιδάσκαλος	a comic poet
Κῷος	of, from the island Cos, Coan
λαγχάνω	to obtain by lot, by fate, by the will of the gods
Λακεδαιμόνιο	
Λακεδαιμόνιος	
Λακεδαίμων	Lacedaemon
Λακωνίζω	to imitate the Lacedaemonians
Λακωνικός	Laconian
Λακωνισμός	imitation of Lacedaemonian manners
λαμβάνω	to take
λαμπρός	bright, brilliant, radiant
λαμπρότης	brilliancy, splendour
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
Λαομέδων	
Λαπίθαι	
Λαπίθης	
λάπτω	to lap with the tongue
λατρεύω	to work for hire or pay, to be in servitude, serve
λέγος	
λέγω	
λεία	booty, plunder
λεῖος	smooth, plain, not embroidered
λείπω	to leave, quit
λειτουργέω	to serve public offices at one's own cost
λειτουργία	a liturgy
Λεκελεικῷ	
λεκτέος	to be said or spoken
λέκτης	
λεκτός	gathered, chosen, picked out
λέξις	a speaking, saying, speech
Λεοντῖνος	
Λευκανοί	
Λεῦκτρον	
λέων	a lion
λήγω	to stay, abate
Λήδη	
λήθη	a forgetting, forgetfulness
λῆθος	
ληιστής	
ληιστός	to be carried off as booty, to be won by force
λῆμμα	anything received, income
ληξιαρχικός	belonging to the
ληρέω	to be foolish or silly, speak or act foolishly
λῃστής	a robber, plunderer
λῆψις	a taking hold, seizing, catching, seizure
λίαν	very, exceedingly
Λιβύη	Libya, the north part of Africa
λιγυρός	clear, whistling
λίθινος	of stone
λιμήν	a harbour, haven, creek
λιπαρέω	to persist, persevere, hold out
λιπάω	to be fat and sleek
λογίδιον	a little fable or story
λογίζομαι	to count, reckon, calculate, compute
λογισμός	a counting, reckoning, calculation, computation
λογοποιέω	to invent stories, to write, compose
λογοποιός	a prose-writer
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοιπάς	
λοιπός	remaining, the rest
λοχαγέω	to lead a λόχος or company
λοχαγός	the leader of an armed band
λοχίτης	one of the same company, a fellow-soldier, comrade
Λυδία	Lydia
Λυδίης	
Λύδιος	of Lydia, Lydian
Λύκειον	
Λύκειος	
Λυκία	Lycia.
Λύκιος	Lycian.
Λυκοῦργος	
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυμεών	a destroyer, spoiler, corrupter
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
λυπηρός	painful, distressing
Λύσανδρος	
Λυσιθείδης	
Λυσίμαχος	
λυσιτελέω	to pay what is due
λυσιτελής	paying what is due
λύω	to loose
λωποδύτης	one who slips into another's clothes, a clothes-stealer
λωφάω	to rest from toil, take rest
Μάγνης	a Magnesian
μάθημα	that which is learnt, a lesson
μαθητής	a learner, pupil
μαθητός	learnt, that may be learnt
μαίνομαι	to rage, be furious
μακαρίζω	to bless, to deem or pronounce happy
μακάριος	blessed, happy
μακαριστός	deemed or to be deemed happy, enviable
Μακεδονία	
Μακεδών	a Macedonian
μακράν	a long way, far, far away
μακρόβιος	long-lived
μακρολογέω	to speak at length, use many words
μακρολογία	length of speech
μακρός	long
μαλακία	softness, delicacy, effeminacy
μαλακιάω	
μαλακός	a fresh-ploughed
Μαλέη	
μάλιστα	
μᾶλλον	
μανθάνω	to learn
μανία	madness, frenzy
μανικός	of or for madness, mad
μαντεία	prophesying, prophetic power
μαντεῖον	an oracle
μαντεῖος	oracular, prophetic
μαντικός	of or for a soothsayer or his art, prophetic, oracular
Μαντινέη	
Μαντινεύς	
Μαντίνευς	
μάντις	one who divines, a seer, prophet
μάομαι	
Μαραθών	Marathon
μαραίνω	to put out or quench
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
Μασσαλία	the Marseillais
μαστιγόω	to whip, flog
μάταιος	vain, empty, idle, trifling, frivolous
ματάω	to be idle, to dally, loiter, linger
μάτη	a folly, a fault
μάτην	in vain, idly, fruitlessly
μάτος	
μάχη	battle, fight, combat
μάχιμος	fit for battle, warlike
μάχομαι	to fight
μεγαλαυχέω	to boast highly, talk big
Μεγαλοπολῖται	
μεγαλοπρέπεια	the character of a μεγαλοπρεπής, magnificence
μεγαλοπρεπής	befitting a great man, magnificent
μεγαλοφρονέω	to be high-minded
μεγαλοφροσύνη	greatness of mind
μεγαλόφρων	high-minded, noble, generous
μεγαλοψυχία	greatness of soul, magnanimity
μεγαλόψυχος	high-souled, magnanimous
Μεγαρεύς	a citizen of Megara
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μέθη	strong drink
μεθίημι	to let go, let loose, release
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθύω	to be drunken with wine
μειράκιον	a boy, lad, stripling
μειρακιώδης	becoming a youth, youthful
μείρομαι	to receive as one's portion or due
μείς	a month
μελετάω	to care for, attend to
μελέτη	care, attention
μελίζω	to modulate, sing, warble
μέλισσα	a bee
Μέλισσος	
μέλιττα	
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μέλω	to be an object of care or thought
Μέμνων	the steadfast or resolute
μέμφομαι	to blame, censure, find fault with
μεμψίμοιρος	complaining of one's fate, repining, querulous
μέμψις	blame, censure, reproof
μέν	on the one hand, on the other hand
Μενέλαος	withstanding-men
Μενέξενος	
Μενεσθεύς	abider
μένος	might, force, strength, prowess, courage
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέρα	
μερίς	a part, portion, share, parcel
μέρος	a part, share
μεσεγγυάω	to deposit a pledge in the hands of a third party
μεσεγγύημα	money or a pledge deposited with a third party
μέση	
μέσης	
μέσος	middle, in the middle
μεσόω	to form the middle, be in or at the middle
Μεσσήνη	
Μεσσήνιοι	
Μεσσήνιος	
μεστός	full, filled, filled full
μεστόω	to fill full of
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταβολεύς	
μεταβολή	a change, changing
μεταγιγνώσκω	to change one's mind, to repent
μεταγράφω	to write differently, to alter or correct what one has written
μεταδίδωμι	to give part of, give a share of
μεταθέω	to run after, chase
μεταί	
μεταλαμβάνω	to have or get a share of, to partake of
μεταλλάσσω	to change, alter
μεταμέλει	it repents
μεταξύ	betwixt, between
μεταπείθω	to change a man's persuasion
μεταπέμπω	to send after
μεταπίπτω	to fall differently, undergo a change
μετάστασις	a removing, removal
μεταστατέον	
μεταστατέος	one must alter
μετατίθημι	to place among
μεταφέρω	to carry over, transfer
μεταφορά	
μεταχειρίζω	to have or take in hand, handle, administer, manage
μέτειμι	to be among
μετέχω	to partake of, enjoy a share of, share in, take part in
μετοικέω	to change one's abode, remove to
μέτοικος	changing one's abode, emigrating and settling elsewhere
μετρέω	to measure in any way
μετριάζω	to be moderate, keep measure
μέτριος	within measure
μετριότης	moderation
μέτρον	that by which anything is measured
μέχρι	to a given point, even so far
μή	not
μηδαμῇ	
μηδαμόθεν	from no place
μηδαμός	none
μηδαμῶς	
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέποτε	never
μηδέπω	nor as yet, not as yet
μηδέτερος	neither of the two
Μηδισμός	a leaning towards the Medes, being in their interest, Medism
Μῆδος	a Mede, Median
Μήδων	
Μήθυμνα	
μηκέτι	no more, no longer, no further
μῆκος	length
μηκύνω	to lengthen, prolong, extend
Μήλιος	from the island of Melos, Melian
Μηλλον	
μηλόβοτος	grazed by sheep
μῆλον	
Μῆλος	
μήν	now verily, full surely
μήνη	the moon
μηνυτής	bringing to light
μήπω	not yet
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μητρώιος	
μητρῷος	of a mother, a mother's, maternal
μηχανάομαι	to prepare, make ready
μιαιφονέω	to be or become blood-stained
μιγάς	mixed pell-mell
μίγνυμι	to mix, mix up, mingle, properly of liquids
μικρολογία	the character of a μικρολόγος, frivolity: pettiness, meanness
μικρολόγος	reckoning trifles;
μικρός	small, little
μικρότης	smallness: littleness, meanness, pettiness
μικροψυχία	littleness of soul, meanness of spirit
μικρόψυχος	little of soul, mean-spirited
μικτός	mixed, blended, compound
Μιλήσιος	Milesian
Μιλτιάδης	
μιμέομαι	to mimic, imitate, represent, portray
μιμητής	an imitator, copyist
μιμητός	to be imitated or copied
μιμνήσκω	to remind, put
Μίνως	Minos
μίξις	
μῖξις	a mixing, mingling
μισανθρωπία	hatred of mankind
μισάνθρωπος	hating mankind, misanthropic
μισέω	to hate
μισθαρνέω	to work or serve for hire
μισθός	wages, pay, hire
μισθοφορά	receipt of wages or wages received, hire, pay
μισθόφορος	
μισθοφόρος	receiving wages or pay, serving for hire, mercenary
μισθόω	to let out for hire, farm out, let
μίσθωμα	the price agreed on in hiring, the contract-price
μίσθωσις	a letting for hire
μισθωτής	one who pays rent, a tenant
μισθωτός	hired
μισόδημος	hating the commons
μῖσος	hate, hatred
μνᾶ	a weight, =
μνεία	remembrance, memory
μνημεῖον	a monument
μνήμη	a remembrance, memory, record
μνημονεύω	to call to mind, remember
μνησικακέω	to remember wrongs done one, remember past injuries
μνηστεύω	to woo, court, seek in marriage
μοῖρα	a part, portion
μοιράω	to share, divide, distribute
μοιχεία	adultery
μόλις	not scarcely
μολύνω	to stain, sully, defile
μοναρχία	the rule of one, monarchy, sovereignty
μόναρχος	one who rules alone, a monarch, sovereign
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
μουσική	any art over which the Muses presided
μουσικός	of or for music, musical
μοχθηρός	suffering hardship, in sore distress, miserable, wretched
μυέω	to initiate into the mysteries
μυθολογέω	to tell mythic tales or legends
μῦθος	anything, delivered by word of mouth, word, speech
μυθώδης	legendary, fabulous
μυρίανδρος	containing
μυριάς	a number of
μυρίος	numberless, countless, infinite
μύρω	to flow, run, trickle
Μύσιος	a Mysian dirge
μυστήριον	a mystery or secret doctrine;
Μυτιληναῖοι	
Μυτιληναῖος	
μωρία	silliness, folly
μωρός	dull, sluggish, stupid
ναός	the dwelling of a god, a temple
ναύκληρος	a shipowner, ship-master
ναυμαχέω	to fight in a ship or by sea, engage in a naval battle
ναυμαχία	a sea-fight
Ναύπακτος	
ναυπηγέω	to build ships
ναῦς	a ship
ναύτης	a mate or companion by sea
ναυτικόν	
ναυτικός	seafaring, naval
νέα	
νεάζω	to be young or new
νεανιεύομαι	to act like a hot-headed youth, to act wantonly, to brawl, swagger
νεαρός	young, youthful
νεάω	to plough up anew
νει	
νεῖκος	a quarrel, wrangle, strife
Νεῖλος	the Nile
νεκρός	a dead body, corpse
νεκρόω	to make dead
Νέμεσις	
νέμω	to deal out, distribute, dispense
νέος	young, youthful
νεόω	to renovate, renew
Νέστωρ	
νέω	
νεώρης	new, fresh, late
νεώριον	a place were ships are taken care of, a dockyard
νεώς	a temple
νεώσοικος	a dock
νεωστί	lately, just now
νεώτατος	youngest
νεωτερίζω	to attempt anything new, make a violent
νεώτερος	younger
Νηλεύς	
νηλής	pitiless, ruthless
Νηρεύς	Nereus
νησιώτης	an islander
νῆσος	an island
νησύδριον	
νήφω	to drink no wine
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
Νικίας	
Νικοκλέης	
Νικόμαχος	
νῖκος	
νόθος	a bastard, baseborn child
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νόμιμος	conformable to custom, usage
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νόος	mind, perception
νοσέω	to be sick, ill, to ail
νοσηλεύω	to tend a sick person
νόσημα	a sickness, disease, plague
νόσος	sickness, disease, malady
νοσώδης	sickly, diseased, ailing
νουθετέω	to put in mind, to admonish, warn, advise
νουνεχόντως	
νυμφεύω	to lead the bride, to give in marriage, betroth
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
ξένη	a female guest: a foreign woman
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξενικός	of or for a stranger, of foreign kind
ξένιος	belonging to a friend and guest, hospitable
ξενιτεύω	to live abroad
ξενολογέω	to enlist strangers, levy mercenaries
ξένος	
Ξενότιμος	
ξενοτροφέω	to entertain strangers, to maintain mercenary troops
ξενοφονία	
ξενόω	to make one's friend and guest
Ξέρξης	
Ξπαρτιᾶται	
ὁ	the, that
ὀγδοήκοντα	eighty
ὄγκος	
ὀγκόω	to heap up
ὀγκώδης	swelling, rounded
ὅδε	this
ὁδός	
ὀδυρμός	a complaining, lamentation
ὀδύρομαι	to lament, bewail, mourn for
ὅθεν	from whom
ὅθι	
οἶδα	to know
Οἰδίπους	Oedipus
οἴκαδε	to one's home, home, homewards
οἴκει	
οἰκεῖος	in or of the house, domestic
οἰκειότης	kindred, relationship
οἰκειόω	to make one's own
οἰκείω	
οἰκέτης	a house-slave, menial
οἰκεύς	an inmate of one's house
οἰκέω	to inhabit, occupy
οἴκησις	the act of dwelling, habitation
οἰκία	a building, house, dwelling
οἰκίζω	to found as a colony or new settlement
οἰκιστής	a coloniser, founder of a city
οἴκοι	at home, in the house
οἰκονομέω	to manage as a house steward, to manage, order, regulate
οἶκος	a house, abode, dwelling
οἰκουμένη	the inhabited world
οἶκτος	pity, compassion
οἰκτρός	pitiable, in piteous plight
οἰμάω	to swoop or pounce upon
οἴμη	a song, lay
οἶνον	
οἶνος	wine
οἰνόω	to intoxicate
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἶος	alone, lone, lonely
οἶσις	
οἰστέος	to be borne
ὀιστός	an arrow
οἰστός	that must be borne, endurable
οἴχομαι	to be gone, to have gone
ὀκνέω	to shrink
ὀκνηρός	shrinking, hesitating, backward, unready, timid
ὀκνητέον	
ὀκνητέος	
ὄκνος	shrinking, hesitation, unreadiness, sluggishness
ὀκτακισχίλιοι	eight thousand
ὀκτώ	
ὁλάω	
ὄλεθρος	ruin, destruction, death
ὀλιγαρχέω	to be member of an oligarchy
ὀλιγαρχία	an oligarchy, government in the hands of a few families or persons
ὀλιγαρχικός	oligarchical, of, for or like oligarchy
ὀλίγος	few, little, scanty, small
ὀλιγοψυχέω	
ὀλιγωρέω	to esteem little or lightly, make small account of
ὀλιγωρητέον	
ὀλιγωρητέος	
ὀλιγωρία	an esteeming lightly, slighting, contempt
ὀλίγωρος	little-caring, lightly-esteeming, scornful, contemptuous
ὁλκάς	a ship which is towed, a ship of burthen, trading vessel, merchantman
ὅλοξ	whole, entire, complete
ὅλος	
Ὀλυμπία	Olympia
ὀΛυμπιάς	Olympian
Ὀλυμπίας	
Ὀλυμπιάς	
Ὀλυμπίασι	at Olympia
Ὀλύμπιος	Olympian, of Olympus, dwelling on Olympus
Ὀλύνθιος	
ὁμαλής	level
ὁμαλίζω	to make even or level
ὁμαλός	even, level
ό̓μβρος	heavy rain
ὄμβρος	
Ὁμηρίδαι	the Homerids
Ὁμηρίδης	
ὅμηρος	a pledge for the maintenance of unity, a surety, a hostage
Ὅμηρος	Homer;
ὁμιλέω	to be in company with, consort with
ὁμιλητικός	
ὁμιλία	a being together, communion, intercourse, converse, company
ὄμνυμι	to swear
ὁμοιοειδής	
ὁμοῖος	
ὅμοιος	like, resembling
ὁμοιότης	likeness, resemblance
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμολόγησις	
ὁμολογία	agreement
ὁμολογουμένως	conformably with
ὁμονοέω	to be of one mind, agree together, live in harmony
ὁμόνοια	oneness of mind or thought, unity, concord
ὅμορος	having the same borders with, marching with, bordering on
ὁμόφυλος	of the same race or stock
ὁμόω	to unite
ὁμώνυμος	having the same name
ὅμως	all the same, nevertheless, nothwithstanding, still
ὀνειδίζω	to throw a reproach upon
ὄνειδος	reproach, censure, blame
ὀνήτωρ	
Ὀνήτωρ	
ὀνίνημι	to profit, benefit, help, assist
ὄνομα	by name
ὀνομάζω	to name or speak of by name, call or address by name
ὀνομαστής	
ὀνομαστί	by name
ὀνομαστός	named, to be named
ὄντα	existing things, the present
ὁπλίτης	heavy-armed, armed
ὁπλομαχέω	
ὅπλον	a tool, implement
ὁπόθεν	whence, from what place
ὅποι	to which place, whither
ὁποῖος	of what sort or quality
ὁπόσε	
ὁπόσος	as many as
ὁπόταν	whensoever
ὁπότε	when
ὁπότερος	which of two, whether of the twain
ὅπου	in some places
ὅπως	as, in such manner as
ὁπωσοῦν	in any way whatever, in some way or other
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργάς	any well-watered, fertile spot, meadow-land
ὀργάω	to swell with moisture
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργιάζω	to celebrate orgies
ὀργίζω	to make angry, provoke to anger, irritate
ὀρέγω	to reach, stretch, stretch out
ὀρθός	straight
ὀρθόω	to set straight
ὀριγνάομαι	to stretch oneself
ὁρίζω	to divide or separate from, as a boundary
ὁρίζων	
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρμάω	to set in motion, urge
ὁρμέω	to be moored, lie at anchor
ὁρμητήριον	any means of stirring up or rousing, a stimulant, incentive
ὄρος	a mountain, hill
ὅρος	a boundary, landmark
ὀρρωδέω	to fear, dread, shrink from
ὀρφανός	an orphan
ὀρφεύς	
Ὀρφεύς	Orpheus
ὀρχήστρα	the orchestra
Ὀρχομένιος	
ὅς	this, that;
ὁσία	divine law, natural law
ὅσιος	hallowed, sanctioned by the law of God
ὁσιότης	piety, holiness
ὁσιόω	to make holy, purify, set free from guilt by offerings
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὅστις	any one who, anything which
ὅταν	whenever
ὅτε	when
ὅτι	
ὁτιοῦν	whatsoever
οὗ	where
οὐ	not
οὐδαμός	not even one, no one
οὐδαμῶς	in no wise
οὐδέ	but not
οὐδείς	and not one
οὐδέποτε	and not ever or nor ever, not even ever, never
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδέτερος	not either, neither of the two
οὐδός	
οὐκέτι	no more, no longer, no further
οὐκοῦν	therefore, then, accordingly
οὔκουν	not therefore, so not
οὖν	really, at all events
οὗπερ	
οὔπω	not yet
οὐρανομήκης	high as heaven, shooting up to heaven, exceeding high or tall
οὖς	auris, the ear
οὐσία	that which is one's own, one's substance, property
οὖσον	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
ὀφείλω	to owe, have to pay or account for
ὀφέλλω	to increase, enlarge, strengthen
ὄφελος	furtherance, advantage, help
ὀφθαλμός	the eye
ὄφλησις	
ὀφλισκάνω	to owe, to be liable to pay
ὀχληρός	troublesome, irksome, importunate
ὄχλος	a moving crowd, a throng, mob
ὀψιμαθέω	to learn late
ὀψιμαθής	late in learning, late to learn
ὄψις	look, appearance, aspect
ὄψος	
παγκρατιάζω	to perform the exercises of the
πᾶγος	
πάγος	that which is fixed or firmly set
πάθη	a passive state
πάθος	anything that befalls one, an incident, accident
παιδάριον	a young, little boy
παιδεία	the rearing of a child
παίδευμα	that which is reared up, taught, a nursling, scholar, pupil
παίδευσις	education, a system of education
παιδεύω	to bring up or rear a child
παιδιή	childish play, sport, game, pastime
παιδοποιέω	to beget children
παιδοποιία	procreation of children
παιδοτρίβης	one who teaches boys wrestling and other exercises, a gymnastic master
παιδοτριβικός	of or for a παιδοτρίβης
παίζω	to play like a child, to sport, play
Παίονες	the Paeonians
παῖς	a child
Παίων	
πάλα	
πάλαι	long ago, in olden time, in days of yore, in time gone by
παλαιός	old in years
παλαιόω	to make old
παλαίω	to wrestle
πάλη	wrestling
πάλιν	back, backwards
παλινῳδία	a palinode or recantation
Παλλάδιον	a statue of Pallas
πάλλω	to poise or sway
παμπληθής	of or with the whole multitude
Πάμφιλος	
Παναθήναια	the Panathenaea
Παναθηναικός	of or at the Panathenaea
Παναθήναιος	
πανδημεί	with the whole people, in a mass or body
πανηγυρίζω	to celebrate or attend a festival
πανηγυρικός	fit for a public festival
πανήγυρις	a general or national assembly
πανοπλία	the full armour of an ὁπλίτης
πανουργέω	to play the knave or villain
πανουργία	knavery, roguery, villany
παντάπασι	all in all, altogether, wholly, absolutely
πανταχῆ	everywhere
πανταχόθεν	from all places, from all quarters, on every side
πανταχοῦ	everywhere
πανταχῶς	in all ways, altogether
παντελής	all-complete, absolute, complete, entire
πάντῃ	
παντοδαπής	
παντοδαπός	of every kind, of all sorts, manifold
πάνυ	altogether, entirely
πάομαι	to get, acquire
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραβαίνω	to go by the side of
παραβάλλω	to throw beside or by, throw to
παραβολή	juxta-position, comparison
παράβολος	thrown in by the way, deceitful
παραγγέλλω	to transmit as a message
παράγγελμα	a message transmitted
παραγίγνομαι	near, attend upon
παραγραφή	anything written beside: an exception taken
παραγράφω	to write by the side
παράδειγμα	a pattern or model
παραδείκνυμι	to exhibit side by side
παραδίδωμι	to give or hand over to another, transmit
παράδοξος	contrary to opinion, incredible, paradoxical
παράδοσις	a handing down, transmission
παραίνεσις	an exhortation, address
παραινέω	to exhort, recommend, advise
παρακαθίστημι	to station or establish beside
παράκαιρος	unseasonable, ill-timed
παρακαλέω	to call to
παρακαταβολή	money deposited in court
παρακαταθήκη	a deposit entrusted to one's care
παρακατατίθεμαι	to deposit one's own property with
παρακατοικίζω	to make to dwell or settle beside
παρακελεύομαι	to order
παρακέλευσις	a calling out to, cheering on, exhorting, addressing
παράκλησις	a calling to one's aid, summons
παρακλητέος	one must call on, summon
παρακολουθέω	to follow beside, follow closely
παρακρούω	to strike aside: to disappoint, mislead
παραλαμβάνω	to receive from
παραλανθάνω	to escape the notice of
παραλειπτέον	
παραλειπτέος	one must pass over
παραλείπω	to leave on one side, leave remaining
παραλείφω	to bedaub as with ointment
παραληρέω	to talk like a dotard, talk nonsense
παράλιος	by the sea
παραλλάσσω	to make things alternate, to transpose
παραλογίζομαι	to misreckon, miscalculate
παραμελέω	to pass by and disregard, to be disregardful of
παραμένω	to stay beside or near, stand by
παραμυθέομαι	to encourage or exhort
παραναγιγνώσκω	to read beside
παρανομέω	to transgress the law, act unlawfully
παρανομία	transgression of law, decency or order
παράνομος	acting contrary to law, lawless
παράπαν	altogether, absolutely
παραπήγνυμι	to fix or plant beside
παραπίπτω	to fall beside
παραπλέω	to sail by or past
παραπλήσιος	coming near, nearly resembling, such-like
παραπρεσβεύω	to execute an embassy dishonestly
παράπτω	to fasten beside
παρασκευάζω	to get ready, prepare
παρασκεύασις	
παρασκευή	preparation
παράσπονδος	contrary to a treaty
παραστάς	anything that stands beside
παράταξις	a placing in line of battle
παρατάσσω	to place side by side, draw up in battle-order
παρατηρέω	to watch closely, observe narrowly, to watch one's opportunity
παρατρέχω	to run by or past
παραυτίκα	immediately, forthwith, straightway
παραφρονέω	to be beside oneself, be deranged or mad
παραχέω	to pour in beside, pour in
παραχρῆμα	on the spot, forthwith, straightway
παραχώννυμι	to throw up beside
παραχωρέω	to go aside, make room, give place, retire
παρεδρεύω	to sit constantly beside, attend constantly, be always near
πάρεδρος	sitting beside
παρεῖδον	to observe by the way, notice
πάρειμι	to be by or present
παρεισάγω	to lead in by one's side, bring forward, introduce
παρελαύνω	to drive by or past
πάρεργον	a bye-work, subordinate or secondary business, appendage, appendix
πάρεργος	
παρέρχομαι	to go by, beside or past, to pass by, pass
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
παρίσωσις	an even balancing of the clauses
Παρμενίδης	
πάροδος	a by-way, passage
παροικέω	to dwell beside
παροξυντικός	fit for inciting or urging on
παροξύνω	to urge, prick or spur on, stimulate
παροράω	to look at by the way, notice, remark
Πάρος	Paros
παρουσία	a being present, presence
Παρράσιος	
παρρησία	freespokenness, openness, frankness
