Field1	Field2
τέλος	the fulfilment or completion
τέμενος	a piece of land cut off, assigned as a domain
τέμνω	to cut, hew
τεός	
τέος	
τέρας	a sign, wonder, marvel
τέρπω	to satisfy, delight, gladden, cheer
τερψιεπής	
τέρψις	enjoyment, delight
τέταρτος	fourth
τετραέλικτος	four times wound round
τέτρατος	fourth
τεῦχος	a tool, implement
τεύχω	to make ready, make, build, work
τέχνη	art, skill, craft in work, cunning of hand
τηλαυγής	far-shining, far-beaming
τίθημι	to set, put, place
τίκτω	to bring into the world
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
Τιμόξενος	
τιν	
Τιρύνθιος	
Τίρυνς	
τίς	who? which?
τις	any one, any thing, some one, some thing;
τιταίνω	to stretch
τιτύσκων	
τίω	to pay honour to
τλήμων	suffering, enduring, patient, stout-hearted
τόθεν	hence, thence
τόθι	there, in that place
τοι	let me tell you, surely, verily
τοῖος	quality, such, such-like
τοιόσδε	such a
τοιοῦτος	such as this
τον	
τοξόκλυτος	
τόξον	a bow
τόσος	so great, so vast
τότε	at that time, then
τραχύς	rugged, rough
τρεισκαίδεκα	thirteen
τρέφος	
τρέφω	to thicken or congeal
τρέω	to flee from fear, flee away
τριάκοντα	thirty
τριέτης	of or for three years
τρίπους	three-footed, of or with three feet
τρισευδαίμων	thrice-happy
τρίτατος	
τρίτος	the third
Τροία	Troy
Τροιζήνιος	of Troezen
τροχοειδής	round as a wheel, circular
Τρώς	Tros
τυγχάνω	to hit
τυφλός	blind
τύχη	the good which man obtains
τυχόν	
τύχος	
τῷ	therefore, in this wise, thereupon
τώς	so, in this wise
ὕβρις	wantonness, wanton violence or insolence
Ὕβρις	
ὑγίεια	health, soundness
ὑγρός	wet, moist, running, fluid
ὕδωρ	water
υἱός	A son
ὑλάω	to howl, bark, bay
ὕλη	forest-trees
ὑμέτερος	your, yours
ὑμνέω	to sing, laud, sing of
ὕμνησις	
ὑμνοάνασσα	
ὕμνος	a hymn, festive song or ode, in praise
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπεράφανος	
ὑπέρβιος	of overwhelming strength or might
Ὑπερβόρεοι	the Hyperboreans
Ὑπερβόρεος	
ὑπέρθυμος	high-spirited, high-minded, daring
ὑπέροπλος	proudly trusting in force of arms, defiant, presumptuous
ὑπέροχος	prominent, eminent, distinguished above
ὑπέρτατος	uppermost, highest, supreme
ὑπερφίαλος	overbearing, overweening, arrogant
ὕπνον	
ὕπνος	sleep, slumber
ὑπνόω	to put to sleep
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὗς	the wild swine
ὑσμίνη	a fight, battle, combat
ὕστερον	
ὕστερος	latter, last
ὑφαίνω	to weave
ὑφαιρέω	to seize underneath or inwardly
ὑφή	a web
ὑψαυχής	
ὑψιδαίδαλτος	
ὑψίδειρος	
ὑψίζυγος	sitting high on the benches;
ὑψικέραν	
ὑψιμέδων	ruling on high
ὑψίνοος	
ὑψίπυλος	with high gates
ὑψιφαής	high-shining, far-seen
ὑψιφανής	
ὑψοῦ	aloft, on high
ὑψόω	to lift high, raise up
φαεσίμβροτος	bringing light to mortals
φαίδιμος	shining
φαίνω	to bring to light, make to appear
Φαί̈σκου	
φάλαγξ	a line of battle, battle-array
φάος	light, daylight
φαρέτρα	a quiver
φάρος	
φᾶρος	a large piece of cloth, a web
φάσγανον	a sword
φάσκω	to say, affirm, assert
φάτις	a voice from heaven, the voice of an oracle, an oracle
φέγγος	light, splendour, lustre
φερεκυδής	
Φερένικος	
φερεστέφανος	
Φέρης	
φέριστος	
Φερσέφασσα	
φέρτατος	bravest, best
φέρω	to bear
φεῦ	ah! alas! woe!
φεύγω	to flee, take flight, run away
φήμη	a voice from heaven, a prophetic voice
φημί	to declare, make known
φθέγγομαι	to utter a sound or voice
φθίω	to decay, wane, dwindle
φθόνος	ill-will, envy, jealousy
φθόρος	a pestilent fellow
φιλ	
φιλάγλαος	loving splendour
φιλάνωρ	fond of one's husband, conjugal
φιλέω	to love, regard with affection
φίλιππος	fond of horses, horse-loving
φιλοξενία	hospitality
φιλόξενος	loving strangers, hospitable
φῖλος	
φίλος	loved, beloved, dear
φιλοστέφανος	loving crowns, garlanded
φιτρός	a block of wood, log
ΦλειάσιῳΠενταθλῳ	
Φλειοῦντα	
φλόξ	a flame
φοβέω	to put to flight
φόβος	flight
φοιβάν	
Φοῖβος	
φοινίκασπις	
φοινίκοθριξ	
φοινικοκραδέμνοιο	
φοινικοκραδέμνοισι	
φοινικόνωτος	
φοινικοστερόπας	hurler of red lightnings
φοῖνιξ	a purple-red, purple or crimson
Φοῖνιξ	a Phoenician
φοινίσσω	to redden, make red
φοιτάω	to go to and fro, up and down, to stalk
φονάω	to be athirst for blood, to be murderous
φόνος	murder, homicide, slaughter
φόρμιγξ	the phorminx
φραδή	understanding, knowledge
φράτρα	a brotherhood
φρενοάραις	
φρενόω	to make wise, instruct, inform, teach
φρήν	the midriff or muscle which parts
φρονέω	to think, to have understanding, to be sage, wise, prudent
φροντίς	thought, care, heed, attention
φρόντισις	
φρύγιον	
Φρύγιος	Phrygian, of, from Phrygia
φυή	growth, stature
φυλάζω	to divide into tribes
φύλαξ	a watcher, guard, sentinel
φύλαξις	a security
φυλάσσω	to keep watch and ward, keep guard
φύλλον	a leaf;
φῦλον	a race, tribe, class
φυτεύω	to plant
φύω	to bring forth, produce, put forth
φωνέω	to produce a sound or tone
φωνή	a sound, tone
φώς	a man
χαίτη	long, flowing hair
χαλεπός	hard to bear, painful, sore, grievous
χάλκασπις	with brasen shield
χαλκεόκρανος	
χαλκεόκτυπος	
χαλκεομίτρας	
χαλκεόστερνος	
χαλκοθώραξ	
χαλκόκτυπος	
χαλκοκώδων	
χαλκός	copper
χαλκοτειχής	
χάος	chaos
χάρις	Grace
Χάρις	
χάριτος	
χαριτόω	to shew grace to
χαριτώνυμος	
χάρμα	a source of joy, a joy, delight
χάρμη	the joy of battle, lust of battle
χάρμης	
χεῖμα	winter-weather, cold, frost
χειμών	winter
χείρ	the hand
χειρόω	to bring into hand, to manage, master, subdue
χέρσος	dry land, land
χέω	to pour
χθών	the earth, ground
χιτών	the garment worn next the skin, a frock
χλαμύς	a short mantle
χλωραύχενα	
χοις	
χόλος	gall, bile
χολόω	to make angry, provoke, anger
χορός	a round dance
χόω	to throw or heap up
χραίνω	to touch slightly
χρεῖος	needing, being in want of
χρέος	that which one needs must pay, an obligation, debt
χρή	it is fated, necessary
χρηστός	useful, good of its kind, serviceable
χροιά	the surface of a body, the skin; the body
χρόνος	time
χρυεῳ	
χρυσάμπυξ	with fillet or frontlet of gold
χρυσάορος	with sword of gold
χρυσάρματος	with or in car of gold
χρύσασπις	with shield of gold
χρυσάωρ	
χρυσεόπλοκος	
χρύσεος	golden, of gold, decked or inlaid with gold
χρυσεόσκαπτρος	
χρυσηλάκατος	with spindle of gold
χρυσοδίνας	
χρυσόθρονος	gold-enthroned
χρυσοκόμη	
χρυσοκόμης	the golden haired
χρυσόπαχυς	
χρυσόπεπλος	
χρυσός	gold
χρώς	the surface of the body, the skin
χώρα	the space in which a thing is
χωρέω	to make room for another, give way, draw back, retire, withdraw
ψευδοκύων	a sham Cynic
ψυχή	breath
ὦ	O! oh!
ὧδε	in this wise, so, thus
ὠκύμορος	quickly-dying, dying early
ὠκύπομπος	quick-sending, conveying rapidly
ὠκύπους	swift-footed
ὠμηστής	eating raw flesh
ὦμος	ulna
ὡς	thus, as, so that, since
ὡσεί	just as if, as though
ὥστε	as, as being
