Field1	Field2
καταλαμβάνω	to seize upon, lay hold of
καταλέγω	to lay down
κατά-λέγω	
καταλείβω	to pour down;
καταλείπω	to leave behind
καταλογεύς	
κατάλογος	an enrolment, register, list, catalogue
κατάλυσις	a dissolving, dissolution
καταλύω	to put down, destroy
καταμαρτυρέω	to bear witness against
καταμένω	to stay behind, stay
καταμηνύω	to point out, make known, indicate
Καταναῖος	
Κατάνη	
κατανοέω	to observe well, to understand
κατάνομαι	to be used up or wasted
κατά-ὀλιγωρέω	
κατά-πειράζω	
κατά-πειράω	
καταπίπτω	to fall or drop down
καταπλέω	to sail down
καταπλήξ	stricken with amazement, astounded
καταποντίζω	to throw into the sea, drown therein
καταπροδίδωμι	to betray utterly, leave in the lurch
καταράομαι	to call down curses upon, imprecate upon
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκαφή	a rasing to the ground, destruction
κατασκαφής	dug down
κατασκεδάννυμι	to scatter
κατασκευάζω	to equip or furnish fully
καταστάζω	to let fall in drops upon, pour upon, shed over
κατάστασις	a settling, appointing, appointment, institution
καταστρέφω	to turn down, trample on
κατατάσσω	to draw up in order, arrange
κατατίθημι	to place, put
καταφεύγω	to flee for refuge
καταφρονέω	to think down upon
καταχαρίζομαι	to do or give up
καταχειροτονέω	to vote against, to vote in condemnation of
καταχορηγέω	to lavish as
κατά-χράω	
καταψεύδομαι	to tell lies against, speak falsely of
καταψηφίζομαι	to vote against or in condemnation of
κάτειμι	to go or come down
κατεῖπον	to speak against or to the prejudice of, accuse, denounce
κατελεέω	to have compassion upon
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατέρχομαι	to go down from
κατερῶ	
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατηγόρησις	
κατηγορία	an accusation, charge
κατήγορος	an accuser
κατία	
κάτοπτος	to be seen, visible
κατορθόω	to set upright, erect
κάτος	
κάτω	down, downwards
κεῖμαι	to be laid
κείρω	to cut
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κενόω	to empty out, drain
κερδαίνω	to gain, derive profit or advantage
κέρδος	gain, profit, advantage
κεφάλαιος	of the head
κεφαλή	the head
Κέφαλος	
κηδεστής	a connexion by marriage
κήδω	to trouble, distress, vex
κηκίω	to gush or ooze
κήλη	a tumor
κῆρυξ	a herald, pursuivant, marshal, public messenger
κηρύσσω	to be a herald, officiate as herald
Κηφισιεύς	
Κηφίσιος	
Κηφισόδωρος	
κιβωτός	a wooden box, chest, coffer
Κικυννοῖ	
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνονὁρῶ	
κίνδυνος	a danger, risk, hazard, venture, enterprise
Κινησίης	
Κιτιής	
Κιτιόν	
κλαίω	to weep, lament, wail
κλείς	that which serves for closing
Κλεισθένης	
κλεισίον	
Κλειτόδικος	
κλείω	
κλέος	a rumour, report, news
Κλεοφῶν	
κλέπτης	a thief
κλέπτω	to steal, filch, purloin
κλῄζω	
κληρονόμος	one who receives a portion
κληρόω	to appoint
κλῖμαξ	a ladder or staircase
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
κλοπεύς	a thief, stealer
κλοπή	theft
κναφεῖον	a fuller's shop
κναφεύς	a fuller
κοινῇ	
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοινωνέω	to have or do in common with, have a share of or take part in
κολάζω	to curtail, dock, prune
κολακεύω	to flatter
κόλαξ	a flatterer, fawner
κολαστής	a chastiser, punisher
Κολλυτός	
κομάω	to let the hair grow long, wear long hair
κομίζω	to take care of, provide for
κομπάζω	to vaunt, boast, brag
Κόνων	
κόραξ	carrion-crow
κόρη	a maiden, maid, damsel
Κορίνθιος	Corinthian
Κόρινθος	Corinth
Κορώνεια	
κοσμέω	to order, arrange
κόσμιον	
κόσμιος	well-ordered, regular, moderate
κόσμος	order
κουρεῖον	a barber's shop
κούρεος	
κουρεύς	a barber, hair-cutter
Κουριεύς	
κράζω	to croak
κρατέω	to be strong, mighty, powerful
κράτιστος	strongest, mightiest
κραυγάζω	to bay
κραυγή	a crying, screaming, shrieking, shouting
κρείσσων	stronger, mightier, more powerful
κριθάω	to be barley-fed, to wax wanton
κρίνω	to pick out, choose
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
Κριτίης	
Κριτόδημος	
κριτός	picked out, chosen
κρύβδην	secretly
κρύπτω	to hide, cover, cloak
κτάομαι	to procure for oneself, to get, gain, acquire
κτέομαι	
Κτησικλέης	
κυβερνάω	to act as pilot or helmsman
κυβερνήτης	a steersman, helmsman, pilot
κύβος	dice
κυέω	to bear in the womb, to be pregnant with
Κυζικηνός	
κυζικηνός	
Κύζικος	of or from Cyzicus
κύκλιος	round, circular
κυκλόθεν	from all around
Κύπριος	of Cyprus, Cyprian
Κύπρος	Cyprus
κύρβεις	triangular tablets
κύρβος	
κυρέω	to hit, light upon
κυρία	
κύριος	a lord, master
κῦρος	supreme power, authority
κυρόω	to make valid, confirm, ratify, determine
κωλύω	to let, hinder, check, prevent
κωμάζω	to go about with a party of revellers, to revel, make merry
κωμῳδέω	to represent in a comedy, to satirise, lampoon, libel
κωμῳδός	a comedian
κώνειον	hemlock
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λάθρῃ	secretly, covertly, by stealth, treacherously
Λακεδαιμονίοι	
Λακεδαιμόνιος	
Λακεδαίμων	Lacedaemon
Λάμαχος	eager-for-fight
λαμβάνω	to take
λαμπρός	bright, brilliant, radiant
Λαμπτρεύς	
Λάμπων	
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λάπτω	to lap with the tongue
λάχη	
Λάχης	
λέγος	
λέγω	
λείπω	to leave, quit
λειτουργέω	to serve public offices at one's own cost
λειτουργία	a liturgy
λέξις	a speaking, saying, speech
Λευκή	
λευκός	light, bright, brilliant
λεύκωμα	a tablet covered with gypsum
Λεωδάμας	
Λέων	
λήγω	to stay, abate
λήθη	a forgetting, forgetfulness
λῆθος	
ληίζομαι	to seize as booty, to carry off as prey
ληιστής	
ληιστός	to be carried off as booty, to be won by force
λῆμμα	anything received, income
λῆσις	
λῃστής	a robber, plunderer
λίαν	very, exceedingly
λίθος	a stone
λιμήν	a harbour, haven, creek
λιμός	hunger, famine
λιποτάξιον	for desertion
λογίζομαι	to count, reckon, calculate, compute
λογισμός	a counting, reckoning, calculation, computation
λογιστήριον	the place
λογοποιέω	to invent stories, to write, compose
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοιπάς	
λοιπός	remaining, the rest
λούω	to wash
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
Λύσανδρος	
Λυσίας	
Λυσίθεος	
Λυσίμαχος	
λύσιος	releasing, delivering
λύσις	a loosing, setting free, releasing, ransoming
λυσιτελέω	to pay what is due
λυσιτελής	paying what is due
λύχνον	
λύχνος	a portable light, a lamp
λύω	to loose
λωβάομαι	to treat despitefully, to outrage, maltreat
λωποδυτέω	to steal clothes
λωποδύτης	one who slips into another's clothes, a clothes-stealer
μά	in affirmation
μᾶζα	a barley-cake
μαίνομαι	to rage, be furious
μακαρίζω	to bless, to deem or pronounce happy
μάκρα	
μακρός	long
μάκρος	length
μαλακία	softness, delicacy, effeminacy
μαλακιάω	
μάλιστα	
μᾶλλον	
μανθάνω	to learn
μανία	madness, frenzy
μαντεία	prophesying, prophetic power
Μαντίθεος	
Μαντινέη	
Μαντινεύς	
Μαντίνευς	
Μαραθών	Marathon
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
μαστιγόω	to whip, flog
μάχαιρα	a large knife or dirk
μάχη	battle, fight, combat
μάχιμος	fit for battle, warlike
μάχομαι	to fight
Μεγακλέης	
μεγακλεής	very famous
Μέγαράδε	toMegara
Μεγαρεύς	a citizen of Megara
Μεγαρικός	Megarian
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μέδιμνος	the medimnus
μέθεξις	participation
μέθη	strong drink
μεθίημι	to let go, let loose, release
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθύω	to be drunken with wine
μειράκιον	a boy, lad, stripling
μείς	a month
μέλας	black, swart
μελετάω	to care for, attend to
μέλη	
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μέλω	to be an object of care or thought
μέμφομαι	to blame, censure, find fault with
μέν	on the one hand, on the other hand
Μενέστρατος	
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέρος	a part, share
μεσεγγυάω	to deposit a pledge in the hands of a third party
μεστός	full, filled, filled full
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταβολή	a change, changing
μεταγιγνώσκω	to change one's mind, to repent
μεταδίδωμι	to give part of, give a share of
μεταί	
μεταλαμβάνω	to have or get a share of, to partake of
μεταμέλει	it repents
μεταξύ	betwixt, between
μεταπείθω	to change a man's persuasion
μεταπέμπω	to send after
μεταπίπτω	to fall differently, undergo a change
μεταπορεύομαι	to go after, follow up
μετάστασις	a removing, removal
μέταυλος	
μεταχειρίζω	to have or take in hand, handle, administer, manage
μέτειμι	to be among
μετέρχομαι	to come or go among
μετέχω	to partake of, enjoy a share of, share in, take part in
μετοικέω	to change one's abode, remove to
μετοικία	change of abode, removal, migration
μετοίκιον	the tax paid by the
μέτοικος	changing one's abode, emigrating and settling elsewhere
μέτοχος	sharing in, partaking of
μετρέω	to measure in any way
μέτριος	within measure
μέτωπον	the space between the eyes, the brow, forehead
μέχρι	to a given point, even so far
μή	not
μηδαμός	none
μηδαμῶς	
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέποτε	never
μηδεπώποτε	never yet
μηδέτερος	neither of the two
μηκέτι	no more, no longer, no further
Μήλιος	from the island of Melos, Melian
Μηλόβιος	
μήν	now verily, full surely
μήνη	the moon
Μηνόφιλος	
μήνυσις	
μηνυτής	bringing to light
μήνυτρον	the price of information, reward
μηνύω	to disclose what is secret, reveal, betray
μήπω	not yet
μής	
μήτε	and not
μήτηρ	a mother
μήτις	lest any one, lest anything; that no one, that nothing
μητραλοίας	
μητραλοίης	striking one's mother, a matricide
μητρυιά	a step-mother
μηχανάομαι	to prepare, make ready
μηχανεύς	
μηχανή	an instrument, machine
Μηχανίων	
μιαίνω	to stain, dye
μιαρός	stained
μικρολογέομαι	to examine minutely, treat or tell with painful minuteness
μικρός	small, little
Μιλτιάδης	
μιμέομαι	to mimic, imitate, represent, portray
μιμνήσκω	to remind, put
μισέω	to hate
μισθός	wages, pay, hire
μισθοφορά	receipt of wages or wages received, hire, pay
μισθοφορέω	to be a μισθοφόρος, to receive wages or pay
μισθόω	to let out for hire, farm out, let
μίσθωσις	a letting for hire
μισοδημία	hatred of democracy
μισοπονηρέω	
μνᾶ	a weight, =
μνάομαι	to turn one's mind
μνεία	remembrance, memory
μνῆμα	a memorial, remembrance, record
μνημεῖον	a monument
μνήμη	a remembrance, memory, record
Μνησιθείδης	
μνησικακέω	to remember wrongs done one, remember past injuries
μόγις	with toil and pain
μοῖρα	a part, portion
μοιχάω	to have dalliance with
μοιχεία	adultery
μοιχεύω	to commit adultery with
μοιχή	
μοιχός	an adulterer, paramour, debaucher
μόλις	not scarcely
Μόλων	
μόνος	alone, left alone, forsaken solitary
μονόω	to make single or solitary
μορέω	to make with pain and toil
μορία	the sacred olives
μόριον	a piece, portion, section
μόριος	
Μουνιχίαζε	
Μουνιχίασι	
μυλών	a mill-house
μυριάς	a number of
μυρίος	numberless, countless, infinite
μυροπώλιον	a perfumer's shop
Μυρρινούσιος	
Μυρωνίδης	
μυστήριον	a mystery or secret doctrine;
μύστης	one initiated
Μυτιλήνη	Mytilene
ναί	yea, verily
ναός	the dwelling of a god, a temple
ναυαγέω	to suffer shipwreck, be shipwrecked
ναυάγιον	a piece of wreck
ναυκληρέω	to be a shipowner
ναυκληρία	a seafaring life, ship-owning
ναύκληρος	a shipowner, ship-master
ναυμαχέω	to fight in a ship or by sea, engage in a naval battle
ναυμαχία	a sea-fight
ναῦς	a ship
Ναυσίμαχος	
ναυτικόν	
ναυτικός	seafaring, naval
ναυτοδίκαι	
ναυτοδίκης	
νέα	
νεάζω	to be young or new
νεανίης	a young man, youth
νεάνισκος	
νεανίσκος	a youth
νεάω	to plough up anew
νεκρός	a dead body, corpse
νεκρόω	to make dead
Νεμέα	Nemea
Νέμειος	Nemean
νέμω	to deal out, distribute, dispense
νέος	young, youthful
νεόω	to renovate, renew
νέω	
νεώρης	new, fresh, late
νεώριον	a place were ships are taken care of, a dockyard
νεώς	a temple
νεώσοικος	a dock
νεωστί	lately, just now
νεώτατος	youngest
νεωτερίζω	to attempt anything new, make a violent
νεώτερος	younger
νῆσος	an island
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
Νικήρατος	
Νικίας	
Νικοκλέης	
Νικόμαχος	
Νικομάχουγραμματεως	
Νικομένης	
Νικομήδης	
νῖκος	
Νικόφημος	
νιν	him, her
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νόμιμος	conformable to custom, usage
νομοθεσία	lawgiving, legislation
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νόος	mind, perception
νόσος	sickness, disease, malady
νύκτωρ	by night
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
Ξεναίνετος	
ξένη	a female guest: a foreign woman
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξένιος	belonging to a friend and guest, hospitable
ξένος	
Ξενοφῶν	
ξενόω	to make one's friend and guest
Ξέρξης	
ξύλον	wood
ξυνός	common, public, general, concerning or belonging to all in common
ὁ	the, that
ὀβολός	an obol
ὀγδοήκοντα	eighty
ὀγδοηκοντατάλαντος	
ὄγδοος	eighth
ὁδάω	to export and sell;
ὅδε	this
ὁδός	
ὁδόω	to lead by the right way
ὄζω	to smell
Ὀῆθεν	
ὅθεν	from whom
ὅθι	
οἶδα	to know
οἴκαδε	to one's home, home, homewards
οἰκεῖος	in or of the house, domestic
οἰκειότης	kindred, relationship
οἰκειόω	to make one's own
οἰκείω	
οἰκέτης	a house-slave, menial
οἰκεύς	an inmate of one's house
οἰκέω	to inhabit, occupy
οἴκημα	any inhabited place, a dwellingplace
οἰκία	a building, house, dwelling
οἰκίδιον	a chamber
οἰκίδιος	
οἰκίζω	to found as a colony or new settlement
οἰκίον	
οἰκοδομέω	to build a house
οἴκοθεν	from one's house, from home
οἴκοι	at home, in the house
οἰκονόμος	one who manages a household
οἶκος	a house, abode, dwelling
οἰκτείρω	to pity, feel pity for, have pity upon
οἶκτος	pity, compassion
οἰκτρός	pitiable, in piteous plight
οἰμάω	to swoop or pounce upon
οἴμη	a song, lay
οἶνον	
οἶνος	wine
οἰνόω	to intoxicate
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
οἶος	alone, lone, lonely
οἷπερ	whither
οἱὑμέτεροι	
οἰχέομαι	
οἴχομαι	to be gone, to have gone
ὀκτακισχίλιοι	eight thousand
ὀκτακόσιοι	eight hundred
ὀκτώ	
ὁλάω	
ὄλεθρος	ruin, destruction, death
ὀλιγαρχία	an oligarchy, government in the hands of a few families or persons
ὀλιγαρχικός	oligarchical, of, for or like oligarchy
ὀλίγος	few, little, scanty, small
ὀλίγωρος	little-caring, lightly-esteeming, scornful, contemptuous
ὁλκάς	a ship which is towed, a ship of burthen, trading vessel, merchantman
ὅλοξ	whole, entire, complete
ὅλος	
ὀλοφύρομαι	to lament, wail, moan, weep
Ὀλύμπια	the Olympic games, in honour of Olympian Zeus
Ολυμπιακός	
Ὀλυμπιεῖον	the temple of Olympian Zeus
Ὀλύμπιος	Olympian, of Olympus, dwelling on Olympus
ὅμηρος	a pledge for the maintenance of unity, a surety, a hostage
ὁμιλέω	to be in company with, consort with
ὁμιλία	a being together, communion, intercourse, converse, company
ὄμνυμι	to swear
ὁμογνώμων	of one's mind, like-minded
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιόω	to make like
ὁμολογέω	to speak together
ὁμολογουμένως	conformably with
ὁμομήτριος	born of the same mother
ὁμονοέω	to be of one mind, agree together, live in harmony
ὁμόνοια	oneness of mind or thought, unity, concord
ὁμοπάτριος	by the same father
ὅμορος	having the same borders with, marching with, bordering on
ὁμόψηφος	having an equal right to vote with
ὁμόω	to unite
ὅμως	all the same, nevertheless, nothwithstanding, still
ὀνειδίζω	to throw a reproach upon
ὄνειδος	reproach, censure, blame
ὄνομα	by name
ὀνομάζω	to name or speak of by name, call or address by name
Ὀνομάσας	
ὄντα	existing things, the present
ὀξύχειρ	quick with the hands, quick to strike
ὅπη	by which way
ὀπή	an opening, hole
ὄπισθεν	behind, at the back
ὀπίσω	backwards
ὁπλίζω	to make or get ready
ὁπλιτεύω	to serve as a man-at-arms
ὁπλίτης	heavy-armed, armed
ὅπλον	a tool, implement
ὁπόθεν	whence, from what place
ὅποι	to which place, whither
ὁποῖος	of what sort or quality
ὀπός	the juice of the figtree
ὁπόσος	as many as
ὁπόταν	whensoever
ὁπότε	when
ὁπότερος	which of two, whether of the twain
ὅπου	in some places
ὅπως	as, in such manner as
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργάς	any well-watered, fertile spot, meadow-land
ὀργάω	to swell with moisture
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργίζω	to make angry, provoke to anger, irritate
Ὀρθόβουλος	
ὀρθόβουλος	right-counselling
ὀρθός	straight
ὀρθόω	to set straight
ὁρίζω	to divide or separate from, as a boundary
ὅρκιον	an oath
ὅρκιος	belonging to an oath
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρμάω	to set in motion, urge
Ὄρνοι	
ὅρος	a boundary, landmark
ὀρρωδέω	to fear, dread, shrink from
ὀρφανία	orphanhood
ὀρφανός	an orphan
ὅς	this, that;
ὁσάκις	as many times as, as often as
ὅσιος	hallowed, sanctioned by the law of God
ὁσιόω	to make holy, purify, set free from guilt by offerings
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὀστέον	the
ὅστις	any one who, anything which
ὄστρακον	an earthen vessel
ὅταν	whenever
ὅτε	when
ὅτι	
ὁτιοῦν	whatsoever
οὗ	where
οὐ	not
οὐδαμῇ	
οὐδαμόθεν	from no place, from no side
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδαμῶς	in no wise
οὐδέ	but not
οὐδείς	and not one
οὐδέποτε	and not ever or nor ever, not even ever, never
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδέτερος	not either, neither of the two
οὐδός	
οὐκέτι	no more, no longer, no further
οὔκουν	not therefore, so not
οὐκοῦν	therefore, then, accordingly
οὖν	really, at all events
οὗπερ	
οὔπω	not yet
οὐσία	that which is one's own, one's substance, property
οὖσον	
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
οὑτωσί	
ὀφείλω	to owe, have to pay or account for
ὀφέλλω	to increase, enlarge, strengthen
ὄφελος	furtherance, advantage, help
ὀφθαλμός	the eye
ὀφλισκάνω	to owe, to be liable to pay
ὀχέω	to uphold, sustain, endure
ὄψ	a voice
ὄψις	look, appearance, aspect
ὄψον	cooked meat
Παγκλέων	
πάγος	that which is fixed or firmly set
πᾶγος	
πάθη	a passive state
πάθος	anything that befalls one, an incident, accident
Παιάν	Paean or Paeon
Παιανιεύς	
παιανίζω	
παιδαγωγός	a boy-ward;
παιδάριον	a young, little boy
παιδεία	the rearing of a child
παιδεύω	to bring up or rear a child
παιδία	
παιδιή	childish play, sport, game, pastime
παιδικόν	
παιδικός	of, for or like a child, boyish
παίδιον	
παιδίον	a little or young child
παίδιος	
παιδίσκη	a young girl, maiden
παίζω	to play like a child, to sport, play
παῖς	a child
παίω	
πάλα	
πάλαι	long ago, in olden time, in days of yore, in time gone by
παλαιός	old in years
παλαιόω	to make old
πάλη	wrestling
πάλιν	back, backwards
παλλακή	
πάλλω	to poise or sway
παμπληθής	of or with the whole multitude
Πάμφιλος	
Παναθήναια	the Panathenaea
Παναθήναιος	
πανδημεί	with the whole people, in a mass or body
πανήγυρις	a general or national assembly
πανουργία	knavery, roguery, villany
πάνουργος	
πανοῦργος	ready to do anything wicked, knavish, villanous
πανστρατιά	a levy of the whole army
Πανταλέων	
πανταχῆ	everywhere
πανταχόθεν	from all places, from all quarters, on every side
πανταχοῦ	everywhere
πάντῃ	
πάντως	altogether;
πάνυ	altogether, entirely
πάομαι	to get, acquire
πάππας	
πάππης	papa
πάππος	a grandfather
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παραβαίνω	to go by the side of
παραγγέλλω	to transmit as a message
παράγγελμα	a message transmitted
παραγίγνομαι	near, attend upon
παράγω	to lead by or past
παράδειγμα	a pattern or model
παραδείκνυμι	to exhibit side by side
παραδέχομαι	to receive from
παραδίδωμι	to give or hand over to another, transmit
παραινέω	to exhort, recommend, advise
παρακαλέω	to call to
παρακαταθήκη	a deposit entrusted to one's care
παρακελεύομαι	to order
παρακελευσμός	
παραλαμβάνω	to receive from
παραλείπω	to leave on one side, leave remaining
παράλογος	beyond calculation, unexpected, casual, uncertain
παραλύω	to loose from the side, take off, detach
παραμελέω	to pass by and disregard, to be disregardful of
παραμένω	to stay beside or near, stand by
παρανομέω	to transgress the law, act unlawfully
παρανομία	transgression of law, decency or order
παράνομος	acting contrary to law, lawless
παραπίπτω	to fall beside
παρασκευάζω	to get ready, prepare
παρασκευή	preparation
παράσπονδος	contrary to a treaty
παρατάσσω	to place side by side, draw up in battle-order
παρατίθημι	to place beside
παρά-φρυκτωρεύω	
παραχέω	to pour in beside, pour in
παραχρῆμα	on the spot, forthwith, straightway
παραχώννυμι	to throw up beside
παρέζομαι	to sit beside
πάρειμι	to be by or present
παρέρχομαι	to go by, beside or past, to pass by, pass
παρέχω	to hold beside, hold in readiness, to furnish, provide, supply
παρίημι	to let drop beside or at the side, let fall
παρίστημι	to make to stand or to place beside
πάροδος	a by-way, passage
παροινέω	to behave ill at wine, play drunken tricks
παροινία	drunken behaviour, drunken violence, a drunken frolic
πάροινος	
παροξύνω	to urge, prick or spur on, stimulate
παρορμίζω	to anchor side by side
παρών	
πᾶς	all, the whole
πᾶσις	
πάσσω	to sprinkle
πάσχω	to receive an impression from without, to suffer
πατάσσω	to beat, knock
πατέομαι	to eat
πάτηρ	
πατήρ	a father
πατραλοίας	one who slays his father, a parricide
πατρικός	derived from one's fathers, paternal, hereditary
πάτριος	of or belonging to one's father
πατρίς	of one's fathers
πατρῷος	of or from one's father, coming or inherited from him
παυσανίας	
Παυσανίης	
παύω	to make to cease
πέδιον	
πεδίον	a plain or flat
πεζομαχέω	to fight by land
πεζός	on foot
πείθω	to prevail upon, win over, persuade
πεῖρα	a trial, attempt, essay, experiment
πειράζω	to make proof or trial of
Πειραιεύς	Peiraeeus
Πειραιοῖ	
πειράω	to attempt, endeavour, try
πείρω	to pierce quite through, fix
πεῖσα	obedience
Πείσανδρος	
πεῖσις	
πεῖσος	
Πεῖσος	
Πείσων	
Πελοποννήσιοι	Peloponnesian, inhabitants of the Peloponnese
Πελοποννήσιος	
Πελοπόννησος	the Peloponnesus
πελταστής	one who bears a light shield
πέλω	to be in motion
πέμπω	to send, despatch
πένης	one who works for his daily bread, a day-labourer, a poor man
πενθέω	to bewail, lament, mourn for
πένθος	grief, sadness, sorrow
πενία	poverty, need
πένομαι	to work for one's daily bread
πεντάκις	five times
πεντακισχίλιοι	five thousand
πεντακόσιοι	five hundred
πεντακοσιοστός	the five-hundredth, one of
πέντε	five
πεντεκαίδεκα	fifteen
πεντήκοντα	fifty
πέρ	all
πέρα	beyond, across or over, further
περαίνω	to bring to an end, finish, accomplish, execute
πέρας	an end, limit, boundary
περάω	
περί	around, round about with gen., dat., and acc.
περιάγω	to lead or draw round
περιαιρέω	to take off something that surrounds, take off an outer coat, take away, strip off
περιάπτω	to tie, fasten, hang about or upon, apply to
περιβάλλω	to throw round
περιβόητος	noised abroad, much talked of, famous
περιγίγνομαι	to be superior to
περί-εἶδον	
περιείλω	to fold or wrap round
περί-εἶμι	
περίειμι	to be around
περίεργος	careful overmuch
περιέρχομαι	to go round, go about
περιέχω	to encompass, embrace, surround
περιιάπτω	to wound all round
περί-ἵημι	
περιίστημι	to place round
περικαταρρέω	to fall in and go to ruin
Περικλέης	
περικόπτω	to cut all round, clip, mutilate
περιοικέω	to dwell round
περιοράω	to look over, overlook
περιπίτνω	
περιποιέω	to make to remain over and above, to keep safe, preserve
περισσός	beyond the regular number or size, prodigious
περιστρέφω	to whirl round
περιτρέπω	to turn and bring round
περιτρέχω	to run round and round, run round
περιτυγχάνω	to light upon, fall in with, meet with
περιφαίνομαι	to be visible all round
περιφανής	seen all round
περιφέρω	to carry round
περιχέω	to pour round or over
πέρυσι	a year ago, last year
πέτομαι	to fly
πεῦσις	
πεφασμένως	
πη	in some way, somehow
πηρός	disabled in a limb, maimed
πιέζω	to press, squeeze, press tight
πῖλος	wool or hair made into felt
πίμπλημι	to fill full of
πίνω	to drink
πιπίσκω	to give to drink
πιπράσκω	to sell
πίπτω	to fall, fall down
πιστεύω	to trust, trust to or in, put faith in, rely on, believe in
πίστις	trust
πιστόν	
πιστός	
πιστόω	to make trustworthy
πλανάω	to make to wander, lead wandering about
πλάσσω	to form, mould, shape
Πλάταια	Plataea or Plataeae
Πλαταιεῖς	Plataeans
Πλαταϊκός	
Πλαταιός	
πλέθρον	a plethron, =
πλεῖστος	most, largest
πλείων	more, larger
πλεονάκις	more frequently, oftener
πλεονεκτέω	to have or claim more than one's due, to get or have too much, to be greedy, grasping, arrogant
πλέος	full.
πλέω	to sail, go by sea
πλέως	full of
πλῆθος	a great number, a throng, crowd, multitude
πλήθω	to be or become full of
πλημμελέω	to make a false note in music
πλήν	more than
πληρόω	to make full
πλήρωμα	a full measure
πλησίος	near, close to
πλήσσω	to strike, smite
πλοῖον	a floating vessel, a ship, vessel
πλόος	a sailing, voyage
πλούσιος	rich, wealthy, opulent
πλουτέω	to be rich, wealthy
πλοῦτος	
πόα	grass, herb
ποδοκάκη	foot plague
ποδοκάκκη	
ποθεινός	longed for, desired, much desired
πόθεν	whence?
ποθεν	from some place or other
ποθέω	to long for, yearn after
ποθή	fond desire for
ποθι	anywhere or somewhere
πόθος	a longing, yearning, fond desire or regret
ποι	somewhither
ποῖ	whether?
ποιέω	to make
ποίησις	a making, fabrication, creation, production
ποιητέος	to be made or done
ποιητός	made
ποιμαίνω	to be shepherd
ποιός	of a certain nature, kind or quality
ποῖος	of what nature? of what sort?
πολεμάρχης	
Πολέμαρχος	
πολέμαρχος	one who begins or leads the war, a leader, chieftain
πολεμέω	to be at war or go to war, make war
πολέμιος	of or belonging to war
πόλεμος	battle, fight, war
πολεμόω	to make hostile, make an enemy of
πολέω	to go about, range over
πολιάοχος	
πολιορκέω	to hem in a city, blockade, beleaguer, besiege
Πολίοχος	
πόλις	a city
πολιτεία	the condition and rights of a citizen, citizenship
πολιτεύω	to live as a citizen or freeman, live in a free state
πολίτης	a member of a city or state
πολιτικός	of, for
πολλάκις	many times, often, oft
πολλαπλάσιος	many times as many, many times more or larger
πολλαπλασιόω	to multiply
πολλαπλασίων	
πολλαχόθεν	from many places or sides
πολλαχοῦ	in many places
πολλοστός	one of many
Πολύαινος	
Πολυκλέης	
Πολυνείκης	
πολυπραγμοσύνη	the character and conduct of the πολυπράγμων
πολυπράγμων	busy after many things, over-busy
πολύς	many
