Field1	Field2
κόβαλος	an impudent rogue, arrant knave
κόγχη	a mussel or cockle
κόθορνος	high boot
Κοθώκιδαι	
κοί	squeaking
κοίζω	to cry
κοικύλλεις	
κοιλία	the large cavity of the body, the belly
κοιλιοπώλης	a tripe-seller
κοῖλος	hollow, hollowed
κόιλος	
κοιμάω	to lull or hush to sleep, put to sleep
κοινῇ	
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοινωνέω	to have or do in common with, have a share of or take part in
κοινωνία	communion, association, partnership, fellowship
κοινωνός	a companion, partner
κοίρανος	a ruler, commander
Κοισύρη	
κοίτη	the marriage-bed
κόκκυ	cuckoo!
κοκκύζω	to cry cuckoo
κόκκυξ	a cuckoo
κόκκυψωλοι	
κολάζω	to curtail, dock, prune
Κολαινίς	
κολακεύω	to flatter
Κολακώνυμος	parasite-named
κόλαξ	a flatterer, fawner
κολετράω	to trample on
κόλλαβος	cake or roll
κολλάω	to glue, cement
κολλικοφάγος	roll-eating
κολλομελεῖ	
κόλλοψ	the peg or screw
κόλλυβον	
κόλλυβος	a small coin
κολλύρα	
κολοιάρχης	
κολοίαρχος	a chief of jackdaws, jackdaw-general
κολοιός	a jackdaw, daw
κολόκυμα	a large heavy wave
κολοκύνθη	a pumpkin
κόλον	the colon or lower intestine
κόλος	docked, curtal
κολοσυρτός	a noisy rabble
κόλπος	the bosom
κολπόω	to form into a swelling fold;
κολυμβίς	a diver
κόλυμβος	a diver
Κολωνός	
κόμαρον	
κόμαρος	the strawberry-tree, arbutus
κομαροφάγος	eating the fruit of the arbutus
κομάω	to let the hair grow long, wear long hair
κομέω	to take care of, attend to, tend
κόμη	the hair, hair of the head
κομηταμυνία	
κομήτης	wearing long hair, long-haired
κομιδή	attendance, care
κομιδῇ	exactly, just
κομίζω	to take care of, provide for
κόμμα	the stamp or impression of a coin
κομμάτιον	
κόμμι	gum
κομμώτρια	a dresser, tirewoman
κομμώτριον	
Κομπασεύς	one of the
κόμπασμα	boasts, braggart words
κομπολακέω	to talk big, be an empty braggart
κομπολακύθου	
κομποφακελορρήμων	pomp-bundle-worded
κομψευριπικῶς	with Euripides-prettinesses
κομψοπρεπής	dainty-seeming
κομψός	well-dressed
κόνδυλος	a knuckle
Κονθυλεῦ	
κονία	dust, a cloud of dust
κονιάω	to plaster or whiten over
κονιορτός	dust stirred up, a cloud of dust
κόνιος	
κονίποδε	
κονίσαλος	a cloud of dust
κονίω	to make dusty, cover with clouds of dust
Κοννᾶς	a worthless
Κόννος	
κοπία	
κοπιάω	to be tired, grow weary
κόπις	a prater, liar, wrangler
κόπος	a striking, beating
κοππατίας	branded with the letter koppa
κοπραγωγεῖν	
κοπρεαῖος	
κόπρειος	full of dung, filthy
κοπρολόγος	a dung-gatherer, a dirty fellow
κόπρον	
κόπρος	dung, ordure, manure
κοπροφορέω	to cover with dung or dirt
κοπρών	a place for dung, privy
κόπτω	to strike, smite, knock down
Κόρα	
κοράκινος	
κορακῖνος	a young raven
κόρακος	
κόραξ	carrion-crow
κόραυνα	
κόρδαξ	the cordax
κορέννυμι	to sate, satiate, satisfy
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
κόρημα	a besom, broom
κορίαννον	coriander
κορίζομαι	to fondle, caress, coax
Κορίνθιος	Corinthian
Κόρινθος	Corinth
κόριον	
κόρις	a bug
κορκόρου	
κορκορυγή	the rumbling
Κορκυραῖος	
κορμός	the trunk
κόρος	
Κορυβαντιάω	to be filled with Corybantic frenzy
Κορυβαντίζω	to purify or consecrate by Corybantic rites
Κορύβας	a Corybant, priest of Cybele in Phrygia;
κορυδός	the crested lark
κορυθαίολος	with glancing helm
κορυφαῖος	the head man, chief man, leader
κορυφάς	
κορυφή	the head, top, highest point;
κορώνεως	of raven-gray colour
κορώνη	sea-crow
κόσκινον	a sieve
κοσκυλμάτια	shreds of leather;
κοσμέω	to order, arrange
κόσμιον	
κόσμιος	well-ordered, regular, moderate
κοσμιότης	propriety, decorum, orderly behaviour
κόσμος	order
κότινον	
κότινος	the wild olive-tree
κοτινοτράγος	eating wild olive-berries
κότος	a grudge, rancour, wrath
κοτταβίζω	to play at the cottabus
κότταβος	the cottabus
κοτύλη	a cup
κοτυληδών	any cup-shaped hollow
κοτυλίσκιον	
κου'	
κουρεῖον	a barber's shop
κουρίδιος	wedded
κοῦρος	
κουροτρόφος	rearing boys;
Κουρότροφος	
κουφίζω	to be light
κοῦφος	light, nimble
κόφινος	a basket
κοχώνη	the posteriors
κόψιχος	a blackbird
κραδαίνω	to swing, wave, brandish
κραδάω	to shake, brandish
κράδη	the quivering spray at the end of a branch
κράζω	to croak
κραίνω	to accomplish, fulfil, bring to pass
κραιπαλάω	to have a sick head-ache
κραιπάλη	a drunken head-ache
κραιπαλόκωμος	rambling in drunken revelry
κράμβος	loud, ringing
Κραναή	
Κρανάη	
Κραναός	
κραναός	rocky, rugged
κρανοποιέω	to make helmets
κρανοποιός	a helmet-maker
κράνος	a helmet
κράς	the head
κράσπεδον	the edge, border, skirt or hem
κρατέω	to be strong, mighty, powerful
κρατήρ	a mixing vessel
Κράτης	
κράτησις	
Κρατῖνον	
Κρατῖνος	
Κράτινος	
κράτιστος	strongest, mightiest
κράτος	strength, might
κρατύς	strong, mighty
κρεάγρα	a flesh-hook
κρεᾴδιον	
κρέας	flesh, meat, a piece of meat
κρείσσων	stronger, mightier, more powerful
κρεκάδια	a
κρέκω	to strike
κρεμάθρα	a net or basket to hang things up in
κρεμάννυμι	to hang, hang up
κρέξ	
κρημνοποιός	speaking crags
κρημνός	an overhanging bank
κρήνη	a well, spring, fountain
Κρής	a Cretan
κρησέρα	
Κρητικόν	
Κρητικός	of or from the island of Crete, Cretan
κρητικῶς	
κριβάνης	
κριβανίτης	baked in a pan
κρίβανον	
κρίβανος	an earthen vessel, a pan
κριβανωτός	
κρίζω	to creak
κριηδόν	
κριθάω	to be barley-fed, to wax wanton
κριθή	barley-corns, barley
κριθοτράγος	barley-eating
κριμνώδης	
κρίνον	a lily
κρίνω	to pick out, choose
κριός	a ram
Κριός	
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
Κρίτυλλα	
Κρίτυλλαν	
Κριῶθεν	
κρόκη	the thread which is passed between the threads of the warp
κροκόεις	saffron-coloured
κρόκος	the crocus
κροκόω	to crown with yellow ivy
κροκωτίδιον	
κροκωτός	saffron-dyed, saffron-coloured
κροκωτοφοροῦσα	
κροκωτοφοροῦσαι	
κρόμμυον	
κρομμυοξυρεγμία	a belch of onions and vinegar
Κρόνια	
Κρονίδης	son of Cronus
Κρονικός	old-fashioned, out of date
Κρόνιος	Saturnian, of Cronus or Saturn
Κρόνιππος	an old dotard
Κρονίων	son of Cronus
Κρόνος	Cronus
κρόνος	
κρόταλον	a rattle, castanet
κρόταφος	the side of the forehead
κροτέω	to make to rattle
κρότος	a striking, the sound made by striking
κροῦμα	a stroke: a sound made by striking stringed instruments
κρουνός	a spring, well-head
κρουνοχυτρολήραιος	a pourer forth of washy twaddle
κρουσιδημέω	
κροῦσις	a striking, smiting
κρουστέον	
κρουστικός	fit for striking the ears, impressive
κρούω	to strike, smite: to strike
κρύβδην	secretly
κρυερός	icy, chilling
κρυπτή	
κρυπτός	hidden, secret
κρύπτω	to hide, cover, cloak
κρωβύλος	a roll or knot of hair on the crown of the head
κρώβυλος	
κρώζω	to cry like a crow, caw
κρώξαις	
κτάομαι	to procure for oneself, to get, gain, acquire
κτείνω	to kill, slay
κτέομαι	
Κτησίης	
κτήσιος	belonging to property
κτῆσις	acquisition
Κτησιφῶν	
κτίστωρ	
κτυπέω	to crash
κτύπος	any loud noise, a crash
κύαθος	a cup
κύαμος	a bean
κυαμοτρώξ	bean-eater
κυαναυγής	dark-gleaming
κυανέμβολος	
κύβας	
κύβδα	
Κυβέλη	Cybele
κυβερνάω	to act as pilot or helmsman
κυβερνήτης	a steersman, helmsman, pilot
κυβεύω	to play at dice
κύβης	
κύβος	dice
Κυδαθηναιεύς	
κύδιστος	most glorious, most honoured, noblest
κυδοιδοπάω	to make a hubbub
Κυδοιμός	
κυδοιμός	the din of battle, uproar, hubbub
κῦδος	glory, renown
κυδώνιος	
κυέω	to bear in the womb, to be pregnant with
Κυζικηνικός	
Κύθηρα	Cerigo
Κύθηρος	
κυκάω	to stir up
κυκεών	mixed drink, a potion, tankard
κύκηθρον	a ladle for stirring
κυκησίτεφρος	mixed with ashes
κυκλέω	to move round and round, wheel along
κυκλιοδιδάσκαλος	a teacher of the dithyrambic chorus
κύκλιος	round, circular
Κυκλοβόρος	Cycloborus
κύκλος	a ring, circle, round
κυκλοσοβέω	to drive round in a circle, whirl round
κυκλοτερής	made round by turning
κυκλόω	to encircle, surround
Κύκλωψ	a Cyclops
κύκνος	a swan
Κύκνος	
κυλινδέω	
κυλίνδω	to roll, roll along or down
κύλιξ	a cup, drinking-cup, wine-cup
κυλίχνιον	
Κυλλήνη	Cyllene, a mountain in Arcadia
κυλλός	crooked, crippled
κυλοιδιάω	to have a swelling below the eye
κῦμα	anything swoln
κυματόω	to cover with waves
κύμινδις	the night-jar
κυμινοπριστοκαρδαμογλύφος	a cummin-splitting-cress-scraper
κυναγός	a hound-leader
κυναλώπηξ	a fox-dog, mongrel between dog and fox
κυνάω	to play the Cynic
κυνέη	a dog's skin
κύνειος	of, belonging to a dog
κυνέω	to kiss
κυνηγετέω	to hunt
κυνηδόν	like a dog
Κυνθίαν	
κυνίδιον	a little dog, whelp, puppy
κυνίσκη	a bitch-puppy
Κύννα	
κυνοκέφαλος	dog-headed;
κυνοκλόπος	dog-stealing
κυνοκοπέω	to beat like a dog
κυνώ	a she-dog
κύπειρον	galingale
κύπειρος	
κὔπειτα	
Κύπρις	Cypris
Κυπρογένεια	
Κυπρογενής	Cyprus-born
Κύπρος	Cyprus
κυπτάζω	to keep stooping, to go poking about, potter about
κύπτω	to bend forward, stoop down
κυρβασία	a Persian bonnet or hat
κύρβεις	triangular tablets
κύρβος	
κυρέω	to hit, light upon
κυρηβάζω	to butt with the horns
κυρήβια	husks, bran:—a bran-shop
κυρηβίων	
Κυρήνη	Cyrene
κυρία	
κύριος	a lord, master
κυρκανᾷς	
κυρκάνη	
κύρμα	that which one meets with or finds
κῦρος	supreme power, authority
κυρόω	to make valid, confirm, ratify, determine
κυρσάνιος	
κύσθος	
κύστις	the bladder
κύστο	
κύτος	the hollow
κύτταρον	
κύτταρος	the cell of a comb
κυφός	bent forwards, bent, stooping, hump-backed
κύφων	the bent yoke of the plough
κυψέλη	any hollow vessel: a chest, box
κύω	to conceive
κύων	a dog or bitch
κ'φάγῃς	
κῳδάριον	
κῴδιο	
κῴδιον	
κώδων	a bell
κωδωνίζω	to prove by ringing
κωδωνοφαλαρόπωλος	with bells on his horses' trappings
κωδωνοφορέω	to carry the bell round, to visit the sentinels
κώθων	a Laconian drinking-vessel
κᾠκίαν	
κωκυτός	a shrieking, wailing
κωκύω	to shriek, cry, wail
κωλαγρέτης	collector of the pieces at a sacrifice
κωλακρέτης	
κωλῆ	the thigh-bone with the flesh on it, the ham
Κωλιάς	Colias
κῶλον	a limb
κωλύσ'	
κώλῡσις	
κώλυσις	
κωλύω	to let, hinder, check, prevent
Κωμαρχίδης	
κωμαστής	a reveller
κωμήτης	a villager, countryman
κωμῆτις	
Κωμίης	
κῶμο	
κῶμος	a village festival: a revel, carousal, merry-making
κωμῳδέω	to represent in a comedy, to satirise, lampoon, libel
κωμῳδία	a comedy
κωμῳδικός	of comedy, comic
κωμῳδοδιδασκαλία	the comic poet's art
κωμῳδοδιδάσκαλος	a comic poet
κωμῳδολοιχέω	to play the parasite and buffoon
κωμῳδοποιητής	
κωμῳδός	a comedian
κώνειον	hemlock
κᾦνον	
κώνωψ	a gnat, mosquito
Κωπαίς	of or near Copae
κωπεύς	pieces of wood fit for making oars, oar-spars
κώπη	the handle of an oar
κωπίον	
κωρία	
κώριον	a little girl
Κώρυκος	a promontory of Cilicia
κωφός	blunt, dull, obtuse
λάβδα	
λαβή	the part intended for grasping, a handle, haft
Λάβης	
λάβητα	
λάβραξ	the bass
λαγαρίζομαι	to be slack or gaunt through hunger, to starve
λαγαρός	slack, hollow, sunken
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λαγῴδιον	a leveret
λαγών	the hollow on each side below the ribs, the flank
λαγῷος	of the hare
λαγῶς	a hare
λάζομαι	to take, seize, grasp
λαθραῖος	secret, covert, clandestine, furtive
λάθρῃ	secretly, covertly, by stealth, treacherously
λαίθαργος	biting secretly
λαικάζω	to wench
λαικαστής	a wencher
λαιμάττουσι	
λαιμός	the throat, gullet
λαιμότμητος	with the throat severed
λάινος	of stone or marble
Λαίς	
Λαισποδίας	
λαῖτμα	the depth or gulf
Λάκαινα	Lacaena, a Laconian woman
λακαταπύγων	very lascivious
Λακεδαιμόνιος	
Λακεδαίμων	Lacedaemon
λακέρυζα	one that screams or cries
λακίς	a rent, rending
λακκόπρωκτος	
λάκκος	a pond
Λακρατείδης	
λακτίζω	to kick with the heel or foot, kick at, spurn
Λάκων	a Laconian or Lacedaemonian
Λακωνικός	Laconian
λακωνομανέω	
λαλᾷς	
λαλέω	to talk, chat, prattle, babble
λάλη	
λάλησις	
λαλητικός	given to babbling
λαλιά	talking, talk, chat
λαλιή	
λαλιός	
λαλῖς	
λάλο	
λάλος	talkative, babbling, loquacious
Λαμαχίππιον	little jockey-Lamachus
Λάμαχος	eager-for-fight
λαμβάνω	to take
Λάμια	a monster said to feed on man's flesh, a bugbear
Λαμίης	
λαμπάδιον	a small torch
λαμπάδιος	
λαμπάς	
Λαμπιτώ	
Λάμπος	bright
λαμπρός	bright, brilliant, radiant
λαμπρύνω	to make bright or brilliant
λάμπω	to give light, shine, beam, be bright, brilliant, radiant
Λάμπων	
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λαός	the people
λάπτω	to lap with the tongue
λαρινός	fatted, fat
λαρκίδιον	
λάρκος	a charcoal-basket
λάρος	a cormorant
Λάρτιος	
λαρυγγιάω	
λαρυγγίζω	to shout lustily, bellow, bawl
λάρυγξ	the larynx or upper part of the windpipe
λάσανα	a trivet or stand for a pot;
λασιαύχην	with rough, shaggy neck
λάσιον	
λάσιος	hairy, rough, shaggy, woolly
λάσκω	to ring, rattle, crash
Λᾶσος	
λαύρα	an alley, lane, passage
Λαυρειωτικαί	
λαφυγμός	gluttony
λάχανον	garden-herbs, potherbs, vegetables, greens
λαχανοπωλήτρια	
λαχανόπωλις	
λάχη	
Λάχης	
λάω	
λέαινα	a lioness
λεαίνω	to smooth or polish
λέγι	
λεγοις	
λεγοίτην	
λέγος	
λέγω	
λείβω	to pour, pour forth
λειμών	any moist, grassy place, a meadow, mead, holm
λεῖος	smooth, plain, not embroidered
λείπω	to leave, quit
λείχω	to lick up
λείψανον	a piece left, wreck, remnant, relic
Λείψυδριον	
λείων	
λεκάνη	a hod
λεκάνιον	
λεκιθοπώλης	a peasepudding-seller
λεκιθόπωλις	
λέκιθος	pulse-porridge, peasepudding
λεκτός	gathered, chosen, picked out
λέμμα	that which is peeled off, peel, husk, skin, scale
λέξις	a speaking, saying, speech
λεοντέη	a lion's skin
λέπαδνον	a broad leather strap
λεπάς	a limpet
λεπαστή	a limpet-shaped drinking-cup
λέπρα	leprosy
Λέπρεον	
λεπρός	scaly, scabby, rough, leprous
λεπτολογέω	to talk subtly, to chop logic, quibble
λεπτόλογος	
λεπτολόγος	speaking subtly, subtle, quibbling
λεπτόν	a very small coin, a mite
λεπτός	peeled, husked, threshed out
λεπτότης	thinness: fineness, delicacy, leanness
λέσβιος	Lesbian, of Lesbos
Λέσβιος	
λευκάς	
λεύκη	white leprosy
λευκόθριξ	white-haired, white
λευκολόφας	
Λευκολόφης	
λευκόλοφος	white-crested
λευκόν	white
λευκοπληθής	
λευκόπους	white-footed, bare-footed
λευκός	light, bright, brilliant
λευκότριχος	
λευκότροφος	white-growing
λευκόω	to make white
λεύσσω	to look or gaze upon, see, behold
λέχος	a couch, bed
λεχώ	a woman in childbed
Λεωγόρης	
Λεώγορος	
λέων	a lion
Λεωνίδης	
Λεωτροφίδης	
λήγω	to stay, abate
ληδάριον	
Λήδη	
λήθη	a forgetting, forgetfulness
Λήθη	
ληίς	booty, spoil
ληιστής	
ληιστός	to be carried off as booty, to be won by force
ληκέω	to sound
ληκύθιον	a small oil-flask
λήκυθος	an oil-flask, oil-bottle
λῆμα	will, desire, resolve, purpose, mind
ληματίας	
λημάω	to be blear-eyed or purblind
λήμη	a humour that gathers in the corner of the eye, gum, rheum
Λήμνιος	Lemnian
Λημυνίας	
Λήναια	
Λήναιον	
ληναῖος	belonging to the wine-press
Ληναίτης	
ληπτέος	to be taken or accepted
ληρέω	to be foolish or silly, speak or act foolishly
λήρησις	
ληρός	a poor trinket
λῆρος	silly talk, nonsense, trumpery
λῆσις	
λῃστής	a robber, plunderer
Λητοίδης	son of Leto
Λητώ	Leto
λῆψις	a taking hold, seizing, catching, seizure
λίαν	very, exceedingly
λιβανωτός	frankincense, the gum of the tree λίβανος
Λιβύη	Libya, the north part of Africa
λιγνύς	thick smoke mixed with flame, a murky flame
λιγύφθογγος	clear-voiced
λιθάω	
λίθινος	of stone
λιθόομαι	
λίθος	a stone
λιθουργός	a worker in stone, stone-mason
Λικυμνίαις	
λιμήν	a harbour, haven, creek
Λίμναι	
λιμναῖον	
λιμναῖος	of or from the marsh or mere
λιμνει	
λίμνη	a pool of standing water
λιμός	hunger, famine
λινόδετος	bound with flaxen cords
λίνον	anything made of flax
λινοπτάομαι	to watch nets, see whether anything is caught
λίνος	
λιπαράμπυξ	with bright tiara
λιπαρέω	to persist, persevere, hold out
λιπαρής	persisting or persevering
λιπαρός	oily, shiny with oil
λισσάνιος	
λίσσομαι	to beg, pray, entreat, beseech
λίσφος	
λιταργίζω	to slip away
λίτομαι	
λιχμάω	to lick with the tongue
λογίδιον	a little fable or story
λογίζομαι	to count, reckon, calculate, compute
λόγιον	an announcement, oracle
λόγιος	versed in tales or stories
λογισμός	a counting, reckoning, calculation, computation
λογιστής	a calculator, teacher of arithmetic
λόγος	the word or that by which the inward thought is expressed
λόγχη	a spear-head, javelin-head
λογχοφόρος	spear-bearing
λοιδορέω	to abuse, revile
λοιδορησμός	
λοιδορία	railing, abuse
λοιπάς	
λοιπός	remaining, the rest
Λοκρίς	
Λοκρός	Locrian
Λοξίας	the ambiguous
λοπάδιον	a platter
λοπαδοτεμαχοσελαχογαλεοκρανιολειψανοδριμυποτριμματοσιλφιοτυρομελιτοκατακεχυμενοκιχλεπικοσσυφοφαττοπεριστεραλεκτρυονοπτεκεφαλλιοκιγκλοπελειολαγῳοσιραιοβαφητραγανοπτερυγών	
λοπάς	a flat dish
λοπίς	
λορδουμένων	
λούτριον	
λουτρόν	a bath, bathing place
λούω	to wash
λοφάω	to have a crest
λοφεῖον	a crest-case
λοφιά	the mane
λοφοποιός	a crest-maker
λόφος	the back of the neck
λόφωσις	a being crested
λοχάω	to lie in wait for, to watch, waylay, entrap
λοχεύω	to bring forth, bear
λοχμαῖος	of the coppice
λόχμη	a thicket, coppice, copse
λόχος	an ambush
λυγίζω	to bend or twist as one does a withe
λυγισμός	a bending, twisting
Λυγκεύς	
Λυδίζω	to play the Lydian
Λυδός	a Lydian
λύζω	to have the hiccough or hiccup, to sob violently
Λυκαβηττούς	
Λύκειον	
Λύκειος	
Λύκης	
Λυκῖνος	
Λύκιος	Lycian.
Λύκις	
λύκος	a wolf
Λύκος	
Λυκούργεια	
Λυκοῦργος	
λυκόω	to tear like a wolf
Λύκων	
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λύμη	brutal outrage, maltreatment, maiming
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
λυπηρός	painful, distressing
λύρα	
λύριον	
λύρον	
λυσανίας	
λυσανίης	ending sorrow
Λυσικλέης	
Λυσικλής	
Λυσικράτης	
Λύσιλλα	
Λυσιμάχη	
λυσίμαχος	ending strife
Λυσιστράην	
Λυσιστράτη	
Λυσίστρατος	
λυσιτελέω	to pay what is due
λύσσα	rage, fury
λυσσάω	to be raging
λύχνον	
λυχνοποιός	making lamps or lanterns
λυχνοπώλης	a dealer in lamps or lanterns
λύχνος	a portable light, a lamp
λυχνοῦχος	
λυχνοφορίοντες	
λύω	to loose
λωβάομαι	to treat despitefully, to outrage, maltreat
λωβητής	one who disgraces
λωβητός	despitefully treated, outraged
λωίων	more desirable, more agreeable
λωποδυτέω	to steal clothes
λωποδύτης	one who slips into another's clothes, a clothes-stealer
λῷστος	
μά	in affirmation
μαγγανεύω	to use charms or philtres
μαγειρικός	fit for a cook or cookery
μάγειρος	a cook
Μάγνης	a Magnesian
μαδάω	to be flaccid: to be bald
μᾶδδαν	
μᾶζα	a barley-cake
μαζίσκη	a barley-scone
μάθη	
μάθημα	that which is learnt, a lesson
μαθητέος	to be learnt
μαθητής	a learner, pupil
μαθητιάω	to wish to become a disciple
μαθητός	learnt, that may be learnt
μαῖα	good mother, dame
μαιεύομαι	to serve as a midwife
μαινάς	raving, frantic
μαινίς	a sprat
μαίνομαι	to rage, be furious
μαίομαι	to seek
μαῖον	
Μαιώτης	Maeotian
Μάκαρ	
μάκαρ	blessed, happy
μακαρία	happiness, bliss
μακαρίζω	to bless, to deem or pronounce happy
μακάριος	blessed, happy
μακαριστός	deemed or to be deemed happy, enviable
μακαρίτης	one blessed
μάκαρος	
μάκελλα	a pick-axe with one point
μακκοάω	to be stupid
μᾶκος	
μακράν	a long way, far, far away
μάκρος	length
μακρός	long
μάκτρα	a kneading-trough
μάλα	very, very much, exceedingly
μαλάκια	
μαλακιάω	
μαλακίων	
μαλακός	a fresh-ploughed
μαλάσσω	to make soft
μαλάχη	mallow
μάλη	the arm-pit
μαλθακιστέον	
μαλθακιστέος	one must be remiss
μαλθακός	soft
μάλιστα	
μἀλλα'	
μᾶλλο	
μᾶλλον	
μᾶλον	
Μαμμάκυθος	a blockhead, simpleton
μαμμᾶν	to cry for the breast, to suck the breast
μάμμη	mamma, mammy
μαμμία	
μαμμίον	
μαναθάνεις	
μανδαλωτός	
Μανῆ	
Μανῆν	
μανθάνω	to learn
μανία	madness, frenzy
Μανίη	
μανικός	of or for madness, mad
μανίον	
Μανόδωρος	
μανός	few, scanty
μαντεία	prophesying, prophetic power
μαντεῖον	an oracle
μαντεῖος	oracular, prophetic
μάντευμα	an oracle
μαντεύομαι	to divine, prophesy, presage
μαντικός	of or for a soothsayer or his art, prophetic, oracular
μάντις	one who divines, a seer, prophet
Μαραθών	Marathon
Μαραθωνομάχης	a Marathon fighter, a Marathon-man
Μαρικέης	
Μαριλάδης	O son of coal-dust!
μαρίλη	the embers of charcoal
μαρμάρεος	flashing, sparkling, glistening, gleaming
μάρμαρον	
μάρμαρος	stone or rock
μάρπτω	to catch, lay hold of, seize
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτυρία	witness, testimony, evidence
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
Μαρψίης	
μασάομαι	to chew
μάσθλης	a leather strap, thong
Μασιντύα	
μάσσω	to handle, touch
μασταρύζω	to mumble
μάστιγαν	
μαστιγίας	
μαστιγίης	one that always wants whipping, a worthless slave, a sorry knave
μαστιγόω	to whip, flog
μαστιγωτέος	deserving a whipping
μάστιξ	a whip, scourge
μαστροπός	a pandar
μασχάλη	the armpit
μάταιος	vain, empty, idle, trifling, frivolous
ματάω	to be idle, to dally, loiter, linger
ματεύω	to seek, search
μάτη	a folly, a fault
μάτην	in vain, idly, fruitlessly
ματιολοιχός	a devourer of meal
μάτος	
μάχαιρα	a large knife or dirk
μαχαιρίς	a rasor
μαχαιροποιός	a cutler
μάχη	battle, fight, combat
μάχιμος	fit for battle, warlike
μάχομαι	to fight
Μεγάβαζος	
Μεγαίνετος	
μεγακλεής	very famous
Μεγακλέης	
μεγαλόδωρος	making great presents, munificent
μεγαλόπετρος	
μεγαλοπρεπής	befitting a great man, magnificent
μεγαλώνυμος	with a great name, giving glory
μεγάλως	
Μέγαρα	Megara
Μεγαράδε	
Μεγαρεύς	a citizen of Megara
Μεγάρη	
μεγαριεῖς	
Μεγαρικός	Megarian
Μεγαρόθεν	from Megara
Μεγαροῖ	at Megara
μέγαρον	a large room or chamber
Μέγαρος	
μέγας	big, great
μεγασθενής	
μέγεθος	greatness, magnitude, size, height, stature
μεδέων	a guardian
μέδιμνος	the medimnus
μέδω	a guardian, lord
μέθεξις	participation
μεθήκω	to be come in quest of
μέθημαι	to sit among
μεθίημι	to let go, let loose, release
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθύσης	
μέθυσις	drunkenness
μεθύσκω	to make drunk, intoxicate, inebriate
μεθυσοκότταβος	drunk with cottabus-playing
μέθυσος	drunken
μεθύω	to be drunken with wine
μειαγωγέω	to bring the lamb to the scale
μειδιάω	
Μειδίης	
μειράκιον	a boy, lad, stripling
μειρακίσκη	a little girl
μειρακύλλιον	a mere lad
μεῖραξ	a young girl, lass
μείς	a month
μελαγκόρυφος	the blackcap
μελαγχολάω	to be atrabilious
μέλαθρον	the ceiling of a room
μέλαινα	
μελαίνω	to blacken
μελάμπυγος	
μελάμφυλλος	dark-leaved
μελανέω	
μελάνθιον	
Μελάνθιος	
μελάνια	
μελάνιον	
Μελανίππη	
Μελανίων	
μελανοκάρδιος	black-hearted
μελανονεκυείμονα	
μελανόπτερος	black-winged
μελανοσυρμαῖος	
μέλας	black, swart
μέλε	dear!good friend!
μελέαγρον	
Μελέαγρος	
μέλεος	idle, useless
μελετάω	to care for, attend to
μελέτη	care, attention
μέλη	
μέλημα	the object of care, a darling
Μελησίης	
Μέλητος	
μέλι	
μελία	the ash
μελίγλωσσος	honey-tongued
μελίζω	to modulate, sing, warble
μέλις	
μελισιδωνοφρυνιχήρατα	
μέλισσα	a bee
μελισσονόμος	keeping bees
Μελιστίχην	
Μελίτη	
Μελιτίδαι	
μελιτόομαι	to be sweetened with honey
μελιτοπώλης	a dealer in honey
μελιτοῦττα	
μέλιττα	
μελίττιον	
μελλητέον	
μελλητέος	one must delay
μελλοδειπνικός	
μελλονικιάω	to be going to conquer
μέλλω	to think of doing, intend to do, to be about to do
μελοποιέω	to make lyric poems
μελοποιός	a maker of songs, a lyric poet
μέλος	a limb
μέλπω	to sing of, celebrate with song and dance
μελύδριον	a ditty
μέλω	to be an object of care or thought
μελῳδέω	to sing, chant
μελῳδός	singing, musical, melodious
μεμβράς	anchovy
μεμνῆσι	
Μέμνων	the steadfast or resolute
μέμφομαι	to blame, censure, find fault with
μέμψις	blame, censure, reproof
μέν	on the one hand, on the other hand
Μενέλαος	withstanding-men
μενετός	inclined to wait, patient
Μένιππος	
μενοινάω	to desire eagerly, to be bent on
μενοινή	eager desire
μένος	might, force, strength, prowess, courage
μέντοι	
μεντοι	
μέντοὐγω	
μέντοὐφασκεν	
μένω	to stay at home, stay where one is, not stir
μέριμνα	care, thought
μεριμνάω	to care for, be anxious about, think earnestly upon, scan minutely
μεριμνοφροντιστής	"an anxious thinker, ""minute philosopher, """
μέρος	a part, share
μέσατος	
μέση	
μεσημβρία	mid-day, noon
μεσημβριάω	
μεσημβρινός	belonging to noon, about noon, noontide
μεσήμβριος	
μέσης	
μεσθούς	
μέσος	middle, in the middle
μεσόω	to form the middle, be in or at the middle
Μεσσήνη	
μεστός	full, filled, filled full
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταβιβάζω	to carry over, shift bring into another place or state
μετάβουλος	changing one's mind, changeful
μεταδίδωμι	to give part of, give a share of
μεταί	
μεταιτέω	to demand one's share of
μεταίτης	a beggar
μετά-κυλίνδω	
