Field1	Field2
Θέμις	
θέμις	that which is laid down or established by custom
Θεμισκύρη	
Θεμιστοκλέης	
Θεμιστοκλῆς	
θεμιτός	allowed by the laws of God and men, righteous
θεοβλαβής	stricken of God, infatuated
θεογονία	the generation or genealogy of the gods
Θεόδωρος	
θεοειδής	divine of form
Θεοκύδης	
Θεομήστωρ	
Θεόπομπος	
θεοπροπέω	to prophesy
θεοπρόπιον	a prophecy, oracle
θεοπρόπος	foretelling things by a spirit of prophecy, prophetic
θεός	God
θεοσεβής	fearing God, religious
θεοφάνια	a festival at Delphi, at which the statues of Apollo and other gods were shewn to the people
θεοφιλής	dear to the gods, highly favoured
Θεράμβω	
θεράπαινα	a waiting maid, handmaid
θεραπεία	a waiting on, service
θεραπεύω	to be an attendant, do service
θεραπηίη	
θεραπήιος	
Θεράπνη	
θεράπων	a waiting-man, attendant
θέρειος	of summer, in summer
θερίζω	to do summer-work, to mow, reap
θερίνεος	the summer
θερινός	
θέρμα	
Θερμαῖος	
θέρμη	heat, feverish heat
Θέρμη	
Θερμοπύλαι	
θερμός	hot, warm
θέρμω	to heat, make hot
Θερμώδων	
θέρος	summer, summertime
Θέρσανδρος	
θέρω	to heat, make hot
θέσμιος	according to law, lawful
θεσμός	that which is laid down and established, a law, ordinance
θεσμοφόρια	an ancient festival held by the Athenian women in honour of Demeter
θεσμοφόριον	the temple of Demeter
θεσμοφόριος	
θεσμοφόρος	law-giving
Θέσπεια	
θεσπέσιος	divinely sounding, divinely sweet
Θεσπίευς	
Θεσπιεύς	
θεσπίζω	to declare by oracle, prophesy, divine
Θεσπίη	
Θεσπίης	
Θεσπιός	
θέσπισις	
θέσπισμα	oracular sayings
Θεσπρωτοί	
Θεσπρωτός	
Θεσσαλία	
Θεσσαλίη	
Θεσσαλικός	
Θεσσαλιῶτις	
Θεσσαλός	a Thessalian
Θέστη	
Θέτις	Thetis
θετός	taken as one's child, adopted
θέω	to run
θεωρέω	to look at, view, behold
θεωρία	a looking at, viewing, beholding
θεωρίς	a sacred ship, which carried the
θέωσις	
Θῆβαι	Thebes
Θηβαιεύς	theTheban
Θηβαικός	
Θῃβαῖοι	
Θηβαῖος	Theban
Θηβαίς	the Thebais
Θήβη	
θηκαῖος	like a chest or coffin
θήκη	a case to put anything in, a box, chest
θηλέω	to be full of
θηλή	the part of the breast which gives suck, the teat, nipple
θηλυδρίας	a womanish, effeminate person
θῆλυς	female
θήρ	a wild beast, beast of prey
θήρα	a hunting of wild beasts, the chase
Θήρα	
Θηραῖοι	
Θήραιον	
Θηραῖος	
θηράω	to hunt or chase
θηρευτής	a hunter, huntsman
θηρευτός	
θηρεύω	to hunt, go hunting
Θήρη	
Θήρης	
θηρίον	a wild animal, beast
θηριόω	to make into a wild beast.
θηριώδης	full of wild beasts, infested by them
Θήρων	
θής	a serf or villain
θησαυρίζω	to store or treasure up
θησαυρός	
Θησεύς	Theseus
θητεύω	to be a serf or menial, serve for hire
θίασος	a band or company marching through the streets with dance and song
θίς	a heap
Θμουί̈τη	
θνήσκω	to die, be dying
θνητός	liable to death, mortal
Θόας	
θοινάω	to feast on, eat
θοίνη	a meal, feast, banquet, dinner
θολερός	muddy, foul, thick, troubled
θορή	
Θορικός	
Θόρναξ	
θόρνυμαι	
θορός	semen genitale
θορυβέω	to make a noise or uproar
θόρυβος	a noise, uproar, clamour
Θρᾴκη	Thrace
Θράκιος	Thracian
Θρᾷξ	a Thracian;
θράσις	
θράσος	courage, boldness
Θρασυβούλος	
θρασύβουλος	bold in counsel
Θρασυδήιος	
Θρασυκλής	
Θρασύλεω	
θρασύς	bold, spirited, courageous, confident
θραύω	to break in pieces, shatter, shiver
Θρῄκιος	
θρῆνος	a funeral-song, dirge, lament
θρησκεία	religious worship or usage
θρησκεύω	to hold religious observances, observe religiously
Θριάσιος	
θρίδαξ	lettuce
θρίξ	the hair of the head
θρόμβος	a lump, piece
θρόνον	flowers embroidered on cloth, patterns
θρόνος	a seat, chair
θρῴσκω	to leap, spring
θύα	
θυγάτηρ	a daughter
θυγατριδοῦς	a daughter's son, grandson
θυία	an African tree with scented wood
Θυία	
Θυίη	
θυίω	to be inspired
θυλάκιον	a little bag
θύλακος	a bag, pouch, wallet
θυμαλγής	heart-grieving
θυμίαμα	that which is burnt as incense
θυμιατήριον	a vessel for burning incense, a censer
θυμιάω	to burn so as to produce smoke, burn
θυμός	the soul
θυμόω	to make angry
θύννος	the tunny-fish
Θυνοί	
θύον	
θύος	a sacrifice, offering
θυόω	to fill with sweet smells
θύρα	a door
Θυρέη	
Θύρευς	
θύρωμα	
θυρώματα	a room with doors to it, a chamber
θυρωρός	a door-keeper, porter
θύσανος	a tassel
θυσανωτός	
θυσία	an offering or mode of offering
θύσιμος	fit for sacrifice
θύσις	
θῦσις	
Θυσσαγέται	
Θύσσος	
θύω	
θύωμα	that which is burnt as incense;
θῶμιγξ	a cord, string
Θῶνις	
Θῶνος	
θωρακοφόρος	wearing a breastplate, a cuirassier
θώραξ	a breastplate, cuirass, corslet
Θώρηξ	
θώς	the jackal
θώψ	a flatterer, fawner, false friend
ἴα	
ἰά	a voice, cry
Ἰάδμων	
Ἰακχάζω	to shout
Ἴακχος	Iacchus
ἴαμα	a means of healing, remedy, medicine
ἴαμβος	an iambus
Ἰαμίδης	
ἰάομαι	to heal, cure
Ἰάπυγες	
Ἰαπυγία	country of the Iapygians, a people of Southern Italy
Ἰᾶπυξ	the NW or WNW wind
Ἰάρδανος	
Ἰάς	Ionian, Ionic
ἴασις	healing, a mode of healing, cure, remedy
ἰατρικός	of or for a surgeon
ἰατρός	one who heals, a mediciner, physician or surgeon
Ἰβάνωλλις	
Ἴβηρ	
Ἰβηρίη	
ἶβις	the ibis
Ἰδάνθυρσος	
ἰδέα	form
ἴδη	a timber-tree
Ἴδη	Ida
Ἴδης	
ἰδιοβουλέω	to follow one's own counsel, take one's own way
ἰδιόομαι	to appropriate to oneself
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἰδιώτης	a private person, an individual
ἰδιωτικός	of or for a private person, private
ἶδος	violent heat
Ἰδριάδος	
ἵδρυμα	a thing founded or built, a foundation
ἱδρύω	to make to sit down, to seat
ἱδρώς	sweat
ἱέραξ	a hawk, falcon
ἱεράομαι	to be a priest or priestess
ἱέρεια	a priestess
ἱερεῖον	a victim, an animal for sacrifice or slaughter
ἱερεύς	a priest, sacrificer
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱερουργία	religious service, worship, sacrifice
ἱεροφάντης	a hierophant, one who teaches the rites of sacrifice and worship
ἱερόω	to hallow, consecrate, dedicate
Ἱέρων	
Ἱερώνυμος	
ἱερώνυμος	
ἱερωσύνη	the office of priest, priesthood
ἵζω	to make to sit, seat, place
Ἰήλυσος	
ἵημι	to set a going, put in motion
Ἰήνυσος	
Ἰήσων	
Ἰητραγόρης	
ἰθαγενής	born in lawful wedlock, legitimate
Ἰθαμίτρης	
ἰθύθριξ	straight-haired
ἰθυμαχία	a fair, stand-up fight
ἰθύνω	to make straight, straighten
ἰθύς	
ἰθύω	to go straight, press right on
Ἰθώμη	
ἱκανός	becoming, befitting, sufficing
ἱκανόω	to make sufficient, qualify
Ἰκάριος	Icarian
ἱκετεύω	to approach as a suppliant
ἱκετήριος	of or fit for suppliants
ἱκέτης	one who comes to seek protection, a suppliant or fugitive
ἱκέτις	
ἰκμάς	moisture, juice
ἱκνέομαι	to come
ἴκρια	the half-decks
ἰκτῖνος	a kite
ἵκω	to come to
ἱλάομαι	
ἴλαος	propitious, gracious
ἱλάσκομαι	to appease
ἵλεος	
Ἰλιάς	Troy, the Troad
Ἴλιον	
Ἴλιος	Ilian, Trojan
Ἰλισσός	
Ἰλλυρία	
Ἰλλυρίη	
Ἰλλυριοί	
Ἰλλυριός	
ἰλύς	mud, slime, dirt
ἱμάντινος	of leathern thongs
ἱμάς	a leathern strap or thong
ἱμάτιον	an outer garment, a cloak or mantle
Ἴμβρος	
ἱμείρω	to long for, yearn after, desire
ἱμέρα	
Ἵμερα	
Ἱμέρη	
ἵμερος	a longing or yearning after
ἵνα	in that place, there
Ἰνάρω	
Ἰνάρως	
Ἴναχος	
Ἰνδή	
Ἰνδικός	Indian
Ἰνδός	an Indian
Ἰνταφρένης	
Ἴνυκα	
Ἴνυκος	
Ἰνώ	Ino
ἴον	the violet
Ἰόνιος	of or called after Io
ἰός	
ἰπνός	an oven or furnace
Ἴπνους	
ἱππαγωγός	carrying horses
ἱππάζομαι	to drive horses, drive a chariot
ἱππαρχέω	to command the cavalry
ἱππάρχης	
Ἵππαρχος	
ἵππαρχος	a general of cavalry
ἱππάς	a riding-dress
ἱππάσιμος	fit for horses, fit for riding
ἱππεύς	a horseman
ἱππεύω	to be a horseman or rider, to ride
ἱππίας	
Ἱππίης	
ἱππικός	of a horse or horses
ἵππιος	of a horse or horses
ἱπποβότης	feeder of horses
ἱπποδρόμος	a light horseman
ἱππόδρομος	a chariot-road
Ἱπποκλείδης	
ἱπποκλείδης	
Ἵπποκλος	
ἱπποκόμος	a groom or esquire, who attended the
ἱππόκομος	decked with horse-hair
Ἱπποκόων	
ἱπποκρατέω	to be superior in horse
Ἱπποκράτη	
Ἱπποκράτης	
Ἱπποκρατίδης	
Ἱππόλεω	
Ἱππόλοχος	
ἱππόμαχος	
Ἱππόμαχος	
ἱππομάχος	fighting on horseback, a trooper
Ἱππόνικος	
ἵππος	a horse, mare
Ἵππος	
ἱπποσύνη	the art of chariot-driving, horsemanship
ἱππόσυνος	
ἱππότης	a driver or rider of horses, a horseman, knight
ἱπποτοξότης	a mounted bowman, horse-archer
ἱπποφόρβιον	a lot of horses out at grass, a troop of horses
Ἴρασα	
Ἱρή	
ἱρός	
ἱρωσύνη	
ἴς	a muscle
Ἰσαγόρης	
ἰσηγορία	equal freedom of speech, equality
ἰσθμός	any narrow passage
Ἴσις	
Ἶσις	Isis
Ἰσμαρίς	
Ἰσμηνίας	
Ἰσμήνιος	
ἰσοκρατής	of equal power, possessing equal rights with
ἰσοκρατία	
ἰσονομία	equality of rights, the equality
ἰσοπαλής	equal in the struggle, well-matched
ἰσόπεδον	level ground, a flat
ἰσόπεδος	of even surface, level or even with
ἰσόρροπος	equally balanced, in equipoise
ἴσος	equal to, the same as
ἰσόω	to make equal
Ἰσσηδόνας	
Ἰσσήδονες	
Ἰσσηδόνες	
ἱστάω	
ἵστημι	to make to stand
Ἱστίαια	
Ἱστιαιεύς	
Ἱστιαίη	
Ἱστιαῖος	
Ἰστιαίου	
Ἱστιαιῶτις	
ἱστιητόριον	
ἱστίον	any web, a sail
ἱστορέω	to inquire into
ἱστορία	a learning by inquiry, inquiry
ἱστός	anything set upright
Ἰστρία	
Ἰστρίη	
Ἰστριηνῆς	
Ἴστρος	
Ἰσχένοος	
ἰσχίον	the hip-joint
ἰσχναίνω	to make dry or withered, to dry up
ἰσχνόφωνος	checked in one's voice, stuttering, stammering
ἰσχυρός	strong, mighty
ἰσχύς	strength
ἴσχω	to hold, check, curb, keep back, restrain
ἴσως	equally, in like manner
Ἰταλία	
Ἰταλιώτης	an Italiote
Ἴτανος	
ἰτέα	a willow
ἰτέινος	of willow
ἰτέον	
ἴτον	
ἴτυς	a circle made of willow
ἰυγή	a howling, shrieking, yelling
Ἰύρκαι	
ἰφιγένεια	strong-born
Ἰφιγενεία	
Ἴφικλος	
ἰχθύα	
ἰχθυάω	to fish, angle
ἰχθυοειδής	fish-like, of fishes
ἰχθυόεις	full of fish, fishy
ἰχθυόφαγος	
ἰχθυοφάγος	fish-eating:—
ἰχθύς	a fish
ἰχθυώδης	full of fish
Ἴχναι	
ἰχνευτής	a tracker
ἰχνεύω	to track out, hunt after, seek out
ἴχνος	a track, footstep
Ἰώ	Io
Ἰωλκός	
Ἴων	Ion
Ἰωνία	
Ἰωνικός	Ionic, Ionian
Ἰώνιος	
Ἱώνων	
ἴωσις	
Κάβαλα	
Καβάλης	
Κάβειροι	the Cabeiri
Καβηλέες	
Καδμεῖος	Cadmean
Καδμήιος	
Κάδμος	Cadmus
κάδος	a jar or vessel for water or wine
Κάδυος	
Κάδυτις	
Κάειρα	a Carian woman
καθαγίζω	to devote, dedicate, offer
καθαιρέω	to take down
καθαίρω	to make pure or clean, cleanse, clean, purge
καθάπτω	to fasten, fix or put upon
καθαριότης	cleanliness, purity
καθαρμόζω	to join or fit to
καθαρμός	a cleansing, purification
καθαρός	clear of dirt, clean, spotless, unsoiled
καθάρσιος	cleansing
κάθαρσις	a cleansing
καθελίσσω	to wrap with bandages, enfold, swathe
καθέλκω	to draw
καθεύδω	to lie down to sleep, sleep
καθηγεμών	a leader, a guide
καθηγέομαι	to go before, act as guide, lead the way
καθήκω	to have come or gone down
κάθημαι	to be seated
καθιερόω	to dedicate, devote, hallow
καθίζω	to make to sit down, seat
καθίημι	to send down, let fall
καθικετεύω	to beg earnestly
καθιππάζομαι	to ride down, overrun with horse
καθιστάω	
καθίστημι	to set down, place
κάθοδος	a going down, descent
καθοράω	to look down
καθότι	in what manner
καθυβρίζω	to treat despitefully, to insult or affront wantontly
καθύπερθε	from above, down from above
καθυπέρτατος	highest
καθυπέρτερος	above
καθυπνόω	to be fast asleep, fall asleep
καθώς	how
καί	and
Κάικον	
Καϊκου	
Καί̈κου	
Καινεί̈δης	
καινός	new, fresh
καινόω	to make new, innovate
καίπερ	although, albeit
καιρία	
καίριος	in or at the right place
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
καίω	to light, kindle
κάκη	wickedness, vice
κακίζω	to abuse, reproach, accuse
κακόβιος	living ill or poorly
κακοδαιμονία	unhappiness, misfortune
κακολογία	evil-speaking, reviling
κακόνομος	with bad laws, ill-governed
κακός	bad
κακοτεχνέω	to use base arts, act basely or meanly, deal fraudulently
κακότης	badness
κακοῦργος	doing ill, mischievous, knavish, villanous
κακόω	to treat ill, maltreat, afflict, distress
καλάμη	the stalk or straw of corn
καλάμινος	made of reed
Καλάμισα	
κάλαμος	a reed
Καλασιρίης	
καλάσιρις	a long garment
καλέω	to call, summon
Καλή	
κάλη	
καλινδέομαι	to lie rolling about or wallowing
Καλλαντίαι	
Καλλάτηβος	
Καλλατίης	
καλλία	
Καλλιάδης	
καλλίας	
καλλιερέω	to have favourable signs in a sacrifice, to obtain good omens
Καλλίης	
Καλλικράτης	
Καλλίμαχος	
κάλλιον	
Καλλιπόλιται	
Καλλιπολῖται	
Καλλιππίδαι	
κάλλιστα	
καλλιστεύω	to be the most beautiful
Καλλίστη	
Καλλιφών	
καλλονή	beauty
κάλλος	beauty
κᾶλον	wood
καλός	beautiful, beauteous, fair
καλύβη	a hut, cabin, cell
Καλύδνιος	
Κάλυνδα	
Καλυνδικός	
κάλυξ	a covering
κάλυπτρα	
καλύπτρα	a woman's veil
καλύπτω	to cover with
Κάλχας	Calchas
Καλχηδόνιος	
κάλως	a reefing rope, reef
καμάρα	
Καμάρινα	
Καμαρίναιος	
καματηρός	toilsome, troublesome, wearisome
κάματος	toil, trouble, labour
Καμβύσης	
Κάμειρος	
κάμηλος	a camel
Καμικός	
κάμινος	an oven, furnace, kiln
κάμνω	to work
καμπή	a bending, winding
κάμπτω	to bend, curve
Κάμψα	
κάμψη	
κἀν	and if, even if, although
Κανάστραιος	
Κανδαύλης	
κάνεον	a basket of reed or cane, a bread-basket
κάνης	a mat of reeds
κάνθαρος	a Naxian boat
κάνναβις	hemp
Κανωβικός	
Κάνωβος	Canopus
κάος	
καπηλεύω	to be a retail-dealer
κάπηλος	a retail-dealer, huckster, hawker, peddlar, higgler
καπνοδόκη	a smoke-receiver
καπνός	smoke
Καππαδόκαι	the Cappadocians
Καππαδοκία	
Καππαδοκίη	
κάπριος	a wild boar
Κάρ	a Carian
κάρα	the head
καραδοκέω	to watch with outstretched head
Καρδαμύλη	
καρδία	the heart
Καρδίη	
Καρήνη	
κάρηνον	the head
Κάρηνος	
Καρικός	Carian
Κάριος	
Καρκινῖτιν	
Καρκίνιτις	
Κάρνεια	a festival held in honour of Apollo
Κάρπαθος	Carpathus
Κάρπις	
καρπός	
καρποφόρος	fruit-bearing, fruitful
καρπόω	to bear fruit or bear as fruit
κάρτα	very, very, much, extremely
καρτερέω	to be steadfast, patient, staunch
καρτερός	strong, staunch, stout, sturdy;
κάρτος	strength, vigour, courage
Καρυανδέα	
Καρύστιος	
Κάρυστος	
κάρφος	a dry stalk
Καρχηδόνιος	
Καρχηδών	Carthage
καρώ	
Κάσαυβον	
Κασθαναία	
Κασθαναίην	
κασία	cassia
κασίγνητος	a brother
Κάσιος	
Κάσμενα	
Κασπάτυρος	
Κάσπιος	
Κασσανδάνη	
Κασσιτερίδες	the Cassiterides or tin-islands
κασσίτερος	tin
Κασταλία	
κάστωρ	the beaver
κατά	down, downwards, with gen. or acc.
κατά-ἀράσσω	
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
καταβάσιος	
κατάβασις	a going down, way down, descent
καταβιβάζω	to make to go down, bring down, bring down
καταβιβρώσκω	to eat up, devour
καταβοάω	to cry down, cry out against
κατάγαιος	
κατάγειος	in or under the earth, underground, subterranean
καταγέλαστος	ridiculous, absurd
καταγελάω	to laugh at, jeer or mock at
καταγηράσκω	to grow old
καταγιγνώσκω	to remark, discover
καταγινέω	to bring down
κατάγνυμι	to break in pieces, shatter, shiver, crack
κατάγραφος	embroidered
καταγράφω	to scratch away, lacerate
κατάγω	to lead down
καταγωγεύς	
καταγωγή	a bringing down from
καταδαπανάω	to squander, lavish
καταδεής	wanting or failing in, lacking
καταδείκνυμι	to discover and make known
καταδέομαι	
καταδέχομαι	to receive, admit
καταδέω	
κατάδηλος	quite manifest, plain, visible
καταδίδωμι	to give away
καταδικάζω	to give judgment against
καταδοκέω	to suppose
καταδουλόω	to reduce to slavery, enslave
Κατάδουποι	the Cataracts
καταδρέπω	to strip off from
κατά-δύω	
καταδύω	to go down, sink, set
κατᾴδω	to sing to
κατά-ἔργνυμι	
κατά-εὐωχέω	
καταζεύγνυμι	to yoke together, yoke
κατά-θρῴσκω	
καταθύμιος	in the mind or thoughts
καταθύω	to sacrifice
καταιδέομαι	to feel shame or reverence before
καταινέω	to agree to
καταίρω	to come down, make a swoop
καταισχύνω	to disgrace, dishonour, put to shame
καταιτιάομαι	to accuse, arraign, reproach
κατακαίω	to burn down, burn completely
κατακαλύπτω	to cover up
κατακείρω	to shear off
κατακείω	
κατακερτομέω	to rail violently
κατακηρόω	to cover with wax
κατακλάω	to break down, break short, snap off
κατακλείω	to shut in, inclose
κατακλίνω	to lay down
κατάκλισις	a making
κατακλύζω	to dash over, flood, deluge, inundate
κατακοιμάω	to sleep through
κατακοντίζω	to shoot down
κατακόπτω	to cut down, cut in pieces, cut up
κατακούω	to hear and obey, be subject to
κατακρατέω	to prevail over
κατακρέμαμαι	
κατά-κρεουργέω	
κατακρίνω	to give as sentence against
κατακρύπτω	to cover over, hide away, conceal
κατακτείνω	to kill, slay, murder
κατακυλίνδω	to roll down
καταλαμβάνω	to seize upon, lay hold of
καταλαμπτέος	to be arrested
καταλάμπω	to shine upon or over
καταλέγω	to lay down
κατά-λέγω	
καταλείπω	to leave behind
κατάλεξις	
καταλεύω	to stone to death
καταλέω	to grind down
καταλήγω	to leave off, end, stop
καταλλάσσω	to change
κατάλυσις	a dissolving, dissolution
καταλύω	to put down, destroy
καταμανθάνω	to observe well, examine closely
καταμαργάω	to be stark mad
καταμεθύσκω	to make quite drunk
καταμένω	to stay behind, stay
καταμετρέω	to measure out to
καταμηνύω	to point out, make known, indicate
καταμιαίνω	to taint, defile
καταμύσσω	to tear, scratch
κατανάσσω	to stamp or beat down firmly
κατανέμω	to distribute, allot, assign
κατανεύω	to nod assent
κατανέω	to heap up
κατανοέω	to observe well, to understand
καταντίον	over against, right opposite, facing
κατανύω	to bring to quite an end
κάταξις	
καταπακτός	shutting downwards
καταπατέω	to trample down, trample under foot
καταπάτησις	
κατάπαυσις	a putting to rest: a putting down, deposing
καταπαύω	to lay to rest, put an end to
καταπειρατηρία	a sounding-line
καταπέτομαι	to fly down
καταπήγνυμι	to stick fast in the ground, plant firmly
καταπίνω	to gulp or swallow down
καταπίπτω	to fall or drop down
καταπλάσσω	to plaster over with
καταπλαστύς	
καταπλέκω	to entwine, plait
κατάπλεος	quite full
καταπλέω	to sail down
καταπλήσσω	to strike down
καταπλουτίζω	to enrich greatly
καταποντίζω	to throw into the sea, drown therein
καταπορνεύω	to prostitute
καταπρίω	to saw up
καταπροδίδωμι	to betray utterly, leave in the lurch
καταπροίξομαι	to do
κατάρα	a curse
καταράομαι	to call down curses upon, imprecate upon
καταράσσω	
καταργυρόω	to cover with silver
κατάρης	
καταρκέω	to be fully sufficient
καταρόω	to plough up
καταρράπτω	to stitch on or over
καταρρέω	to flow down
Καταρρήκτης	
κατάρρυτος	irrigated, watered
καταρρωδέω	to fear, dread
καταρτάω	to hang down from, hang on or append
καταρτίζω	to adjust or put in order again, restore
καταρτιστήρ	one who restores order, a mediator
κατάρχω	to make beginning of
κατασβέννυμι	to put out, quench
κατασιτέομαι	to eat up, feed on
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκευάζω	to equip or furnish fully
κατασκευή	preparation
κατασκήπτω	to rush down or fall upon
κατάσκηψις	
κατάσκιος	shaded or covered with
κατάσκοπος	one who keeps a look out, a scout, spy
κατασκώπτω	to make jokes upon, to jeer or mock
κατασπάω	to draw or pull down
κατασπένδω	to pour as a drink-offering
κατασπουδάζομαι	to be very earnest or serious
καταστάζω	to let fall in drops upon, pour upon, shed over
κατάστασις	a settling, appointing, appointment, institution
καταστεγάζω	to cover over
καταστέγασμα	a covering
κατάστεγος	covered in, roofed
κατά-στόρεννυμι	
καταστρέφω	to turn down, trample on
καταστροφεύς	
καταστροφή	an overturning
κατάστρωμα	that which is spread over
κατασύρω	to pull down, lay waste, ravage
κατασφάζω	to slaughter, murder
κατασώχω	to rub in pieces, grind down
κατατείνω	to stretch or draw tight
κατατέμνω	to cut in pieces, cut up
κατατήκω	to melt away, to make to fall away
κατατίθημι	to place, put
κατατοξεύω	to strike down with arrows, shoot dead
κατατραυματίζω	to cover with wounds
κατατρέχω	to run down
καταφαγεῖν	to devour, eat up
καταφαίνω	to declare, make known
καταφανής	clearly seen, in sight
καταφερής	going down
καταφέρω	to bring down
καταφεύγω	to flee for refuge
καταφθίω	
καταφοιτάω	to come down constantly or regularly
καταφονεύω	to slaughter
καταφορά	
καταφορέω	to carry down
καταφράζω	to declare
καταφρονέω	to think down upon
καταφυγγάνω	
καταφυγή	a refuge, place of refuge
καταχαίρω	to exult over
καταχαλκόω	to cover with brass
καταχεύω	
καταχορδεύω	to mince up as for a sausage
καταχράομαι	to make full use of, apply
κατά-χραύω	
κατά-χράω	
κατάχρησις	
καταχρυσόω	to cover with gold-leaf, gild
καταχώννυμι	to cover with a heap
καταψάω	to stroke with the hand, to stroke, caress
κατεῖδον	to look down
κατεικάζω	to liken
κατειλέω	to force into a narrow space, to coop up
κατειλύω	to cover up
κάτειμι	to go or come down
κατεῖπον	to speak against or to the prejudice of, accuse, denounce
κατείργω	to drive into, shut in
κατελπίζω	to hope or expect confidently
κατεναντίον	over against, opposite, before
κατεπείγω	to press down, depress
κατέπεφνον	to kill, slay
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατερείκω	to grind down
κατερύω	to draw or haul down
κατέρχομαι	to go down from
κατερῶ	
κατεσθίω	to eat up, devour
κατεύχομαι	to pray earnestly
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατηγορία	an accusation, charge
κατήγορος	an accuser
κατήκοος	
κατήκους	listening
κατηλογέω	to make of small account, take no account of, neglect
κατήρης	fitted out or furnished
κατηχέω	to sound
Κατίαροι	
κατιθύνω	
κατιθύς	
κάτισος	
κατίσχω	to hold back
κάτοιδα	to know well, understand
κατοικέω	to dwell in as a κάτοικος, to settle in, colonise
κατοικίζω	to remove to
κατοικτείρω	to have mercy or compassion on
κατοικτίζω	to bewail oneself, utter lamentations
κατόμνυμι	to confirm by oath
κατόνομαι	to censure bitterly, depreciate, abuse
κατόπτης	a spy, scout
κατορθόω	to set upright, erect
κατορρωδέω	to be dismayed at, dread greatly
κατορύσσω	to bury in the earth
κατορχέομαι	to dance in triumph over, treat despitefully
κάτος	
κατότι	
κατοχή	a holding fast, detention
κάτω	down, downwards
κάτωθεν	from below, up from below
κατωμοσία	an accusation on oath
κατώτατος	lowest
κατώτερος	
Καύκασα	
Καύκασος	Mt. Caucasus
Καύκων	
Καύκωνες	
καῦμα	burning heat
Καυνικόν	
Καύνιος	
Καῦνος	
καῦσις	a burning
Καύστριος	of or from the river Cayster
Καϋστροβίου	
καυχάομαι	to speak loud, be loud-tongued
Καφήρευς	
κέγχρος	millet
κέγχρων	
κεδρία	cedar resin or oil
κέδρον	
κέδρος	the cedar-tree
κεῖμαι	to be laid
κειμήλιον	anything stored up as valuable, a treasure, heirloom
κειμήλιος	
κεινός	
κείρω	to cut
Κεκροπίδαι	
Κέκροψ	Cecropian, Athenian
Κελαίνευς	
Κελαίνης	
κελαινός	black, swart, dark, murky
Κελέης	
κέλευθος	a road, way, path, track
κέλευσις	
κελευσμοσύνη	
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλης	a courser, riding-horse
κέλλω	to drive on
κέλομαι	to urge on, exhort, command
Κελτοί	the Kelts or Celts
Κελτός	
κενός	empty
κενόω	to empty out, drain
κεντεύω	
κεντέω	to prick, goad, spur on
κέντρον	any sharp point
κεραίζω	to ravage, despoil, plunder
Κεραμεικός	the potter's quarter
κεράμινος	
κεράμιον	an earthenware vessel, a jar
κεράμιος	
κέραμος	potter's earth, potter's clay
κεραός	horned
κέρας	the horn of an animal
κεραυνός	a thunderbolt
κεραυνόω	to strike with thunderbolts
κερδαίνω	to gain, derive profit or advantage
κερδαλέος	having an eye to gain, wily, crafty, cunning
κερδίων	more profitable
κέρδος	gain, profit, advantage
κερεύς	
Κερκάσωρος	
κέρκουρος	a light vessel, boat
Κέρκυρα	Corcyra
Κέρκωψ	the Cercopes
κερτομέω	to taunt or sneer at
κερτόμιος	heart-cutting, stinging, reproachful
κευθμών	a hiding place, hole, corner
κεφαλαίωμα	the sum total
κεφαλή	the head
Κεφαλληνία	
Κεφαλληνίη	
Κεφαλλήνιος	
Κέως	Ceos
κῆδος	care for
κήδω	to trouble, distress, vex
κηκίω	to gush or ooze
κήλη	a tumor
κήλων	a swipe or swing-beam
κῆπος	a garden, orchard, plantation
κήρ	the goddess of death
κηρίον	a honeycomb
κηρίων	
κηρός	bees-wax
κήρυγμα	that which is cried by a herald, a proclamation, public notice
κηρυκεία	the office of herald or crier
κηρύκειον	a herald's wand
κῆρυξ	a herald, pursuivant, marshal, public messenger
κήρυξις	
κηρύσσω	to be a herald, officiate as herald
κῆτος	any sea-monster or huge fish
Κηφεύς	
Κηφήνης	
Κηφισός	the Cephisus
κίβδηλος	adulterated, spurious, base
Κιθαιρών	
Κιθαιρωνίς	
κιθάρα	guitar)
κιθαρίζω	to play the cithara
κιθαρῳδός	one who plays and sings to the cithara, a harper
κιθών	
κίκι	the castor berry
Κίκονες	
Κιλίκιον	
Κιλίκιος	
Κίλιξ	a Cilician
Κιλίσσης	
Κίλλα	
Κιμμερικός	Cimmerian
Κιμμέριοι	the Cimmerians
Κιμμέριος	
Κίμων	
Κινδυέος	
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
Κινέης	
κινέω	to set in motion, to move
κιννάμωμον	cinnamon
Κίνυπα	
Κίνυπι	
Κίνυπος	
Κῖνυψ	
Κίος	
κιρνάω	to mix
κισσάω	to crave for strange food
κισσίον	
Κίσσιος	of or from Cissia
