Field1	Field2
μιμητικός	good at imitating, imitative
μιμνήσκω	to remind, put
μῖμος	an imitator, mimic: an actor, mime
Μίνως	Minos
Μιξιδημίδῃ	
Μιξιδημίδην	
μῖξις	a mixing, mingling
μίξις	
μιξολυδιστί	in the mixed-Lydian measure
μισανθρωπία	hatred of mankind
μισέω	to hate
μισητής	
μισητός	hateful
μισθαρνέω	to work or serve for hire
μισθαρνία	an earning of wages
μισθαρνικός	of or for hired work, mercenary
μισθός	wages, pay, hire
μισθοφορά	receipt of wages or wages received, hire, pay
μισθοφορέω	to be a μισθοφόρος, to receive wages or pay
μισθοφόρος	receiving wages or pay, serving for hire, mercenary
μισθόφορος	
μισθόω	to let out for hire, farm out, let
μίσθωμα	the price agreed on in hiring, the contract-price
μίσθωσις	a letting for hire
μισοπονηρία	
μῖσος	hate, hatred
μίσος	
Μίτυι	
Μίτυος	
μνᾶ	a weight, =
Μνασέης	
Μνασίθεος	
Μνάσωνος	
μνεία	remembrance, memory
μνημεῖον	a monument
μνημένος	
μνήμη	a remembrance, memory, record
μνημονευτός	that can be or ought to be remembered
μνημονεύω	to call to mind, remember
μνήμων	mindful
Μνησιθείδης	
μνησικακέω	to remember wrongs done one, remember past injuries
μνησίκακος	bearing malice
Μνησίλοχος	
μνηστήρ	a wooer, suitor
μόγις	with toil and pain
μοῖρα	a part, portion
Μοιροκλέης	
μοιχάω	to have dalliance with
μοιχεία	adultery
μοιχεύω	to commit adultery with
μοιχός	an adulterer, paramour, debaucher
μολίβδινος	
μόλις	not scarcely
Μολοσσός	Molossian
μόλυβδος	lead
μονάδεσπαρα	
μοναδικός	consisting of units
μόναιἀνευ	
μοναρχέω	to be sovereign
μονάρχης	
μοναρχία	the rule of one, monarchy, sovereignty
μοναρχικός	monarchical
μόναρχος	one who rules alone, a monarch, sovereign
μονάς	alone, solitary
μοναχάπαρα	
μοναχή	
μοναχός	single, solitary
μοναχῶς	in one way only
μοναχῶσλεγομενα	
μονή	a staying, abiding, tarrying, stay
μόνιμος	staying in one's place, stable, steadfast
μονόκωλος	with but one leg
μόνον'	
μόνονπαρασκευαζοντες	
μόνοντῶν	
μονοπραγματέω	to be engaged in one thing
μονοπωλία	exclusive sale, monopoly
μόνος	alone, left alone, forsaken solitary
μονοχίτων	wearing only the tunic
μονόω	to make single or solitary
μόνως	
μονώτης	solitary
μορέω	to make with pain and toil
μορία	the sacred olives
μόριαὡς	
μόριον	a piece, portion, section
μόριος	
μορυχώτερον	
μορφάζω	to use gesticulations
μορφάω	to shape, fashion, mould
μορφή	form, shape
μόσχος	
Μουνιχίη	
Μοῦσα	the Muse
Μουσαῖος	
μουσεῖον	
μουσική	any art over which the Muses presided
μουσικόνἀνθρωπον	
μουσικός	of or for music, musical
μοχθηρία	bad condition, badness
μοχθηρός	suffering hardship, in sore distress, miserable, wretched
μόχθος	toil, hard work hardship, distress, trouble
μύδρος	a mass of red-hot metal
μύζω	to murmur with closed lips, to mutter, moan
μύθευμα	a story told, tale
μυθεύω	to be spoken of
μυθικός	mythic, legendary
μυθολογέω	to tell mythic tales or legends
μῦθος	anything, delivered by word of mouth, word, speech
μύθουσεἰ	
μυθώδης	legendary, fabulous
μυῖα	a fly
μυκτήρ	the nose, snout
Μυλασσεῖς	
Μυλασσεῦσιν	
μυλωθρός	a miller
μυλών	a mill-house
Μυννίσκοστον	
μῦον	
μύουρος	mouse-tailed: curtailed
μυρεψικός	
μυριάκις	ten thousand times
μυρίανδρος	containing
μυριάς	a number of
μυριοπλάσιος	times as many as
μυρίος	numberless, countless, infinite
μυριοστός	the
μύρον	sweet juice extracted form plants, sweet-oil, unguent, balsam
μῦρος	
μύρω	to flow, run, trickle
Μύρων	
μῦς	the field-mouse
μυσή	
μυσία	
Μύσιος	a Mysian dirge
μυσόν	
μύσος	uncleanness
Μυσός	a Mysian
μυστήριον	a mystery or secret doctrine;
μύστης	one initiated
μυστικός	mystic, connected with the mysteries
Μυτιληναῖοι	
Μυτιληναῖος	
Μυτιλήνη	Mytilene
μύω	to close, be shut
μύωψ	contracting the eyes
μωραίνω	to be silly, foolish
μεδ	
Ν	
ν	
ΝΑ	
ναί	yea, verily
νᾶμα	anything flowing, running water, a river, stream
Νάξιος	Naxian;
ναξος	
Νάξος	Naxos
ναοποιούς	
ναός	the dwelling of a god, a temple
ναοφύλαξ	the keeper of a temple
νάσσω	to press or squeeze close, stamp down
ναυαρχία	the command of a fleet, office of
ναύαρχος	the commander of a fleet, an admiral
ναυκληρία	a seafaring life, ship-owning
ναύκληρος	a shipowner, ship-master
ναυκραρία	
ναυκραρικός	
ναύκραρος	one of a division, of the citizens
ναυμαχέω	to fight in a ship or by sea, engage in a naval battle
ναυμαχητέον	
ναυμαχητέος	one must fight by sea
ναυμαχία	a sea-fight
ναυπηγέω	to build ships
ναυπηγία	shipbuilding
ναυπηγικός	skilled in shipbuilding
ναυπηγός	a shipwright
ναῦς	a ship
Ναυσικράτην	
ναύτης	a mate or companion by sea
ναυτιάω	to be qualmish, suffer from seasickness or nausea
ναυτικόν	
ναυτικός	seafaring, naval
ναυτιλία	sailing, seamanship
νάω	to flow
νέα	
νεάζω	to be young or new
νεανικός	youthful, fresh, active, vigorous
νεανίσκος	a youth
νεάνισκος	
νεαρός	young, youthful
νεάτη	the lowest of the three strings
νέατος	the last, uttermost, lowest
νεάω	to plough up anew
νει	
νεικέω	to quarrel or wrangle with
νεῖκος	a quarrel, wrangle, strife
νεκρός	a dead body, corpse
νεκρόω	to make dead
νέκταρ	nectar
Νέμεα	
Νέμειος	Nemean
νεμεσάω	to feel just resentment, to be wroth at undeserved
νεμεσητικός	disposed to just indignation
νεμεσητός	causing indignation or wrath
νέμεσις	distribution of what is due;
νεμητικόν	
νέμος	a wooded pasture, glade
νέμω	to deal out, distribute, dispense
Νεοκλέης	
νέομαι	to go or come
νεόπλουτος	newly become rich, upstart
νεοπολίτης	
Νεοπτόλεμος	new-warrior
νέος	young, youthful
νεότευκτος	newly wrought
νεότης	youth
νεόω	to renovate, renew
νευρά	a string or cord of sinew, a bowstring
νευράς	
νευρή	
νεῦρον	a sinew, tendon;
νέφος	a cloud, mass or pile of clouds
νέω	
νεών	
νεώρης	new, fresh, late
νεώριον	a place were ships are taken care of, a dockyard
νεώς	a temple
νεώσοικος	a dock
νεωστί	lately, just now
νέωτα	next year, for next year
νεώτατος	youngest
νεωτερίζω	to attempt anything new, make a violent
νεωτεροποιός	innovating, revolutionary
νεώτερος	younger
νή	
νηνεμία	stillness in the air, a calm
νήπιος	not yet speaking
νῆσος	an island
νηστεύω	to fast
νήτη	
νήφω	to drink no wine
νήφων	sober
Νικάνωρ	
νικάω	to conquer, prevail, vanquish
Νίκη	
νίκη	victory in battle
Νικήρατος	
Νικίας	
Νικόδημος	
νῖκος	
Νικοχάρης	
Νίκων	
νιν	him, her
Νιόβη	
νίπτρον	water for washing
Νιρεύς	
Νῖσος	
νοέω	mere sight
νόημα	that which is perceived, a perception, thought
νόησις	intelligence, thought
νοητέον	
νοητέος	
νοητικός	intelligent
νοητός	perceptible to the mind, thinkable
νόθος	a bastard, baseborn child
νομαδικός	of or for a herdsman's life, nomadic, pastoral
νομάρχης	the chief of an Egyptian province
νομάς	roaming about for pasture
νομεύς	a shepherd, herdsman
νομή	a pasture, pasturage
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νομικός	resting on law, conventional
νόμιμος	conformable to custom, usage
νόμισμα	anything sanctioned by usage, a custom, institution
νόμισμαἐστιν	
νομιστέος	to be accounted
νομοθεσία	lawgiving, legislation
νομοθετέω	to make law
νομοθέτημα	a law, ordinance
νομοθέτης	a lawgiver
νομοθετητέος	to be settled by law
νομοθετικός	of or for a lawgiver or legislation
νόμος	anything assigned, a usage, custom, law, ordinance
νομός	a feeding-place
νομοφυλακεῖν	
νομοφυλακία	
νομοφύλαξ	a guardian of the laws
νόος	mind, perception
νοσακερός	liable to sickness, sickly
νοσερός	of sickness
νοσέω	to be sick, ill, to ail
νόσημα	a sickness, disease, plague
νοσημάτιον	
νοσηματώδης	
νοσηματώδως	
νόσος	sickness, disease, malady
νοσώδης	sickly, diseased, ailing
νοτίζω	to wet
νότιος	wet, moist, damp
νότος	the south or south-west wind
νουθετέω	to put in mind, to admonish, warn, advise
νουθέτησις	admonition, warning
νουθετητέος	to be admonished
νουμηνία	the new moon, the first of the month
νται	
νυκτερινός	by night, nightly
νυκτερίς	a bat
νυκτικρυφής	
νύκτωρ	by night
νύμφη	a young wife, bride
νυμφόληπτος	caught by nymphs
νῦν	now at this very time
νυνί	now, at this moment
νύξ	the night-season or a night
νυστάζω	to nod in sleep, to nap, slumber
νωδός	toothless
νωθρότης	
̔ναυξκ̓	
ναυξκ	
̔ναυξκ̓ταῦτα	
Ξ	
ξαίνω	to comb or card
Ξάνθιππος	
ξανθός	yellow
Ξεναίνετος	
Ξενάρχου	
ξένη	a female guest: a foreign woman
ξενηλασία	expulsion of foreigners, an alien act
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξενικός	of or for a stranger, of foreign kind
ξένιος	belonging to a friend and guest, hospitable
ξενολογία	
ξένος	
Ξενοφάνης	
Ξενόφαντος	
ξενόω	to make one's friend and guest
Ξέρξης	
ξηρά	dry land
ξηραίνω	to parch up, dry up
ξηρός	dry
ξηρότης	dryness
Ξοῦθος	
ξύλινος	of wood, wooden
ξύλον	wood
ξυλόω	to make of wood.
ξυνός	common, public, general, concerning or belonging to all in common
ΞΨΖ	
ξηαερεμον	
ὁ	the, that
ὁἀκόλαστος	
ὁἄλλος	
ὅἀν	
ὁἀριθμός	
ὀβελισκολύχνιον	
ὀβελίσκος	a small spit
ὀβολός	an obol
ὀβολοστατική	the trade of a petty usurer, usury
ὀγδοήκοντα	eighty
ὄγδοος	eighth
ὀγκηρός	bulky, swollen
ὄγκος	
ὀγκόω	to heap up
ὁδάω	to export and sell;
ὅδε	this
ὁδήποτε	
ὁδοποιέω	to make or level a road
ὁδοποίησις	a making of roads
ὁδοποιός	one who opens the way, a pioneer
ὁδός	
ὀδούς	
ὁδόω	to lead by the right way
ὀδυνάω	to cause
ὀδύνη	pain of body
ὀδυνηρός	painful
ὀδύρομαι	to lament, bewail, mourn for
ὀδυρτικός	disposed to complain, querulous
Ὀδύσσεια	the Odyssey
Ὀδύσσειανγαρ	
Ὀδύσσειον	
Ὀδύσσειος	of Ulysses
Ὀδυσσεύς	
ὀδών	
ὅἐστι	
ὁἑτερόφθαλμος	
ὄζος	a bough, branch, twig, shoot
ὄζω	to smell
οης	
ὅθεν	from whom
ὅθι	
ὀθνεῖος	strange, foreign
οι	
οἰακίζω	to steer
οἴαξ	the handle of the rudder, the tiller
οἷαοἰεται	
οἶδα	to know
Οἰδίπους	Oedipus
οἱἔξωθεν	
οἴη	
οἴησις	opinion, an opinion
οἰητέον	
οἰητέος	one must suppose
οἱκατά	
οἰκεῖος	in or of the house, domestic
οἰκειότης	kindred, relationship
οἰκειόω	to make one's own
οἰκείω	
οἰκέτης	a house-slave, menial
οἰκετικός	of or for the menials or household
οἰκέτουγαμον	
οἰκέω	to inhabit, occupy
οἴκημα	any inhabited place, a dwellingplace
οἴκησις	the act of dwelling, habitation
οἰκία	a building, house, dwelling
οἰκίαἀλλ'	
οἰκίζω	to found as a colony or new settlement
οἰκίον	
οἰκιστής	a coloniser, founder of a city
οἰκοδομεύς	
οἰκοδομέω	to build a house
οἰκοδομή	
οἰκοδόμημα	a building, structure
οἰκοδόμησις	the act or manner
οἰκοδομητός	built
οἰκοδομία	a building, edifice
οἰκοδομικός	practised or skilful in building
οἰκόδομος	
οἰκοδόμος	a builder, an architect
οἰκοδόμῳεἶναι	
οἴκοθεν	from one's house, from home
οἴκοι	at home, in the house
οἰκονομέω	to manage as a house steward, to manage, order, regulate
οἰκονομία	the management of a household or family, husbandry, thrift
οἰκονομικός	practised in the management of a household or family
οἰκονόμος	one who manages a household
οἰκόνομος	
οἰκόπεδον	the site of a house
οἶκος	a house, abode, dwelling
οἰκουμένη	the inhabited world
οἰκουρέω	to watch or keep the house
οἶκτος	pity, compassion
οἰκτρός	pitiable, in piteous plight
οἱμελαγχολικοί	
οἱμέν	
οἴμη	a song, lay
Οἰνεύς	
οἰνηρός	of wine
οἱνικῶντες	
οἶνον	
οἶνος	wine
οἰνοφλυγία	drunkenness
οἰνόφλυξ	given to drinking, drunken
Οἰνόφυτα	
οἰνόφυτος	planted or grown with vines
οἰνοχοεύω	
οἰνοχοέω	to pour out wine for drinking
οἰνόω	to intoxicate
Οἰνωτρίη	
Οἰνωτροί	
Οἰνωτρούς	
Οἰνωτρῶν	
οἴομαι	to suppose, think, deem, imagine
οἰόμεθαὁταν	
οἱονδήποτε	
οἷονἐπ'	
οἷοννοσους	
οἷονπερι	
οἷονσκοτος	
οἷονσυ	
οἴονταιγε	
οἴονταιτην	
οἷοντῶν	
οἰόομαι	to be left alone, abandoned, forsaken.
οἶος	alone, lone, lonely
οἷος	such as, what sort or manner of nature, kind
οἵοὐδε	
οἱπερί	
οἱπλεῖστοι	
οἶσις	
οἷσσυμβαινει	
οἰστέος	to be borne
ὀιστός	an arrow
οἱφαῦλοι	
οἴχομαι	to be gone, to have gone
οἰωνίζομαι	to take omens from the flight and cries of birds
οἰωνός	a large bird, bird of prey
ὁκαλούμενος	
ὀκνέω	to shrink
ὀκνηρός	shrinking, hesitating, backward, unready, timid
ὀκτάς	
ὀκτώ	
ὀκτωκαίδεκα	eighteen
ολ	
ὁλάω	
ὄλβος	happiness, bliss, weal, wealth
ὅλεγεται	
ὁλευκός	
ὀληθές	
ὀλιγάκις	but few times, seldom
ὀλιγανθρωπία	scantiness of men
ὀλιγαρχέω	to be member of an oligarchy
ὀλιγαρχία	an oligarchy, government in the hands of a few families or persons
ὀλιγαρχικός	oligarchical, of, for or like oligarchy
ὀλίγασπουδαζειν	
ὀλίγαφροιμιασαμενος	
ὀλιγαχόθεν	from some few parts
ὀλιγαχοῦ	in few places
ὀλίγιστος	
ὀλίγονλυπεῖσθαι	
ὀλίγος	few, little, scanty, small
ὀλιγοσιτία	small eating, moderation in food
ὀλιγότης	fewness
ὀλιγοφιλία	fewness of friends
ὀλιγοχρόνιος	lasting or living but little time, of short duration
ὀλιγωρέω	to esteem little or lightly, make small account of
ὀλιγώρημα	
ὀλιγώρησις	
ὀλιγωρία	an esteeming lightly, slighting, contempt
ὀλίγωρος	little-caring, lightly-esteeming, scornful, contemptuous
ὀλιχαρχίαν	
ὁλκάς	a ship which is towed, a ship of burthen, trading vessel, merchantman
ὁλμοποιός	a maker of mortars
ὅλμος	a round smooth stone, a roller
ὁλόκληρος	complete in all parts, entire, perfect
ὅλοξ	whole, entire, complete
ὅλος	
ὁλότης	
ὅλουπροτερον	
ὀλοφυρτικός	querulous
Ὀλύμπια	the Olympic games, in honour of Olympian Zeus
Ὀλυμπίαζε	to Olympia
Ὀλυμπίας	
Ὀλυμπίασι	at Olympia
Ὀλυμπιεῖον	the temple of Olympian Zeus
Ὀλυμπικός	of Olympus
Ὀλυμπιονίκη	
Ὀλυμπιονίκης	a conqueror in the Olympic games
Ὀλυμπιόνικος	
Ὀλύμπιος	Olympian, of Olympus, dwelling on Olympus
Ὄλυμπος	Olympus
Ὀλυνθιακός	of or relating to Olynthus
Ὀλύνθιος	
ὅλωστε	
ὅμαδος	a noise, din
ὁμαθηματικός	
ὁμαλής	level
ὁμαλίζω	to make even or level
ὁμαλός	even, level
ὁμαλότης	evenness
ὁμαλύνω	
ὀμβρέω	to rain
ὄμβριος	rainy, of rain
ό̓μβρος	heavy rain
ὄμβρος	
ὅμεν	
ὁμέν	
Ὁμηρικός	Homeric, in Homeric manner
ὅμηρος	a pledge for the maintenance of unity, a surety, a hostage
Ὅμηρος	Homer;
Ὅμηροσἦν	
ὁμιλέω	to be in company with, consort with
ὁμίλησις	
ὁμιλητέον	
ὁμιλητέος	
ὁμιλητικός	
ὁμιλία	a being together, communion, intercourse, converse, company
ὄμμα	the eye
ὀμματόω	to furnish with eyes
ὄμνυμι	to swear
ὁμογάλακτες	persons suckled with the same milk, foster-brothers or sisters, clansmen
ὁμογενέσινἡδισται	
ὁμογενής	of the same race or family
ὁμογενῆτῶν	
ὁμογνωμονέω	to be of one mind, to league together
ὁμοδοξία	unanimity
ὁμοεθνής	of the same people or race
ὁμοειδής	
ὁμοήθης	of the same habits or character
ὁμοιομερής	
ὁμοιοπαθέω	to have similar feelings or affections, to sympathise
ὁμοῖος	
ὅμοιος	like, resembling
ὅμοιοσγαρ	
ὁμοιοσχήμων	
ὁμοιοτέλευτος	ending alike
ὁμοιότης	likeness, resemblance
ὁμοιότροπος	of like manners and life
ὁμοιόω	to make like
ὁμοίωμα	a likeness, image, resemblance, counterfeit
ὅμοιως	
ὁμοίωσδε	
ὁμοίωσοὐκετι	
ὁμοίωσφιλεῖσθαι	
ὁμοίωσχρησιμοι	
ὁμόκαποι	
ὁμόκαπος	eating together
ὁμολογεῖνπονηρους	
ὁμολογέω	to speak together
ὁμολογία	agreement
ὁμόλογος	agreeing, of one mind
ὁμολογουμένως	conformably with
ὁμονοέω	to be of one mind, agree together, live in harmony
ὁμονοητικός	conducing to agreement, in harmony
ὁμόνοια	oneness of mind or thought, unity, concord
ὁμοπαθεῖν	
ὁμοπαθής	of like feelings or affections, sympathetic
ὅμορος	having the same borders with, marching with, bordering on
ὁμός	one and the same, common, joint
ὁμόσε	to one and the same place
ὁμοσίπυος	
ὁμότροπος	of the same habits or life
ὁμοῦ	at the same place, together
ὁμοφρονέω	to be of the same mind, have the same thoughts
ὁμόφυλος	of the same race or stock
ὁμοφωνέω	to speak the same language with
ὁμοφωνία	unison
ὁμόχρους	
ὁμόω	to unite
ὁμωνυμία	a having the same name, identity, an equivocal word
ὁμωνύμιος	
ὁμώνυμος	having the same name
ὅμως	all the same, nevertheless, nothwithstanding, still
ὅμωσδε	
ὀνειδίζω	to throw a reproach upon
ὀνειδιστής	one who reproaches with
ὄνειδος	reproach, censure, blame
ὀνίνημι	to profit, benefit, help, assist
ὄνομα	by name
ὀνομάζω	to name or speak of by name, call or address by name
ὄνομαι	to blame, find fault with, throw a slur upon, treat scornfully
Ὀνομάκριτος	
Ὀνόμαρχος	
ὀνομασία	
ὀνομαστής	
ὀνομαστός	named, to be named
ὀνοματοποιέω	to coin names
ὄνος	an ass
ὄντα	existing things, the present
ὄντοσγιγνεσθαι	
ὄντοσγιγνεται	
ὄντωνᾗ	
ὄντωσὀντας	
ὄνυξ	talons;—
ὀξεῖατῆς	
ὄξος	poor wine, vin-de-pays
ὀξύθυμος	quick to anger, choleric
Ὄξυλος	
ὀξύς	sharp, keen
ὀξύτης	sharpness, pointedness
ὀξυφωνία	sharpness of voice
ὁοἰκοδόμος	
ὁΠαύσωνος	
Ὀπικία	the country of the Opici
Ὀπικοί	the Opici
Ὀπικός	
ὀπικός	
ὀπίσσω	
ὀπίσω	backwards
ὁπλίζω	to make or get ready
ὅπλισις	equipment, accoutrement, arming
ὁπλιτεύω	to serve as a man-at-arms
ὁπλίτης	heavy-armed, armed
ὁπλιτικός	of or for a man-at-arms
ὁπλῖτιν	
ὁπλομαχέω	
ὅπλον	a tool, implement
Ὀπόεις	
ὁπόθεν	whence, from what place
ὅποι	to which place, whither
ὁποιαιοῦν	
ὁποιαοῦν	
ὁποιᾳοῦν	
ὁποιᾳοῦνμοναδι	
ὁποιασοῦνμιμησεως	
ὁποινοῦν	
ὁποῖος	of what sort or quality
ὁποιωνοῦν	
ὁποσαοῦν	
ὁποσηνοῦν	
ὁποσοισοῦν	
ὁπόσος	as many as
ὁπόστος	in what relation of number
ὁποσωνοῦν	
ὁπότε	when
ὁποτεοῦν	
ὁποτεραοῦν	
ὁπότερος	which of two, whether of the twain
ὁποτερουοῦν	
ὁποτερουσοῦν	
ὅπου	in some places
Ὀπούντιος	
ὀπτικός	
ὀπυίω	to marry, wed, take to wife
ὀπώρα	the part of the year between the rising of Sirius and of Arcturus
ὅπως	as, in such manner as
ὁπωσοῦν	in any way whatever, in some way or other
ὅραμα	that which is seen, a sight, spectacle
ὁρᾷὁτι	
ὅρασις	seeing, the act of sight
ὁρατικός	
ὁρατός	to be seen, visible
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργαίνω	to make angry, enrage
ὀργανικός	serving as instruments or engines
ὄργανον	an organ, instrument, tool, for making or doing
ὄργανος	working
ὀργάς	any well-watered, fertile spot, meadow-land
ὀργάω	to swell with moisture
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὄργια	orgies
ὀργιαστικός	fit for orgies, exciting
ὀργίζω	to make angry, provoke to anger, irritate
ὀργίλος	prone to anger, irascible
ὀργιλότης	irascibility
ὀργιστέον	
ὀργιστέος	one must be angry
ὀρέγω	to reach, stretch, stretch out
ὀρεινός	mountainous, hilly
ὀρεκτικός	of or for the desires, appetitive
ὀρεκτός	stretched out
ὄρεξις	desire, appetite
ὄρεξισφανερον	
ὀρέστης	
Ὀρέστης	
ὀρεύς	a mule
ὀρθαγόρας	
Ὀρθαγόρης	
ὀρθήκαι	
ὀρθοδοξέω	to have a right opinion
ὀρθοπραγεῖ	
ὀρθοπραγεῖν	
ὀρθός	straight
ὀρθότης	upright posture, erectness
ὀρθόω	to set straight
ὁρίζω	to divide or separate from, as a boundary
ὁρίζων	
ὅριον	a boundary, limit
ὅριος	of boundaries
ὁρισμός	a marking out by boundaries, limitation
ὁριστέον	
ὁριστέος	one must determine
ὁριστής	one who marks the boundaries;
ὁριστικός	
ὁριστός	
ὅρκιον	an oath
ὅρκιος	belonging to an oath
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρμάω	to set in motion, urge
ὁρμέω	to be moored, lie at anchor
ὁρμή	a violent movement onwards, an assault, attack, onset
ὁρμῆσκαι	
ὀρνίθειος	of or belonging to a bird
ὄρνις	a bird
ὄρνυμι	to stir, stir up
ὅρος	a boundary, landmark
ὅροστῆς	
ὀρύσσω	to dig
ὀρφανικός	orphaned, fatherless
ὀρφανόομαι	to be destitute of
ὀρφανός	an orphan
ὀρχέομαι	to dance in a row
ὄρχησις	dancing, the dance
ὀρχηστής	a dancer
ὀρχηστικός	of or fit for dancing
ὀρχηστρίς	
ὄρχις	the testicles
ὅς	this, that;
ὁσαχῶς	
ὅσιος	hallowed, sanctioned by the law of God
ὁσιότης	piety, holiness
ὁσιόω	to make holy, purify, set free from guilt by offerings
ὀσμή	a smell, scent, odour
ὅσοιἀερα	
ὅσοναὐτῷ	
ὅσονὀν	
ὅσος	quantus
ὅσπερ	the very man who, the very thing which
ὅστε	who, which
ὀστέον	the
ὅστις	any one who, anything which
ὀστρακίζω	to banish by potsherds, ostracize
ὀστρακισμός	ostracism
ὀστρακοφορία	a voting with
ὀσφραίνομαι	to catch scent of, smell, scent, track
ὄσφρησις	the sense of smell, smell
ὁσωνοῦν	
ὅταν	whenever
ὅτανἀκρατης	
ὅτανγαρ	
ὅτανδ'	
ὅτανἐκ	
ὅτανἡ	
ὅτε	when
ὁτέμεν	
ὄτερος	
ὅτι	
ὅτιἀδυνατον	
ὅτιβουλεται	
ὅτιγαρ	
ὅτιἐωμενης	
ὅτιλευκον	
ὅτιμεν	
ὅτιοὐ	
ὅτιοὐκ	
ὁτιοῦν	whatsoever
ὅτισυμβαινει	
ὅτιτῇ	
ὅτιτο	
ὅτιτουτων	
ὅτιτῶν	
ὅτιχαλεποι	
ὅτιχρονος	
ὁτῶν	
ὁτῳοῦνλειπεται	
οὗ	where
οὐ	not
οὐγάρ	for not
οὐγίγνεσθαι	
οὐδαμῇ	
οὐδαμός	not even one, no one
οὐδαμοῦ	nowhere
οὐδαμῶς	in no wise
οὐδέ	but not
οὐδείς	and not one
οὐδέλογος	
οὐδ'ἐν	
οὐδένἀπο	
οὐδ'ἑνός	
οὐδέντοῦ	
οὐδέποτε	and not ever or nor ever, not even ever, never
οὐδεπώποτε	nor yet at any time, never yet at any time
οὐδετέραγαρ	
οὐδέτερος	not either, neither of the two
οὐδέτο	
οὐδέτοῦ	
οὐδέτοῦτο	
οὐδ'εὐδαιμονεῖν	
οὐδέχρησιμος	
οὐδέὡς	
οὐδός	
οὗἑνεκα	
οὐθείσμη	
οὐθένγιγνεται	
οὐθένλεγουσιν	
οὐθενόσἐστιν	
οὐθέτερος	
οὔθ'ὁποιασοῦν	
οὐκἀδικοῦσιν	
οὐκἄν	
οὐκἀναγκαῖον	
οὐκεἶναι	
οὐκἐκ	
οὐκἐλάττω	
οὐκἔσται	
οὐκἔστι	
οὐκἔστιν	
οὐκέτι	no more, no longer, no further
οὔκετι	
οὐκοῦν	therefore, then, accordingly
οὔκουν	not therefore, so not
οὐλαί	barley-corns, barley-groats
οὐλή	
οὐλομελείᾳ	
οὖλον	the gums
οὖλος	
οὐμᾶλλον	
οὐμόνον	
οὖν	really, at all events
οὖναἱ	
οὕνεκα	on which account, wherefore
οὖντο	
οὖντυγχανειν	
οὖνὑποληψεις	
οὗπερ	
οὔποτε	not ever, never
οὐπροαιροῦνται	
οὔπω	not yet
οὐράνιος	heavenly, of or in heaven, dwelling in heaven
οὐρανομήκης	high as heaven, shooting up to heaven, exceeding high or tall
οὐρανός	heaven
οὐρεύς	a mule
οὖς	auris, the ear
οὐσέ	
οὐσία	that which is one's own, one's substance, property
οὐσίαοὐδεμια	
οὐσίᾳτην	
οὐσίατο	
οὐσίτις	
οὐσιῶναἰτια	
οὐσιῶνἐπελθωμεν	
οὖσον	
οὗστοχαζεται	
οὐσυμβεβηκότι	
οὔτε	and not
οὔτεγαρ	
οὔτ'ἐπι	
οὔτι	not, I suppose . . , surely you do not mean that . .
οὐτιδανός	of no account, worthless
οὔτις	no one or nobody
οὐτό	
οὗτοιδ'	
οὐτοιοῦτος	
οὗτος	this
οὕτωκαι	
οὕτωλεγουσι	
οὕτως	in this way or manner, so, thus
οὕτωσἐν	
οὕτωσἐχειν	
οὑτωσί	
οὑτωσίγε	
οὕτωσλεγεται	
οὕτωσὡς	
οὐφαίνεται	
οὔφασιν	
οὐχὕλη	
οὐχὑποληπτέον	
οὐχὥσπερ	
οφ	
ὀφείλημα	that which is owed, a debt
ὀφείλω	to owe, have to pay or account for
Ὀφέλας	
ὀφέλλω	to increase, enlarge, strengthen
ὄφελος	furtherance, advantage, help
ὀφθαλμιάω	to suffer from ophthalmia
ὀφθαλμός	the eye
ὄφις	a serpent, snake
ὄφλημα	a fine incurred in a lawsuit
ὀχεία	a covering or impregnating
ὀχεῖος	
ὀχετός	a means for carrying water, a water-pipe
ὀχλέω	to move, disturb
ὀχληρός	troublesome, irksome, importunate
ὄχλος	a moving crowd, a throng, mob
ὄψ	a voice
ὀψέ	after a long time, late
ὄψις	look, appearance, aspect
ὄψον	cooked meat
ὀψοποιητικός	of or fit for cookery
ὀψοποιικός	
ὀψοποιός	one who cooks meat, a cook
ὄψος	
ὀψοφαγία	dainty living
ὀψοφάγος	one who eats things meant to be only eaten with bread
ο	
οδ	
ορεστ	
οτ	
Πάγγαιον	
πάγιος	solid
πάγκακος	utterly bad, all-unlucky
παγκρατιαστικός	of or for the
πάγος	that which is fixed or firmly set
πᾶγος	
παγχάλεπος	most difficult to deal with
πάθη	a passive state
πάθημα	anything that befals one, a suffering, calamity, misfortune
παθητικός	subject to feeling, capable of feeling
πάθος	anything that befalls one, an incident, accident
Παιάν	Paean or Paeon
παιανίας	
Παιανιεύς	
παιανίζω	
παιδαγωγέω	to attend as a παιδαγωγός, to train and teach, educate
παιδαγωγός	a boy-ward;
παιδάριον	a young, little boy
παιδαριώδης	childish, puerile
παιδεία	the rearing of a child
παίδευμα	that which is reared up, taught, a nursling, scholar, pupil
παίδευσις	education, a system of education
παιδευτέος	to be educated
