Field1	Field2
φόβος	flight
φονάω	to be athirst for blood, to be murderous
φονεύς	a murderer, slayer, homicide
φονή	slaughter, murder
φονικός	inclined to slay, murderous, bloody, sanguinary
φόνος	murder, homicide, slaughter
φορά	a carrying
φράζω	to point out, shew, indicate
φρονέω	to think, to have understanding, to be sage, wise, prudent
φροντίς	thought, care, heed, attention
φροῦδος	gone away, clean gone
φυλάζω	to divide into tribes
φυλακή	a watching or guarding, watch, guard, ward
φυλάσσω	to keep watch and ward, keep guard
φυλέτης	one of the same tribe, a tribesman
φυλή	a race or tribe
φῦλον	a race, tribe, class
φύς	a son;
φύσις	the nature, natural qualities, powers, constitution, condition
φύω	to bring forth, produce, put forth
χαλεπός	hard to bear, painful, sore, grievous
χαρίζομαι	to say or do something agreeable
χάρις	Grace
χάριτος	
χειμών	winter
χείρ	the hand
χειρίς	a covering for the hand, a glove
χειρουργέω	to do with the hand, execute
χειρόω	to bring into hand, to manage, master, subdue
χείρων	worse, meaner, inferior
χέω	to pour
χορευτής	a choral dancer
χορηγέω	to lead a chorus
χορηγία	the office of a χορηγός at Athens, the defraying of the cost of the public choruses
χορηγός	a chorus leader
χορός	a round dance
χόω	to throw or heap up
χράομαι	consulting or using an oracle
χραύω	to scrape, graze, wound slightly
χράω	
χρεία	use, advantage, service
χρέος	that which one needs must pay, an obligation, debt
χρή	it is fated, necessary
χρῆ	need, necessity
χρῆμα	a thing that one uses
χρηστός	useful, good of its kind, serviceable
χρόνος	time
χωρέω	to make room for another, give way, draw back, retire, withdraw
χωρίον	a particular place, a place, spot, district
χωρίς	separately, asunder, apart, by oneself or by themselves
χωροφιλέω	to haunt a place
ψαύω	to touch
ψευδής	lying, false
ψεῦδος	a falsehood, untruth, lie
ψεύδω	to cheat by lies, beguile
ψηφίζομαι	
ψηφίζω	to count or reckon
ψῆφος	a small stone, a pebble, rubbed and rounded
ψήφων	
ψυχή	breath
ὦ	O! oh!
ὠνέομαι	to buy, purchase
ὡς	thus, as, so that, since
ὦσις	
ὥσπερ	just as if, even as
ὥστε	as, as being
ὠφέλεια	help, aid, succour, assistance
ὠφελέω	to help, aid, assist, succour, to be of use or service to
