Field1	Field2
ἶφι	strongly, stoutly, mightily
Ἰφικλέης	
Ἰφικλεί̈δην	
ἰχθυάω	to fish, angle
ἰχθύς	a fish
ἴχνος	a track, footstep
ἰωή	any loud sound: the shout or cry
ἰωχμός	
Καδμεῖος	Cadmean
Καδμηίς	
Κάδμος	Cadmus
καθά	according as, just as
καθάπτω	to fasten, fix or put upon
καθαρός	clear of dirt, clean, spotless, unsoiled
καθίζω	to make to sit down, seat
καθίστημι	to set down, place
καθό	in so far as, according as
καί	and
Κάικον	
Καινεύς	
καίνυμαι	to surpass, excel
καίπερ	although, albeit
καιρός	due measure, proportion, fitness
καίω	to light, kindle
κάκη	wickedness, vice
κακοθημοσύνη	disorderliness
κακός	bad
κακότης	badness
κακόχαρτος	rejoicing in men's ills
κακόω	to treat ill, maltreat, afflict, distress
καλέω	to call, summon
καλιά	a wooden dwelling, hut, barn
καλιάς	a hut
καλλιγύναιξ%	
καλλίθριξ	with beautiful manes
καλλίκομος	beautiful-haired
Καλλιόπη	Calliope, the beautiful-voiced
καλλιπάρηος	beautiful-cheeked
καλλιρέεθρος	beautiful-flowing
καλλιρόη	
καλλίρροος	
καλλίρρους	beautiful flowing
καλλίσφυρος	beautiful-ankled
κᾶλον	wood
καλός	beautiful, beauteous, fair
καλύπτρα	a woman's veil
καλύπτω	to cover with
Καλυψώ	
κάμαξ	a vine-pole, vine-prop
κάματος	toil, trouble, labour
καματώδης	toilsome, wearisome
καμπύλος	bent, crooked, curved
καναχέω	to ring, clash, clang
καναχή	a sharp sound: the ring or clang
καναχηδά	with a sharp loud noise
καναχίζω	to ring
καναχός	
καπνόομαι	to be turned into smoke, burnt to ashes
καπνός	smoke
κάπρος	the boar, wild boar
κάρα	the head
καρδία	the heart
κάρηνον	the head
καρπάλιμος	swift
καρπός	
καρτερόθυμος	stout-hearted
κάρτιστος	
κάρτος	strength, vigour, courage
καρτύνω	
κάρφος	a dry stalk
κάρφω	to dry up, wither
καρχαρόδους	with sharp, jagged teeth
καρχαρόδων	
κασίγνητος	a brother
κασσίτερος	tin
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
καταβρίθω	to be heavily laden or weighed down by
καταγηράσκω	to grow old
κατάγνυμι	to break in pieces, shatter, shiver, crack
καταδέομαι	
καταδύω	to go down, sink, set
κατά-ἕζομαι	
κατά-ἐνήνοθε	
καταθέω	to run down
καταθνητός	mortal
καταιωρέομαι	to hang down
κατά-καθέζομαι	
κατακείω	
κατά-κίω	
κατακρύπτω	to cover over, hide away, conceal
κατακτείνω	to kill, slay, murder
καταλέγω	to lay down
καταλείβω	to pour down;
καταλείπω	to leave behind
καταμάρπτω	to catch
καταναίω	to make to dwell, settle
κατανάσσω	to stamp or beat down firmly
καταπαύω	to lay to rest, put an end to
καταπέμπω	to send down
καταπίνω	to gulp or swallow down
καταπίπτω	to fall or drop down
κατασκέω	to practise much
κατάσκιος	shaded or covered with
καταστύφελος	very hard or rugged
κατασχεθεῖν	to hold back
κατατίθημι	to place, put
καταφθίω	
καταφλέγω	to burn down, burn up, consume
καταφράζω	to declare
καταχεύω	
κάτειμι	to go or come down
κατελέγχω	to convict of falsehood, to belie
κατεναντίον	over against, opposite, before
κατέχω	to hold fast
κατηρεφής	covered over, vaulted, overhanging
κατοπάζω	to follow hard upon
κάτος	
κάτω	down, downwards
καῦμα	burning heat
κέγχρος	millet
κεδνός	careful, diligent, sage, trusty
κεῖμαι	to be laid
κείρω	to cut
κέλαδος	a noise as of rushing waters: a loud noise, din, clamour
κελάδω	sounding, roaring
κελαινεφής	black with clouds
κελαινός	black, swart, dark, murky
κέλευθος	a road, way, path, track
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλομαι	to urge on, exhort, command
κενός	empty
κενόω	to empty out, drain
Κένταυρος	a Centaur
κεραμεύς	a potter
κεραός	horned
κέρας	the horn of an animal
κεραυνός	a thunderbolt
κεραυνόω	to strike with thunderbolts
Κέρβερος	
κερδαίνω	to gain, derive profit or advantage
κέρδος	gain, profit, advantage
Κερκηίς	
κερτομέω	to taunt or sneer at
κερτόμιος	heart-cutting, stinging, reproachful
κέρτομος	
κευθμών	a hiding place, hole, corner
κεῦθος	the depths
κεύθω	to cover quite up, to cover, hide
κεφαλή	the head
Κέφαλος	
κήδεος	given in charge for burial
κῆδος	care for
κήδω	to trouble, distress, vex
κήλας	
κήλεος	burning
κῆλον	a shaft, an arrow
Κήρ	
κῆρ	the heart
κηρίον	a honeycomb
κηριτρεφής	born to misery
κηρόθι	in the heart, with all the heart, heartily
κῆρυξ	a herald, pursuivant, marshal, public messenger
Κητώ	
Κῆϋξ	
κήυξ	
κηφήν	a drone
κίβισις	a pouch, wallet
κιθαρίζω	to play the cithara
κιθαριστής	a player on the cithara
κικλήσκω	to call, summon
Κίρκη	Circe
κίω	to go
κίων	a pillar
κλάζω	to make a sharp piercing sound
κλαίω	to weep, lament, wail
κλειτός	
Κλειώ	Clio
κλείω	
κλέος	a rumour, report, news
κλέπτω	to steal, filch, purloin
κλέω	to tell of, celebrate
κλῆρος	a lot;
κλίνω	to make to bend, slope
κλονέω	to drive in confusion, drive before one
κλόνος	any confused motion, the press of battle, battle-rout, turmoil
κλύζω	to dash over
Κλυμένη	
κλύμενος	famous
Κλυτίη	
κλυτός	heard of
κλύω	to hear
Κλωθώ	spinster
κνήμη	the part between the knee and ankle, the leg
κνημίς	a greave or piece of armour from knee to ankle
κνώδαλον	any dangerous animal
κόθουρος	dock-tailed
κόιλος	
κοῖλος	hollow, hollowed
κοιμάω	to lull or hush to sleep, put to sleep
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
Κοῖος	
κοιρανέω	to be lord or master, to rule, command
κοῖτος	a place to lie on, bed
κοκκύζω	to cry cuckoo
κόκκυξ	a cuckoo
κολλήεις	
κολοσυρτός	a noisy rabble
κομάω	to let the hair grow long, wear long hair
κομέω	to take care of, attend to, tend
κομίζω	to take care of, provide for
κοναβέω	to resound, clash, ring, reecho
κονέω	to raise dust: to hasten
κονία	dust, a cloud of dust
κόνιος	
κόνις	ashes
κονίω	to make dusty, cover with clouds of dust
κόπτω	to strike, smite, knock down
κορέννυμι	to sate, satiate, satisfy
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
κορθύνω	to lift up, raise
κόρος	
κόρυθος	
κορύπτω	to butt with the head
κόρυς	a helmet, helm, casque
κορύσσω	to furnish with a helmet
κορυφή	the head, top, highest point;
κορώνη	sea-crow
κορωνιάω	to arch the neck
κοσμέω	to order, arrange
κόσμος	order
κοτέω	to bear a grudge against
Κόττος	
κουρίζω	to be a youth
κουρότερος	younger, more youthful
κουροτρόφος	rearing boys;
κουφίζω	to be light
κοῦφος	light, nimble
κράδη	the quivering spray at the end of a branch
κραδίας	
κράς	the head
κρατερός	strong, stout, mighty
κρατερόφρων	stout-hearted, dauntless
κρατέω	to be strong, mighty, powerful
κρατήρ	a mixing vessel
Κράτης	
κράτιστος	strongest, mightiest
κράτος	strength, might
κρατύνω	to strengthen
κρατύς	strong, mighty
κρέας	flesh, meat, a piece of meat
κρείσσων	stronger, mightier, more powerful
Κρείων	
κρεμάννυμι	to hang, hang up
κρήδεμνον	a veil or mantilla with lappets
κρῆθεν	
κρήνη	a well, spring, fountain
Κρήτη	Crete
κρίνον	a lily
κρίνω	to pick out, choose
Κρῖον	
Κρίῳ	
κρόκη	the thread which is passed between the threads of the warp
Κροκοπεπλος	
κροκόπεπλος	with yellow veil
Κρόνια	
Κρονίδης	son of Cronus
Κρόνιος	Saturnian, of Cronus or Saturn
Κρονίων	son of Cronus
Κρονιωνι	
Κρόνος	Cronus
κρόταφος	the side of the forehead
κρυερός	icy, chilling
κρυόεις	chilling
κρύος	icy cold, chill, frost
κρυπτάδιος	secret, clandestine
κρύπτω	to hide, cover, cloak
κρύφιος	hidden, concealed
κρώζω	to cry like a crow, caw
κτάομαι	to procure for oneself, to get, gain, acquire
κτέανον	possessions, property
κτείνω	to kill, slay
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
κτῆσις	acquisition
κτητός	that may be gotten
κτυπέω	to crash
κτύπος	any loud noise, a crash
Κυάνεαι	dark rocks
κυάνεος	dark-blue, glossy-blue
κυανόπεπλος	dark-veiled
κυανόπτερος	with blue-black feathers, dark-winged
κύανος	cyanus, a dark-blue substance
κυανοχαίτης	dark-haired
κυανῶπις	dark-looking
κυδαίνω	to give or do honour to, glorify
κυδάλιμος	glorious, renowned, famous
κυδιάω	to bear oneself proudly, go proudly along, exult
κύδιμος	
κύδιστος	most glorious, most honoured, noblest
Κυδοιμός	
κῦδος	glory, renown
κυδρός	glorious, illustrious, noble
Κυθέρεια	Cythereia
Κύθηρα	Cerigo
Κύθηρος	
κύκλος	a ring, circle, round
κυκλοτερής	made round by turning
Κύκλωψ	a Cyclops
Κύκνος	
κύκνος	a swan
κυλίνδω	to roll, roll along or down
κῦμα	anything swoln
κυμαίνω	to rise in waves or billows, to swell
Κυματολήγη	wave-stiller
Κύμη	
Κυμοδόκη	wave-receiver
Κυμοθόη	
Κυμοπόλεια	wave-walker
Κυμώ	wavy
κυνάω	to play the Cynic
κυνέα	
κυνέη	a dog's skin
κύνεος	shameless, unabashed
κυνέω	to kiss
Κυπρογενής	Cyprus-born
Κύπρος	Cyprus
κυρέω	to hit, light upon
κύω	to conceive
κύων	a dog or bitch
κῶμα	deep sleep, slumber
κωμάζω	to go about with a party of revellers, to revel, make merry
κώμη	country town
κωτίλλω	to prattle, chatter
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λαγῶς	a hare
Λάδων	
λαθίφθογγος	robbing of voice
λαῖτμα	the depth or gulf
λακέρυζα	one that screams or cries
λαμβάνω	to take
λαμπετάω	to shine
λαμπρός	bright, brilliant, radiant
λάμπω	to give light, shine, beam, be bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
Λαομέδεια	
λαός	the people
λαοσσόος	rousing or stirring nations
Λαπίθαι	
Λαπίθης	
λάσκω	to ring, rattle, crash
Λατῖνος	
Λάχεσις	Lachesis, disposer of lots
λάχνη	soft hair, down
λάχος	an allotted portion
λέγω	
λεία	booty, plunder
λείβω	to pour, pour forth
λειμών	any moist, grassy place, a meadow, mead, holm
λεῖος	smooth, plain, not embroidered
λείπω	to leave, quit
λειριόεις	like a lily
λεπτός	peeled, husked, threshed out
Λέρνα	Lerna
Λερναῖος	
λέσχη	a place where people assembled to talk and hear news, a lounge, club-room
λευγαλέος	in sad or sorry plight, wretched, pitiful, dismal
λευκάς	
λευκόν	white
λευκός	light, bright, brilliant
λευκόω	to make white
λευκώλενος	white-armed
λέχος	a couch, bed
λέων	a lion
Ληαγόρη	
λήγω	to stay, abate
Λήθη	
λῆθος	
ληίζομαι	to seize as booty, to carry off as prey
λήιον	a crop
ληίς	booty, spoil
Ληναιών	
λησμοσύνη	forgetfulness
Λητοίδης	son of Leto
Λητώ	Leto
λιγέως	
λιγυρός	clear, whistling
λιγύς	clear, whistling
λιγύφωνος	clear-voiced, loud-voiced, screaming
λιθόομαι	
λίθος	a stone
λιλαίομαι	to long or desire earnestly
λιμήν	a harbour, haven, creek
λιμνει	
λίμνη	a pool of standing water
λιμός	hunger, famine
λίπα	unctuously, richly
λιπαρός	oily, shiny with oil
λιπάω	to be fat and sleek
λίς	
λιτανεύω	to pray, entreat
λιχμάζω	to lick
λόγος	the word or that by which the inward thought is expressed
λοιγός	ruin, havoc
λοιμός	a plague, pestilence
λοῖσθος	left behind, last
Λοκροί	the Locrians
Λοκρός	Locrian
λουτρόν	a bath, bathing place
λούω	to wash
λοφιά	the mane
λοχάω	to lie in wait for, to watch, waylay, entrap
λοχέος	an ambush
λόχος	an ambush
Λυγκεύς	
λυγρός	sore, baneful, mournful
Λύκτος	
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
Λυσιάνασσα	
λυσιμελής	limb-relaxing
λύσις	a loosing, setting free, releasing, ransoming
λύω	to loose
λώβη	despiteful treatment, outrage, dishonour
λωβητός	despitefully treated, outraged
λωίων	more desirable, more agreeable
μᾶζα	a barley-cake
Μαῖα	Maia
Μαίανδρος	Maeander
μαίνομαι	to rage, be furious
μαίομαι	to seek
Μάιος	of May
μάκαρ	blessed, happy
μάκαρος	
μακέλας	
μακέλη	
μακράν	a long way, far, far away
μακρός	long
μάλα	very, very much, exceedingly
μαλακός	a fresh-ploughed
μαλάχη	mallow
μαλερός	mighty, fierce, devouring, ravening
μάλη	the arm-pit
μάλιστα	
μᾶλλον	
μαλλός	a lock of wool, wool
μαρμαίρω	to flash, sparkle
μαρμάρεος	flashing, sparkling, glistening, gleaming
μάρναμαι	to fight, do battle
μάρπτω	to catch, lay hold of, seize
μαρτυρία	witness, testimony, evidence
μάρτυρος	
μάρτυς	a witness
μαστιάω	
μαστιχάω	to gnash the teeth
μαστίω	to whip, scourge
μαυρόω	to darken, to blind, make powerless
μάχη	battle, fight, combat
μάχλος	lewd, lustful
μάχομαι	to fight
μαψαῦραι	random breezes, squalls, gusts or flaws of wind
μεγαθαρσής	very bold
μεγάθυμος	high-minded
μεγαλήτωρ	great-hearted, heroic
μεγάλως	
μέγαρον	a large room or chamber
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μεγήρατος	passing lovely
μεδέων	a guardian
Μεδούσα	
μέδω	a guardian, lord
μέζεα	
μέθη	strong drink
μεθίημι	to let go, let loose, release
μεθό	after that.
μειδάω	to smile
μείδημα	a smile, smiling
μειλιχία	gentleness, softness
μειλίχιος	gentle, mild, soothing
μείλιχος	gentle, kind
μείρομαι	to receive as one's portion or due
μείς	a month
μείων	less
μελαγχαίτης	black-haired
μέλαινα	
μελαίνω	to blacken
μελάνδετος	bound or mounted with black
μέλας	black, swart
μελεδώνη	care, sorrow
μελετάω	to care for, attend to
μελέτη	care, attention
μέλη	
μελία	the ash
μελίζω	to modulate, sing, warble
Μελίη	
μελιηδής	honey-sweet
μέλισσα	a bee
Μελίτη	
μελίφρων	sweet to the mind, delicious
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
Μελπομέενη	
μέλπω	to sing of, celebrate with song and dance
μέλω	to be an object of care or thought
μέμαα	to wish eagerly, strive, yearn, desire
Μέμνων	the steadfast or resolute
μέμφομαι	to blame, censure, find fault with
μέν	on the one hand, on the other hand
μενεαίνω	to desire earnestly or eagerly, to be bent on doing
Μενεσθώ	
Μενίππη	
μενοινάω	to desire eagerly, to be bent on
Μενοίτιος	
μένος	might, force, strength, prowess, courage
μένω	to stay at home, stay where one is, not stir
μέριμνα	care, thought
μεριμνάω	to care for, be anxious about, think earnestly upon, scan minutely
μέρμερος	causing anxiety, mischievous, baneful
μέρμηρα	care, trouble
μέροψ	dividing the voice
μέσαβον	a leathern strap
μεσηγύ	in the middle, between
μέσος	middle, in the middle
Μέσση	
μεσσόθι	in the middle
μετά	in the midst of, among with gen., dat., and acc.
μετάδουπος	falling at haphazard
μέταζε	afterwards, in the rear
μεταί	
μεταναιετάω	to dwell with
μεταναιέτης	one who dwells with
μεταπρέπω	to distinguish oneself or be distinguished among
μεταστοναχίζω	to sigh or lament afterwards
μετάτροπος	turning about, returning
μετάφρενον	the part behind the midriff
μεταχρόνιος	happening afterwards
μέτειμι	to be among
μετεῖπον	to speak among
μετόπισθε	from behind, backwards, back
μετοπωρινός	autumnal
μετρέω	to measure in any way
μέτριος	within measure
μέτρον	that by which anything is measured
μέτωπον	the space between the eyes, the brow, forehead
μή	not
μηδέ	but not or and not, nor
Μηδεία	
Μήδειος	
μηδείς	and not one
μήδομαι	to be minded, to intend, resolve
μῆδος	
μηκέτι	no more, no longer, no further
Μηκώνῃ	
Μηλόβοσις	
μῆλον	
μήν	now verily, full surely
μήνη	the moon
μῆνις	wrath, anger
μηρία	slices cut from the thighs
μηρός	the thigh
μηρύομαι	to draw up, furl
μής	
μήτε	and not
μήτηρ	a mother
μητίετα	a counsellor
Μητιόεις	wise in counsel, all-wise
μῆτις	the faculty of advising, wisdom, counsel, cunning, craft
μήτις	lest any one, lest anything; that no one, that nothing
Μῆτις	
μητρίς	
μητρυιά	a step-mother
μηχανάομαι	to prepare, make ready
μηχανή	an instrument, machine
μιγής	
μίγνυμι	to mix, mix up, mingle, properly of liquids
μικρός	small, little
Μίμας	
μιμνήσκω	to remind, put
μίμνω	to stay, stand fast
μιν	himself
μινύθω	to make smaller or less, lessen, curtail
Μίνως	Minos
μισθός	wages, pay, hire
Μνημοσύνη	
μνημοσύνη	remembrance, memory
μογέω	to toil, suffer
μόθος	battle, battle-din
Μοῖρα	
μοῖρα	a part, portion
μοιράω	to share, divide, distribute
μολπάζω	to sing of
μολπή	the song and dance, a chant or song accompanied by measured movements
μονογενής	only-begotten, single
μόνος	alone, left alone, forsaken solitary
μόρον	
μόρος	man's appointed doom, fate, destiny
μόρφνος	dusky, dark
Μοῦσα	the Muse
μόχθος	toil, hard work hardship, distress, trouble
Μόψος	
μυδαλέος	wet, dripping
μύζω	to murmur with closed lips, to mutter, moan
μυθέομαι	to say, speak
μῦθος	anything, delivered by word of mouth, word, speech
μυκάομαι	to grate, creak
μυλιάω	to grind the teeth
μύξα	the discharge from the nose
μυρίος	numberless, countless, infinite
Μυρμιδόνες	the Myrmidons
Μυρμιδών	
μῦρος	
μύρω	to flow, run, trickle
μύχιος	inward, inmost, retired, embayed
μυχός	the innermost place, inmost nook or corner
μύω	to close, be shut
μῶλος	the toil
μωμεύω	
μῶμος	blame, ridicule, disgrace
Ναιάς	a Naiad, a river nymph
ναιετάω	to dwell
ναίω	
ναοπόλος	the overseer of a temple
ναός	the dwelling of a god, a temple
νάρθηξ	the Bacchanalian wands
ναῦς	a ship
Ναυσίθοος	
Ναυσίνοον	
ναύτης	a mate or companion by sea
ναυτιλία	sailing, seamanship
νάω	to flow
νέα	
νεάζω	to be young or new
νέατος	the last, uttermost, lowest
νεάω	to plough up anew
νει	
νεικεστήρ	one who wrangles with
νεικέω	to quarrel or wrangle with
νείκη	
νεῖκος	a quarrel, wrangle, strife
Νεῖλος	the Nile
νειόθι	at the bottom
νειός	land ploughed up anew
νέκταρ	nectar
Νεμέα	Nemea
Νέμειος	Nemean
νεμεσάω	to feel just resentment, to be wroth at undeserved
Νέμεσις	
νέμος	a wooded pasture, glade
νέμω	to deal out, distribute, dispense
νεοθηλής	fresh budding or sprouting
νεοκηδής	whose grief is fresh, freshgrieving
νέομαι	to go or come
νέος	young, youthful
νεούτατος	lately wounded
Νέσσος	
νευρά	a string or cord of sinew, a bowstring
νευρή	
νεῦρον	a sinew, tendon;
νεύω	to nod or beckon
νεφέλη	a cloud
νεφεληγερέτα	cloud-gatherer, cloud-compeller
νέφος	a cloud, mass or pile of clouds
νέω	
νεώτερος	younger
νηδύς	the stomach
νηέω	to heap, heap or pile up
νηιος	
νήιος	of or for a ship
νῆις	unknowing of, unpractised in
νήκερως	not horned
νήκεστος	incurable
νηλεής	
νηλειής	
νηλεόποινος	punishing without pity, ruthlessly punishing
νηλής	pitiless, ruthless
νῆμα	that which is spun, a thread, yarn
Νημερτής	
νημερτής	unerring, infallible
νηοπόλος	busying oneself in a temple: a temple-keeper
νήπιος	not yet speaking
Νηρεύς	Nereus
νήριτος	countless, immense
Νησαίη	
Νησαῖος	
νῆσος	an island
Νησώ	
νήυτμος	breathless
νήχω	to swim
νίζω	to wash the hands or feet
νικάω	to conquer, prevail, vanquish
Νίκη	
νίκη	victory in battle
νῖκος	
νίσσομαι	to go, go away
νίφα	snow
νιφόεις	snowy, snowclad, snowcapt
νίφω	to snow
νοέω	mere sight
νόημα	that which is perceived, a perception, thought
νόησις	intelligence, thought
νόμος	anything assigned, a usage, custom, law, ordinance
νομός	a feeding-place
νόος	mind, perception
νόσος	sickness, disease, malady
νόσφι	aloof, apart, afar, away
Νότος	
νοῦσος	
νύκτωρ	by night
νύμφη	a young wife, bride
Νύμφης	
νῦν	now at this very time
Νύξ	
νύξ	the night-season or a night
νύσσω	to touch with a sharp point, to prick, spur, pierce
νύχιος	nightly
νωμάω	to deal out, distribute
νώνυμνος	
νῶτον	the back
νῶτος	
ξαίνω	to comb or card
Ξάνθης	
ξανθός	yellow
ξεινοδόκος	
ξενοδόκος	one who receives strangers, a host
ξένος	
ξεστός	smoothed, polished, wrought
ξύλον	wood
ξυνήων	a joint-owner, partner in
ὁ	the, that
ὀαρισμός	
ὄαρος	familiar converse, fond discourse, chat, talk
Ὀβριάρεως	
ὀβριμοεργός	doing deeds of violence
ὀβριμόθυμος	strong-minded
ὀβριμοπάτρη	daughter of a mighty sire
ὄβριμος	strong, mighty
ὀγδόατος	the eighth
ὁδάω	to export and sell;
ὅδε	this
ὁδός	
ὀδούς	
ὁδόω	to lead by the right way
Ὀδυσσεύς	
ὀδύσσομαι	to be wroth against, to hate
ὀδών	
ὄζος	a bough, branch, twig, shoot
ὄζω	to smell
ὅθεν	from whom
ὅθι	
Ὄθρυς	Othrys
οἴγω	to open
οἶδα	to know
Οἰδιπόδης	
οἶδμα	a swelling, swell
ὀιζυρός	woful, pitiable, miserable
ὀιζύς	
οἴκαδε	to one's home, home, homewards
οἰκεῖος	in or of the house, domestic
οἰκειόω	to make one's own
οἰκείω	
οἰκέω	to inhabit, occupy
οἰκία	a building, house, dwelling
οἰκίον	
οἴκοι	at home, in the house
οἶκόνδε	
οἶκος	a house, abode, dwelling
οἶμος	a way, road, path
οἴνη	the vine
οἶνον	
οἶνος	wine
οἰνοχόη	a can for ladling wine
οἶνοψ	wine-coloured, wine-dark
οἰνόω	to intoxicate
οἶος	alone, lone, lonely
οἷος	such as, what sort or manner of nature, kind
ὄις	ram
οἶσις	
ὀιστός	an arrow
οἴχομαι	to be gone, to have gone
οἰωνιστής	one who foretells from the flight and cries of birds, an augur
οἰωνός	a large bird, bird of prey
ὀκτάβλωμος	consisting of eight pieces
ὀκταπόδης	eight feet long
ὄλβιος	happy, blest
ὄλβος	happiness, bliss, weal, wealth
ὄλεθρος	ruin, destruction, death
ὀλίγιστος	
ὀλίγος	few, little, scanty, small
ὄλλυμι	to destroy, make an end of
Ὀλμειοῦ	
ὄλμος	
ὀλοός	destroying, destructive, fatal, deadly, murderous
Ὀλύμπια	the Olympic games, in honour of Olympian Zeus
ὀΛυμπιάς	Olympian
Ὀλυμπίας	
Ὀλυμπιάς	
Ὀλυμπιεῖον	the temple of Olympian Zeus
Ὀλύμπιος	Olympian, of Olympus, dwelling on Olympus
Ὄλυμπόνδε	to Olympus
Ὄλυμπος	Olympus
ὅμαδος	a noise, din
ὁμαρτέω	to meet
ὁμάς	
ὀμβρέω	to rain
ὀμβρηρός	
ὄμβριος	rainy, of rain
ὄμβρος	
ό̓μβρος	heavy rain
ὁμῆλιξ	of the same age
ὁμηρεύω	to be or serve as a hostage
ὁμηρέω	to meet
ὁμιληδόν	
ὀμιχέω	
ὄμμα	the eye
ὄμνυμι	to swear
ὁμόθεν	from the same place
ὁμοίιος	
ὅμοιος	like, resembling
ὁμοκλή	a joint call;
ὁμός	one and the same, common, joint
ὁμοῦ	at the same place, together
ὁμόφρων	
ὁμόω	to unite
ὄμφαξ	an unripe grape
ὁμῶς	equally, likewise, alike
ὄνειαρ	anything that profits or helps
ὀνειδίζω	to throw a reproach upon
ὄνειδος	reproach, censure, blame
ὄνειρος	a dream
ὀνίνημι	to profit, benefit, help, assist
ὄνομα	by name
ὄνομαι	to blame, find fault with, throw a slur upon, treat scornfully
ὀνομαίνω	to name or call by name
ὀνομαστός	named, to be named
ὀνοτάζω	to blame
ὄνυξ	talons;—
ὀξύς	sharp, keen
ὀπαδέω	to follow, accompany, attend
ὀπάζω	to make to follow, send with
ὅπη	by which way
ὀπίζομαι	to regard with awe and dread
ὀπιπτεύω	to look around after, gaze curiously or anxiously at
ὄπις	the vengeance or visitation
ὄπισθεν	behind, at the back
ὀπίσσω	
ὀπίσω	backwards
Ὅπλευς	
ὁπλή	a hoof, the solid hoof
ὅπλον	a tool, implement
ὁπλότατος	youngest
ὁπότε	when
ὁπότερος	which of two, whether of the twain
ὀπυίω	to marry, wed, take to wife
ὀπωρινός	at the time of late summer
ὅπως	as, in such manner as
ὁράω	To see
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀρέγω	to reach, stretch, stretch out
ὄρειος	of or from the mountains, mountain-haunting
ὀρείχαλκος	copper ore
ὀρεσσινόμος	
ὀρεύς	a mule
ὄρθιος	straight up, going upwards, steep, uphill
Ὄρθος	
ὀρθός	straight
ὀρθρογόη	the early-wailing
ὄρθρος	day-break, dawn, cock-crow
Ὅρθῳ	
ὀριγνάομαι	to stretch oneself
ὀρίνω	to stir, raise, agitate
ὅρκος	the object by which one swears, the witness of an oath
ὁρμάω	to set in motion, urge
ὁρμέω	to be moored, lie at anchor
ὁρμή	a violent movement onwards, an assault, attack, onset
ὅρμος	a cord, chain
ὄρνις	a bird
ὄρνυμι	to stir, stir up
ὄρομαι	to watch, keep watch and ward
ὄρος	a mountain, hill
ὄρουσις	
ὀρούω	to rise and rush violently on, to move quickly, rush on, hasten, dart forward
ὄρπηξ	a sapling, young tree
ὀρυμαγδός	a loud noise, din
ὀρφανός	an orphan
ὀρχέομαι	to dance in a row
ὀρχηθμός	a dancing, the dance
ὄρχος	a row of vines or fruit-trees
ὅς	this, that;
ὅσγε	who or which at least
ὅσος	quantus
ὄσσα	a rumour
ὄσσε	the two eyes
ὄσσομαι	to see
ὅστε	who, which
ὀστέον	the
ὅστις	any one who, anything which
ὅτε	when
ὅτι	
ὄτοβος	any loud noise
ὀτραλέος	quickly, readily.
ὀτρύνω	to stir up, rouse, egg on, spur on, encourage
οὐ	not
οὗ	where
οὐδαμῇ	
οὐδαμός	not even one, no one
οὖδας	the surface of the earth, the ground, earth
οὐδέ	but not
οὐδείς	and not one
οὐδέτερος	not either, neither of the two
οὐδός	
οὐκέτι	no more, no longer, no further
οὔλιος	baleful, baneful
οὐλόμενον	
οὐλόμενος	destructive, baneful
οὖν	really, at all events
οὕνεκα	on which account, wherefore
οὔποτε	not ever, never
οὐρά	the tail
Οὐρανία	Urania, the heavenly one
Οὐρανίδης	son of Uranus
οὐράνιος	heavenly, of or in heaven, dwelling in heaven
οὐρανίς	
Οὐρανίωνες	the heavenly ones, the gods above
οὐρανόθεν	from heaven, down from heaven
Οὐρανός	
οὐρανός	heaven
οὔρειος	
οὐρεύς	a mule
οὐρέω	to make water
οὖς	auris, the ear
οὐτάζω	to wound
οὐτάω	to wound, hurt, hit
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
ὀφέλλω	to increase, enlarge, strengthen
ὀφθαλμός	the eye
ὄφις	a serpent, snake
ὀφίων	
ὄφρα	that, in order that, to the end that
ὀφρύς	the brow, eyebrow
ὀχεύς	anything for holding or fastening
ὀχέω	to uphold, sustain, endure
ὀχή	
ὀχθέω	to be sorely angered, to be vexed in spirit
ὄχθη	a rising ground, a bank, dyke
ὄχος	anything which bears, a carriage
ὀχυρός	firm, lasting, stout
ὄψ	a voice
ὀψαρότης	one who ploughs late
ὄψις	look, appearance, aspect
ὄψον	cooked meat
Παγασαῖος	
πάγκακος	utterly bad, all-unlucky
πάγος	that which is fixed or firmly set
παγχρύσεος	all-golden, of solid gold
πάγχυ	quite, wholly, entirely, altogether
παίζω	to play like a child, to sport, play
παιπαλόεις	craggy, rugged
παῖς	a child
παλαίω	to wrestle
παλάμη	the palm of the hand, the hand
παλάσσω	to besprinkle, sully, defile
πάλιν	back, backwards
παλινάγρετος	to be taken back or recalled
παλίωξις	pursuit back again or in turn
Παλλάς	Pallas
Πάλλας	
πάλλω	to poise or sway
