Field1	Field2
καταστύφελος	very hard or rugged
κατασχεθεῖν	to hold back
κατατανύω	
κατατίθημι	to place, put
καταφαίνω	to declare, make known
καταφθινύθω	
καταφθίω	
καταχεύω	
κατέερξε	
κατείβω	to let flow down, shed
κατεκρημνῶντο	
κατέπεφνον	to kill, slay
κατέρχομαι	to go down from
κατέχω	to hold fast
κατίσχω	to hold back
κατόπισθεν	behind, after, in the rear
κατόπτης	a spy, scout
κατορούω	to rush downwards
κάτος	
κατουδαῖος	under the earth
κάτωρ	
κεδνός	careful, diligent, sage, trusty
κεῖμαι	to be laid
κείρω	to cut
κελαδεινός	sounding, noisy
κελαινεφής	black with clouds
κελαινός	black, swart, dark, murky
κελαρύζω	to murmur
Κελεός	
κέλευθος	a road, way, path, track
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλομαι	to urge on, exhort, command
κενόω	to empty out, drain
Κένταυρος	a Centaur
κεραιστής	a ravager, robber
κέρας	the horn of an animal
κεραυνός	a thunderbolt
κερδαλέος	having an eye to gain, wily, crafty, cunning
κερτομέω	to taunt or sneer at
κερτόμιος	heart-cutting, stinging, reproachful
κέρτομος	
κευθμών	a hiding place, hole, corner
κεῦθος	the depths
κεύθω	to cover quite up, to cover, hide
κεφαλή	the head
κήδεος	given in charge for burial
κῆδος	care for
κήδω	to trouble, distress, vex
κήλας	
κήλη	a tumor
κῆλον	a shaft, an arrow
Κήναιον	
κήρ	the goddess of death
Κήρ	
κῆρ	the heart
κηρίον	a honeycomb
κηρόθι	in the heart, with all the heart, heartily
κῆρυξ	a herald, pursuivant, marshal, public messenger
Κηφισίς	
Κηφισσόν	
κίδναμαι	to be spread abroad or over
κιθαρίζω	to play the cithara
κίθαρις	
κιθαριστής	a player on the cithara
κικλήσκω	to call, summon
κῖκυς	strength, vigour
κινέω	to set in motion, to move
κινητήρ	
κισσάω	to crave for strange food
κισσοκόμης	ivy-crowned
κισσός	ivy
κιχάνω	to reach, hit
κίω	to go
κίων	a pillar
κλαγγή	any sharp sound
κλάζω	to make a sharp piercing sound
Κλάρος	
κλεῖθρον	a bar
κλείς	that which serves for closing
Κλεισιδίκη	
κλείω	
κλέος	a rumour, report, news
κλέπτω	to steal, filch, purloin
κλεψίφρων	deceiving, dissembling
κλέω	to tell of, celebrate
κλῄζω	
κλήιθρον	
κληροπαλής	distributed by shaking the lots
κλίνω	to make to bend, slope
κλισία	a place for lying down
κλισμός	a couch
κλοπός	a thief
κλύζω	to dash over
κλυτόμητις	famous for skill
κλυτός	heard of
κλυτοτέχνης	famous for his art, renowned artist
κλύω	to hear
κνημός	the projecting limb
Κνίδος	
κνῖσα	the savour and steam of burnt sacrifice
κνώδαλον	any dangerous animal
Κνωσσός	
κοέω	to mark, perceive, hear
κόιλος	
κοῖλος	hollow, hollowed
κοιμάω	to lull or hush to sleep, put to sleep
Κοῖος	
κοιρανέω	to be lord or master, to rule, command
κοίρανος	a ruler, commander
κόκκος	a grain, seed
κόκκων	a pomegranate-seed
κόλπος	the bosom
κολωνός	a hill
κομάω	to let the hair grow long, wear long hair
κομέω	to take care of, attend to, tend
κόμη	the hair, hair of the head
κομίζω	to take care of, provide for
κοναβέω	to resound, clash, ring, reecho
κονία	dust, a cloud of dust
κόνιος	
κόνις	ashes
κονίω	to make dusty, cover with clouds of dust
κόος	
κορέννυμι	to sate, satiate, satisfy
κόρη	a maiden, maid, damsel
κόρος	
κόρυθος	
κορύπτω	to butt with the head
κόρυς	a helmet, helm, casque
κορυφάς	
κορυφή	the head, top, highest point;
Κορωνίς	
κοσμέω	to order, arrange
κόσμος	order
κοτέω	to bear a grudge against
κουρήιος	youthful
κουρίδιος	wedded
κοῦρος	
κοῦφος	light, nimble
Κπουνούς	
κραδίας	
κραίνω	to accomplish, fulfil, bring to pass
κραιπνός	rapid, rushing
κραναήπεδος	with hard rocky soil
κραναός	rocky, rugged
κρανέινος	made of cornel-wood
κράς	the head
κραταιός	strong, mighty, resistless
κρατερός	strong, stout, mighty
κρατέω	to be strong, mighty, powerful
κρατήρ	a mixing vessel
κράτος	strength, might
κρατύς	strong, mighty
κρέας	flesh, meat, a piece of meat
κρείσσων	stronger, mightier, more powerful
κρείων	a ruler, lord, master
κρήδεμνον	a veil or mantilla with lappets
κρῆθεν	
κρήνη	a well, spring, fountain
Κρής	a Cretan
Κρήτη	Crete
Κρήτηθεν	from Crete
κρῖ	barley
Κρῖσα	Crisa
Κρισαῖος	
Κρίσην	
κρίσις	a separating, power of distinguishing
κροκήιος	
κρόκος	the crocus
Κρόνια	
Κρονιδαο	
Κρονίδης	son of Cronus
Κρόνιος	Saturnian, of Cronus or Saturn
Κρονίων	son of Cronus
Κρόνος	Cronus
κρόταλον	a rattle, castanet
κρόταφος	the side of the forehead
κροτέω	to make to rattle
κρυερός	icy, chilling
κρύπτω	to hide, cover, cloak
κτάομαι	to procure for oneself, to get, gain, acquire
κτεατίζω	to get, gain, win
κτείνω	to kill, slay
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
κτῆνος	flocks and herds
κτυπέω	to crash
κτύπος	any loud noise, a crash
Κυάνεαι	dark rocks
κυάνεος	dark-blue, glossy-blue
κυανόπεπλος	dark-veiled
κυανόπρῳρος	with dark-blue prow, dark-prowed
κυανοχαίτης	dark-haired
κυβερνάω	to act as pilot or helmsman
κυβερνήτης	a steersman, helmsman, pilot
κυδιάω	to bear oneself proudly, go proudly along, exult
κύδιμος	
κύδιστος	most glorious, most honoured, noblest
κῦδος	glory, renown
κυδρός	glorious, illustrious, noble
Κυθέρεια	Cythereia
κυκάω	to stir up
κυκεών	mixed drink, a potion, tankard
κύκλος	a ring, circle, round
κύκνος	a swan
κυλίνδω	to roll, roll along or down
Κυλλήνη	Cyllene, a mountain in Arcadia
κῦμα	anything swoln
κυνέω	to kiss
Κύνθος	Cynthus
κύντατος	
κύντερος	more dog-like
κύπειρον	galingale
κύπειρος	
Κύπρις	Cypris
Κυπρογενής	Cyprus-born
Κύπρος	Cyprus
κυρέω	to hit, light upon
κύω	to conceive
κύων	a dog or bitch
κῶας	a fleece
κωκύω	to shriek, cry, wail
κῶμος	a village festival: a revel, carousal, merry-making
Κώρυκος	a promontory of Cilicia
Κῶς	Cos
κωφός	blunt, dull, obtuse
λᾶας	
λάβρος	furious, boisterous
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λαγωός	
λαγῶς	a hare
λάζομαι	to take, seize, grasp
λάθρῃ	secretly, covertly, by stealth, treacherously
λαῖλαψ	a tempest, furious storm, hurricane
λαῖμα	
λάινος	of stone or marble
λαῖτμα	the depth or gulf
λαῖφος	a tattered garment, rags
Λακωνίς	
λαμβάνω	to take
λαμπρός	bright, brilliant, radiant
λάμπω	to give light, shine, beam, be bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λαός	the people
λασιαύχην	with rough, shaggy neck
λάσκω	to ring, rattle, crash
λέβης	a kettle or caldron
λέγος	
λέγω	
λειμών	any moist, grassy place, a meadow, mead, holm
λεῖος	smooth, plain, not embroidered
λείπω	to leave, quit
λείριον	a lily
λείριος	
Λέκτον	
Λεοντόθυμον	
λεπτόν	a very small coin, a mite
λεπτός	peeled, husked, threshed out
λεπτουργής	finely worked
Λέσβος	Lesbos
λευκάς	
Λευκίππη	
Λεύκιππος	
λευκόν	white
λευκός	light, bright, brilliant
λευκόω	to make white
λευκώλενος	white-armed
λεύσσω	to look or gaze upon, see, behold
λεχεποίη	grown with grass fit to make a bed
λεχεποίης	
λέχος	a couch, bed
λέων	a lion
λήγω	to stay, abate
Λήδη	
λῆδος	a light summer dress
ληίς	booty, spoil
ληιστήρ	a robber
ληιστής	
ληιστός	to be carried off as booty, to be won by force
Ληλάντῳ	
Λῆμνος	Lemnos
ληνός	trough;
λησίμβροτος	taking men unawares, a thief
λῆσις	
λῃστήρ	
λῃστής	a robber, plunderer
Λητοίδης	son of Leto
Λητούς	
Λητώ	Leto
λίαν	very, exceedingly
λίγα	in loud clear tone
λίγειος	
λιγέως	
λιγύμολπος	clear-singing
λιγύπνοιος	
λιγυρός	clear, whistling
λιγύς	clear, whistling
λιγύφωνος	clear-voiced, loud-voiced, screaming
λίκνον	a winnowing-fan
Λιλαίηθεν	
λιμήν	a harbour, haven, creek
λιμνει	
λίμνη	a pool of standing water
λιμός	hunger, famine
λίνοι	
λίνον	anything made of flax
λίνος	
λιπαροκρήδεμνος	with bright head-band
λιπαρός	oily, shiny with oil
λίπτομαι	to be eager
λίσσομαι	to beg, pray, entreat, beseech
λίτομαι	
λοβός	the lobe of the ear
λόγος	the word or that by which the inward thought is expressed
λουτρόν	a bath, bathing place
λούω	to wash
λόφος	the back of the neck
λοχεύω	to bring forth, bear
λύγξ	
λύγος	vitex agnus castus
λυγρός	sore, baneful, mournful
Λυκία	Lycia.
Λύκιος	Lycian.
λύκος	a wolf
λυκόω	to tear like a wolf
λύρα	
λύω	to loose
λωτός	the lotus
μά	in affirmation
Μαῖα	Maia
μαῖα	good mother, dame
Μαιάς	
μαινάς	raving, frantic
μαίομαι	to seek
μαῖον	
Μάιος	of May
μάκαρ	blessed, happy
Μάκαρ	
μάκαρος	
μάκρα	
μακρός	long
μάλα	very, very much, exceedingly
μαλακός	a fresh-ploughed
Μάλεια	
μάλη	the arm-pit
μαλθακός	soft
μαλίς	
μάλιστα	
μᾶλλον	
μαλός	white
μαντεία	prophesying, prophetic power
μαντεῖος	oracular, prophetic
μάομαι	
μαραίνω	to put out or quench
μαρμαρυγή	a flashing, sparkling
μάρτυς	a witness
μάστιξ	a whip, scourge
μασχάλη	the armpit
ματάω	to be idle, to dally, loiter, linger
μάτη	a folly, a fault
μάτην	in vain, idly, fruitlessly
μάτος	
μάχαιρα	a large knife or dirk
μάχη	battle, fight, combat
μάψ	in vain, idly, fruitlessly
μαψίδιος	vain, false
μαψιλόγος	idly talking
μεγαίρω	to look on
Μεγαμηδείδαο	
μέγαρον	a large room or chamber
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μεδέων	a guardian
μεθίημι	to let go, let loose, release
μεθό	after that.
μεθύστερος	living after
μειδάω	to smile
μειδιάω	
μειδιάων	
μειλίσσω	to make mild, to appease, propitiate
μείλιχος	gentle, kind
μείρομαι	to receive as one's portion or due
μείς	a month
μέλαθρον	the ceiling of a room
μέλαινα	
μελαίνω	to blacken
μελάνυδρος	with black water
μέλας	black, swart
μελεδών	
μέλεος	idle, useless
μελετάω	to care for, attend to
μέλη	
Μέλητος	
μέλι	
μελίγηρυς	sweet-voiced, melodious
μελιηδής	honey-sweet
Μελίτη	
μελίφρων	sweet to the mind, delicious
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μέλπω	to sing of, celebrate with song and dance
μέλω	to be an object of care or thought
μέμαα	to wish eagerly, strive, yearn, desire
μέν	on the one hand, on the other hand
μενεαίνω	to desire earnestly or eagerly, to be bent on doing
μενοεικής	suited to the desires, satisfying, sufficient, plentiful, agreeable to one's taste
μενοινάω	to desire eagerly, to be bent on
μένος	might, force, strength, prowess, courage
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέριμνα	care, thought
μέρος	a part, share
Μέροψ	
μέροψ	dividing the voice
μεσηγύ	in the middle, between
μέσος	middle, in the middle
μετά	in the midst of, among with gen., dat., and acc.
μεταβαίνω	to pass over from one place to another
μεταί	
μεταίζω	to seat oneself with or beside
μεταλήγω	to leave off, cease from
μεταμέλπομαι	to sing or dance among
μεταναιετάω	to dwell with
Μετανείρα	
μεταξύ	betwixt, between
μεταπρέπω	to distinguish oneself or be distinguished among
μεταρίθμιος	counted among
μέτασσα	born midway
μεταστρέφω	to turn about, turn round, turn
μεταυδάω	to speak among
μέτειμι	to be among
μετήορος	lifted off the ground, hanging
μετόπισθε	from behind, backwards, back
μέτρον	that by which anything is measured
μή	not
μηδέ	but not or and not, nor
μηδείς	and not one
μήδομαι	to be minded, to intend, resolve
μῆδος	
μήλη	a probe
μηλίς	
Μηλόβοσις	
μηλοβοτήρ	a shepherd
μῆλον	
μηλοσκόπος	from which sheep or goats
μήν	now verily, full surely
μήνη	the moon
μῆνις	wrath, anger
μήνυτρον	the price of information, reward
μηνύω	to disclose what is secret, reveal, betray
Μῃονίη	
μηρός	the thigh
μής	
μήτε	and not
μήτηρ	a mother
μητίετα	a counsellor
Μητιόεις	wise in counsel, all-wise
μητίομαι	to devise, contrive, plan
μῆτις	the faculty of advising, wisdom, counsel, cunning, craft
μήτις	lest any one, lest anything; that no one, that nothing
μητρίς	
μηχανιώτης	
μίγδα	promiscuously, confusedly
μίγδην	
μίγνυμι	to mix, mix up, mingle, properly of liquids
μικρός	small, little
Μίλητος	Miletus
Μίμας	
μιμέομαι	to mimic, imitate, represent, portray
μιμνάζω	to wait, stay
μιμνήσκω	to remind, put
μίμνω	to stay, stand fast
μιν	himself
μινύθω	to make smaller or less, lessen, curtail
Μινώιος	of Minos
μισθός	wages, pay, hire
μνάομαι	to turn one's mind
Μνημοσύνη	
μνηστήρ	a wooer, suitor
μογοστόκος	helping women in hard childbirth
μόθος	battle, battle-din
μοῖρα	a part, portion
μοιράω	to share, divide, distribute
μολπή	the song and dance, a chant or song accompanied by measured movements
μόνος	alone, left alone, forsaken solitary
μόρον	
μόρος	man's appointed doom, fate, destiny
Μοῦσα	the Muse
μουσόομαι	to be trained in the ways of the Muses, to be educated or accomplished
μυθέομαι	to say, speak
μῦθος	anything, delivered by word of mouth, word, speech
Μυκάλη	
Μυκαλησσός	
μυρίκη	the tamarisk
μυρίος	numberless, countless, infinite
μυρσινοειδής	myrtle-like
μύρω	to flow, run, trickle
μυχός	the innermost place, inmost nook or corner
ναί	yea, verily
Ναιάς	a Naiad, a river nymph
ναιετάω	to dwell
ναίω	
Νάξος	Naxos
ναξος	
ναός	the dwelling of a god, a temple
νάρκισσος	the narcissus
ναῦς	a ship
ναυσικλειτός	famed for ships
ναύτης	a mate or companion by sea
νάω	to flow
νέα	
νεάζω	to be young or new
νεανίης	a young man, youth
νεάω	to plough up anew
νεήφατος	new-sounding
νει	
νεῖκος	a quarrel, wrangle, strife
νέκταρ	nectar
νέμω	to deal out, distribute, dispense
νεογνός	
νεοδμής	newly tamed
νεοθηλής	fresh budding or sprouting
νεόλουτος	just bathed
νέομαι	to go or come
νέος	young, youthful
νεόω	to renovate, renew
νεύω	to nod or beckon
νεφέλη	a cloud
νεφεληγερέτα	cloud-gatherer, cloud-compeller
νέφος	a cloud, mass or pile of clouds
νέω	
νεώς	a temple
νή	
νηγάτεος	new-made
νήγρετος	unwaking
νήδυμος	sweet, delightful;
νηέω	to heap, heap or pile up
νήιος	of or for a ship
νηιος	
νῆις	unknowing of, unpractised in
νήκεστος	incurable
νηλειής	
νηλής	pitiless, ruthless
νημερτής	unerring, infallible
νηπιάα	childhood
νήπιος	not yet speaking
Νηρεύς	Nereus
νῆσος	an island
νίζω	to wash the hands or feet
νικάω	to conquer, prevail, vanquish
Νίκη	
νίκη	victory in battle
νῖκος	
νιν	him, her
νίσσομαι	to go, go away
νιφόεις	snowy, snowclad, snowcapt
νοέω	mere sight
νόημα	that which is perceived, a perception, thought
νομεύς	a shepherd, herdsman
νομεύω	to put to graze, drive afield
νομή	a pasture, pasturage
νόμιος	of shepherds, pastoral
νόμος	anything assigned, a usage, custom, law, ordinance
νομός	a feeding-place
νόος	mind, perception
νόσος	sickness, disease, malady
νόστος	a return home or homeward
νόσφι	aloof, apart, afar, away
νοσφίζομαι	to turn one's back upon
Νότος	
νύμφη	a young wife, bride
Νύμφης	
νῦν	now at this very time
νύξ	the night-season or a night
νυός	a daughter-in-law
νύσα	
Νῦσα	
Νύση	
Νύσιος	
νωμάω	to deal out, distribute
νῶτον	the back
ξανθός	yellow
ξένος	
ξεστός	smoothed, polished, wrought
ξουθός	yellowish, brown-yellow, tawny
ξύλον	wood
ξύω	to scrape, plane, smooth or polish
ὁ	the, that
ὀαρίζω	to converse or chat with
ὄαρος	familiar converse, fond discourse, chat, talk
ὀβελός	a spit
ὀβριμόθυμος	strong-minded
ὄβριμος	strong, mighty
ὄγμος	any straight line, a furrow
Ὀγχηστόν	
Ὀγχηστόνδ'	
Ὀγχηστός	
ὁδάω	to export and sell;
ὅδε	this
ὁδίτης	a wayfarer, traveller
ὁδοιπορία	a journey, way
ὁδός	
ὁδόω	to lead by the right way
ὀδύνη	pain of body
ὀδύρομαι	to lament, bewail, mourn for
ὄζος	a bough, branch, twig, shoot
ὄζω	to smell
ὅθεν	from whom
ὅθι	
οἶδα	to know
οἶδμα	a swelling, swell
ὀιζυρός	woful, pitiable, miserable
οἴη	
οἴκαδε	to one's home, home, homewards
οἰκεύς	an inmate of one's house
οἰκέω	to inhabit, occupy
οἴκησις	the act of dwelling, habitation
οἰκία	a building, house, dwelling
οἰκίον	
οἴκοι	at home, in the house
οἶκος	a house, abode, dwelling
οἰκτείρω	to pity, feel pity for, have pity upon
οἶμος	a way, road, path
οἶνον	
οἰνόπεδον	
οἰνόπεδος	with soil fit to produce wine, wine-producing
οἶνος	wine
οἶνοψ	wine-coloured, wine-dark
οἰνόω	to intoxicate
οἴομαι	to suppose, think, deem, imagine
οἰοπόλος	traversed by sheep
οἶος	alone, lone, lonely
οἷος	such as, what sort or manner of nature, kind
ὄις	ram
οἶσις	
οἴχομαι	to be gone, to have gone
οἰωνός	a large bird, bird of prey
ὄλβιος	happy, blest
ὄλβος	happiness, bliss, weal, wealth
ὀλέκω	to ruin, destroy, kill
ὀλίγος	few, little, scanty, small
ὄλλυμι	to destroy, make an end of
ὀλοιός	
ὀλολυγή	any loud cry
ὀλολύζω	to cry to the gods with a loud voice, cry aloud
ὅλοξ	whole, entire, complete
ὀλοός	destroying, destructive, fatal, deadly, murderous
ὀλοφύρομαι	to lament, wail, moan, weep
Ὀλύμπια	the Olympic games, in honour of Olympian Zeus
Ὀλυμπίας	
ὀΛυμπιάς	Olympian
Ὀλυμπιάς	
Ὀλυμπιεῖον	the temple of Olympian Zeus
Ὀλύμπιος	Olympian, of Olympus, dwelling on Olympus
Ὄλυμπόνδε	to Olympus
Ὄλυμπος	Olympus
ὁμήγυρις	an assembly, meeting, company
ὁμιλέω	to be in company with, consort with
ὁμιλία	a being together, communion, intercourse, converse, company
ὅμιλος	any assembled crowd, a throng of people
ὁμίχλη	a mist, fog
ὄμμα	the eye
ὄμνυμι	to swear
ὁμόθεν	from the same place
ὁμοίιος	
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιόω	to make like
ὁμοκλή	a joint call;
ὀμοργάζω	to wipe off
ὁμός	one and the same, common, joint
ὁμόσπορος	sown together: sprung from the same race, kindred
ὁμότροφος	reared or bred together with
ὁμοῦ	at the same place, together
ὁμόφρων	
ὁμόω	to unite
ὀμφή	the voice of a god
ὁμῶς	equally, likewise, alike
ὄνειαρ	anything that profits or helps
ὄνειδος	reproach, censure, blame
ὄνειρος	a dream
ὀνήσιμος	useful, profitable, beneficial
ὄνησις	use, profit, advantage, good luck
ὀνίνημι	to profit, benefit, help, assist
ὄνομα	by name
ὀνομάζω	to name or speak of by name, call or address by name
ὄνομαι	to blame, find fault with, throw a slur upon, treat scornfully
ὀνομαίνω	to name or call by name
ὀνομακλυτός	of famous name
ὀνοτάζω	to blame
ὀνοταστός	
ὀξύς	sharp, keen
ὀπαδέω	to follow, accompany, attend
ὀπάζω	to make to follow, send with
ὀπάων	a comrade
ὀπή	an opening, hole
ὅπη	by which way
ὀπηδός	
ὀπίζομαι	to regard with awe and dread
ὄπις	the vengeance or visitation
ὄπισθεν	behind, at the back
ὀπίσσω	
ὀπίσω	backwards
ὁπλή	a hoof, the solid hoof
ὅπλον	a tool, implement
ὁπλότατος	youngest
ὁπλότερος	the younger
ὁπόσε	
ὁπόσος	as many as
ὁπότε	when
ὀπτάω	to roast, broil
ὀπωπή	a sight or view
ὀπωπητήρ	
ὀπωρινός	at the time of late summer
ὅπως	as, in such manner as
ὁράω	To see
ὀργέων	a priest
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὄργια	orgies
ὀρέγω	to reach, stretch, stretch out
ὄρειος	of or from the mountains, mountain-haunting
ὀρείχαλκος	copper ore
ὀρεσκῷος	lying on mountains, mountainbred
ὀρεστιάς	of the mountains
ὀρεύς	a mule
ὄρθιος	straight up, going upwards, steep, uphill
ὀρθόκραιρος	with straight horns
ὄρθριος	at day-break, in the morning, early
ὄρθρος	day-break, dawn, cock-crow
ὀρίνω	to stir, raise, agitate
ὅρκος	the object by which one swears, the witness of an oath
ὁρμαίνω	to turn over or revolve anxiously in the mind, to debate, ponder
ὁρμάω	to set in motion, urge
ὁρμέω	to be moored, lie at anchor
ὁρμή	a violent movement onwards, an assault, attack, onset
ὅρμος	a cord, chain
ὄρνις	a bird
ὄρνυμι	to stir, stir up
ὅρος	a boundary, landmark
ὄρος	a mountain, hill
ὄρουσις	
ὀρούω	to rise and rush violently on, to move quickly, rush on, hasten, dart forward
ὀρσολοπεύω	to irritate, provoke
Ὀρτυγία	quail-island
ὀρφναῖος	dark, dusky, murky
ὄρχαμος	the first of a row, a file-leader
ὀρχέομαι	to dance in a row
ὀρχηθμός	a dancing, the dance
ὅς	this, that;
ὁσία	divine law, natural law
ὅσιος	hallowed, sanctioned by the law of God
ὀσμή	a smell, scent, odour
ὅσος	quantus
ὄσσα	a rumour
ὄσσε	the two eyes
ὅστε	who, which
ὅστις	any one who, anything which
ὄστρακον	an earthen vessel
ὅτε	when
ὅτι	
Ὀτρεύς	
οὐ	not
οὗ	where
οὖδας	the surface of the earth, the ground, earth
οὐδέ	but not
οὐδός	
οὖθαρ	the udder
οὐκέτι	no more, no longer, no further
οὐλοκάρηνος	with crisp, curling hair
οὐλόμενον	
οὐλόμενος	destructive, baneful
οὖλον	the gums
οὐλόπους	
οὖλος	
οὔλω	to be whole or sound
οὖν	really, at all events
οὕνεκα	on which account, wherefore
οὔποτε	not ever, never
οὔπως	no-how, in no wise, not at all
Οὐρανία	Urania, the heavenly one
οὐράνιος	heavenly, of or in heaven, dwelling in heaven
Οὐρανίωνες	the heavenly ones, the gods above
οὐρανόδεικτος	shewn from heaven, shewing itself in heaven
οὐρανόθεν	from heaven, down from heaven
Οὐρανός	
οὐρανός	heaven
οὔρειος	
οὐρεύς	a mule
οὖρον	
οὖρος	
οὖς	auris, the ear
οὔτε	and not
οὔτι	not, I suppose . . , surely you do not mean that . .
οὔτις	no one or nobody
οὗτος	this
οὕτως	in this way or manner, so, thus
ὀφείλω	to owe, have to pay or account for
ὄφελος	furtherance, advantage, help
ὀφθαλμός	the eye
ὄφρα	that, in order that, to the end that
ὀφρύς	the brow, eyebrow
ὀχεύς	anything for holding or fastening
ὀχέω	to uphold, sustain, endure
ὀχή	
ὄχθη	a rising ground, a bank, dyke
ὄχθος	a bank, hill
ὄχος	anything which bears, a carriage
ὄψ	a voice
ὀψίγονος	late-born, after-born
ὄψις	look, appearance, aspect
παγχρύσεος	all-golden, of solid gold
Παιάν	Paean or Paeon
παίζω	to play like a child, to sport, play
παιπαλόεις	craggy, rugged
παῖς	a child
παλαιγενής	born long ago, full of years, ancient
παλαιός	old in years
παλαιόω	to make old
παλάμη	the palm of the hand, the hand
παλάσσω	to besprinkle, sully, defile
πάλιν	back, backwards
παλίνσκιος	shaded over again, thick-shaded
παλίντονος	back-stretched, back-bending
παλίσκιος	
Πάλλας	
Παλλάς	Pallas
πάλλω	to poise or sway
παμμήτειρα	
πάμπαν	quite, wholly, altogether
παμποίκιλος	all-variegated, of rich and varied work
παμφανόων	bright-shining, beaming
Πάν	Pan
πανάφυλλος	all-leafless
Πανδείην	
παννύχιος	all night long
πανόλβιος	truly happy
πανός	a torch
πάντῃ	
παντοδαπός	of every kind, of all sorts, manifold
παντοῖος	of all sorts or kinds, manifold
πάντοσε	every way, in all directions
πάντως	altogether;
πάομαι	to get, acquire
παπταίνω	to look earnestly, gaze
παρά	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
παράβολος	thrown in by the way, deceitful
παράγω	to lead by or past
παραιφάμενος	exhorting, encouraging
παρακλιδόν	bending sideways, turning aside, swerving
παράκοιτις	a wife, spouse
παραλέγω	to lay beside
παραμείβω	to leave on one side, pass by
παρά-νίζω	
παρασκώπτω	to jeer indirectly
παραστείχω	to go past, pass by
παρατίθημι	to place beside
παρατρέχω	to run by or past
παράφημι	to speak gently to, to advise
πάρδαλις	the pard
παρειά	the cheek
παρείας	
παρείης	a reddish-brown snake
πάρειμι	to be by or present
παρέξ	outside, before
παρέξειμι	to go out beside, pass by or alongside of
παρθενική	
παρθενικός	of or for a maiden
παρθένιον	
Παρθένιος	
παρθένος	a maid, maiden, virgin, girl
παρίζω	to sit beside
παρίστημι	to make to stand or to place beside
Παρνασός	Parnassus
Πάρος	Paros
πάρος	beforetime, formerly, erst
πᾶς	all, the whole
πᾶσις	
πάσσαλος	a peg
πάσσω	to sprinkle
πάσχω	to receive an impression from without, to suffer
πατέομαι	to eat
πάτηρ	
πατήρ	a father
πατρίς	of one's fathers
πατροκασίγνητος	a father's brother
παῦρος	little, small
παύω	to make to cease
Πάφος	Paphos
παχύς	thick, stout
πεδάω	to bind with fetters, to bind fast, make fast
πεδίον	a plain or flat
πέδιον	
πεδίονδε	to the plain
πέδον	the ground, earth
πέδονδε	to the ground, earthwards
πεζός	on foot
πείθω	to prevail upon, win over, persuade
πειράζω	to make proof or trial of
πειραίνω	to fasten by the two ends, to tie fast
πεῖραρ	an end
πείρασις	
πειράω	to attempt, endeavour, try
Πειρεσίαι	
πειρητίζω	to attempt, try, prove
πείρω	to pierce quite through, fix
πεῖσα	obedience
πελάαν	
πέλαγος	the sea
πελάζω	to approach, come near, draw near or nigh
πελειάς	
Πελοπόννησος	the Peloponnesus
πέλω	to be in motion
πέλωρ	a portent, prodigy, monster
πέλωρον	a monster, prodigy
πέλωρος	monstrous, prodigious, huge, gigantic
πέμπτος	the fifth, oneself with four others
πέμπω	to send, despatch
πένθος	grief, sadness, sorrow
πεντήκοντα	fifty
Πεπάρηθος	
πέπλος	any woven cloth
πεπλος	
πέπων	cooked by the sun, ripe, mellow
πέρ	all
περάω	
πέρθω	to waste, ravage, sack, destroy
περί	around, round about with gen., dat., and acc.
περίαλλος	before all others;
περίειμι	to be around
περιζαμενής	
περιζαμενῶς	very violently
περικαλλής	very beautiful
περίκλυστος	washed all round by the sea
περικλυτός	heard of all round, famous, renowned, glorious
περικτίονες	dwellers around, neighbours
περιπέλομαι	to move round, be round about
περισείομαι	to be shaken all round
περιστένω	to make narrow, compress
περιστρέφω	to whirl round
περιτέλλομαι	to go or come round
περιτιμήεις	much-honoured
περιτροπέω	a revolving
περιτροπή	a turning round, revolution, circuit
περιφαίνομαι	to be visible all round
περιφραδής	very thoughtful, very careful
περίφρων	very thoughtful, very careful, notable
περιώσιος	immense, countless
Περραιβός	
Περσαῖος	
Περσεφόνεια	
Περσεφόνη	Persephone, Proserpine
πέσσω	to soften, ripen or change
πέταλον	a leaf
πέταλος	broad, flat
πέτομαι	to fly
πέτρα	a rock, a ledge or shelf of rock
πετραία	
πετραῖος	of a rock
πετρήεις	rocky
πῆ	in what way? how?
πη	in some way, somehow
πηγάς	anything congealed, hoarfrost, rime
πηγή	running waters, streams
πήγνυμι	to make fast
πηγός	well put together, compact, strong
πηδάλιον	a rudder or an oar used for steering
πηδάω	to leap, spring, bound
πηκτός	stuck in, fixed
Πήλιον	Pelion
πῆμα	suffering, misery, calamity, woe, bane
πημαίνω	to bring into misery, plunge into ruin, undo
Πηνειός	
πῆρος	
πηρός	disabled in a limb, maimed
πῆχυς	the fore-arm
πῖαρ	fat
πίειρα	fat, rich
Πιερία	Pieria
Πιερίηθεν	from Pieria
πίθος	a wine-jar
