Field1	Field2
θυοδόκος	receiving incense, full thereof, odorous
θυόεις	laden with incense, odorous, fragrant
θύον	
θύος	a sacrifice, offering
θυοσκόος	the sacrificing priest
θυόω	to fill with sweet smells
θύρα	a door
θύραζε	out to the door, out of the door
θύραθεν	from outside the door, from without
θυραία	
θυραῖος	at the door or just outside the door
θύρασι	at the door, outside, without
θύρετρα	a door
θυρόω	to furnish with doors, shut close
θυρσομανής	he who raves with the thyrsus
θύρσος	the thyrsus or Bacchic wand
θυρσοφορέω	to assemble or regulate with the thyrsus
θυρσοφόρος	thyrsus-bearing
θυσία	an offering or mode of offering
θυσιάζω	to sacrifice
θύσις	
θῦσις	
θυτήριον	
θύω	
θυώδης	smelling of incense, sweet-smelling
θωπεία	flattery, adulation
θώπευμα	a piece of flattery
θωπεύω	to flatter, fawn on, cajole, wheedle
θώραξ	a breastplate, cuirass, corslet
θωύσσω	make a noise
ἰά	a voice, cry
ἴα	
Ἴακχος	Iacchus
ἰάλεμος	a wail, lament, dirge
ἰάομαι	to heal, cure
ἰάσιμος	to be cured, curable
Ἰᾶσον	
Ἴασος	
Ἰάσων	
ἰατρός	one who heals, a mediciner, physician or surgeon
ἰαύω	to sleep, to pass the night
ἰαχέω	to cry, shout, shriek
ἰαχή	a cry, shout, wail, shriek
ἰάχημα	a cry: the hissing
ἰάχω	to cry, shout, shriek
Ἰδαί	
Ἰδαῖος	of Ida
ἰδέ	and
ἰδέα	form
Ἴδη	Ida
ἴδη	a timber-tree
Ἴδης	
ἴδιος	one's own, pertaining to oneself
ἰδίω	to sweat
ἶδος	violent heat
ἰδού	lo! behold! see there!
ἴδρις	experienced, knowing, skilful
ἵδρυμα	a thing founded or built, a foundation
ἱδρύω	to make to sit down, to seat
ἱδρώς	sweat
ἱερά	
ἱεραί	
ἱέραξ	a hawk, falcon
ἱεράομαι	to be a priest or priestess
ἱερέαν	
ἱέρεια	a priestess
ἱερεύς	a priest, sacrificer
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱερόω	to hallow, consecrate, dedicate
ἵζω	to make to sit, seat, place
ἰηιήιον	
ἰήιος	invoked with the cry
ἵημι	to set a going, put in motion
Ἰθάκη	Ithaca
Ἰθακήσιος	Ithacan
Ἴθακος	
ἰθύνω	to make straight, straighten
ἱκανός	becoming, befitting, sufficing
ἱκεσία	the prayer of a suppliant
Ἱκέσιος	
ἱκέσιος	of or consisting of suppliants
ἱκετεύω	to approach as a suppliant
ἱκετήριος	of or fit for suppliants
ἱκέτης	one who comes to seek protection, a suppliant or fugitive
ἱκέτις	
ἱκνέομαι	to come
ἱκτήρ	a suppliant
ἵκω	to come to
ἴλαος	propitious, gracious
Ἰλέως	
ἴλη	a crowd, band, troop
Ἰλιάδαι	descendants of Ilos
Ἰλιάς	Troy, the Troad
Ἰλιόθεν	from Troy
Ἴλιον	
Ἴλιος	Ilian, Trojan
ἱμάς	a leathern strap or thong
ἱμείρω	to long for, yearn after, desire
ἵμερος	a longing or yearning after
ἵνα	in that place, there
Ἰναχίδαις	
Ἴναχος	
ἶνις	a son
Ἰνώ	Ino
ἵξις	
Ἰξίων	Ixion
ἰξός	mistletoe
Ἰοκάστη	
Ἰόλαος	
Ἰόλευς	
ἴον	the violet
Ἰόνιος	of or called after Io
ἰός	
Ἴος	
ἰού	ho!
ἱππεία	a riding or driving
ἵππειος	of a horse or horses
ἵππευμα	a ride on horseback or journey in a chariot
ἱππεύς	a horseman
ἱππευτής	a rider, horseman
ἱππεύω	to be a horseman or rider, to ride
ἱππηλάτης	a driver of horses, one who fights from a chariot, a Knight
ἱππίας	
ἱππικός	of a horse or horses
ἵππιος	of a horse or horses
ἱπποβάτης	a horseman
ἱππόβοτος	grazed by horses
ἱπποβουκόλος	a horse-herd, horse-keeper
ἱπποβώτα	
Ἱπποδάμεια	
ἱππόδεσμα	horse-bands, reins
ἱππόδρομος	a chariot-road
ἱπποδρόμος	a light horseman
ἱππόκροτος	sounding with horses
Ἱππολύτη	
ἱππόλυτος	
Ἱππόλυτος	
Ἱππομέδων	
ἱππονώμας	guiding or keeping horses
Ἵππος	
ἵππος	a horse, mare
ἱππόστασις	a stable
ἱπποσύνη	the art of chariot-driving, horsemanship
ἱππόσυνος	
ἱππότης	a driver or rider of horses, a horseman, knight
ἱπποφόρβιον	a lot of horses out at grass, a troop of horses
ἶρις	
Ἶρις	Iris
ἰσάδελφος	like a brother
ἰσαίτερος	
ἰσάνεμος	
ἰσήρετμος	
ἰσήρης	
ἴσθμιον	anything on the neck, a necklace
ἴσθμιος	Isthmian
Ἴσθμιος	
ἰσθμός	any narrow passage
ἴσκε	he said, he spake
ἴσκω	to make like
Ἰσμήνη	
Ἰσμήνιος	
Ἰσμηνός	
ἰσόθεος	equal to the gods, godlike
ἰσοθεόω	to make equal to the gods
ἰσόνεκυς	dying equally or alike
ἰσόρροπος	equally balanced, in equipoise
ἴσος	equal to, the same as
ἰσότης	equality
ἰσόψηφος	with or by an equal number of votes
ἰσόω	to make equal
ἱστάω	
ἵστημι	to make to stand
ἱστίον	any web, a sail
ἱστορέω	to inquire into
ἱστός	anything set upright
ἵστωρ	a wise man, one who knows right, a judge
ἰσχναίνω	to make dry or withered, to dry up
ἰσχυρός	strong, mighty
ἰσχύς	strength
ἰσχύω	to be strong
ἴσχω	to hold, check, curb, keep back, restrain
ἴσως	equally, in like manner
ἰτέα	a willow
ἰτέον	
ἰτέος	one must go
ἴτης	
ἴτον	
ἴτυς	a circle made of willow
ἰυγμός	a shouting, shout of joy
Ἰφιγενεία	
ἰφιγένεια	strong-born
Ἰφιγόνης	
Ἶφις	
ἰχθυάω	to fish, angle
ἰχθύς	a fish
ἰχνεύω	to track out, hunt after, seek out
ἴχνος	a track, footstep
ἰώ	oh!
Ἰώ	Io
Ἰωλκίας	
Ἰωλκός	
Ἴων	Ion
κἀγώδεσποτῃ	
Καδμεῖος	Cadmean
Καδμογενής	Cadmus-born
Κάδμος	Cadmus
καθά	according as, just as
καθαγνίζω	to purify, hallow
καθαιμακτός	bloodstained, bloody
καθαιμάσσω	to make bloody, sprinkle or stain with blood
καθαιματόω	
κάθαιμος	bloodstained, bloody
καθαιρέω	to take down
καθαίρω	to make pure or clean, cleanse, clean, purge
κάθαμμα	
καθάπτω	to fasten, fix or put upon
κάθαρμα	that which is thrown away in cleansing;
καθαρμόζω	to join or fit to
καθαρμός	a cleansing, purification
καθαρός	clear of dirt, clean, spotless, unsoiled
καθαρπάζω	to snatch down
καθάρσιος	cleansing
κάθαρσις	a cleansing
καθέλκω	to draw
κάθεξις	a holding, retention
καθεστῶτα	
καθεύδω	to lie down to sleep, sleep
καθήκω	to have come or gone down
κάθημαι	to be seated
καθημέριος	day by day, daily
καθίδρυσις	
καθιδρύω	to make to sit down
καθίζω	to make to sit down, seat
καθίημι	to send down, let fall
καθικετεύω	to beg earnestly
καθιππεύω	
καθιστάω	
καθίστημι	to set down, place
καθό	in so far as, according as
κάθοδος	a going down, descent
καθοράω	to look down
καθοσιόομαι	to dedicate
καθυβρίζω	to treat despitefully, to insult or affront wantontly
καί	and
καιετός	
καινίζω	to make new
καινίς	
καινός	new, fresh
καινουργέω	to begin something new
καινουργής	
καινόω	to make new, innovate
καίνυμαι	to surpass, excel
καίνω	to kill, slay
καίπερ	although, albeit
καίριος	in or at the right place
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
καίω	to light, kindle
κακανδρία	unmanliness
κάκη	wickedness, vice
κακίζω	to abuse, reproach, accuse
κακιστέον	
κακιστέος	one must bring reproach on
κακοβουλεύομαι	to be ill-advised
κακόβουλος	ill-advised
κακόγαμβρος	for her wretched brother-in-law
κακόγλωσσος	ill-tongued
κακοδαίμων	possessed by an evil genius, ill-fated, ill-starred, miserable
κακόδοξος	in ill repute
κακόμητις	
κακόνυμφος	ill-married, of unhappy wedlock
κακόποτμος	ill-fated, ill-starred
κακορροθέω	to speak evil of, abuse, revile
κακός	bad
κακόστομος	evil-speaking
κακοτυχέω	to be unfortunate
κακοτυχής	unfortunate
κακουργέω	to do evil, work wickedness, deal basely
κακοῦργος	doing ill, mischievous, knavish, villanous
κάκουργος	
κακόφρων	ill-minded, malicious, malignant
κακόω	to treat ill, maltreat, afflict, distress
κακύνω	to damage
κάλαις	a precious stone of a greenish blue
καλαμόεις	of reed
κάλαμος	a reed
καλέω	to call, summon
κάλη	
καλλιβλέφαρος	with beautiful eyelids, beautiful-eyed
καλλίβωλος	with fine, rich soil
καλλιγάλανα	
καλλιγέφυρος	with beautiful bridges
καλλιδίνης	beautifully flowing
καλλίδιφρος	with beautiful chariot
καλλιδόναξ	with beautiful reeds
καλλιζυγής	beautifully yoked
καλλίκαρπος	with beautiful fruit
καλλικόμας	
καλλίμορφος	beautifully shaped or formed
καλλίναος	beautiful-flowing
καλλίνικος	with glorious victory
κάλλιον	
καλλίπαις	with beautiful children, blessed with fair children
καλλιπάρθενος	with beautiful nymphs
καλλίπεπλος	with beautiful robe
καλλίπηχυς	with beautiful elbow
καλλιπλόκαμος	with beautiful locks
καλλιπόταμος	of beautiful rivers
κάλλιπόταμος	
καλλίπρῳρος	with beautiful prow
καλλίπυργος	with beautiful towers
καλλιπύργωτος	
καλλιρρέεθρος	
κάλλιστα	
καλλιστάδιος	with a fine race-course
καλλιστεῖον	the prize of beauty
καλλίστευμα	exceeding beauty
καλλιστεύω	to be the most beautiful
καλλιστέφανος	beautiful-crowned
Καλλιστώ	most-beautiful
καλλίτοξος	with beautiful bow
καλλιφεγγής	beautiful-shining
καλλίφθογγος	beautiful-sounding
καλλίφλοξ	auspiciously burning
Καλλίχορον	
καλλίχορος	with beautiful places
καλλονή	beauty
κάλλος	beauty
καλλοσύνη	
κᾶλον	wood
καλός	beautiful, beauteous, fair
κάλπις	a vessel for drawing water, a pitcher or ewer
κάλυμμα	a head-covering
καλύπτω	to cover with
κάλυψις	
Καλυψώ	
καλχαίνω	
Κάλχας	Calchas
κάλχη	the murex or purple limpet.
κάλως	a reefing rope, reef
κάμαξ	a vine-pole, vine-prop
κάματος	toil, trouble, labour
κάμνω	to work
καμπή	a bending, winding
κάμπιμος	bent, turning
κάμπτω	to bend, curve
κάμψη	
κάμψις	
κἀν	and if, even if, although
κάνεον	a basket of reed or cane, a bread-basket
κανών	any straight rod or bar
Καπανεύς	
καπηλεύω	to be a retail-dealer
κἀπιδαυρίας	
καπνόομαι	to be turned into smoke, burnt to ashes
καπνός	smoke
κάπρος	the boar, wild boar
καπφθιμένης	
καπφθίμενον	
καπφθιμένου	
κάρ	hair cut off, a lock of hair
Κάρ	a Carian
κάρα	the head
καραδοκέω	to watch with outstretched head
καρανιστής	
καρατομέω	to cut off the head, behead
καράτομος	beheaded
καρατόμος	
καρδία	the heart
καρίς	a shrimp or prawn
καρκίνος	a crab
Κάρνειος	
κάρον	
καρπίζω	to make fruitful, fertilise
κάρπιμος	fruit-bearing, fruitful
καρποποιός	
καρπός	
καρποτρόφος	
καρπόφορος	
καρποφόρος	fruit-bearing, fruitful
καρπόω	to bear fruit or bear as fruit
κάρτα	very, very, much, extremely
καρτερέω	to be steadfast, patient, staunch
καρτερός	strong, staunch, stout, sturdy;
κάρτος	strength, vigour, courage
καρύσσω	
Καρύστιος	
καρφυράς	
καρχήσιον	a drinking-cup
καρχήσιος	
Κασάνδρη	
κασιγνήτη	a sister
κασίγνητος	a brother
κάσις	a brother
Κασταλία	
Κάστωρ	Castor
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
καταβακχιόομαι	to be full of Bacchic frenzy
καταβάλλω	to throw down, overthrow
καταβόστρυχος	with flowing locks
καταγελάω	to laugh at, jeer or mock at
καταγηράσκω	to grow old
κατάγνυμι	to break in pieces, shatter, shiver, crack
καταγράφω	to scratch away, lacerate
κατάγω	to lead down
καταδακρύω	to bewail
καταδέομαι	
καταδέω	
καταδουλόω	to reduce to slavery, enslave
κατάδρομος	overrun, wasted
κατάδρυμμα	a tearing or rending
κατᾴδω	to sing to
κατά-ἕζομαι	
καταζάω	to live on
καταζώννυμι	to gird fast;
καταθνήσκω	to die away, be dying
καταθρηνέω	to bewail, lament, mourn
καταιβάτης	as descending in thunder and lightning
καταιδέομαι	to feel shame or reverence before
καταιθαλόω	to burn to ashes
καταίθω	to burn down, burn to ashes
καταικίζω	to wound severely, to spoil utterly
καταινέω	to agree to
καταίρω	to come down, make a swoop
καταισχύνω	to disgrace, dishonour, put to shame
κατά-καθέζομαι	
κατακαλύπτω	to cover up
κατακλαίω	to bewail loudly, lament
κατακλάω	to break down, break short, snap off
κατακλύζω	to dash over, flood, deluge, inundate
κατά-κνάπτω	
κατάκομος	with long falling hair
κατακονά	destruction
κατακούω	to hear and obey, be subject to
κατακρίνω	to give as sentence against
κατακτείνω	to kill, slay, murder
κατακτός	to be sunk or let down
κατακυρόω	to confirm, ratify
κατακωμάζω	to burst riotously in upon
καταλαμβάνω	to seize upon, lay hold of
καταλάμπω	to shine upon or over
καταλείβω	to pour down;
καταλείπω	to leave behind
καταληπτός	to be achieved
καταλλάσσω	to change
κατάλυσις	a dissolving, dissolution
καταλύω	to put down, destroy
καταναγκάζω	to overpower by force, confine
καταναίω	to make to dwell, settle
κατανθρακόομαι	to be burnt to cinders
κατάντης	down-hill, downward, steep
κατανύω	to bring to quite an end
καταξαίνω	to card or comb well: to tear in pieces, rend in shreds
κατάξιος	quite or very worthy of
κάταξις	
κατᾴορος	
καταπαλαίω	to throw in wrestling
κατάπαυσις	a putting to rest: a putting down, deposing
καταπαύω	to lay to rest, put an end to
καταπίνω	to gulp or swallow down
καταπίπτω	to fall or drop down
καταπνέω	to breathe upon or over
κατάπτερος	winged
κατάπτυστος	to be spat upon, abominable, despicable
κατάρα	a curse
καταράσσω	
κατάρατος	accursed, abominable
καταργέω	to leave unemployed or idle
κάταργμα	the first offerings
κατάρης	
καταριθμέω	to count or reckon among
καταρκέω	to be fully sufficient
κάταρξις	
καταρρέω	to flow down
κατάρρυτος	irrigated, watered
κατάρυτος	
κατάρχω	to make beginning of
κατασβέννυμι	to put out, quench
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκαφή	a rasing to the ground, destruction
κατασκευή	preparation
κατασκέω	to practise much
κατασκήπτω	to rush down or fall upon
κατασκιάζω	to overshadow, cover over
κατάσκιος	shaded or covered with
κατασκοπέω	to view closely, spy out
κατασκοπή	a viewing closely, spying
κατάσκοπος	one who keeps a look out, a scout, spy
κατασπείρω	to sow thickly
κατασπένδω	to pour as a drink-offering
καταστάζω	to let fall in drops upon, pour upon, shed over
κατάστασις	a settling, appointing, appointment, institution
καταστέλλω	to put in order, arrange
καταστένω	to sigh over or lament
καταστέφω	to deck with garlands, crown, wreath
κατάστικτος	spotted, speckled, brindled
κατά-στόρεννυμι	
καταστρέφω	to turn down, trample on
καταστροφεύς	
καταστροφή	an overturning
κατασφάζω	to slaughter, murder
κατασχεθεῖν	to hold back
κατατείνω	to stretch or draw tight
κατατίθημι	to place, put
κατατρύχω	to wear out, exhaust
καταυλέω	to play upon the flute to
καταυλίζομαι	to be under shelter of a hall, house, tent
καταφαγεῖν	to devour, eat up
καταφεύγω	to flee for refuge
καταφθίω	
καταφθορά	destruction, death
καταφίημι	to let slip down
καταφονεύω	to slaughter
καταφρονέω	to think down upon
καταφυγή	a refuge, place of refuge
κατάχαλκος	overlaid with brass or copper
καταχεύω	
καταχώννυμι	to cover with a heap
καταψεύδομαι	to tell lies against, speak falsely of
καταψήχω	to rub down, pound in a mortar
κατεγγυάω	to pledge, betroth
κατεῖδον	to look down
κάτειμι	to go or come down
κατεῖπον	to speak against or to the prejudice of, accuse, denounce
κατείργω	to drive into, shut in
κατέκτας	
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατερείπω	to throw or cast down
κατέρχομαι	to go down from
κατερῶ	
κατεσθίω	to eat up, devour
κάτευγμα	vows
κατευνάζω	to put to bed, lull to sleep
κατευνάω	to put to sleep
κατεύχομαι	to pray earnestly
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατήορος	hanging down, hanging on their mother's neck
κατηρεφής	covered over, vaulted, overhanging
κατήρης	fitted out or furnished
κατηφής	with downcast eyes, downcast, mute
κάτοιδα	to know well, understand
κατοικέω	to dwell in as a κάτοικος, to settle in, colonise
κατοικίζω	to remove to
κατοικτείρω	to have mercy or compassion on
κατοικτίζω	to bewail oneself, utter lamentations
κατοιμώζω	to bewail, lament
κάτοινος	
κατολοφύρομαι	to bewail
κατόμνυμι	to confirm by oath
κατόπισθεν	behind, after, in the rear
κατόπτης	a spy, scout
κάτοπτρον	a mirror
κατορθόω	to set upright, erect
κάτος	
κάτοχος	holding down, holding fast, tenacious
κατόψιος	in sight of, opposite
κάτοψις	
κάτω	down, downwards
κάτωθεν	from below, up from below
κατῶρυξ	sunk or imbedded in the earth
καυστός	burnt, red-hot
καυτός	
Καφήρειοι	
Καφηρίς	
καχλάζω	to plash
κεανοῦ	
κεγχρώμασιν	
κεδνός	careful, diligent, sage, trusty
κέδρινος	of cedar
κέδρον	
κέδρος	the cedar-tree
κεδρωτός	made of or inlaid with cedar-wood
κεῖμαι	to be laid
κειμήλιον	anything stored up as valuable, a treasure, heirloom
κειμήλιος	
κείρω	to cut
κεκραγμός	
Κεκροπία	
Κεκροπίδαι	
Κεκρόπιος	
Κεκροπίς	
Κέκροψ	Cecropian, Athenian
κεκτῄμεθα	
κελαδέω	to sound as rushing water
κελάδημα	a rushing sound
κέλαδος	a noise as of rushing waters: a loud noise, din, clamour
κελάδω	sounding, roaring
κελαινός	black, swart, dark, murky
κέλευθος	a road, way, path, track
κέλευμα	
κέλευσις	
κελευσμός	an order, command
κελευστής	the signalman
κελευστός	ordered, commanded
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κέλομαι	to urge on, exhort, command
κέλωρ	son
κενός	empty
κενοταφέω	to honour with an empty tomb
κενόω	to empty out, drain
Κενταύρειος	Centaurian, of Centaurs
κενταυροπληθής	
Κένταυρος	a Centaur
κεντέω	to prick, goad, spur on
κέντρον	any sharp point
κεραίζω	to ravage, despoil, plunder
κεράννυμι	to mix, mingle
κέρας	the horn of an animal
κεράστης	horned
κεράσφορος	
κερασφόρος	horn-bearing, horned
κεραυνία	
κεραυνίας	
κεραύνιον	
κεραύνιος	of a thunderbolt
κεραυνόβολος	thunder-stricken
κεραυνός	a thunderbolt
κεραυνοφαής	flashing like thunder
κεραυνόω	to strike with thunderbolts
κερδαίνω	to gain, derive profit or advantage
κερδίων	more profitable
κέρδος	gain, profit, advantage
κερκίς	the rod or comb
κερόδετος	bound with or made of horn
κερόεις	horned
κερουλκός	drawn by the horns
κεροφόρος	horned
κερτομέω	to taunt or sneer at
κερτόμιος	heart-cutting, stinging, reproachful
κέρτομος	
κευθμών	a hiding place, hole, corner
κεῦθος	the depths
κεύθω	to cover quite up, to cover, hide
κεφαλή	the head
Κεφαλλήν	
Κέφαλος	
κεχρῴσμεθα	
κηδεία	connexion by marriage, alliance
κήδειος	cared for, dear, beloved
κηδεμών	one who is in charge
κηδεστής	a connexion by marriage
κήδευμα	connexion or alliance by marriage
κηδεύω	to take charge of, attend to, tend
κῆδος	care for
κηδόσυνος	anxious
κήδω	to trouble, distress, vex
κηκίω	to gush or ooze
κηλέω	to charm, bewitch, enchant, beguile, fascinate
κήλη	a tumor
κήλημα	a magic charm, spell
κηλητήριος	charming, appeasing
κηλιδόω	to stain, sully, soil
κηλίς	a stain, spot, defilement
κἠξίωσας	
κηπεύω	to rear in a garden
κῆπος	a garden, orchard, plantation
κῆρ	the heart
Κήρ	
κήρ	the goddess of death
κήρα	
κηραίνω	to be sick at heart, to be disquieted, anxious
κηροδέτης	
κήρυγμα	that which is cried by a herald, a proclamation, public notice
κηρυκεύω	to be a herald or crier, fulfil the office of one
κῆρυξ	a herald, pursuivant, marshal, public messenger
κήρυξις	
κηρύσσω	to be a herald, officiate as herald
κηφήν	a drone
Κηφισός	the Cephisus
κιβδηλεύω	to adulterate
κίβδηλος	adulterated, spurious, base
Κιθαιρών	
Κιθαιρώνειος	
Κιθαιρωνίς	
κιθάρα	guitar)
κιθαρίζω	to play the cithara
κικλήσκω	to call, summon
Κίλιξ	a Cilician
κινδύνευμα	a risk, hazard, venture, bold enterprise
κινδυνευτέος	one must venture
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
κινέω	to set in motion, to move
κίνησις	movement, motion
Κίρκη	Circe
κισσάω	to crave for strange food
Κισσεύς	
κίσσινον	
κίσσινος	of ivy
κισσός	ivy
κισσοφόρος	ivy-wreathed
κισσόω	to wreathe with ivy
κιχάνω	to reach, hit
κίων	a pillar
κλαγγή	any sharp sound
κλάδος	a young slip or shoot broken off
κλάζω	to make a sharp piercing sound
κλαίω	to weep, lament, wail
κλαῦσις	
κλειδουχέω	to have charge of the keys
κλειδοῦχος	holding the keys, having charge of
κλεῖθρον	a bar
κλεινός	famous, renowned, illustrious
κλείς	that which serves for closing
κλειτύς	
κλείω	
κλέμμα	a theft
κλέος	a rumour, report, news
κλέπτης	a thief
κλέπτω	to steal, filch, purloin
κλέω	to tell of, celebrate
κληδών	an omen or presage contained in a word or sound
κλῄζω	
κλήιθρον	
κλῆρος	a lot;
κληρόω	to appoint
κλήρωσις	
κλιμακτήρ	the round of a ladder
κλῖμαξ	a ladder or staircase
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
κλισία	a place for lying down
κλίσις	a bending, inclination
κλισμός	a couch
κλιτύς	a slope, hill-side
κλοιός	a dog-collar
κλόνος	any confused motion, the press of battle, battle-rout, turmoil
κλοπαῖος	stolen
κλοπεύς	a thief, stealer
κλοπή	theft
κλύδων	a wave, billow
κλυδώνιον	a little wave, ripple
κλύζω	to dash over
Κλυταιμνήστρα	
κλυτός	heard of
κλύω	to hear
κλών	a twig, spray
κλωπικός	thievish, clandestine
κλωστής	a web
κλωστός	
κλώψ	a thief
κνεφαῖος	dark, dusky
κνέφας	darkness, evening dusk, twilight
κνήμη	the part between the knee and ankle, the leg
κνίζα	
κνίζω	to scrape or grate: to tickle
κνῖσα	the savour and steam of burnt sacrifice
κνισάω	to fill with the steam or savour of burnt sacrifice
κνισός	
κνώδαλον	any dangerous animal
Κνώσιον	
κόιλος	
κοῖλος	hollow, hollowed
κοιλωπός	hollow to look at: hollow
κοιμάω	to lull or hush to sleep, put to sleep
κοιμίζω	to put to sleep
κοινεών	
κοινῇ	
κοινός	common, shared in common
κοινόφρων	like-minded with
κοινόω	to make common, communicate, impart
κοινών	
κοινωνέω	to have or do in common with, have a share of or take part in
κοινωνία	communion, association, partnership, fellowship
κοινωνός	a companion, partner
κοίνωσις	
κοίρανος	a ruler, commander
κοιτάζω	to put to bed
κοίτη	the marriage-bed
κοῖτος	a place to lie on, bed
κολάζω	to curtail, dock, prune
κολαστής	a chastiser, punisher
κολέα	
κολεόν	a sheath, scabbard
κολεός	
κολλητής	
κολλητός	glued together, closely joined, well-framed
κόλπος	the bosom
κολπόω	to form into a swelling fold;
κολπώδης	embosomed, embayed
Κολχίς	
Κόλχος	a Colchian
Κολωνός	
κομάω	to let the hair grow long, wear long hair
κόμη	the hair, hair of the head
κόμης	
κομήτης	wearing long hair, long-haired
κομίζω	to take care of, provide for
κομιστή	
κομιστήρ	
κομιστής	one who takes care of
κομιστός	
κόμιστρον	reward for saving
κομπάζω	to vaunt, boast, brag
κομπέω	to ring, clash
κόμπος	a noise, din, clash
κομπός	
κομψεύω	to refine upon, quibble upon
κομψός	well-dressed
κονέω	to raise dust: to hasten
κονία	dust, a cloud of dust
κόνιος	
κόνις	ashes
κόντες	
κοντός	a pole, punting-pole, boat-hook
κοπίς	a chopper, cleaver, a broad curved knife
κόπις	a prater, liar, wrangler
κόπος	a striking, beating
κόπτω	to strike, smite, knock down
Κόρα	
κορέννυμι	to sate, satiate, satisfy
κόρευμα	maidenhood
κορεύομαι	to be a maid, grow up to maidenhood
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
Κορίνθιος	Corinthian
κόρις	a bug
κορμός	the trunk
Κόροιβος	
κόρος	
Κορύβας	a Corybant, priest of Cybele in Phrygia;
κόρυθος	
κόρυμβος	high-pointed sterns
κορύνη	a club, mace
κόρυς	a helmet, helm, casque
κορύσσω	to furnish with a helmet
κορυφή	the head, top, highest point;
κοσμέω	to order, arrange
κόσμος	order
κότος	a grudge, rancour, wrath
κουρά	a shearing or cropping
κούρητες	young men
Κουρῆτες	
κούριμος	of, for cutting hair
κοῦρος	
κουροτόκος	bearing boy-children
κουροτρόφος	rearing boys;
κουφίζω	to be light
κούφισμα	
κοῦφος	light, nimble
κόχλος	a shell-fish with a spiral shell
κραδαίνω	to swing, wave, brandish
κραδίας	
Κρᾶθις	
κραίνω	to accomplish, fulfil, bring to pass
κραιπνός	rapid, rushing
Κραναϊδῶν	
κρανίον	the upper part of the head, the skull
κράνος	a helmet
κράντωρ	
κράς	the head
κράσπεδον	the edge, border, skirt or hem
κρασπεδόομαι	to be bordered
κραταιά	
κραταιβόλος	hurled with violence
κραταίβολος	
κραταίλεως	of hard stones, rocky
κραταιός	strong, mighty, resistless
κρατέω	to be strong, mighty, powerful
κρατήρ	a mixing vessel
κράτησις	
κράτιστος	strongest, mightiest
κράτος	strength, might
κρατύνω	to strengthen
κρατύς	strong, mighty
κραυγάζω	to bay
κραυγή	a crying, screaming, shrieking, shouting
κρεανόμος	one who distributes the flesh of victims, a carver
κρέας	flesh, meat, a piece of meat
κρείσσων	stronger, mightier, more powerful
κρείων	a ruler, lord, master
κρέκω	to strike
κρεμάννυμι	to hang, hang up
κρεμαστός	hung, hung up, hanging
κρεοκοπέω	to cut in pieces
Κρεούσα	
Κρέων	
κρέων	
κρήδεμνον	a veil or mantilla with lappets
κρημνός	an overhanging bank
κρηναῖος	of, from a spring or fountain
κρήνη	a well, spring, fountain
κρηνίς	
κρηπίς	a half-boot
Κρής	a Cretan
Κρήσιος	
Κρήτη	Crete
κριθάω	to be barley-fed, to wax wanton
κρίνον	a lily
κρίνω	to pick out, choose
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
κροκάλη	a pebble, shingle
κρόκεος	saffron-coloured
κροκόεις	saffron-coloured
Κρονίδης	son of Cronus
Κρόνιος	Saturnian, of Cronus or Saturn
κρόουσ'	
κρόταλον	a rattle, castanet
κρόταφος	the side of the forehead
κροτέω	to make to rattle
κρότημα	work wrought by the hammer:—
κρότος	a striking, the sound made by striking
κρουνός	a spring, well-head
κρούω	to strike, smite: to strike
κρυπτεύω	to conceal, hide
κρυπτή	
κρύπτης	
κρυπτός	hidden, secret
κρύπτω	to hide, cover, cloak
κρυσταλλόπηκτος	congealed to ice, frozen
κρυφαῖος	hidden
κρυφία	
κρύφιος	hidden, concealed
κρύψις	a hiding, concealment
κρωσσός	a water-pail, pitcher, jar
κτάομαι	to procure for oneself, to get, gain, acquire
κτέανον	possessions, property
κτείνω	to kill, slay
κτενίζω	to comb, curry
κτενισμός	a combing
κτέομαι	
κτερίζω	
κτερίσματα	
κτῆμα	anything gotten, a piece of property, a possession
κτῆσις	acquisition
κτητός	that may be gotten
κτίζω	to people
κτίστωρ	
κτίτης	an inhabitant
κτυπέω	to crash
κτύπημα	
κτύπος	any loud noise, a crash
κυαναυγής	dark-gleaming
Κυάνεαι	dark rocks
κυανέμβολος	
κυάνεος	dark-blue, glossy-blue
κυανοειδής	dark-blue, deep-blue
κυανόπτερος	with blue-black feathers, dark-winged
κυανόχροος	
κυανόχρους	dark-coloured, dark-looking
κυανόχρωτος	
Κύβελα	
Κυβέλη	Cybele
