Field1	Field2
σωτηρία	a saving, deliverance, preservation, safety
σωφρονίζω	to recal
σωφροσύνη	soundness of mind, moderation, discretion
σωφρόσυνος	
σώφρων	of sound mind
τ	
τάλαντον	a balance
ταμία	a housekeeper, housewife
ταμίας	one who carves and distributes, a dispenser
τάμιας	
ταμιεύω	to be controller
τανάγρα	
Τάναγρα	
τάξις	an arranging
ταπεινόω	to lower
ταράσσω	to stir, stir up, trouble
τάσσω	to arrange, put in order
Ταυροσθένης	
ταὐτάζω	
ταύτῃ	in this way.
ταὐτός	
τάφος	
τάχιστος	
ταχύς	quick, swift, fleet
τε	and
Τείσιδος	
τεκμήριον	a sure signs. or token
τελευταῖος	last
τελευτάω	to complete, finish, accomplish
τελευτή	a finishing, completion, accomplishment
τελευτήσαντασἐγω	
τέλος	the fulfilment or completion
τέμνω	to cut, hew
τέος	
τερατεύομαι	to talk marvels
τεσσαράκοντα	forty
τετρακόσιοι	four hundred
τεῦξις	attainment
τεύχω	to make ready, make, build, work
τέχνη	art, skill, craft in work, cunning of hand
τέως	so long, meanwhile, the while
τῇ	here, there
τήκω	to melt, melt down
τηλικοῦτος	
τίθημι	to set, put, place
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τίμημα	an estimate, valuation
Τιμόμαχος	
τιμωρέω	to help, aid, succour
τιμωρία	help, aid, assistance, succour
τίνεσφοι	
τίνω	to pay a price
τίς	who? which?
τις	any one, any thing, some one, some thing;
τίσις	payment by way of return or recompense, retribution, vengeance
το	
τοατο	
τόθι	there, in that place
τοιγάρ	so then, wherefore, therefore, accordingly
τοίνυν	therefore, accordingly
τοιοῦτος	such as this
τοῖχος	the wall of a house or court
τόλμα	courage, to undertake or venture
τολμάω	to undertake, take heart
τόλμησις	
τολξαι	
τόνοὐτ'	
τόπος	a place
τοσοῦτος	so large, so tall
τότε	at that time, then
τοττι	
τούσὡσπερ	
τούτοισς	
τούτοισυνκνοωνδημοκρατια	
τοῦτονλαβεῖν	
τουωτατις	
τραγῳδία	a tragedy
τράπεζα	four-legged a table
τραπεζιτικός	of or for the banker
τρεῖς	
τρέφω	to thicken or congeal
τρέω	to flee from fear, flee away
τρία	
τριάκοντα	thirty
τριακόσιοι	three hundred
τριάξω	to vanquish
τριγονία	the third generation
τρίζω	to utter a shrill cry, to scream, cry
τρίτος	the third
Τροία	Troy
Τροιζήν	Troezen
Τροιζήνιος	of Troezen
τρόπος	a turn, direction, course, way
τροπόω	to furnish the oar with its thong
τροφεύς	one who rears or brings up, a foster-father
τροφή	nourishment, food, victuals
τροχός	anything that runs round
τυγχάνω	to hit
τύραννος	an absolute sovereign
τύχη	the good which man obtains
τῷ	therefore, in this wise, thereupon
των	
τῶνυνκνοωνἀπαλλαγεντα	
τωρωι	
τωτουτονί	
ὕβρεισἀνεκλειπτους	
ὑβρίζω	to wax wanton, run riot
ὕβρις	wantonness, wanton violence or insolence
ὑγίεια	health, soundness
Ὑγίεια	
ὕδωρ	water
υἱός	A son
ὑμέτερος	your, yours
ὑμῖνασιν	
ὑμός	your
ὑμῶνσι	
ὑμῶντουκατα	
ὑπακούω	to listen, hearken, give ear
ὑπαναγιγνώσκω	to read by way of preface, premise by reading
ὑπαντάω	to come or go to meet
ὑπάρχω	to begin, make a beginning
ὑπεναντίος	set over against, meeting
Υπέρ	
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπερβάλλω	to throw over or beyond a mark, to overshoot
ὑπερβολή	a throwing beyond
ὑπερέχω	to hold
ὑπερηφανία	arrogance, disdain
ὑπερθαύμαστος	most admirable
ὑπερπηδάω	to leap over
ὑπήκοον	
ὑπήκοος	
ὑπήκους	giving ear, listening to
ὑπισχνέομαι	to promise or engage
ὕπνον	
ὕπνος	sleep, slumber
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὑπό-ἀρετάω	
ὑπογράφω	to write under an inscription, subjoin or add to
ὑποδείκνυμι	to shew secretly
ὑποδέχομαι	to receive beneath
ὑπό-ἠρετέω	
ὑπό-καταλαμβάνω	
ὑποκάτω	below, under
ὑπολαμβάνω	to take up by getting under
ὑπόληψις	a taking up
ὑπόλοιπος	left behind, staying behind
ὑπομένω	to stay behind, survive
ὑποπίπτω	to fall under or down, to sink in
ὑπό-σχάζω	
ὑπόσχεσις	an undertaking, engagement, promise
ὑποτίθημι	to place under
ὑπωμοσία	an oath taken to delay proceedings
ὕστερον	
ὕστερος	latter, last
ὑφαιρέω	to seize underneath or inwardly
ὑφή	a web
υνκνοων	
φαίνω	to bring to light, make to appear
φανερός	open to sight, visible, manifest, evident
φανερόω	to make manifest
φάος	light, daylight
φάσκω	to say, affirm, assert
φαῦλος	easy, slight
φἐάν	
φείδομαι	to spare
φενακίζω	to play the
φεοὔτ'	
φέρω	to bear
φεύγω	to flee, take flight, run away
φημί	to declare, make known
φιάλη	a broad, flat vessel, a bowl
φιλανθρωπία	humanity, benevolence, kindliness
φιλία	friendly love, affection, friendship
φίλιος	of or from a friend, friendly
Φιλιππίδης	
Φίλιππος	
Φιλοκλέης	
Φιλοκράτης	
Φιλόξενος	
φίλος	loved, beloved, dear
φῖλος	
φιλότιμος	loving honour, covetous of honour, ambitious, emulous
φιλόφρων	kindly minded, kindly, friendly, affable
Φίλων	
φίλων	
φκαλῶς	
φλαῦρος	petty, paltry, trivial
Φλυεύς	
φοβερός	fearful
φοβέω	to put to flight
φόβος	flight
φορά	a carrying
φορτίον	a load, burden
φράζω	to point out, shew, indicate
φρονέω	to think, to have understanding, to be sage, wise, prudent
φρόνημα	one's mind, spirit
φρόνησις	a minding
φροντίζω	to think, consider, reflect, take thought, have a care, give heed
φρουρέω	to keep watch or guard
Φρύξ	a Phrygian
φυγάς	one who flees
φυλάζω	to divide into tribes
φυλακή	a watching or guarding, watch, guard, ward
φύλαξ	a watcher, guard, sentinel
φύλαρχος	the chief of a φῡλή, a phylarch
φυλάσσω	to keep watch and ward, keep guard
φυλή	a race or tribe
φύς	a son;
φύσις	the nature, natural qualities, powers, constitution, condition
φύω	to bring forth, produce, put forth
Φωκεύς	a Phocian
φωνή	a sound, tone
χ	
Χαιρωνεία	
χαλεπός	hard to bear, painful, sore, grievous
Χαλκιδεύς	
χαρίζομαι	to say or do something agreeable
Χάριππος	
χάρις	Grace
χε	
χειμών	winter
χείρ	the hand
χειροτονέω	to stretch out the hand
χειρόω	to bring into hand, to manage, master, subdue
χείρων	worse, meaner, inferior
χέω	to pour
χήρα	bereft of a husband, a widow
χῆρος	
χfιιι	
Χολλίδου	
χορευτής	a choral dancer
χόω	to throw or heap up
Χρ	
χράομαι	consulting or using an oracle
χραύω	to scrape, graze, wound slightly
χράω	
χρέα	
χρεία	use, advantage, service
χρέος	that which one needs must pay, an obligation, debt
χρεώ	want, need;
χρή	it is fated, necessary
χρῆ	need, necessity
χρηεν	
χρῆμα	a thing that one uses
χρῆσθαιτην	
χρήσιμος	useful, serviceable, good for use, good, apt or fit
χρησοὗτοι	
χρήστης	a creditor, usurer, dun
χρηστός	useful, good of its kind, serviceable
χρόνος	time
χρπωἐν	
χρύσεος	golden, of gold, decked or inlaid with gold
χρυσίον	a piece of gold
χώρα	the space in which a thing is
χωρίαταῦτα	
χωρίς	separately, asunder, apart, by oneself or by themselves
ψευδής	lying, false
ψευδομαρτυρέω	to be a false witness, bear false witness
ψεύδω	to cheat by lies, beguile
ψηφίζομαι	
ψηφίζω	to count or reckon
ψήφισμα	a proposition carried by vote
ψῆφος	a small stone, a pebble, rubbed and rounded
ψήφων	
ψυχή	breath
ὦ	O! oh!
ωαπτήν	
ᾠδή	a song, lay, ode
ὠμός	raw, undressed
ὠνέομαι	to buy, purchase
ὠνή	a buying, purchasing
ᾦον	
ὠπαρά	
ὥρα	period
ωρἐν	
Ὠρωπός	
ὡς	thus, as, so that, since
ὡσεθελδωρεάν	
ὥσπερ	just as if, even as
ὥστε	as, as being
ώτατοι	
ὠφέλεια	help, aid, succour, assistance
ὠφελέω	to help, aid, assist, succour, to be of use or service to
ὠφέλιμος	helping, useful, serviceable, profitable, advantageous, beneficial
