Field1	Field2
ἰσόνομος	having equal rights
ἰσοπαλής	equal in the struggle, well-matched
ἰσοπλατής	equal in breadth
ἰσοπληθής	equal in number or quantity
ἰσόρροπος	equally balanced, in equipoise
ἴσος	equal to, the same as
ἰσόψηφος	with or by an equal number of votes
ἰσόω	to make equal
ἱστάω	
ἵστημι	to make to stand
ἱστίον	any web, a sail
Ἴστρος	
Ἰστώνη	
Ἰσχαγόραν	
Ἰσχαγόρας	
ἰσχυρίζομαι	to make oneself strong, to be strong, gain force
ἰσχυρός	strong, mighty
ἰσχύς	strength
ἰσχύω	to be strong
ἴσχω	to hold, check, curb, keep back, restrain
ἴσως	equally, in like manner
Ἰταλία	
Ἰταλιώτης	an Italiote
Ἰταλιῶτις	
ἰταλός	
Ἰταλός	Italian
Ἰταμάνους	
ἰτέον	
ἰτέος	one must go
ἴτυς	a circle made of willow
Ἴτυς	
Ἰχθύς	
ἰχθύς	a fish
Ἰώλκιος	
Ἴων	Ion
Ἰωνία	
Ἰωνικός	Ionic, Ionian
Ἰώνιος	
ἴωσις	
ιλ	
Καδμηίς	
καθά	according as, just as
καθαίρεσις	a pulling down, rasing to the ground
καθαιρετέος	to be put down
καθαιρέτης	a putter down, overthrower
καθαιρετός	to be taken or achieved
καθαιρέω	to take down
καθαίρω	to make pure or clean, cleanse, clean, purge
καθάπτω	to fasten, fix or put upon
καθαρός	clear of dirt, clean, spotless, unsoiled
κάθαρσις	a cleansing
καθέδρα	a seat
καθέλκω	to draw
καθέννυμι	to clothe
κάθεξις	a holding, retention
καθεστῶτα	
καθεύδω	to lie down to sleep, sleep
καθηγέομαι	to go before, act as guide, lead the way
καθήκω	to have come or gone down
κάθημαι	to be seated
καθιδρύω	to make to sit down
καθίζω	to make to sit down, seat
καθίημι	to send down, let fall
καθιστάω	
καθίστημι	to set down, place
καθό	in so far as, according as
κάθοδος	a going down, descent
καθοράω	to look down
καθορμίζω	to bring
καθύπερθε	from above, down from above
καθυπέρτερος	above
καί	and
Καιάδης	
Καϊκῖνον	
καινός	new, fresh
καινότης	newness, freshness
καινόω	to make new, innovate
καίνω	to kill, slay
καίπερ	although, albeit
καίριος	in or at the right place
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
καίω	to light, kindle
κάκη	wickedness, vice
κακία	badness
κακίζω	to abuse, reproach, accuse
κακόνους	ill-disposed, disaffected
κακοξύνετος	wise for evil
κακοπάθεια	ill plight, distress
κακοπαθέω	
κακοπαθής	suffering ill, in ill plight;
κακοπαθία	
κακοπραγέω	to fare ill, fail in an enterprise, to be in ill plight
κακοπραγία	misadventure, failure
κακός	bad
κακότης	badness
κακοτροπία	badness of habits, mischievousness, maliciousness, wickedness
κακοτυχέω	to be unfortunate
κακοτυχής	unfortunate
κακουργέω	to do evil, work wickedness, deal basely
κακουργία	the character and conduct of a κακοῦργος, ill-doing, wickedness, villany, malice
κάκουργος	
κακοῦργος	doing ill, mischievous, knavish, villanous
κακόω	to treat ill, maltreat, afflict, distress
Κακυπάρει	
κάκωσις	ill-treatment
κάλαμος	a reed
καλέω	to call, summon
κάλη	
Κάλητα	
καλινδέομαι	to lie rolling about or wallowing
καλλία	
Καλλιάδης	
καλλίας	
Καλλίγειτος	
Καλλιγείτου	
καλλιεπέομαι	to say in fine phrases
Καλλιή	
Καλλιής	
Καλλίης	
Καλλικράτης	
Καλλίμαχος	
κάλλιον	
Κάλλιον	
Καλλιρρόη	
κάλλιστα	
κάλλος	beauty
κᾶλον	wood
καλός	beautiful, beauteous, fair
καλύβη	a hut, cabin, cell
Καλυδών	
καλύπτω	to cover with
Καλχηδόνα	
καλῴδιον	
κάλως	a reefing rope, reef
Καμάρινα	
Καμαριναῖοι	
Καμαρίναιος	
Καμβύσης	
Κάμειρος	
κάμνω	to work
κάμπτω	to bend, curve
κἀν	and if, even if, although
Καναστραῖον	
Καπάτων	
καπνός	smoke
Κάρ	a Carian
κάρα	the head
Καρδαμύλη	
καρδία	the heart
Κάριος	
Καρκίνος	
Κάρνεια	a festival held in honour of Apollo
Κάρνειος	
Καρνεῖος	
καρπός	
καρπόω	to bear fruit or bear as fruit
καρτερέω	to be steadfast, patient, staunch
καρτερός	strong, staunch, stout, sturdy;
Κάρυαι	
Καρύαι	a place in Laconia
Καρύστιος	
Καρχηδονιακός	
Καρχηδόνιος	
Καρχηδών	Carthage
καρώ	
Κάσμενα	
κατά	down, downwards, with gen. or acc.
κατά-ἀράσσω	
καταβαίνω	to step down, go or come down
καταβάλλω	to throw down, overthrow
κατάβασις	a going down, way down, descent
καταβιάζομαι	to constrain
καταβιβάζω	to make to go down, bring down, bring down
καταβοάω	to cry down, cry out against
καταβοή	an outcry against
καταβυρσόω	to cover quite with hides
κατάγγελτος	denounced, betrayed
καταγελάω	to laugh at, jeer or mock at
καταγιγνώσκω	to remark, discover
κατάγνυμι	to break in pieces, shatter, shiver, crack
κατάγνωσις	a thinking ill of, a low or contemptuous opinion of
καταγορεύω	to denounce
κατάγω	to lead down
καταγωγή	a bringing down from
καταγώγιον	a place to lodge in, an inn, hotel
καταγώγιος	
καταδαμάζομαι	to subdue utterly
καταδαρθάνω	to fall asleep
κατά-δεῖ	
καταδείδω	to fear greatly
καταδέομαι	
καταδέω	
κατάδηλος	quite manifest, plain, visible
καταδικάζω	to give judgment against
καταδίκη	judgment given against one: the damages awarded
καταδιώκω	to pursue closely
καταδουλόω	to reduce to slavery, enslave
καταδούλωσις	enslavement, subjugation
καταδρομή	an inroad, raid
κατά-δύω	
καταδύω	to go down, sink, set
κατά-ἕζομαι	
καταθέω	to run down
καταινέω	to agree to
καταίρω	to come down, make a swoop
καταισχύνω	to disgrace, dishonour, put to shame
καταιτιάομαι	to accuse, arraign, reproach
κατά-καθέζομαι	
κατά-κάθημαι	
κατακαίω	to burn down, burn completely
κατακαλέω	to call down, summon, invite
κατακλείω	to shut in, inclose
κατακλύζω	to dash over, flood, deluge, inundate
κατακολπίζω	to run into a bay
κατακολυμβάω	to dive down
κατακομιδή	a bringing down to the sea-shore for exportation
κατακομίζω	to bring down
κατακοντίζω	to shoot down
κατακόπτω	to cut down, cut in pieces, cut up
κατακούω	to hear and obey, be subject to
κατακρατέω	to prevail over
κατακτάομαι	to get for oneself entirely, gain possession of
καταλαμβάνω	to seize upon, lay hold of
καταλέγω	to lay down
καταλείβω	to pour down;
καταλείπω	to leave behind
καταλεύω	to stone to death
καταληπτός	to be achieved
κατάληψις	a seizing
καταλλάσσω	to change
κατάλογος	an enrolment, register, list, catalogue
κατάλυσις	a dissolving, dissolution
καταλύω	to put down, destroy
καταμέμφομαι	to find great fault with, blame greatly, accuse
κατάμεμψις	a blaming, finding fault
καταναγκάζω	to overpower by force, confine
Καταναῖος	
καταναίω	to make to dwell, settle
κατανέμω	to distribute, allot, assign
κατανέω	to heap up
Κατάνη	
κατανοέω	to observe well, to understand
κατάνομαι	to be used up or wasted
καταντικρύ	straight down from
καταπατέω	to trample down, trample under foot
καταπαύω	to lay to rest, put an end to
καταπήγνυμι	to stick fast in the ground, plant firmly
καταπίπτω	to fall or drop down
καταπλάσσω	to plaster over with
καταπλέω	to sail down
κατάπληξις	amazement, consternation
καταπλήσσω	to strike down
κατάπλοος	a sailing down to land, a putting ashore, putting in
καταπολεμέω	to war down
καταπροδίδωμι	to betray utterly, leave in the lurch
καταράσσω	
κατάρδω	to water
καταρρέω	to flow down
κάταρσις	a landing-place
κατασείω	to shake down, throw down
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκαφή	a rasing to the ground, destruction
κατά-σκέπτομαι	
κατασκευάζω	to equip or furnish fully
κατασκευή	preparation
κατασκήπτω	to rush down or fall upon
κατασκοπή	a viewing closely, spying
κατάσκοπος	one who keeps a look out, a scout, spy
κατασπάω	to draw or pull down
κατασπέρχω	to urge on
καταστάζω	to let fall in drops upon, pour upon, shed over
κατάστασις	a settling, appointing, appointment, institution
καταστράπτω	to hurl down lightning
καταστρέφω	to turn down, trample on
καταστροφεύς	
καταστροφή	an overturning
κατάστρωμα	that which is spread over
κατατίθημι	to place, put
κατατοξεύω	to strike down with arrows, shoot dead
κατατραυματίζω	to cover with wounds
κατατρέχω	to run down
κατατρίβω	to rub down or away;
καταφαίνω	to declare, make known
καταφανής	clearly seen, in sight
καταφέρω	to bring down
καταφεύγω	to flee for refuge
κατάφευξις	flight for refuge
καταφλεχθέντα	
καταφοβέω	to strike with fear
κατάφρακτος	shut up, confined
καταφρονέω	to think down upon
καταφρόνημα	contempt
καταφρόνησις	contempt, disdain
καταφυγή	a refuge, place of refuge
καταφωράω	to catch in a theft: to catch in the act, detect, discover
καταχεύω	
καταψηφίζομαι	to vote against or in condemnation of
κατέθεσαν	
κατεῖδον	to look down
κάτειμι	to go or come down
κατείργω	to drive into, shut in
κατεπείγω	to press down, depress
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατέρχομαι	to go down from
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατηγορία	an accusation, charge
κατήφεια	dejection, sorrow, shame
κατίσχω	to hold back
κατοικέω	to dwell in as a κάτοικος, to settle in, colonise
κατοίκησις	a settling in
κατοικίζω	to remove to
κατοίκισις	a planting with inhabitants, foundation of a state, colonisation
κατοκνέω	to shrink from
κατόπιν	by consequence, behind, after
κάτοπτος	to be seen, visible
κατορθόω	to set upright, erect
κατόρθωσις	a setting straight: successful accomplishment
κατορύσσω	to bury in the earth
κάτος	
κάτω	down, downwards
κάτωθεν	from below, up from below
Καυλωνιάτιδι	
καῦμα	burning heat
Καῦνος	
κάχληξ	a pebble
Κεγχρειᾷ	
Κεγχρειάς	
Κεγχρειῶν	
κεῖμαι	to be laid
Κεῖος	
κείρω	to cut
Κεκάλου	
Κέκροψ	Cecropian, Athenian
Κεκρυφαλεία	
κέλευθος	a road, way, path, track
κελευστής	the signalman
κελευστός	ordered, commanded
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλης	a courser, riding-horse
κελήτιον	
κέλλω	to drive on
κέλομαι	to urge on, exhort, command
κενός	empty
κενόω	to empty out, drain
κεντέω	to prick, goad, spur on
Κεντόριπα	
Κεντόριπας	
κεραία	any thing projecting like a horn; a yard-arm
κεραίζω	to ravage, despoil, plunder
Κεραμεικός	the potter's quarter
κεραμίς	a roof-tile or coping tile
κέραμος	potter's earth, potter's clay
κεράννυμι	to mix, mingle
κέρας	the horn of an animal
κερδαίνω	to gain, derive profit or advantage
κερδαλέος	having an eye to gain, wily, crafty, cunning
κέρδος	gain, profit, advantage
Κερδυλίου	
Κερδυλίῳ	
κερδώ	the wily one
Κερκίνη	
Κέρκυρα	Corcyra
Κεστρίνη	
κεύθω	to cover quite up, to cover, hide
κεφάλαιος	of the head
κεφαλαιόω	to bring under heads, sum up, state summarily
κεφαλή	the head
Κεφαλλήν	
Κεφαλληνία	
Κεφαλληνίη	
Κεφαλλήνιος	
Κέως	Ceos
κῆδος	care for
κήδω	to trouble, distress, vex
κήλη	a tumor
Κημοσθένους	
Κήναιον	
κηπίον	a parterre
κήρυγμα	that which is cried by a herald, a proclamation, public notice
κηρύκειον	a herald's wand
κηρύκειος	
Κήρυκες	
κῆρυξ	a herald, pursuivant, marshal, public messenger
Κήρυξ	
κηρύσσω	to be a herald, officiate as herald
Κιθαιρών	
Κίλιξ	a Cilician
Κίμων	
κινδυνευτής	a daring, venturesome person
κινδυνεύω	to be daring, to make a venture, take the risk, do a daring thing
κίνδυνος	a danger, risk, hazard, venture, enterprise
κινέω	to set in motion, to move
κίνησις	movement, motion
Κίτιον	
Κλαζομεναί	
Κλαζομένιος	
Κλάρος	
Κλεαίνετος	
Κλεανδρίδου	
Κλεαρίδα	
Κλεαρίδᾳ	
Κλεαρίδαν	
Κλεαρίδας	
Κλεαρίδου	
Κλέαρχος	
Κλεινίης	
Κλεϊππίδης	
κλειστός	that can be shut or closed
κλείω	
κλέμμα	a theft
Κλεόβουλος	
Κλεόμβροτος	
Κλεομένης	
Κλεομήδης	
Κλεόπομπος	
κλέος	a rumour, report, news
κλέω	to tell of, celebrate
Κλέων	
Κλεωναί	
Κλεωναῖος	
Κλεώνη	
Κλεώνης	
Κλεωνύμης	
Κλεώνυμος	
κλῄζω	
κληματίς	brush-wood, fagot-wood
κλῆρος	a lot;
κληροῦχος	one who held an allotment of land
κλήρουχος	
κληρόω	to appoint
κλῇσις	a shutting up, closing
κλῖμαξ	a ladder or staircase
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
κλύδων	a wave, billow
Κνῆμος	
Κνίδιον	
Κνίδιος	of or from Cnidos;
Κνίδος	
κοιλαίνω	to make hollow, scoop out
κοιλία	the large cavity of the body, the belly
κοῖλος	hollow, hollowed
κόιλος	
κοινανέω	
κοινῇ	
κοινολογέομαι	to commune or take counsel with
κοινός	common, shared in common
κοινόω	to make common, communicate, impart
κοινωνία	communion, association, partnership, fellowship
κοινωνός	a companion, partner
κολάζω	to curtail, dock, prune
κόλασις	chastisement, correction, punishment
κολούω	to cut short, dock, curtail
Κολοφώνιος	
κόλπος	the bosom
κολπόω	to form into a swelling fold;
κολυμβητής	a diver
Κολώνη	
Κολωνός	
κομιδή	attendance, care
κομίζω	to take care of, provide for
κομπέω	to ring, clash
κόμπος	a noise, din, clash
κομπώδης	boastful, vainglorious
κονιορτός	dust stirred up, a cloud of dust
κόνις	ashes
κοντός	a pole, punting-pole, boat-hook
Κόνων	
κόπος	a striking, beating
κόπτω	to strike, smite, knock down
κόρη	a maiden, maid, damsel
Κορίνθιος	Corinthian
Κόρινθος	Corinth
Κόροιβος	
Κόροντα	
Κορυφάσιον	
κορυφή	the head, top, highest point;
Κορωναῖοι	
Κορώνεια	
κοσμέω	to order, arrange
κόσμος	order
κοτύλη	a cup
Κοτύρταν	
κουφίζω	to be light
κούφισις	a lightening, alleviation, relief
κουφολογία	light talking
κοῦφος	light, nimble
κραίνω	to accomplish, fulfil, bring to pass
κρανίον	the upper part of the head, the skull
Κράνιος	
Κραννώνιος	
κράνος	a helmet
κράς	the head
Κραταιμένης	
κρατέω	to be strong, mighty, powerful
κρατήρ	a mixing vessel
Κρατησικλέους	
κράτησις	
κράτιστος	strongest, mightiest
κράτος	strength, might
κρατύνω	to strengthen
κρατύς	strong, mighty
κραυγάζω	to bay
κραυγή	a crying, screaming, shrieking, shouting
κρέας	flesh, meat, a piece of meat
κρείσσων	stronger, mightier, more powerful
κρημνός	an overhanging bank
κρημνώδης	precipitous
κρήνη	a well, spring, fountain
Κρῆνος	
Κρής	a Cretan
Κρηστωνίη	
Κρηστωνικός	
Κρήτη	Crete
Κρητικόν	
Κρητικός	of or from the island of Crete, Cretan
κριθάω	to be barley-fed, to wax wanton
κριθή	barley-corns, barley
κρίνον	a lily
κρίνω	to pick out, choose
Κρῖσα	Crisa
Κρισαῖος	
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
Κροῖσος	
Κροκύλειον	
Κρομμυών	
Κροτωνιᾶται	
Κροτωνιάτιδος	
Κρουσίς	
κρούω	to strike, smite: to strike
κρυπτός	hidden, secret
κρύπτω	to hide, cover, cloak
κρύσταλλος	clear ice, ice
κρύφα	without the knowledge of
κρύφιος	hidden, concealed
κρωβύλος	a roll or knot of hair on the crown of the head
Κρωπιή	
κτάομαι	to procure for oneself, to get, gain, acquire
κτείνω	to kill, slay
κτέομαι	
κτῆμα	anything gotten, a piece of property, a possession
κτῆσις	acquisition
κτίζω	to people
κτίσις	a founding, foundation
κτυπέω	to crash
κτύπος	any loud noise, a crash
κύαμος	a bean
κυβερνάω	to act as pilot or helmsman
κυβερνήτης	a steersman, helmsman, pilot
Κυδωνία	
Κυδωνιάτης	
Κυδώνιος	Cydonian
Κυζικηνός	
Κύζικος	of or from Cyzicus
Κύθηρα	Cerigo
Κυθήριος	Cytherean
Κυθηροδίκης	a Spartan magistrate sent annually to govern the island of Cythera
Κύθηρος	
Κυκλάδες	
κυκλάς	round, circular;
κυκλέω	to move round and round, wheel along
κύκλος	a ring, circle, round
κυκλόω	to encircle, surround
κύκλωσις	a surrounding
Κύκλωψ	a Cyclops
Κυλλήνη	Cyllene, a mountain in Arcadia
Κύλων	
κῦμα	anything swoln
Κυμαῖος	
κυματόω	to cover with waves
Κύμη	
Κύνης	
Κυνός	
Κυνουρίαν	
Κυνουρίας	
κυπαρίσσινος	of cypress-wood
Κύπρια	
κύπριον	
Κύπριος	of Cyprus, Cyprian
Κύπρος	Cyprus
κυρέω	to hit, light upon
Κυρηναῖος	
Κυρήνη	Cyrene
κύριος	a lord, master
κῦρος	supreme power, authority
Κῦρος	Cyrus
κυρόω	to make valid, confirm, ratify, determine
Κύρρος	
κύρωσις	a ratification
Κυτίνιον	
Κύψελος	
κύων	a dog or bitch
Κῷ	
κώδων	a bell
κώλυμα	a hindrance, impediment
κωλύμη	hindering
κώλυσις	
κώλῡσις	
κωλυτής	a hinderer
κωλυτός	
κωλύω	to let, hinder, check, prevent
κώμη	country town
Κωπαιῆς	
κώπη	the handle of an oar
κωπήρης	furnished with oars
Κώρυκος	a promontory of Cilicia
Κῶς	Cos
κωφός	blunt, dull, obtuse
λᾶας	
Λάβδαλον	
λαγχάνω	to obtain by lot, by fate, by the will of the gods
Λάδη	
λάζομαι	to take, seize, grasp
λάθρῃ	secretly, covertly, by stealth, treacherously
Λαίαιος	
Λαισποδίαν	
Λαισποδίου	
Λαιστρυγών	
Λακεαιμόνιοι	
Λακεδαιμόνιος	
Λακεδαίμων	Lacedaemon
Λακροῖς	
Λάκων	a Laconian or Lacedaemonian
Λακωνικός	Laconian
Λάμαχος	eager-for-fight
λαμβάνω	to take
Λάμις	
λαμπάς	
Λάμπος	bright
λαμπρός	bright, brilliant, radiant
λαμπρότης	brilliancy, splendour
λαμπρύνω	to make bright or brilliant
Λάμπων	
Λαμψακηνός	
Λάμψακος	
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
Λαοδοκείῳ	
Λαοφῶντος	
λάπτω	to lap with the tongue
Λάρισα	Larissa
Λαρισαῖος	Larissaean, of or from Larissa
λάρναξ	a coffer, box, chest
Λαύρειον	
Λάφιλος	
λαχανισμός	a gathering of vegetables
Λάχης	
λάω	
Λέαγρος	
Λέαρχος	
Λέβεδος	
λέβης	a kettle or caldron
λέγος	
λέγω	
λεία	booty, plunder
λειμών	any moist, grassy place, a meadow, mead, holm
λεῖος	smooth, plain, not embroidered
λείπω	to leave, quit
Λεκτός	
Λεοντιάδης	
Λεοντῖνοι	
Λεόντινος	
λέπας	a bare rock, scaur, crag
Λεπρεάταις	
Λεπρεάτας	
Λεπρεατῶν	
Λέπρεον	
λεπτόγειος	of thin, poor soil
λεπτόν	a very small coin, a mite
λεπτός	peeled, husked, threshed out
Λερεατῶν	
λέρος	
Λέσβιος	
Λέσβος	Lesbos
Λευκάδιος	
Λευκάς	
Λευκή	
Λευκής	
Λευκίμμη	
λευκόν	white
λευκός	light, bright, brilliant
Λεῦκτρον	
Λευκώνιος	
λεύω	to stone
Λεωγόρης	
Λεώγορος	
Λεωκόρειον	
Λεωκράτης	
Λέων	
λέων	a lion
Λεωνίδης	
Λεωτυχίδης	
λήγω	to stay, abate
λήθη	a forgetting, forgetfulness
λῆθος	
ληίζομαι	to seize as booty, to carry off as prey
ληιστής	
ληιστός	to be carried off as booty, to be won by force
λήκυθος	an oil-flask, oil-bottle
Λήμνιος	Lemnian
Λῆμνος	Lemnos
Λής	
λῃστεία	a robber's life, robbery, piracy, buccaneering
λῃστεύω	to be a robber: to carry on a piratical
λῃστής	a robber, plunderer
λῃστικός	inclined to rob, piratical, buccaneering
λῃστρικός	piratical
λῆψις	a taking hold, seizing, catching, seizure
λίαν	very, exceedingly
Λιβύη	Libya, the north part of Africa
λίβυον	
Λίβυς	a Libyan
Λίγυς	a Ligurian
λιθάω	
λίθινος	of stone
λιθοβόλος	throwing stones, pelting with stones
λιθόλογος	
λιθολόγος	one who builds with stones picked out
λιθόομαι	
λίθος	a stone
λιθοτομία	a place where stone is cut, a quarry;
λιθουργός	a worker in stone, stone-mason
λιθοφορέω	to carry stones
λιμήν	a harbour, haven, creek
Λιμηρή	
λιμηρός	
Λίμναι	
Λιμναίη	
λιμναῖος	of or from the marsh or mere
λιμνει	
λίμνη	a pool of standing water
λιμνώδης	like a marsh, marshy
λιμός	hunger, famine
Λίνδιος	
Λίνδος	
λίνεος	of flax, flaxen, linen
λίνον	anything made of flax
λίνος	
λίπα	unctuously, richly
Λιπάρα	of Lipara
λιπάω	to be fat and sleek
λίπος	fat
λιποστρατία	desertion of the army, refusal to serve
λιποστράτιον	
λιποψυχέω	to leave life, swoon
Λίχας	
Λίχης	
λογάδες	
λογάδην	by picking out
λογάς	gathered, picked, chosen
λογίζομαι	to count, reckon, calculate, compute
λόγιον	an announcement, oracle
λόγιος	versed in tales or stories
λογισμός	a counting, reckoning, calculation, computation
λογογράφος	a prose-writer
λογοποιέω	to invent stories, to write, compose
λόγος	the word or that by which the inward thought is expressed
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοιμός	a plague, pestilence
λοιμώδης	like plague, pestilential
λοιπάς	
λοιπός	remaining, the rest
Λοκρίς	
Λοκροί	the Locrians
Λοκρός	Locrian
λοφάω	to have a crest
λόφος	the back of the neck
λοχαγέω	to lead a λόχος or company
λοχαγός	the leader of an armed band
λοχάω	to lie in wait for, to watch, waylay, entrap
λοχίζω	to lie in wait for
λοχμώδης	overgrown with bushes
λόχος	an ambush
Λυγκησταί	
Λύγκον	
Λύγκου	
Λύγκῳ	
λύγξ	
Λύκαιον	
Λύκης	
Λυκία	Lycia.
Λύκιος	Lycian.
Λυκομήδης	
Λύκος	
Λυκόφρων	
λυκόω	to tear like a wolf
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
λυπηρός	painful, distressing
Λυσικλέης	
Λυσικλής	
Λυσιμαχίδης	
Λυσίμαχος	
Λυσιμέλειαν	
λύσις	a loosing, setting free, releasing, ransoming
Λυσίστρατος	
λυσιτελέω	to pay what is due
λύτρον	a price paid
λύχνον	
λύχνος	a portable light, a lamp
λύω	to loose
Λωρύμοις	
λωφάω	to rest from toil, take rest
λώφησις	abatement, cessation
Μάγνης	a Magnesian
μαγνησία	
Μαγνησίη	
μάθημα	that which is learnt, a lesson
μάθησις	learning, the getting of knowledge
Μαίανδρος	Maeander
Μαιδοί	
Μαινάλιος	
Μαίναλον	Mount Maenalus
μαίνομαι	to rage, be furious
μακαρίζω	to bless, to deem or pronounce happy
Μακάριος	
Μακεδονία	
Μακεδών	a Macedonian
μάκρα	
μακράν	a long way, far, far away
μακρηγορέω	to speak at great length
μάκρος	length
μακρός	long
μάλα	very, very much, exceedingly
μαλακία	softness, delicacy, effeminacy
μαλακιάω	
μαλακίζομαι	to be softened or made effeminate, shew weakness or cowardice
μαλακός	a fresh-ploughed
Μαλέη	
μάλη	the arm-pit
μάλιστα	
μᾶλλον	
Μαλόεντα	
Μαλόεντος	
μανθάνω	to learn
μανιώδης	like madness, mad
μαντεῖον	an oracle
μαντεῖος	oracular, prophetic
μαντεύομαι	to divine, prophesy, presage
μαντικός	of or for a soothsayer or his art, prophetic, oracular
Μαντινέη	
Μαντινεία	
Μαντίνευς	
Μαντινεύς	
Μαντινικήν	
Μαντινικόν	
Μαντινικῶν	
μάντις	one who divines, a seer, prophet
Μαραθοῦσσαν	
Μαραθών	Marathon
μαραίνω	to put out or quench
Μαρέη	Marea
Μάρεια	
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτύριον	a testimony, proof
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
Μασσαλία	the Marseillais
μάσσω	to handle, touch
μαστιγοφόρος	a scourge-bearer
μαχαιροφόρος	wearing a sabre
Μαχάων	Machaon
μάχη	battle, fight, combat
μάχιμος	fit for battle, warlike
μάχομαι	to fight
Μεγάβαζος	
Μεγαβάτης	
Μεγάβυζος	
Μεγακλέης	
μεγακλεής	very famous
μεγαλύνω	to make great or powerful, to exalt, strengthen
Μέγαρα	Megara
Μεγαρεύς	a citizen of Megara
Μεγάρη	
Μεγαρίς	
μέγαρον	a large room or chamber
Μέγαρος	
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
Μεδεών	
Μεδμαίους	
μεθάλλομαι	to leap or rush upon
Μέθανα	
μεθεκτέος	one must have a share of
μεθίημι	to let go, let loose, release
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθόριος	lying between as a boundary
μεθορμίζω	to remove from one anchorage to another
Μεθύδριον	between-waters
Μεθωναίους	
Μεθώνη	
μειδάω	to smile
Μειλίχιος	
μείς	a month
Μελαγχρίδαν	
Μελαγχρίδου	
Μέλανθος	
Μελάνωπος	
Μελέης	
μέλεος	idle, useless
μελετάω	to care for, attend to
μελέτη	care, attention
Μελήσανδρος	
Μελησίης	
Μελήσιππος	
μελίτεια	baulm
μελιτόομαι	to be sweetened with honey
μέλλησις	a being about to do, threatening to do
μελλητής	a delayer, loiterer
μέλλω	to think of doing, intend to do, to be about to do
μέλω	to be an object of care or thought
μεμπτός	to be blamed, blameworthy
Μέμφις	
μέμφομαι	to blame, censure, find fault with
μέν	on the one hand, on the other hand
μένανδρος	
Μενδαῖοι	
Μενδαίοις	
Μενδαίους	
Μενδαίων	
Μένδη	
Μένδης	
Μενδήσιος	
μενεδήιος	standing against the enemy, staunch, steadfast
Μενεκράτης	
Μενέκωλος	
μενετός	inclined to wait, patient
Μένιππος	
μέντοι	
μένω	to stay at home, stay where one is, not stir
Μένων	
μέρα	
Μεροπίς	
μέρος	a part, share
μέση	
μεσημβρία	mid-day, noon
μεσημβριάω	
μεσημβρινός	belonging to noon, about noon, noontide
μεσήμβριος	
μέσης	
μεσόγαιος	inland, in the heart of a country
μεσόγεια	
μεσόγεως	the inland parts, interior
μέσος	middle, in the middle
μεσόω	to form the middle, be in or at the middle
Μεσσάπιος	
Μεσσήνη	
Μεσσηνίδος	
Μεσσήνιοι	
Μεσσήνιος	
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταβολεύς	
μεταβολή	a change, changing
Μεταγένης	
μεταγιγνώσκω	to change one's mind, to repent
μεταγράφω	to write differently, to alter or correct what one has written
μεταδίδωμι	to give part of, give a share of
μετάθεσις	transposition
μεταί	
μετακαλέω	to call away to another place
μετακινητός	to be disturbed
μεταλαμβάνω	to have or get a share of, to partake of
μεταλήγω	to leave off, cease from
μεταλλάσσω	to change, alter
μεταλλάω	to search after other things
μέταλλον	a mine or quarry
μεταμέλει	it repents
μεταμέλεια	change of purpose, regret, repentance
μετάμελος	repentance, regret
μετανάστασις	migration
μετανίστημι	to remove
μετάνοια	after-thought, repentance
μεταξύ	betwixt, between
μεταπεμπτέος	to be sent for
μετάπεμπτος	sent for
μεταπέμπω	to send after
μεταπίπτω	to fall differently, undergo a change
μεταποιέω	to alter the make of
Μεταπόντιον	
μεταπόντιος	
μεταπύργιον	the wall between two towers, the curtain
μετάστασις	a removing, removal
μετατάσσω	to transpose
μετατίθημι	to place among
μεταφέρω	to carry over, transfer
μεταχειρίζω	to have or take in hand, handle, administer, manage
μεταχωρέω	to go to another place, to withdraw, migrate, emigrate
μέτειμι	to be among
μετεμβιβάζω	to put on board another
μετέρχομαι	to come or go among
μετέχω	to partake of, enjoy a share of, share in, take part in
μετεωρίζω	to raise to a height, raise
μετέωρος	raised from the ground, hanging
μετοικία	change of abode, removal, migration
μέτοικος	changing one's abode, emigrating and settling elsewhere
μετονομάζω	to call by a new name
μετόπισθε	from behind, backwards, back
μετοπωρινός	autumnal
μετόπωρον	late autumn
