Field1	Field2
κυρία	
κυριακός	of or for a lord or master
κυριεύω	to be lord or master of
ΚΥΡΙΟΣ	
κύριος	a lord, master
κυριότης	dominion
Κυριῳ	
ΚΥΡΙΩΝ	
κῦρος	supreme power, authority
κυρόω	to make valid, confirm, ratify, determine
κύω	to conceive
κύων	a dog or bitch
κῶλον	a limb
κωλύω	to let, hinder, check, prevent
κώμη	country town
κωμόπολις	a village-town
κῶμος	a village festival: a revel, carousal, merry-making
κώνωψ	a gnat, mosquito
Κῶς	Cos
Κωσάμ	
κωφός	blunt, dull, obtuse
λαγχάνω	to obtain by lot, by fate, by the will of the gods
Λάζαρε	
Λάζαρον	
Λάζαρος	
λάζομαι	to take, seize, grasp
λάθρῃ	secretly, covertly, by stealth, treacherously
λαῖλαψ	a tempest, furious storm, hurricane
λακτίζω	to kick with the heel or foot, kick at, spurn
λαλέω	to talk, chat, prattle, babble
λαλῆ	
λάλη	
λάλησις	
λαλιά	talking, talk, chat
λαλιή	
λαλιός	
Λαλούν	
λαμά	what? why?
λαμβάνω	to take
Λάμεχ	
λαμπάς	
λαμπρός	bright, brilliant, radiant
λαμπρότης	brilliancy, splendour
λάμπω	to give light, shine, beam, be bright, brilliant, radiant
λάμψις	
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
λαξευτός	hewn out of the rock
Λαοδίκη	
Λαοδικίᾳ	
Λαοδικίαν	
Λαοδικίας	
λαός	the people
λάπτω	to lap with the tongue
λάρυγξ	the larynx or upper part of the windpipe
Λασέα	
λάσκω	to ring, rattle, crash
λατρεία	the state of a hired workman, service, servitude
λάτρευσις	
λατρεύω	to work for hire or pay, to be in servitude, serve
λάχανον	garden-herbs, potherbs, vegetables, greens
λάω	
λέ	
λεγεις	
λέγεντες	
Λεγιών	
λεγιῶνα	
λεγιῶνας	
λεγόμε	
λέγος	
λέγω	
λεία	booty, plunder
λεῖος	smooth, plain, not embroidered
λείπω	to leave, quit
λειτουργέω	to serve public offices at one's own cost
λειτουργία	a liturgy
λειτουργικός	ministering
λειτουργός	one who performed a λειτουργία
λελατομημένον	
λελουσμένοι	
λεμά	
λέντιον	
λεπίς	a scale, husk
λέπρα	leprosy
λεπρός	scaly, scabby, rough, leprous
λεπτόν	a very small coin, a mite
λεπτός	peeled, husked, threshed out
λέπω	to strip off the rind or husks, to peel, bark
Λευεί	
Λευείν	
Λευείς	
Λευείτας	
Λευείτης	
Λευειτικῆς	
λευκᾶναι	
λευκάς	
λευκόν	white
λευκός	light, bright, brilliant
λευκόω	to make white
λέων	a lion
λήθη	a forgetting, forgetfulness
λῆθος	
ληιστής	
ληιστός	to be carried off as booty, to be won by force
ληκέω	to sound
λήμψεσθε	
λήμψεται	
λήμψεως	
λημψόμεθα	
λήμψονται	
ληνός	trough;
λῆρος	silly talk, nonsense, trumpery
λῃστής	a robber, plunderer
ληστῶν	
λίαν	very, exceedingly
λίβανος	the frankincense-tree
λιβανωτός	frankincense, the gum of the tree λίβανος
λιβερτῖνος	
λίβος	a drop or fleck
Λιβύη	Libya, the north part of Africa
λιθάζω	to fling stones
λιθάω	
λίθινος	of stone
λιθοβολέω	to pelt with stones, stone
λιθόομαι	
λίθος	a stone
λιθόστρωτος	paved with stones
λικμάω	to part the grain from the chaff, to winnow
λιμήν	a harbour, haven, creek
λίμμα	
λιμνει	
λίμνη	a pool of standing water
λιμός	hunger, famine
λίνον	anything made of flax
Λίνος	Linos
λίνος	
λιπαρός	oily, shiny with oil
λίτρα	a silver coin
λίψ	
λογεύς	
λογία	a collection for the poor
λογίζομαι	to count, reckon, calculate, compute
λογικός	
λόγιον	an announcement, oracle
λόγιος	versed in tales or stories
λογισμός	a counting, reckoning, calculation, computation
λογομαχέω	to war about words
λογομαχία	a war about words
ΛΟΓΟΝ	
λόγος	the word or that by which the inward thought is expressed
λόγΣ	
λόγχη	a spear-head, javelin-head
λοιδορέω	to abuse, revile
λοιδορία	railing, abuse
λοίδορος	railing, abusive
λοιμός	a plague, pestilence
λοιπάς	
λοιπός	remaining, the rest
λος	
ΛΟΥΚΑΝ	
Λουκᾶς	
Λούκιος	
λουτρόν	a bath, bathing place
λούω	to wash
Λύδδα	
Λύδδας	
Λυδία	Lydia
Λυδίης	
Λύδιος	of Lydia, Lydian
Λυκαονία	in Lycaonian
Λυκαονιστί	
Λυκία	Lycia.
Λύκιος	Lycian.
λύκος	a wolf
λυκόω	to tear like a wolf
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
Λυσανίας	
λυσανίης	ending sorrow
Λυσίας	
λύσιος	releasing, delivering
λύσις	a loosing, setting free, releasing, ransoming
λυσιτελέω	to pay what is due
λυσιτελής	paying what is due
Λύστραν	
Λύστροις	
λύτρον	a price paid
λυτρόω	to release on receipt of ransom, to hold to ransom
λύτρωσις	ransoming
λυτρωτής	a ransomer, redeemer
λυτρωτός	
λυχνία	
λυχνίας	
λυχνίον	a lamp-stand
λύχνον	
λύχνος	a portable light, a lamp
λύω	to loose
Λωίδι	
Λώτ	
Μαάθ	
Μαγαδάν	
Μαγδαληνῇ	
Μαγδαληνή	
Μαγεδών	
μαγεύω	to be a Magus, use magic arts
μαγίαις	
Μάγος	a Magus, Magian
Μαγώγ	
Μαδιάμ	
μαθητεύω	to be pupil
μαθητής	a learner, pupil
μαθητός	learnt, that may be learnt
μαθήτρια	
ΜΑΘΘΑΙΟΝ	
Μαθθαῖον	
Μαθθαῖος	
Μαθθάν	
Μαθθάτ	
Μαθθίαν	
Μαθουσαλά	
μαίνη	maena
μαίνομαι	to rage, be furious
μακαρία	happiness, bliss
μακαρίζω	to bless, to deem or pronounce happy
Μακαρίη	
ΜΑΚΑΡΙΟΙ	
μακάριος	blessed, happy
Μακάριος	
μακαρισμός	a pronouncing happy, blessing
Μακεδονία	
Μακεδών	a Macedonian
μάκελλον	the meat-market, shambles
μάκελλος	
μακράν	a long way, far, far away
μακρόθεν	from afar
μακροθυμέω	to be long-suffering
μακροθυμία	
μακρόθυμος	longsuffering, patient
μακρός	long
μακροχρόνιος	
μαλακία	softness, delicacy, effeminacy
μαλακιάω	
μαλακός	a fresh-ploughed
Μαλελεήλ	
μάλιστα	
μα̈λλον	
μᾶλλον	
Μάλχος	
μάμμη	mamma, mammy
μαμωνᾶ	
μαμωνᾷ	
Μαναήν	
Μανασσῆ	
Μανασσῆς	
μανθάνω	to learn
μανία	madness, frenzy
μάννα	manna, a morsel, grain
μαντεύομαι	to divine, prophesy, presage
μαραίνω	to put out or quench
μαράν	
μαργαρίτης	a pearl
Μάρθα	
Μάρθαν	
Μάρθας	
Μαρία	
Μαρίᾳ	
Μαριάμ	
Μαρίαν	
Μαρίας	
ΜΑΡΚΟΝ	
Μάρκος	
μάρμαρον	
μάρμαρος	stone or rock
μαρτύ	
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτύρησις	
μαρτυρία	witness, testimony, evidence
μαρτύριον	a testimony, proof
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
μασάομαι	to chew
μαστιγόω	to whip, flog
μαστίζω	to whip, flog
μάστιξ	a whip, scourge
μαστός	one of the breasts
ματαιολογία	
ματαιολόγος	talking idly, at random
μάταιος	vain, empty, idle, trifling, frivolous
ματαιότης	
ματάω	to be idle, to dally, loiter, linger
ματέω	
μάτη	a folly, a fault
μάτην	in vain, idly, fruitlessly
Ματθάτ	
μάτος	
Ματταθά	
Ματταθίου	
μάχαιρα	a large knife or dirk
μάχη	battle, fight, combat
μάχομαι	to fight
μεγαλεῖος	magnificent, splendid
μεγαλειότης	majesty
ΜΕΓΑΛΗ	
μεγαλοπρεπής	befitting a great man, magnificent
μεγαλύνω	to make great or powerful, to exalt, strengthen
μεγάλως	
μεγαλωσύνη	greatness, majesty
μέγας	big, great
μέγεθος	greatness, magnitude, size, height, stature
μεγιστᾶνες	great men, grandees
μέθη	strong drink
μέθημαι	to sit among
μεθίημι	to let go, let loose, release
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθοδία	
μεθύσκω	to make drunk, intoxicate, inebriate
μέθυσος	drunken
μεθύω	to be drunken with wine
μείς	a month
μέλαινα	
μέλας	black, swart
Μελεά	
μελετάω	to care for, attend to
μελέτη	care, attention
μέλη	
μέλι	
Μελιτήνη	
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
Μελχεί	
Μελχισεδέκ	
μέλω	to be an object of care or thought
μεμβράνα	
μεμιαμμένοις	
μεμισήμενου	
μέμφομαι	to blame, censure, find fault with
μεμψίμοιρος	complaining of one's fate, repining, querulous
μέν	on the one hand, on the other hand
ΜΕΝ	
μεν	
Μεννά	
μενοι	
μενον	
μενος	
μένος	might, force, strength, prowess, courage
μενοῦνγε	
μέντοι	
μένω	to stay at home, stay where one is, not stir
μέρα	
μερίζω	to divide, distribute
μέριμνα	care, thought
μερίμνᾶτε	
μεριμνάω	to care for, be anxious about, think earnestly upon, scan minutely
μερίς	a part, portion, share, parcel
μερισμός	a dividing, division
μεριστής	a divider
μεριστός	divided, divisible
μέρος	a part, share
μέση	
μεσημβρία	mid-day, noon
μεσημβριάω	
μεσήμβριος	
μέσης	
μεσιτεύω	to act as mediator
μεσίτης	a mediator, umpire, arbitrator
μεσονύκτιον	
μεσονύκτιος	of or at midnight
Μεσοποταμία	
μεσοποτάμιος	between rivers
μέσος	middle, in the middle
μεσότοιχον	a partition-wall
μεσότοιχος	
μεσουράνημα	mid-heaven, mid-air
μεσόω	to form the middle, be in or at the middle
Μεσσίαν	
Μεσσίας	
μεστός	full, filled, filled full
μεστόω	to fill full of
μετ̓	
ΜΕΤΑ	
μετά	in the midst of, among with gen., dat., and acc.
μετα	
μετά-ἀμελέω	
μεταβαίνω	to pass over from one place to another
μεταβάλλω	to throw into a different position, to turn quickly
μετάγω	to convey from one place to another
μεταδίδωμι	to give part of, give a share of
μεταδότης	
μετά-ἐπιμελέομαι	
μετά-ἑρμηνεύω	
μετάθεσις	transposition
μεταί	
μεταίρω	to lift up and remove, to shift
μετά-ἱστάνω	
μετακαλέω	to call away to another place
μετακινέω	to transpose, shift, remove
μεταλαμβάνω	to have or get a share of, to partake of
μετάλημψιν	
μεταλλάσσω	to change, alter
μεταμέλει	it repents
μεταμορφόω	to transform
μετανοέω	to change one's mind or purpose
μετάνοια	after-thought, repentance
μεταξύ	betwixt, between
μεταπέμπω	to send after
μεταστρέφω	to turn about, turn round, turn
μετασχηματίζω	to change the form of
μετασχημάτισις	
μετατίθημι	to place among
μετατρέπομαι	to turn oneself round, turn round
μετέπειτα	afterwards, thereafter
μετέχω	to partake of, enjoy a share of, share in, take part in
μετεωρίζω	to raise to a height, raise
μετοικεσία	the Removal or Captivity
μετοικίζω	to lead settlers to another abode
μετοχή	participation, communion
μέτοχος	sharing in, partaking of
μετρέω	to measure in any way
μέτρησις	measuring, measurement
μετρητής	a measurer
μετρητός	measurable
μετριοπαθέω	to bear reasonably with
μέτριος	within measure
μέτρον	that by which anything is measured
μέτωπον	the space between the eyes, the brow, forehead
μέχρι	to a given point, even so far
μή	not
μήγε	
μηδαμός	none
μηδαμῶς	
μηδέ	but not or and not, nor
μηδείς	and not one
μηδέποτε	never
μηδέπω	nor as yet, not as yet
Μῆδος	a Mede, Median
μηκέτι	no more, no longer, no further
μῆκος	length
μηκύνω	to lengthen, prolong, extend
μηλωτή	
μήν	now verily, full surely
μήνυσις	
μηνύω	to disclose what is secret, reveal, betray
μήποτε	never, on no account
μήπω	not yet
μηρός	the thigh
μής	
μήτε	and not
μητερα	
μήτηρ	a mother
ΜΗΤΗΡ	
μήτιγε	
μῆτις	the faculty of advising, wisdom, counsel, cunning, craft
μήτις	lest any one, lest anything; that no one, that nothing
μήτρα	
μητρίς	
μητρολῴαις	
μιαίνω	to stain, dye
μἰαν	
μίασμα	stain, defilement, the taint of guilt
μιασμός	
μίγνυμι	to mix, mix up, mingle, properly of liquids
μικοότερος	
μικρός	small, little
Μίλητος	Miletus
μίλιον	a Roman mile, milliarium
μιμέομαι	to mimic, imitate, represent, portray
μιμητής	an imitator, copyist
μιμητός	to be imitated or copied
μιμνήσκω	to remind, put
μισέω	to hate
μισθαποδοσία	payment of wages, recompense
μισθαποδότης	one who pays wages, a rewarder
μίσθιος	salaried, hired
μισθός	wages, pay, hire
μισθόω	to let out for hire, farm out, let
μίσθωμα	the price agreed on in hiring, the contract-price
μισθωτής	one who pays rent, a tenant
μισθωτός	hired
μῖσος	hate, hatred
Μιτυλήνη	
Μιχαήλ	
μ̓̂ν	
μνᾶ	a weight, =
μνάομαι	to turn one's mind
Μνάσωνι	
μνεία	remembrance, memory
μνῆμα	a memorial, remembrance, record
μνημεῖον	a monument
μνήμη	a remembrance, memory, record
μνημονεύω	to call to mind, remember
μνημόσυνον	a remembrance, memorial, record
μνησθησομαι	
μνηστεύω	to woo, court, seek in marriage
μξίζονα	
μξυ	
μογιλάλος	hardly-speaking, dumb
μόδιος	
μοιχαλίς	an adulteress
μοιχάω	to have dalliance with
μοιχεία	adultery
μοιχεύω	to commit adultery with
μοιχός	an adulterer, paramour, debaucher
μόλις	not scarcely
Μολόχ	
μολύνω	to stain, sully, defile
μολυσμός	defilement
μόμον	
μομφή	blame, censure
μονή	a staying, abiding, tarrying, stay
μονογενής	only-begotten, single
μόνος	alone, left alone, forsaken solitary
μὀνος	
μονόφθαλμος	one-eyed
μονόω	to make single or solitary
μορφάζω	to use gesticulations
μορφάω	to shape, fashion, mould
μορφή	form, shape
μορφόω	to give form or shape to
μόρφωσις	form, semblance
μοσχοποιέω	to make a calf.
μόσχος	
μουσική	any art over which the Muses presided
μουσικός	of or for music, musical
μόχθος	toil, hard work hardship, distress, trouble
μυελός	marrow
μυέω	to initiate into the mysteries
μῦθος	anything, delivered by word of mouth, word, speech
μυκάομαι	to grate, creak
μυκτηρίζω	to turn up the nose or sneer at
μυλικός	of or for a mill
μύλινος	
μύλος	a millstone
μυριάς	a number of
μυρίζω	to rub with ointment or unguent, anoint
μυρίος	numberless, countless, infinite
μύρον	sweet juice extracted form plants, sweet-oil, unguent, balsam
μῦρος	
μύρρα	
μύρω	to flow, run, trickle
μυσία	
Μύσιος	a Mysian dirge
μυστήριον	a mystery or secret doctrine;
μυωπάζω	to be shortsighted, see dimly
μώλωψ	
μωμάομαι	to find, fault with, blame
μῶμος	blame, ridicule, disgrace
Μωνσῆς	
μωραίνω	to be silly, foolish
μωρανθ	
μωρανθῇ	
μωρία	silliness, folly
μωρολογία	silly talking
μωρός	dull, sluggish, stupid
Μωυξῇ	
Μωυσέα	
Μωυσεῖ	
Μωυσέως	
Μωυσῆν	
Μωυσῆς	
ν	
̔́Ν	
Ναασσών	
Ναγγαί	
Ναζαρά	
Ναζαρέθ	
Ναζαρέτ	
Ναζαρηνέ	
Ναζαρηνόν	
Ναζαρηνός	
Ναζαρηνοῦ	
Ναζωραῖον	
Ναζωραῖος	
ΝΑΖΩΡΑΙΟΣ	
Ναζωραι̂Ος	
Ναζωραίου	
Ναζωραίων	
Ναθάμ	
Ναθαναήλ	
ναί	yea, verily
Ναιμάν	
Ναίς	
ναός	the dwelling of a god, a temple
Ναούμ	
νάρδον	
νάρδος	nard, spikenard, nard-oil
Νάρκισσος	
νασίαν	
ναυαγέω	to suffer shipwreck, be shipwrecked
ναύκληρος	a shipowner, ship-master
ναῦς	a ship
ναύτης	a mate or companion by sea
Ναχώρ	
νάω	to flow
νέα	
νεανίης	a young man, youth
νεανίσκος	a youth
νεάω	to plough up anew
Νέη	
νεκρός	a dead body, corpse
νεκρόω	to make dead
νέκρωσις	a state of death, deadness: death
νεομηνία	
νέος	young, youthful
νεότης	youth
νεόφυτος	newly planted
νετο	
νεύω	to nod or beckon
νεφέλη	a cloud
Νεφθαλείμ	
Νεφθαλίμ	
νέφος	a cloud, mass or pile of clouds
νεφρός	the kidneys
νέω	
νεωκόρος	the custodian of a temple
νεῶτερας	
νεωτερικός	
νεώτερος	younger
νή	
νήθω	to spin
νηπιάζετε	
νήπιος	not yet speaking
Νηρεύς	Nereus
Νηρηίς	a daughter of Nereus, a Nereid or Nymph of the sea
νησίον	an islet
νῆσος	an island
νηστεία	a fast
νηστεύω	to fast
νῆστις	not eating, fasting
νηφάλιος	unmixed with wine, wineless
νήφω	to drink no wine
Νίγερ	
νίζω	to wash the hands or feet
Νικάνωρ	
νικάω	to conquer, prevail, vanquish
νίκη	victory in battle
Νικόδημος	
Νικολαϊτῶν	
Νικόλαος	
Νικόπολις	
νῖκος	
Νινευεῖται	
Νινευείταις	
νιπτήρ	a washing vessel, basin
νίφω	to snow
νοέω	mere sight
νόημα	that which is perceived, a perception, thought
νόθος	a bastard, baseborn child
νομένης	
νομή	a pasture, pasturage
νομίζω	to hold or own as a custom or usage, to use customarily, practise
νομικός	resting on law, conventional
νόμιμος	conformable to custom, usage
νόμισμα	anything sanctioned by usage, a custom, institution
νομοδιδάσκαλος	a teacher of the law
νομοθεσία	lawgiving, legislation
νομοθετέω	to make law
νομοθέτης	a lawgiver
νόμος	anything assigned, a usage, custom, law, ordinance
νον	
νόος	mind, perception
νος	
νοσέω	to be sick, ill, to ail
νόσος	sickness, disease, malady
νοσσία	
νοσσιάν	
νοσσούς	
νοσφίζομαι	to turn one's back upon
νότος	the south or south-west wind
νου	
νουθεσία	
νουθετέω	to put in mind, to admonish, warn, advise
νουνεχής	with understanding, sensible, discreet
νύμφη	a young wife, bride
Νύμφης	
νυμφίος	
νυμφών	the bridechamber
νῦν	now at this very time
νὖν	
νυνί	now, at this moment
νύξ	the night-season or a night
νύσσω	to touch with a sharp point, to prick, spur, pierce
νυστάζω	to nod in sleep, to nap, slumber
νυχθήμερον	a night and a day
νυχθήμερος	
Νῶε	
νωθρός	sluggish, slothful, torpid
νωτίζω	to turn one's back
νῶτον	the back
νῶτος	
ξένη	a female guest: a foreign woman
ξενία	the rights of a guest, hospitality, friendly entertainment or reception
ξενίζω	to receive or entertain strangers, to receive as a guest
ξένιος	belonging to a friend and guest, hospitable
ξενοδοκέω	to entertain guests or strangers
ξένος	
ξενόω	to make one's friend and guest
Ξένων	
ξέστης	pint
ξεστός	smoothed, polished, wrought
ξηρά	dry land
ξηραίνω	to parch up, dry up
ξηρός	dry
ξἰκίᾳ	
ξἰσίν	
ξου	
ξπέρμα	
ξύλινος	of wood, wooden
ξύλον	wood
ξυλόω	to make of wood.
ξυρέω	to shave
ο	
ό	
Ο	
ὁ	the, that
ὀγδοήκοντα	eighty
ὄγδοος	eighth
ὄγκος	
ὁδάω	to export and sell;
ὅδε	this
ὁδεύω	to go, travel
ὁδηγέω	to lead
ὁδήγησις	
ὁδηγός	a guide
ὁδοιπορέω	to travel, walk
ὁδοιπορία	a journey, way
ὁδός	
ὁδού	
ὀδούς	
ὁδόω	to lead by the right way
ὀδυνάω	to cause
ὀδύνη	pain of body
ὀδυρμός	a complaining, lamentation
ὁδῳ	
ὀδών	
οεοῦ	
Ὀζείαν	
Ὀζείας	
ὄζω	to smell
ὅθεν	from whom
ὀθόνη	fine linen
ὀθόνιον	a piece of fine linen
οἰ	
οῖ	
οἶδα	to know
οἰκ	
οἰκεῖος	in or of the house, domestic
οἰκειόω	to make one's own
οἰκείω	
οἰκετεία	the household
οἰκέτης	a house-slave, menial
οἰκεύς	an inmate of one's house
οἰκέω	to inhabit, occupy
οἴκημα	any inhabited place, a dwellingplace
οἰκητήριον	a dwelling-place, habitation
οἰκητήριος	
οἰκία	a building, house, dwelling
οἰκιακός	of or belonging to a house
οίκιαν	
οἰκίζω	to found as a colony or new settlement
οἰκίον	
οἶκο	
οἰκοδεσποτέω	to be master of the house, to rule the household
οἰκοδεσπότης	the master of the house, the good man of the house
οἰκοδομεύς	
οἰκοδομέω	to build a house
οἰκοδομή	
οἰκόδομος	
οἰκοδόμος	a builder, an architect
οἰκοδουάς	
οἰκον	
οἷκον	
οἰκονομέω	to manage as a house steward, to manage, order, regulate
οἰκονομία	the management of a household or family, husbandry, thrift
οἰκονόμος	one who manages a household
οἰκόνομος	
οἶκοξ	
οἶκος	a house, abode, dwelling
οἰκουμένη	the inhabited world
οἰκουργός	a house-steward
οἰκτειρέω	
οἰκτείρω	to pity, feel pity for, have pity upon
οἰκτιρμός	pity, compassion
οἰκτιρμων	merciful
οἰκτίρμων	
οἴμη	a song, lay
οἶνον	
οἰνοπότης	
οἶνος	wine
οἰνοφλυγία	drunkenness
οἰνόω	to intoxicate
οἴομαι	to suppose, think, deem, imagine
οἷος	such as, what sort or manner of nature, kind
ὄις	ram
οἶσις	
ὀκνηρός	shrinking, hesitating, backward, unready, timid
ὀκνησῃς	
ὀκταήμερος	on the eighth day
ὀκτώ	
ὁλάω	
ὄλεθρος	ruin, destruction, death
ὀλιγοπιστίαν	
ὀλιγόπιστος	of little faith
ὀλίγος	few, little, scanty, small
ὀλιγόψυχος	faint-hearted
ὀλιγωρέω	to esteem little or lightly, make small account of
ὀλοθρευτής	a destroyer
ὀλοθρεύω	to destroy utterly
ὁλοκαύτωμα	a whole burnt-offering, holocaust
ὁλοκληρία	completeness or soundness in all its parts
ὁλόκληρος	complete in all parts, entire, perfect
ὀλολύζω	to cry to the gods with a loud voice, cry aloud
οΛον	
ὅλοξ	whole, entire, complete
ὅλος	
ὁλοτελής	
Ὀλυμπᾶν	
ὄλυνθος	a winter-fig
ὄμβρος	
ό̓μβρος	heavy rain
ὀμειρόμενοι	
ὁμιλέω	to be in company with, consort with
ὁμιλία	a being together, communion, intercourse, converse, company
ὁμίχλη	a mist, fog
ὄμμα	the eye
ὀμματόω	to furnish with eyes
ὄμνυμι	to swear
ὁμο	
ὁμοθυμαδόν	with one accord
ὁμοιοπαθέω	to have similar feelings or affections, to sympathise
ὁμοιοπαθής	having like feelings or affections, sympathetic
ὅμοιος	like, resembling
ὁμοῖος	
ὁμοιότης	likeness, resemblance
ὁμοιόω	to make like
ὁμοίωμα	a likeness, image, resemblance, counterfeit
ὁμοίωσις	a becoming like, assimilation
ὁμολογέω	to speak together
ὁμολόγησις	
ὁμολογία	agreement
ὁμολογουμένως	conformably with
ὁμός	one and the same, common, joint
ὁμότεχνος	
ὁμοῦ	at the same place, together
ὁμόφρων	
ὁμόω	to unite
ὅμως	all the same, nevertheless, nothwithstanding, still
ὄναρ	a dream, vision in sleep
ὀνάριον	
ὀνειδίζω	to throw a reproach upon
ὀνειδισμός	
ὄνειδος	reproach, censure, blame
ὀνήσιμος	useful, profitable, beneficial
ὀνησιφόρος	
ὀνικός	of or for an ass
ὀνίνημι	to profit, benefit, help, assist
ὄνομα	by name
ὀνομάζω	to name or speak of by name, call or address by name
ὄνος	an ass
ὄντα	existing things, the present
ὄντως	really, verily
ὄξος	poor wine, vin-de-pays
ὀξύς	sharp, keen
ὀπάζω	to make to follow, send with
ὀπέλθῃ	
ὀπή	an opening, hole
ὄπισθεν	behind, at the back
ὀπίσω	backwards
ὁπλίζω	to make or get ready
ὅπλον	a tool, implement
ὁποῖος	of what sort or quality
ὅπου	in some places
ὀπτάζομαι	to be seen
ὀπτασία	a vision
ὀπτάω	to roast, broil
ὀπτός	roasted, broiled
ὀπώρα	the part of the year between the rising of Sirius and of Arcturus
ὅπως	as, in such manner as
ὅραμα	that which is seen, a sight, spectacle
ὅρασις	seeing, the act of sight
ὁρατής	
ὁρατός	to be seen, visible
ὁράω	To see
ὀργάζω	to soften, knead, temper
ὀργάω	to swell with moisture
ὀργή	natural impulse or propension: one's temper, temperament, disposition, nature
ὀργίζω	to make angry, provoke to anger, irritate
ὀργίλος	prone to anger, irascible
ὄργυια	the length of the outstretched arms
ὀρέγω	to reach, stretch, stretch out
ὄρεξις	desire, appetite
ὀρεύς	a mule
ὀρθοποδέω	to walk uprightly
ὀρθός	straight
ὀρθοτομέω	to cut in a straight line
ὀρθόω	to set straight
ὀρθρίζω	
ὀρθρινός	
ὄρθρος	day-break, dawn, cock-crow
Ὄρθρος	
ὁρίζω	to divide or separate from, as a boundary
ὀρινήν	
ὀρίνω	to stir, raise, agitate
ὅριον	a boundary, limit
ὅριος	of boundaries
ὁρκίζω	to make
ὅρκος	the object by which one swears, the witness of an oath
ὁρκόω	to bind by oath
ὁρκωμοσία	a swearing, an oath
ὁρμάω	to set in motion, urge
ὁρμέω	to be moored, lie at anchor
ὁρμή	a violent movement onwards, an assault, attack, onset
ὅρμημα	stir, impulse
ὄρνεον	a bird
ὀρνεόω	
ὄρνις	a bird
ὁροθεσία	
ὄρομαι	to watch, keep watch and ward
ὄρος	a mountain, hill
Ορος	
ὀρύσσω	to dig
ὀρφανός	an orphan
ὀρχέομαι	to dance in a row
ὅς	this, that;
ὁσάκις	as many times as, as often as
ὅσιος	hallowed, sanctioned by the law of God
ὁσιότης	piety, holiness
ὁσιόω	to make holy, purify, set free from guilt by offerings
ὀσμή	a smell, scent, odour
ὅσος	quantus
ὅστε	who, which
ὀστέον	the
ὅστις	any one who, anything which
ὀστράκινος	earthen, of clay
ὄσφρησις	the sense of smell, smell
ὀσφύς	the loin or loins, the lower part of the back
ὅταν	whenever
ὅτε	when
οΤε	
ὁΤι	
οΤι	
ὄτι	
ὅτι	
οὗ	where
οὐ	not
ου	
οὐά	ha! ah!
οὐαί	woe
οὐδ̓	
οὐδαμός	not even one, no one
οὐδαμῶς	in no wise
οὐδέ	but not
οὐδείς	and not one
οὐδέποτε	and not ever or nor ever, not even ever, never
οὐδέπω	and not yet, not as yet
οὐδός	
οὐκέτι	no more, no longer, no further
οὐκοῦν	therefore, then, accordingly
οῦμεν	
ου̂Ν	
οὖν	really, at all events
οῦν	
ουνέδρια	
οὔπω	not yet
οὐρά	the tail
οὐράνη	
οὐράνιος	heavenly, of or in heaven, dwelling in heaven
οὐρανόθεν	from heaven, down from heaven
οὐρανον	
οὐρανός	heaven
Οὐρβανόν	
οὔριον	
οὔριος	with a fair wind
οὐριόω	to give to the winds
οὖς	auris, the ear
ουΣα	
οὐσία	that which is one's own, one's substance, property
οὖσον	
οὔτε	and not
οὗτος	this
ΟΥΤΟΣ	
οὕτως	in this way or manner, so, thus
ὀφειλέτης	a debtor
ὀφειλή	a debt
ὀφείλημα	that which is owed, a debt
ὀφείλω	to owe, have to pay or account for
ὀφέλλω	to increase, enlarge, strengthen
ὄφελος	furtherance, advantage, help
ὀφθαλμοδουλίαις	
ὀφθαλμοδουλίαν	
οφθαλμοῖς	
ὀφθαλμός	the eye
ὀφθαλμούξ	
ὄφις	a serpent, snake
ὀφρύς	the brow, eyebrow
ὀχλέω	to move, disturb
ὀχλοποιέω	to make a riot
ὄχλος	a moving crowd, a throng, mob
ὀχύρωμα	a stronghold, fortress
ὀψάριον	
ὀψέ	after a long time, late
ὀψία	the latter part of day, evening
ὄψιμος	late, slow
ὀψίον	
ὄψιος	late
ὄψις	look, appearance, aspect
ὀψωνέω	to buy fish and dainties
ὀψώνιον	provisions or provision-money
παγιδεύω	to lay a snare for, entrap
παγίς	a trap
πᾶγος	
Πάγος	
πάθη	a passive state
πάθημα	anything that befals one, a suffering, calamity, misfortune
παθητός	one who has suffered: subject to passion
πάθος	anything that befalls one, an incident, accident
παιδαγωγός	a boy-ward;
παιδάριον	a young, little boy
παιδεία	the rearing of a child
παιδευτής	a teacher, instructor, preceptor
παιδευτός	to be gained by education
παιδεύω	to bring up or rear a child
παιδία	
παιδιόθεν	from a child
παίδιον	
παιδίον	a little or young child
παίδιος	
παιδίσκη	a young girl, maiden
παίζω	to play like a child, to sport, play
παῖς	a child
παίω	
πάλα	
πάλαι	long ago, in olden time, in days of yore, in time gone by
παλαιός	old in years
παλαιότης	antiquity, obsoleteness
παλαιόω	to make old
παλέω	to be disabled
πάλη	wrestling
πάλιν	back, backwards
