Field1	Field2
ἴδη	a timber-tree
ἴδιος	one's own, pertaining to oneself
ἰδού	lo! behold! see there!
ἴδρις	experienced, knowing, skilful
ἱδρυτέον	
ἱδρυτέος	one must inaugurate
ἱδρύω	to make to sit down, to seat
ἱδρώς	sweat
ἱερά	
ἱεραί	
ἱερεύς	a priest, sacrificer
ἱερή	
ἱερόν	
ἱερός	super-human, mighty, divine, wonderful
ἱερόω	to hallow, consecrate, dedicate
ἵζω	to make to sit, seat, place
ἰήιος	invoked with the cry
ἵημι	to set a going, put in motion
ἰθυντήριος	
ἱκανός	becoming, befitting, sufficing
ἱκανόω	to make sufficient, qualify
ἱκάνω	to come, arrive
Ἰκάριος	Icarian
ἱκέσιος	of or consisting of suppliants
ἱκετεύω	to approach as a suppliant
ἱκετήριος	of or fit for suppliants
ἱκέτης	one who comes to seek protection, a suppliant or fugitive
ἱκέτις	
ἵκετις	
ἱκνέομαι	to come
ἱκτήρ	a suppliant
ἱκτήριος	
ἵκω	to come to
ἴλαος	propitious, gracious
ἵλαος	
ἴλη	a crowd, band, troop
Ἴλιον	
Ἴλιος	Ilian, Trojan
ιμ'	
ἱμάς	a leathern strap or thong
ἱμείρω	to long for, yearn after, desire
ἵμερος	a longing or yearning after
ἵνα	in that place, there
Ἴναχος	
Ἰνδικός	Indian
Ἰοκάστη	
Ἰόλευς	
Ἰόλη	
ἴον	the violet
ἰός	
ἰού	ho!
ἱππεία	a riding or driving
ἵππειος	of a horse or horses
ἱππίας	
ἱππικός	of a horse or horses
ἵππιος	of a horse or horses
ἱπποβάμων	going on horseback, equestrian
ἱπποδέτης	binding horses
ἱπποκόμος	a groom or esquire, who attended the
ἱππόκομος	decked with horse-hair
ἱππομανής	in which horses take mad delight
Ἱππομέδων	
ἱππονώμας	guiding or keeping horses
ἵππος	a horse, mare
ἱππότης	a driver or rider of horses, a horseman, knight
ις	
ἰσάζω	to make equal, to balance
Ἴσθμιος	
ἴσθμιος	Isthmian
ἴσκε	he said, he spake
ἴσκω	to make like
Ἰσμήνη	
Ἰσμηνός	
ἰσόθεος	equal to the gods, godlike
ἰσόμοιρος	sharing equally or alike
ἴσος	equal to, the same as
ἰσόταυρος	
ἰσοτέλεστος	fulfilled alike
ἰσόω	to make equal
ἱστάω	
ἵστημι	to make to stand
ἱστορέω	to inquire into
ἱστουργέω	to work at the loom
Ἴστρος	
ἵστωρ	a wise man, one who knows right, a judge
ἰσχυρός	strong, mighty
ἰσχύς	strength
ἰσχύω	to be strong
ἴσχω	to hold, check, curb, keep back, restrain
ἴσως	equally, in like manner
Ἰταλία	
ἴτης	
ἴτον	
Ἴτυς	
ἴτυς	a circle made of willow
ἰυγή	a howling, shrieking, yelling
ἰύζω	to shout, yell
ἰφιγένεια	strong-born
Ἴφιτος	
ἰχθύς	a fish
ἰχνευμων	
ἰχνεύω	to track out, hunt after, seek out
ἴχνος	a track, footstep
ἰχνοσκοπέω	to examine the track
ιω	
ἰώ	oh!
ἶω	
ἰωή	any loud sound: the shout or cry
κ	
καγχάζω	
Καδμεῖος	Cadmean
Καδμογενής	Cadmus-born
Κάδμος	Cadmus
καθά	according as, just as
καθαγνίζω	to purify, hallow
καθαιρέω	to take down
καθαίρω	to make pure or clean, cleanse, clean, purge
καθάπτω	to fasten, fix or put upon
καθαρμόζω	to join or fit to
καθαρμός	a cleansing, purification
καθαρός	clear of dirt, clean, spotless, unsoiled
καθάρσιος	cleansing
καθαρτής	a cleanser
καθέννυμι	to clothe
κάθεξις	a holding, retention
καθεστῶτα	
καθέψω	to boil down
καθήκω	to have come or gone down
κάθημαι	to be seated
καθημέριος	day by day, daily
καθίζω	to make to sit down, seat
καθίημι	to send down, let fall
καθικνέομαι	to come down to
καθίστημι	to set down, place
καθό	in so far as, according as
καθοπλίζω	to equip or arm fully
καθυβρίζω	to treat despitefully, to insult or affront wantontly
κάθυδρος	full of water
καθύπερθε	from above, down from above
καί	and
καινίζω	to make new
καινοπαθής	newly suffered: unheard of
καινοποιέω	to make new, to bring about new things, to make changes, innovate
καινός	new, fresh
καινόω	to make new, innovate
καίνω	to kill, slay
καίπερ	although, albeit
καιρία	
καίριος	in or at the right place
καιρός	due measure, proportion, fitness
καίτοι	and indeed, and further
καίω	to light, kindle
κακάγγελτος	caused by ill tidings
κακανδρία	unmanliness
κάκη	wickedness, vice
κακία	badness
κακογείτων	a bad neighbour or a neighbour to
κακόθρους	evil-speaking, slanderous
κακοπινής	exceeding filthy, loathsome
κακός	bad
κακοστομέω	to speak evil of, abuse
κακότης	badness
κακοῦργος	doing ill, mischievous, knavish, villanous
κακόφρων	ill-minded, malicious, malignant
κακόω	to treat ill, maltreat, afflict, distress
καλέω	to call, summon
κάλη	
καλλιβόας	beautiful-sounding
καλλίβοτρυς	beautiful-clustering
κάλλιον	
κάλλιστα	
καλλιστεῖον	the prize of beauty
κάλλος	beauty
καλλύνω	to beautify
καλός	beautiful, beauteous, fair
κάλυμμα	a head-covering
κάλυξ	a covering
κάλυξις	
καλυπτός	put round so as to cover, enfolding, enveloping
καλύπτω	to cover with
καλχαίνω	
Κάλχας	Calchas
κάλχη	the murex or purple limpet.
κάματος	toil, trouble, labour
κάμνω	to work
κάμπτω	to bend, curve
κἀν	and if, even if, although
καναχέω	to ring, clash, clang
καναχή	a sharp sound: the ring or clang
καναχής	plashing
καναχός	
κάνθαρος	a Naxian boat
κἀξορμενίζει	
Καπανεύς	
κάπετος	a ditch, trench
κάπη	a crib
καπνόομαι	to be turned into smoke, burnt to ashes
καπνός	smoke
κάπτω	to gulp down
κάρ	hair cut off, a lock of hair
κάρα	the head
καράτομος	beheaded
καρατόμος	
καρδία	the heart
καρκίνος	a crab
κάρον	
καρπόω	to bear fruit or bear as fruit
κάρτα	very, very, much, extremely
καρτερέω	to be steadfast, patient, staunch
καρτερός	strong, staunch, stout, sturdy;
κάρτος	strength, vigour, courage
κασιγνήτη	a sister
κασίγνητος	a brother
κάσις	a brother
Κασταλία	
κατά	down, downwards, with gen. or acc.
καταβαίνω	to step down, go or come down
κάταγμα	wool drawn or spun out, worsted
κατάγω	to lead down
καταδέρκομαι	to look down upon
κατάδηλος	quite manifest, plain, visible
κατά-ἕζομαι	
κατά-ἐκλύω	
καταζεύγνυμι	to yoke together, yoke
καταθνήσκω	to die away, be dying
καταιδέομαι	to feel shame or reverence before
καταινέω	to agree to
καταισθάνομαι	to come to full perception of
καταισχύνω	to disgrace, dishonour, put to shame
κατά-καθέζομαι	
κατά-κατακτείνω	
κατακηλέω	to charm away
κατά-κλύω	
κατακοιμάω	to sleep through
κατακρυφή	concealment: a subterfuge
κατακτάομαι	to get for oneself entirely, gain possession of
κατακτείνω	to kill, slay, murder
κατάκτησις	
κατακυρόω	to confirm, ratify
καταλγέω	to suffer much, feel sore pain
καταλείπω	to leave behind
καταλλάσσω	to change
καταλύσιμος	to be dissolved or done away
καταμβλύνω	to blunt
καταμελέω	to take no care of
κατάμεμπτος	blamed by all, abhorred
κατανθρακόομαι	to be burnt to cinders
καταντίον	over against, right opposite, facing
κατανύω	to bring to quite an end
καταξαίνω	to card or comb well: to tear in pieces, rend in shreds
κατάξιος	quite or very worthy of
καταξιόω	to deem worthy
κάταξις	
κατά-οἰχνέω	
καταπειλέω	to threaten loudly
καταράσσω	
κατάρατος	accursed, abominable
καταργυρόω	to cover with silver
καταρνέομαι	to deny strongly, persist in denying
καταρρακόω	to tear into shreds
καταρράκτης	down-rushing
καταρρέπω	to make to incline downwards, make to fall
καταρρέω	to flow down
καταρρυής	falling away
καταρρώξ	jagged, broken
καταρτύω	to prepare, dress
κατάρχω	to make beginning of
κατασβέννυμι	to put out, quench
κατασκάπτω	to dig down, destroy utterly, rase to the ground, overthrow
κατασκαφή	a rasing to the ground, destruction
κατασκαφής	dug down
κατασκέω	to practise much
κατασκήπτω	to rush down or fall upon
κατασκιάζω	to overshadow, cover over
κατάσκιος	shaded or covered with
κατασκοπή	a viewing closely, spying
κατασπείρω	to sow thickly
καταστάζω	to let fall in drops upon, pour upon, shed over
κατάστασις	a settling, appointing, appointment, institution
καταστάτης	an establisher, restorer
καταστείβω	to tread down
καταστένω	to sigh over or lament
καταστεφής	crowned
καταστράπτω	to hurl down lightning
καταστροφή	an overturning
κατασφάζω	to slaughter, murder
κατασχεθεῖν	to hold back
κατάσχετος	held back
κατασχολάζω	to pass the time in idleness
κατατήκω	to melt away, to make to fall away
κατατίθημι	to place, put
καταυδάω	to speak out, speak plainly
καταυλίζομαι	to be under shelter of a hall, house, tent
κατάφημι	to say yes, assent
καταφθείρω	to destroy or spoil utterly, bring to naught
καταφθίω	
κατάφρακτος	shut up, confined
καταχεύω	
καταψήχω	to rub down, pound in a mortar
κατεῖδον	to look down
κατεικάζω	to liken
κάτειμι	to go or come down
κατεναίρομαι	to kill, slay, murder
κατεναρίζω	to kill outright
κατέπεφνον	to kill, slay
κατεργάζομαι	to effect by labour, to achieve, accomplish
κατερητύω	to hold back
κατερρικνωμένος	
κατέρχομαι	to go down from
κάτευγμα	vows
κατευνάζω	to put to bed, lull to sleep
κατευνάω	to put to sleep
κατεύχομαι	to pray earnestly
κατέχω	to hold fast
κατηγορέω	to speak against, to accuse
κατήγορος	an accuser
κατήκοος	
κατήκους	listening
κατηρεφής	covered over, vaulted, overhanging
κατηφής	with downcast eyes, downcast, mute
κατισχύω	to have power over, overpower, prevail against
κάτοιδα	to know well, understand
κατοικέω	to dwell in as a κάτοικος, to settle in, colonise
κατοικίζω	to remove to
κατοικτείρω	to have mercy or compassion on
κατοικτίζω	to bewail oneself, utter lamentations
κατοκνέω	to shrink from
κατοπτεύω	to spy out, reconnoitre
κατορθόω	to set upright, erect
κάτος	
κατουρίζω	to bring into port with a fair wind
κάτοχος	holding down, holding fast, tenacious
κάτω	down, downwards
κάτωθεν	from below, up from below
κατῶρυξ	sunk or imbedded in the earth
κατώρυχος	
καῦμα	burning heat
καχάζω	to laugh aloud
κεδνός	careful, diligent, sage, trusty
κεῖμαι	to be laid
κειμήλιον	anything stored up as valuable, a treasure, heirloom
κειμήλιος	
κείρω	to cut
κεις	
κεκλοφεναισαφ	
κεκώφησαι	
κέλαδος	a noise as of rushing waters: a loud noise, din, clamour
κελάδω	sounding, roaring
κελαινός	black, swart, dark, murky
κελαινώπας	black-faced, swarthy, gloomy
κέλευθος	a road, way, path, track
κέλευμα	
κελεύω	to urge or drive on, urge, exhort, bid, command, order
κέλλω	to drive on
κέλομαι	to urge on, exhort, command
κένανδρος	empty of men, dispeopled
κενός	empty
κενόω	to empty out, drain
Κένταυρος	a Centaur
κεντέω	to prick, goad, spur on
κέντρον	any sharp point
κεντρόω	to furnish with a sting:—
κέντρων	one that bears the marks of the
κέρας	the horn of an animal
κεράστης	horned
κεραυνία	
κεραυνίας	
κεραύνιος	of a thunderbolt
κεραυνός	a thunderbolt
κεραυνόω	to strike with thunderbolts
κερδαίνω	to gain, derive profit or advantage
κερδίων	more profitable
κέρδος	gain, profit, advantage
κερκίς	the rod or comb
κερτομέω	to taunt or sneer at
κερτόμησις	jeering, mockery
κερτόμιος	heart-cutting, stinging, reproachful
κέρχνος	
κεῦθος	the depths
κεύθω	to cover quite up, to cover, hide
κεφαλή	the head
Κεφαλλήν	
κηδεμών	one who is in charge
κήδευμα	connexion or alliance by marriage
κηδεύω	to take charge of, attend to, tend
κῆδος	care for
κήδω	to trouble, distress, vex
κηκίς	anything oozing forth, ooze
κηκίω	to gush or ooze
κήλη	a tumor
κηλητήριος	charming, appeasing
κηλίς	a stain, spot, defilement
Κηναία	
Κήναιον	
κῆρ	the heart
κήρ	the goddess of death
κηρίς	
κηρυγμα	
κήρυγμα	that which is cried by a herald, a proclamation, public notice
κηρυκ	
κῆρυξ	a herald, pursuivant, marshal, public messenger
κηρύσσω	to be a herald, officiate as herald
Κηφισός	the Cephisus
Κιθαιρών	
κικλήσκω	to call, summon
κίναδος	a fox
κινδύνευμα	a risk, hazard, venture, bold enterprise
κινέω	to set in motion, to move
κιο	
κισσήρης	ivy-clad
κίσσηρις	
κισσός	ivy
κίστη	a box, chest
κιχάνω	to reach, hit
κίων	a pillar
κλ	
κλαγγαίνω	to give tongue
κλαγγή	any sharp sound
κλάδος	a young slip or shoot broken off
κλάζω	to make a sharp piercing sound
κλαίω	to weep, lament, wail
κλαῦμα	a weeping, wailing
κλαυστός	wept, bewailed: to be bewailed, mournful
κλεῖθρον	a bar
κλεινός	famous, renowned, illustrious
κλείς	that which serves for closing
κλέμμα	a theft
κλέος	a rumour, report, news
κλεπτέον	
κλεπτέος	one must conceal
κλέπτης	a thief
κλέπτω	to steal, filch, purloin
κλέω	to tell of, celebrate
κληδών	an omen or presage contained in a word or sound
κλῄζω	
κλήιθρον	
κλῆρος	a lot;
κληροῦχος	one who held an allotment of land
κλῖμαξ	a ladder or staircase
κλίνη	that on which one lies, a couch or bed
κλίνω	to make to bend, slope
κλισία	a place for lying down
κλιτύς	a slope, hill-side
κλονέω	to drive in confusion, drive before one
κλοπ	
κλοπαῖος	stolen
κλοπεύς	a thief, stealer
κλοπή	theft
κλύδων	a wave, billow
Κλυταιμνήστρα	
Κλυταιμνήστρη	
κλυτός	heard of
κλύω	to hear
κλών	a twig, spray
κλωπ	
κνάπτω	to card or dress
κνῆκος	
κνυζάομαι	to whine, whimper
κνώδαλον	any dangerous animal
κνώδων	two projecting teeth
Κνώσι'	
κοῖλος	hollow, hollowed
κόιλος	
κοιμάω	to lull or hush to sleep, put to sleep
κοίμημα	sleep
κοιμίζω	to put to sleep
κοινῇ	
κοινολεχής	a paramour
κοινόπλους	sailing in common
κοινόπους	of common foot
κοινός	common, shared in common
κοινότοκος	of or from common parents
κοινόω	to make common, communicate, impart
κοινών	
κοινωνέω	to have or do in common with, have a share of or take part in
κοινωνός	a companion, partner
κοιρανίδης	
κοίρανος	a ruler, commander
κοίτη	the marriage-bed
κολάζω	to curtail, dock, prune
κόλαξ	a flatterer, fawner
κολαστής	a chastiser, punisher
κολέα	
κολεόν	a sheath, scabbard
κολεός	
κόλλοψ	the peg or screw
κόλπος	the bosom
κολώνη	a hill, mound
Κολωνός	
κομάω	to let the hair grow long, wear long hair
κομέω	to take care of, attend to, tend
κόμη	the hair, hair of the head
κόμης	
κομήτης	wearing long hair, long-haired
κομίζω	to take care of, provide for
κομπάζω	to vaunt, boast, brag
κομπέω	to ring, clash
κόμπος	a noise, din, clash
κομψεύω	to refine upon, quibble upon
κονέω	to raise dust: to hasten
κόνις	ashes
κόπος	a striking, beating
κορέννυμι	to sate, satiate, satisfy
κορέω	to sweep, sweep out
κόρη	a maiden, maid, damsel
Κορίνθιος	Corinthian
Κόρινθος	Corinth
κόρις	a bug
κόρος	
κόρυς	a helmet, helm, casque
κοσμέω	to order, arrange
κόσμιον	
κόσμιος	well-ordered, regular, moderate
κόσμος	order
κουφίζω	to be light
κουφόνοος	
κουφόνους	light-minded, thoughtless
κοῦφος	light, nimble
κράζω	to croak
κραίνω	to accomplish, fulfil, bring to pass
κραιπνός	rapid, rushing
κράς	the head
κραταιά	
κραταιός	strong, mighty, resistless
κρατέω	to be strong, mighty, powerful
κρατήρ	a mixing vessel
κρατιστεύω	to be mightiest, best, most excellent
κράτιστος	strongest, mightiest
κράτος	strength, might
κρατύνω	to strengthen
κρατύς	strong, mighty
κρείσσων	stronger, mightier, more powerful
κρείων	a ruler, lord, master
κρεμαστός	hung, hung up, hanging
Κρεοντείοις	
Κρέων	
κρημνός	an overhanging bank
κρηναῖος	of, from a spring or fountain
κρήνη	a well, spring, fountain
κρηπίς	a half-boot
Κρής	a Cretan
Κρήσιος	
κρίνον	a lily
κρίνω	to pick out, choose
κριός	a ram
Κρῖσα	Crisa
κρίσις	a separating, power of distinguishing
κριτής	a decider, judge, umpire
κριτός	picked out, chosen
κρόκη	the thread which is passed between the threads of the warp
κροκι	
κρόκος	the crocus
Κρονίδης	son of Cronus
Κρόνος	Cronus
κροτητός	stricken, sounding with blows
κρουνός	a spring, well-head
κρυπτέον	
κρυπτέος	
κρυπτή	
κρυπτός	hidden, secret
κρύπτω	to hide, cover, cloak
κρυφαῖος	hidden
κρυφῇ	
κρύφιος	hidden, concealed
κρύψις	a hiding, concealment
κρωσσός	a water-pail, pitcher, jar
κτάομαι	to procure for oneself, to get, gain, acquire
κτέανον	possessions, property
κτείνω	to kill, slay
κτέομαι	
κτερίζω	
κτερίσματα	
κτῆμα	anything gotten, a piece of property, a possession
κτήσιος	belonging to property
κτῆσις	acquisition
κτίζω	to people
κτυπέω	to crash
κτύπος	any loud noise, a crash
Κυάνεαι	dark rocks
κυάνεος	dark-blue, glossy-blue
κύβδα	
κυβερνάω	to act as pilot or helmsman
κυβερνήτης	a steersman, helmsman, pilot
κυδάζω	to revile
κυκάω	to stir up
κυκησμός	
κυκλέω	to move round and round, wheel along
κυκλόεις	
κύκλος	a ring, circle, round
κυκλόω	to encircle, surround
κυλινδέω	
κυλίνδω	to roll, roll along or down
κύλιξ	a cup, drinking-cup, wine-cup
Κυλλάνας	
Κυλλανίας	
Κυλλήνη	Cyllene, a mountain in Arcadia
κῦμα	anything swoln
κυματοαγής	breaking like waves
κυματοπλήξ	wave-beaten
κυναγός	a hound-leader
κυνάω	to play the Cynic
κυνέη	a dog's skin
κυνέω	to kiss
κυνηγέσω	
κυνηγετέω	to hunt
κυνηγέτης	a hunter, huntsman
κυνηγία	hunt, chase, hunting
κυνορτικός	
κυνοσπάρακτος	torn by dogs
κυνώ	a she-dog
Κύπρις	Cypris
κυρέω	to hit, light upon
κύριος	a lord, master
κυρίως	like a lord or master, authoritatively
κῦρος	supreme power, authority
κυρόω	to make valid, confirm, ratify, determine
κύτος	the hollow
κύω	to conceive
κύων	a dog or bitch
κώδων	a bell
κώκυμα	a shriek, wail
κωκυτός	a shrieking, wailing
κωκύω	to shriek, cry, wail
κῶλον	a limb
κώλυσις	
κώλῡσις	
κωλύω	to let, hinder, check, prevent
κώπη	the handle of an oar
Κωρύκιος	Corycian
κωτίλλω	to prattle, chatter
κωφός	blunt, dull, obtuse
λ	
λᾶας	
Λαβδακείῳ	
Λαβδακείων	
Λαβδακίδαις	
Λαβδακίδαισιν	
Λαβδακιδᾶν	
Λάβδακος	
λαβή	the part intended for grasping, a handle, haft
λάβρος	furious, boisterous
λαγχάνω	to obtain by lot, by fate, by the will of the gods
λάδος	
λαέρτης	ant
Λαέρτης	
λαθίπονος	forgetful of sorrow
λάθος	
λᾶθος	
λαθραῖος	secret, covert, clandestine, furtive
λάθρῃ	secretly, covertly, by stealth, treacherously
λάθριος	treacherously
Λαίειος	
Λαί̈ης	
λάινος	of stone or marble
Λαί̈ος	
λαῖφος	a tattered garment, rags
Λάκαινα	Lacaena, a Laconian woman
λακπάτητος	trampled on
λάκτισμα	a trampling on
λάλημα	talk, prattle
λάλος	talkative, babbling, loquacious
λαμβάνω	to take
λαμπάς	
λαμπρός	bright, brilliant, radiant
λαμπτήρ	a stand or grate
λάμπω	to give light, shine, beam, be bright, brilliant, radiant
λανθάνω	to escape notice, to be unknown, unseen, unnoticed
Λαομέδων	
λαός	the people
Λάρτιος	
λασιαύχην	with rough, shaggy neck
λάσιον	
λάσιος	hairy, rough, shaggy, woolly
λάσκω	to ring, rattle, crash
λατρεία	the state of a hired workman, service, servitude
λάτρευμα	service for hire
λατρεύω	to work for hire or pay, to be in servitude, serve
λάτρις	a workman for hire, hired servant
λάφυρα	spoils
λάχνη	soft hair, down
λάχος	an allotted portion
λάω	
λέαινα	a lioness
λέβης	a kettle or caldron
λέγος	
λέγω	
λεηλατέω	to drive away cattle as booty, to make booty
λεηλάτησις	
λεία	booty, plunder
λείβω	to pour, pour forth
λειμών	any moist, grassy place, a meadow, mead, holm
λειμωνιάς	
λειμώνιον	
λειμώνιος	of a meadow
λεῖος	smooth, plain, not embroidered
λείπω	to leave, quit
λεισεπ	
λείψανον	a piece left, wreck, remnant, relic
λείων	
λεκτός	gathered, chosen, picked out
λέκτρον	a couch, bed
λέξις	a speaking, saying, speech
λεπτός	peeled, husked, threshed out
Λέρνα	Lerna
Λερναῖος	
λέσχη	a place where people assembled to talk and hear news, a lounge, club-room
λευκανθής	white-blossoming;
λεύκασπις	white-shielded
λεύκιππος	riding or driving white horses
λευκόν	white
λευκόπωλος	with white horses
λευκός	light, bright, brilliant
λεύσσω	to look or gaze upon, see, behold
λεύω	to stone
λέχος	a couch, bed
λέχριος	slanting, slantwise, crosswise
λέων	a lion
λήγω	to stay, abate
λήθη	a forgetting, forgetfulness
λῆθος	
λήιον	a crop
ληιστής	
ληιστός	to be carried off as booty, to be won by force
ληκέω	to sound
λῆμα	will, desire, resolve, purpose, mind
λήμη	a humour that gathers in the corner of the eye, gum, rheum
λῆμμα	anything received, income
Λήμνιος	Lemnian
Λῆμνος	Lemnos
λῆξις	
ληρέω	to be foolish or silly, speak or act foolishly
λῆσις	
λησμοσύνη	forgetfulness
λῃστής	a robber, plunderer
λῆστις	to forget
Λητῷος	of or born from Leto
λίαν	very, exceedingly
λιβάς	anything that drops or trickles, a spring, stream
Λίβυς	a Libyan
λίγειος	
λιγνύς	thick smoke mixed with flame, a murky flame
λιγυρός	clear, whistling
λιγύς	clear, whistling
λιθοκόλλητος	set with precious stones
λιθόλευστος	stoned with stones
λιθοσπαδής	made by tearing out stones
λιθόστρωτος	paved with stones
λικνῖτιν	
λιμήν	a harbour, haven, creek
λίμνη	a pool of standing water
λιμός	hunger, famine
λιπαρέω	to persist, persevere, hold out
λιπαρής	persisting or persevering
λιπάω	to be fat and sleek
λίπος	fat
λίσσομαι	to beg, pray, entreat, beseech
λιτή	a prayer, entreaty
λιτός	smooth, plain
Λίχας	
Λίχης	
λο	
λογίζομαι	to count, reckon, calculate, compute
λόγος	the word or that by which the inward thought is expressed
λόγχη	a spear-head, javelin-head
λοιβή	a drink-offering
λοιμός	a plague, pestilence
λοιπάς	
λοιπ́ον	
λοιπός	remaining, the rest
λοίσθιος	last
Λοκροί	the Locrians
Λοκρός	Locrian
Λοξίας	the ambiguous
λου	
λουτρόν	a bath, bathing place
λούω	to wash
λόφος	the back of the neck
λοχαγός	the leader of an armed band
λοχάω	to lie in wait for, to watch, waylay, entrap
λοχεύω	to bring forth, bear
λοχίτης	one of the same company, a fellow-soldier, comrade
λόχμη	a thicket, coppice, copse
λόχος	an ambush
λοχώ	
λσθβ	
λύα	
λύγδην	with sobs
λυγίζω	to bend or twist as one does a withe
λυγρός	sore, baneful, mournful
Λυδία	Lydia
Λυδίης	
Λύδιος	of Lydia, Lydian
Λυδός	a Lydian
λύη	dissolution
λυκεία	
Λυκείη	
Λύκειον	
Λύκειος	
λύκιον	
Λύκιος	Lycian.
λυκοκτόνον	
λυκοκτόνος	wolf-slayer
Λυκομήδης	
λῦμα	the water used in washing, washings, off-scourings, filth
λυμαίνομαι	to treat with indignity, to outrage, to maltreat
λυμαντής	ruining
λυμεών	a destroyer, spoiler, corrupter
λύμη	brutal outrage, maltreatment, maiming
λυπέω	to give pain to, to pain, distress, grieve, vex, annoy
λύπη	pain of body
λυπηρός	painful, distressing
λύρα	
λύσις	a loosing, setting free, releasing, ransoming
λυσσαίνω	to rave
λυσσάω	to be raging
λυσσόω	to enrage, madden
λυσσώδης	like one raging, frantic
λυτήριος	loosing, releasing, delivering
λύω	to loose
λωβάομαι	to treat despitefully, to outrage, maltreat
λώβη	despiteful treatment, outrage, dishonour
λωβητήρ	one who treats despitefully, a foul slanderer
λωβητής	one who disgraces
λωβητός	despitefully treated, outraged
λωίων	more desirable, more agreeable
λῷος	
λωπίζω	to cover, cloak
λῷστος	
λωφάω	to rest from toil, take rest
λώφημα	
μ	
μά	in affirmation
Μάγνης	a Magnesian
Μάγος	a Magus, Magian
μαζεις	
μάθη	
μάθημα	that which is learnt, a lesson
μάθησις	learning, the getting of knowledge
Μαῖα	Maia
μαιμάω	to be very eager, pant or quiver with eagerness
μαινάς	raving, frantic
μαίνη	maena
μαίνομαι	to rage, be furious
μαινομένη	
μαίομαι	to seek
Μάιος	of May
μάκαρ	blessed, happy
μακαρίζω	to bless, to deem or pronounce happy
μάκρα	
μακραίων	lasting long
μακράν	a long way, far, far away
μάκρος	length
μακρός	long
μάλα	very, very much, exceedingly
μαλακός	a fresh-ploughed
μαλάσσω	to make soft
μαλερός	mighty, fierce, devouring, ravening
μάλη	the arm-pit
μάλθα	a mixture of wax and pitch
μαλθακός	soft
μαλθάσσω	to soften, soothe
μάλθη	
Μαλιάδων	
μάλιστα	
μᾶλλον	
μαλλός	a lock of wool, wool
μανθάνω	to learn
μανία	madness, frenzy
μανιάς	raging, frantic, mad
μανίον	
μαντεία	prophesying, prophetic power
μαντεῖον	an oracle
μαντεῖος	oracular, prophetic
μάντευμα	an oracle
μαντεύομαι	to divine, prophesy, presage
μαντικός	of or for a soothsayer or his art, prophetic, oracular
μάντις	one who divines, a seer, prophet
μάομαι	
μαραίνω	to put out or quench
μαργάω	raging
μαριλοκαύτης	
μαρμαρόεις	
μάρπτω	to catch, lay hold of, seize
μαρτυρέω	to be a witness, to bear witness, give evidence, bear testimony
μαρτύρησις	
μαρτύρομαι	to call to witness, attest, invoke
μάρτυρος	
μάρτυς	a witness
μαστήρ	a seeker, searcher, one who looks for
μάστιξ	a whip, scourge
μαστός	one of the breasts
μασχαλίζω	to put under the arm-pits
ματᾴζω	to speak or work folly
μάταιος	vain, empty, idle, trifling, frivolous
ματάω	to be idle, to dally, loiter, linger
ματεύω	to seek, search
ματέω	
μάτη	a folly, a fault
μάτην	in vain, idly, fruitlessly
μάτος	
μάχη	battle, fight, combat
μάχομαι	to fight
μεγαλώνυμος	with a great name, giving glory
Μεγαρεύς	a citizen of Megara
μέγας	big, great
μέδω	a guardian, lord
μεθαρμόζω	to dispose differently, to correct
μεθέπω	to follow after, follow closely
μέθη	strong drink
μεθήκω	to be come in quest of
μέθημαι	to sit among
μεθίημι	to let go, let loose, release
μεθίστημι	to place in another way, to change
μεθό	after that.
μεθυ	
μέθυ	wine, mead
μεθύστερος	living after
μείης	
μειλίχιος	gentle, mild, soothing
μειόω	to make smaller, to lessen, moderate
μείρομαι	to receive as one's portion or due
μείς	a month
μείων	less
μελαγχαίτης	black-haired
μελάγχολος	dipped in black bile
μέλαθρον	the ceiling of a room
μέλαινα	
μελαίνω	to blacken
μελάμφυλλος	dark-leaved
μέλας	black, swart
μέλεος	idle, useless
μελετάω	to care for, attend to
μελέτη	care, attention
μελέτωρ	one who cares for, an avenger
μέλη	
μέλημα	the object of care, a darling
μέλισσα	a bee
μελλόνυμφος	about to be betrothed or wedded
μέλλω	to think of doing, intend to do, to be about to do
μέλος	a limb
μέλω	to be an object of care or thought
μεμπτός	to be blamed, blameworthy
μέμφομαι	to blame, censure, find fault with
μέμψις	blame, censure, reproof
μέν	on the one hand, on the other hand
Μενέλαος	withstanding-men
Μενοικεύς	
μενοινάω	to desire eagerly, to be bent on
μενοινή	eager desire
μένος	might, force, strength, prowess, courage
μενος	
μέντοι	
μένω	to stay at home, stay where one is, not stir
μενων	
μέριμνα	care, thought
μεριμνάω	to care for, be anxious about, think earnestly upon, scan minutely
μερίμνημα	anxiety
Μερόπη	
μέρος	a part, share
μέση	
μέσης	
μεσόμφαλος	in mid-navel, central
μέσος	middle, in the middle
μεσόω	to form the middle, be in or at the middle
μεστός	full, filled, filled full
μεστόω	to fill full of
μετ	
μετά	in the midst of, among with gen., dat., and acc.
μεταβάλλω	to throw into a different position, to turn quickly
μεταγιγνώσκω	to change one's mind, to repent
μετάγνοια	repentance, remorse
μετάδρομος	running after, taking vengeance for
μεταί	
μεταίζω	to seat oneself with or beside
μεταιτέω	to demand one's share of
μεταίτιος	being in part the cause of
μεταλλαγή	change
μεταναγιγνώσκομαι	to repent of
