Field1	Field2
σκηνή	a covered place, a tent
σκιά	a shadow
σκοπέω	to look at or after
σκοπή	
σκοπός	one that watches, one that looks after
Σκύθης	a Scythian
Σκῦρος	Scyros
σμικρός	
Σμινδυρίδης	
Σόλων	
σός	thy, thine, of thee
σοῦ	shoo! shoo!
σπεύδω	to set a-going, to urge on, hasten, quicken
Σπεύσιππος	
σπονδή	a drink-offering
σταθμάω	to measure by rule
σταθμόν	
σταθμός	a standing place
σταθμόω	to form an estimate, to judge or conclude by or from
στασιάζω	to rebel, revolt, rise in rebellion
στασιωτεία	a state of faction
στερέω	to deprive, bereave, rob of
στέρομαι	to be wanting in, to lack, want
στεφανηφόρος	wearing a crown or wreath, crowned
στεφανήφορος	
Στέφανος	
στεφανόω	to be put round
στήλη	a block of stone
στοά	a roofed colonnade, piazza, cloister
στρατεύω	to serve in war, serve as a soldier, do military service, take the field, march
στρατηγέω	to be general
στρατηγία	the office, dignity
στρατηγιάω	to wish to be a general, wish to make war
στρατηγίς	of the general
στρατηγός	the leader or commander of an army, a general
στρατία	an army
στρατιά	
στρατιώτης	a citizen bound to military service;
στρατόπεδον	the ground on which soldiers are encamped, a camp, encampment
στρεβλόω	to twist or strain tight
σύ	
συγγενεύς	
συγγενής	born with, congenital, natural, in-born
συγγίγνομαι	to be with
συγγνώμη	acknowledgment, confession
συγγραφή	a writing or noting down
συγγράφω	to write or note down
συγκαθίστημι	to bring into place together
συγκαταλύω	to join or help in undoing or putting down
συγκατασκάπτω	to demolish with another or altogether
συγκλείω	to shut or coop up, hem in, enclose
συγκρύπτω	to cover up or completely
συγχέω	to pour together, commingle, confound
συγχωρέω	to come together, meet
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συλλαμβάνω	to collect, gather together
σύλλογος	an assembly
συμβάλλω	to throw together, dash together
συμβόλαιον	a mark or sign to conclude from, a token
συμβόλαιος	of or concerning contracts
σύμβολον	a sign or token by which one infers
σύμβολος	an augury, omen
συμβουλεύω	to advise, counsel
συμμαχέω	to be an ally, to be in alliance
συμμαχία	an alliance offensive and defensive
σύμμαχος	fighting along with, allied with
συμπαρασκευάζω	to assist in getting ready or bringing about
συμπάρειμι	
συμποιέω	to help in doing
συμπολεμέω	to join in war
συμφέρω	to bring together, gather, collect
συμφιλονεικέω	to take part in a dispute with, side with
συμφορά	an event, circumstance, chance, hap
συμφορέω	to bring together, to gather, collect, heap up
σύν	along with, in company with, together with
συνδικέω	to act as one's advocate
σύνειμι	
συνεισέρχομαι	to enter along with or together
συνεκτρέφω	to rear up along with or together
συνεργός	working together, joining or helping in work
συνήθης	dwelling or living together, accustomed or used to each other
συνθέω	to run together with
συνθήκη	a composition
συνίημι	to bring or set together
συνίστημι	to set together, combine, associate, unite, band together
σύν-λέγω	
συννικάω	to have part in a victory with
σύνοδος	
σύνοιδα	to share in knowledge, be cognisant of
συνοικέω	to dwell together
συνόχωκα	to be held together
συνταράσσω	to throw all together into confusion, to confound, disturb, trouble
συντίθημι	to put together
συντρίβω	to rub together
συνωμότης	a fellow-conspirator, confederate
Συρακόσιος	Syracusan
σφαγεύς	a slayer, butcher
σφάζω	to slay, slaughter
σφαλερός	likely to make one stumble or trip
σφεῖς	they
σφέτερος	their own, their
σφόδρα	very, very much, exceedingly, violently
σφός	their, their own, belonging to them
σχεδόν	close, near, hard by, nigh
σχέτλιος	unwearying
σχολάζω	to have leisure or spare time, to be at leisure
σχολή	spare time, leisure, rest, ease
σώζω	to save, keep
σῶμα	the body
σωτήρ	a saviour, deliverer, preserver
σωτηρία	a saving, deliverance, preservation, safety
σωφρονέω	to be sound of mind
σωφροσύνη	soundness of mind, moderation, discretion
σωφρόσυνος	
σώφρων	of sound mind
ταλαιπωρία	hard work, hardship, suffering, distress
τάλαντον	a balance
ταμία	a housekeeper, housewife
τάμιας	
ταμίας	one who carves and distributes, a dispenser
τάξις	an arranging
τάσσω	to arrange, put in order
Ταυρέης	
ταύρεος	
ταύτῃ	in this way.
ταὐτός	
ταφεύς	a burier
ταφή	burial
τάχα	quickly, presently, forthwith
ταχέως	
τάχιστος	
τάχος	swiftness, speed, fleetness, velocity
ταχύς	quick, swift, fleet
τε	and
Τεισαμενός	
Τείσανδρος	
Τείσαρχον	
τειχέω	to build walls
τειχήρης	enclosed by walls, beleaguered, besieged
τειχίζω	to build a wall
τεῖχος	a wall
τεκμήριον	a sure signs. or token
τέλειος	having reached its end, finished, complete
τελειόω	to make perfect, complete
Τελένικος	
τελετή	initiation
τελετής	
τελευταῖος	last
τελευτάω	to complete, finish, accomplish
τελευτή	a finishing, completion, accomplishment
τελέω	to complete, fulfil, accomplish
τέλος	the fulfilment or completion
τέμνω	to cut, hew
τέος	
τεσσαράκοντα	forty
τέσσαρες	four
τέταρτος	fourth
τετράκις	four times
τετρακόσιοι	four hundred
Τεῦκρος	
τέως	so long, meanwhile, the while
τῇ	here, there
τῇδε	here, thus
τήθη	a grandmother
τῆθος	an oyster
τηλικοῦτος	
Τηλοκλέης	
τίθημι	to set, put, place
τίκτω	to bring into the world
Τιμάνθης	
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τιμωρέω	to help, aid, succour
τιμωρία	help, aid, assistance, succour
τιμωρός	upholding honour;
τίνω	to pay a price
τις	any one, any thing, some one, some thing;
τίς	who? which?
τοι	let me tell you, surely, verily
τοιγάρ	so then, wherefore, therefore, accordingly
τοίνυν	therefore, accordingly
τοιόσδε	such a
τοιοῦτος	such as this
τοῖχος	the wall of a house or court
τόλμα	courage, to undertake or venture
τολμάω	to undertake, take heart
τολμηρός	hardihood
τοξότης	a bowman, archer
τοσαυτάκις	
τοσοῦτος	so large, so tall
τότε	at that time, then
τραγῳδέω	to act a tragedy
τραγῳδία	a tragedy
τραγῳδός	a goat-singer
τράπεζα	four-legged a table
τραπέω	to tread grapes
τρεῖς	
τρεισκαίδεκα	thirteen
τρέπω	to turn or direct
τρέφος	
τρέφω	to thicken or congeal
τρέω	to flee from fear, flee away
τρία	
τριάκοντα	thirty
τριακόσιοι	three hundred
τριάξω	to vanquish
τρίζω	to utter a shrill cry, to scream, cry
τριήρης	
τρίς	thrice, three times
τρίτος	the third
Τροζῆνα	
τρόπαιον	a trophy
τρόπος	a turn, direction, course, way
τροπόω	to furnish the oar with its thong
τροφή	nourishment, food, victuals
τροχός	anything that runs round
τυγχάνω	to hit
τύπτω	to beat, strike, smite
τυραννεύω	to be a τύραννος, an absolute sovereign or despot
τυραννίς	kingly power, sovereignty
τύραννος	an absolute sovereign
τύχη	the good which man obtains
τῷ	therefore, in this wise, thereupon
ὑβρίζω	to wax wanton, run riot
ὑβριστής	a violent, overbearing person, a wanton, insolent man
υἱός	A son
ὑμέτερος	your, yours
ὑμός	your
ὑπακούω	to listen, hearken, give ear
ὑπάρχω	to begin, make a beginning
ὑπεξέρχομαι	to go out from under: to go out secretly, withdraw, retire
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπεραυξάνω	to increase above measure
ὑπερβάλλω	to throw over or beyond a mark, to overshoot
ὑπερβολή	a throwing beyond
ὑπερηφανία	arrogance, disdain
ὑπεροράω	to look over, look down upon
ὑπερορία	
ὑπερόριος	over the boundaries or confines, living abroad
ὑπέρχομαι	to go or come under, enter
ὑπεύθυνος	liable to give account for
ὑπέχω	to hold or put under
ὑπισχνέομαι	to promise or engage
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὑπόδικος	brought to trial or liable to be tried
ὑπολείπω	to leave remaining
ὑπολογίζομαι	to take into account, take account of
ὑπόλοιπος	left behind, staying behind
ὑπομένω	to stay behind, survive
ὑπομιμνήσκω	to remind
ὑπονοέω	to think secretly, suspect
ὑποτίθημι	to place under
ὑπούργημα	a service done or rendered
ὑποψία	suspicion, jealousy
ὑστέρα	the womb
ὑστεραῖος	on the day after, the next day
ὕστερον	
ὕστερος	latter, last
ὑφή	a web
ὑψηλός	high, lofty, high-raised
Φαῖδρος	
φαίνω	to bring to light, make to appear
φανερός	open to sight, visible, manifest, evident
φανερόω	to make manifest
φάος	light, daylight
φάσις	
φάσκω	to say, affirm, assert
φαῦλος	easy, slight
φείδομαι	to spare
Φερεκλέης	
φέρω	to bear
φεύγω	to flee, take flight, run away
Φηγούσιον	
φήμη	a voice from heaven, a prophetic voice
φημί	to declare, make known
φῆμις	speech, talk
φθόνος	ill-will, envy, jealousy
φιλέω	to love, regard with affection
φιλία	friendly love, affection, friendship
φίλιος	of or from a friend, friendly
Φίλιππος	
Φιλοκράτης	
φῖλος	
φίλος	loved, beloved, dear
φιλότης	friendship, love, affection
φιλοχρήματος	loving money, fond of money
φίλων	
φοβερός	fearful
φοβέω	to put to flight
φόβος	flight
φονεύς	a murderer, slayer, homicide
φόνος	murder, homicide, slaughter
Φορβαντεῖον	
φόρον	
φόρος	that which is brought in, tribute
φράζω	to point out, shew, indicate
φρενόω	to make wise, instruct, inform, teach
φρήν	the midriff or muscle which parts
φρικώδης	that causes shuddering, horrible
φρονέω	to think, to have understanding, to be sage, wise, prudent
φροντίζω	to think, consider, reflect, take thought, have a care, give heed
Φρύνιχος	
φυγάς	one who flees
φυγή	flight
φυλάζω	to divide into tribes
φυλακή	a watching or guarding, watch, guard, ward
φύλαξ	a watcher, guard, sentinel
φύλαξις	a security
φυλάσσω	to keep watch and ward, keep guard
φυλέτης	one of the same tribe, a tribesman
Φυλή	
φυλή	a race or tribe
φύω	to bring forth, produce, put forth
Χαιρέδημος	
χαίρω	to rejoice, be glad, be delighted
χαλεπός	hard to bear, painful, sore, grievous
χαλκεῖον	a smith's shop, forge, smithy
χάλκειος	of copper or bronze, brasen
χάλκεος	of copper or bronze, brasen
χαλκός	copper
χαλκοῦς	a copper coin
χαλκόω	to make in bronze
χαρίζομαι	to say or do something agreeable
Χαρίης	
Χαρικλής	
Χάριππος	
χάρις	Grace
Χαρμίδης	
χειμών	winter
χείρ	the hand
χειρίς	a covering for the hand, a glove
χερνίβιον	
Χερρόνησος	
χερσόνησος	a land-island
χέω	to pour
χίλιοι	a thousand
χίλιος	
Χῖος	Chian, of or from Chios
χορευτής	a choral dancer
χορός	a round dance
χόω	to throw or heap up
χράομαι	consulting or using an oracle
χραύω	to scrape, graze, wound slightly
χράω	
χρέα	
χρέος	that which one needs must pay, an obligation, debt
χρεώ	want, need;
χρῆ	need, necessity
χρή	it is fated, necessary
χρῆμα	a thing that one uses
χρηστός	useful, good of its kind, serviceable
χρονίζω	to spend time
χρόνος	time
χρύσεος	golden, of gold, decked or inlaid with gold
Χρύσιλλα	
χρυσός	gold
χρυσόω	to make golden, gild
χώρα	the space in which a thing is
ψέγω	to blame, censure
ψευδής	lying, false
ψευδοκλητεία	a prosecution against one who has falsely subscribed his name as witness
ψευδομαρτυρέω	to be a false witness, bear false witness
ψεύδω	to cheat by lies, beguile
ψηφίζομαι	
ψηφίζω	to count or reckon
ψήφισμα	a proposition carried by vote
ψῆφος	a small stone, a pebble, rubbed and rounded
ψήφων	
ὦ	O! oh!
ὧδε	in this wise, so, thus
ᾠδεῖον	the Odeum
ὠνέομαι	to buy, purchase
ὠνή	a buying, purchasing
ὥρα	period
ὡς	thus, as, so that, since
ὥσπερ	just as if, even as
ὥστε	as, as being
ὠφέλεια	help, aid, succour, assistance
ὠφελέω	to help, aid, assist, succour, to be of use or service to
